GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002EA,C23001_002MA,C23001_003EA,C23001_003MA,C23001_004EA,C23001_004MA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007MA,C23001_007EA,C23001_008MA,C23001_008EA,C23001_009MA,C23001_009EA,C23001_010EA,C23001_010MA,C23001_011EA,C23001_011MA,C23001_012EA,C23001_012MA,C23001_013EA,C23001_013MA,C23001_014EA,C23001_014MA,C23001_015EA,C23001_015MA,C23001_016EA,C23001_016MA,C23001_017MA,C23001_017EA,C23001_018MA,C23001_018EA,C23001_019MA,C23001_019EA,C23001_020EA,C23001_020MA,C23001_021EA,C23001_021MA,C23001_022EA,C23001_022MA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025EA,C23001_025MA,C23001_026EA,C23001_026MA,C23001_027EA,C23001_027MA,C23001_028EA,C23001_028MA,C23001_029MA,C23001_029EA,C23001_030MA,C23001_030EA,C23001_031MA,C23001_031EA,C23001_032EA,C23001_032MA,C23001_033EA,C23001_033MA,C23001_034EA,C23001_034MA,C23001_035MA,C23001_035EA,C23001_036MA,C23001_036EA,C23001_037EA,C23001_037MA,C23001_038EA,C23001_038MA,C23001_039EA,C23001_039MA,C23001_040MA,C23001_040EA,C23001_041MA,C23001_041EA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044EA,C23001_044MA,C23001_045EA,C23001_045MA,C23001_046MA,C23001_046EA,C23001_047EA,C23001_047MA,C23001_048EA,C23001_048MA,C23001_049EA,C23001_049MA,C23001_050EA,C23001_050MA,C23001_051MA,C23001_051EA,C23001_052MA,C23001_052EA,C23001_053MA,C23001_053EA,C23001_054MA,C23001_054EA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057EA,C23001_057MA,C23001_058EA,C23001_058MA,C23001_059EA,C23001_059MA,C23001_060EA,C23001_060MA,C23001_061EA,C23001_061MA,C23001_062MA,C23001_062EA,C23001_063MA,C23001_063EA,C23001_064MA,C23001_064EA,C23001_065EA,C23001_065MA,C23001_066EA,C23001_066MA,C23001_067EA,C23001_067MA,C23001_068EA,C23001_068MA,C23001_069EA,C23001_069MA,C23001_070EA,C23001_070MA,C23001_071EA,C23001_071MA,C23001_072MA,C23001_072EA,C23001_073MA,C23001_073EA,C23001_074MA,C23001_074EA,C23001_075EA,C23001_075MA,C23001_076EA,C23001_076MA,C23001_077EA,C23001_077MA,C23001_078EA,C23001_078MA,C23001_079MA,C23001_079EA,C23001_080MA,C23001_080EA,C23001_081EA,C23001_081MA,C23001_082EA,C23001_082MA,C23001_083EA,C23001_083MA,C23001_084MA,C23001_084EA,C23001_085MA,C23001_085EA,C23001_086MA,C23001_086EA,C23001_087EA,C23001_087MA,C23001_088EA,C23001_088MA,C23001_089EA,C23001_089MA,C23001_090MA,C23001_090EA,C23001_091MA,C23001_091EA,C23001_092EA,C23001_092MA,C23001_093EA,C23001_093MA,state
0400000US01,3906384,4456,1864059,3753,136091,3900,45031,2980,243,313,44788,2937,34746,3044,10042,1852,91060,3597,162724,3877,117381,4171,1706,610,115675,4301,103203,4499,12472,2190,45343,3687,601191,4639,496175,6235,8063,1464,488112,6579,459922,6363,28190,2505,105016,5344,306155,3292,240921,4411,809,338,240112,4355,232233,4511,7879,1682,65234,3950,309051,2103,186120,4679,283,240,185837,4694,179726,4820,6111,1262,122931,4661,222172,2362,55061,3080,53539,3121,1522,634,167111,3588,126675,1496,11047,1344,10996,1338,51,70,115628,1933,2042325,4336,134345,5538,45440,3293,105,170,45335,3340,37906,3000,7429,1482,88905,4820,163617,4733,114302,3949,412,310,113890,4032,102520,4374,11370,2279,49315,3927,623693,4330,452741,7238,1183,618,451558,7229,424157,7870,27401,2949,170952,6228,324175,2948,228582,4137,217,237,228365,4149,218811,4296,9554,1532,95593,4164,342126,1926,162076,4866,0,200,162076,4866,157130,4837,4946,1090,180050,5065,258741,2249,45150,2556,44155,2523,995,482,213591,3543,195628,1680,7181,1158,6841,1138,340,375,188447,2089,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,573196,1289,302276,1454,21292,1816,8279,1549,833,495,7446,1567,6183,1454,1263,512,13013,1357,30379,2095,25405,2145,5975,1045,19430,2107,15734,2021,3696,1028,4974,1155,113737,2258,98902,2747,7220,1461,91682,2825,84471,2996,7211,1229,14835,2037,46571,1415,38859,1871,596,367,38263,1867,35699,1928,2564,674,7712,1498,48758,919,34800,1772,0,153,34800,1772,32707,1751,2093,516,13958,1681,29538,863,9503,1421,9082,1400,421,294,20035,1691,12001,545,926,324,926,324,0,153,11075,580,270920,1614,16023,1656,7874,1311,8,19,7866,1307,6554,1218,1312,481,8149,1148,23941,1608,18667,1615,761,545,17906,1558,16164,1523,1742,564,5274,882,101536,2307,77439,2537,1107,526,76332,2691,71075,2841,5257,1129,24097,1907,42481,1713,33924,1749,109,184,33815,1747,32001,1599,1814,880,8557,1042,45437,797,27467,1633,0,153,27467,1633,26658,1694,809,393,17970,1674,27300,813,6726,1108,6646,1113,80,102,20574,1110,14202,584,1087,417,1082,418,5,9,13115,698,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5571583,4735,2753524,3651,198300,3499,80725,3881,593,364,80132,3859,63258,4208,16874,2210,117575,3849,248873,2591,190583,4675,4437,727,186146,4637,169022,4766,17124,2703,58290,3868,928124,2549,794652,6179,8636,1549,786016,6538,748707,7317,37309,3540,133472,5818,420521,1853,350940,4216,761,322,350179,4252,335108,4812,15071,2161,69581,3960,404150,1091,272659,4342,0,208,272659,4342,260362,4530,12297,1716,131491,4098,328927,1243,83542,3799,80745,3851,2797,765,245385,4146,224629,1188,17382,1835,16868,1806,514,274,207247,2080,2818059,3421,186469,3921,77774,4673,225,211,77549,4705,61604,4108,15945,2519,108695,4270,226579,2625,171400,4949,841,413,170559,4949,155665,5386,14894,2646,55179,4279,884660,2665,658659,8030,2475,925,656184,8059,621758,8826,34426,3655,226001,8349,429920,1985,318045,4856,602,693,317443,4915,303215,5385,14228,1845,111875,4815,443137,997,241123,6287,0,208,241123,6287,232110,6525,9013,1524,202014,6391,372238,1388,68156,3968,66458,3814,1698,587,304082,4227,275056,1209,11605,1484,11074,1414,531,286,263451,1912,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2375324,3142,1156298,3536,85596,3706,29222,2613,75,115,29147,2629,22871,2209,6276,1300,56374,3248,102289,3196,74039,4218,621,315,73418,4168,64813,4158,8605,1859,28250,3357,378273,4389,313957,6167,3105,784,310852,6062,294326,6572,16526,2361,64316,3909,186175,2613,148015,3518,474,408,147541,3595,142198,3405,5343,1414,38160,3425,182641,1645,110837,3352,0,201,110837,3352,107393,3308,3444,807,71804,3145,137198,2081,33815,2152,32630,2277,1185,585,103383,2505,84126,1070,8554,1242,8488,1250,66,81,75572,1666,1219026,3834,81104,3724,33947,3279,238,139,33709,3287,27676,3132,6033,1230,47157,3029,97937,2760,72656,3280,94,196,72562,3269,65922,3350,6640,1477,25281,2638,375509,3270,276931,5853,818,784,276113,5847,261331,5835,14782,2196,98578,4843,189712,2351,135740,3554,0,201,135740,3554,131631,3658,4109,1089,53972,3695,199064,1809,107479,3384,0,201,107479,3384,105101,3236,2378,774,91585,3407,154397,1916,28610,2519,27636,2550,974,474,125787,2606,121303,1413,4999,1111,4865,1081,134,161,116304,1717,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31510759,11155,15549419,8289,1062785,8158,315568,7281,13040,2794,302528,6915,233381,6982,69147,3820,747217,9155,1428525,4412,1048273,9893,37850,3193,1010423,10481,889518,12280,120905,6336,380252,9045,5733439,4812,5049161,13518,53682,4311,4995479,13894,4747309,17153,248170,9784,684278,14534,2569134,4008,2243160,10385,4679,1088,2238481,10421,2143256,11105,95225,4350,325974,10144,2312109,2620,1657131,11312,226,193,1656905,11358,1580792,11546,76113,4416,654978,11225,1487488,2147,480587,8745,459665,8879,20922,2400,1006901,8744,955939,2394,92481,4217,88387,4133,4094,845,863458,4951,15961340,7452,1007604,8267,311041,7794,978,469,310063,7795,248766,7088,61297,4456,696563,10118,1332572,3949,940650,11001,7002,1508,933648,11203,847582,10843,86066,5158,391922,10427,5517663,4579,4148490,19195,10075,1918,4138415,19583,3905738,21037,232677,8513,1369173,19055,2590613,3047,1882674,13611,353,281,1882321,13621,1794971,13256,87350,4733,707939,13345,2451498,2558,1457775,13164,66,108,1457709,13168,1396991,12596,60718,4468,993723,12985,1711067,2991,378951,8896,365363,8583,13588,1798,1332116,9220,1350323,2571,58061,3402,55782,3313,2279,644,1292262,3856,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4488813,4636,2244682,3750,149459,3883,70581,3123,1973,382,68608,3088,58264,3047,10344,1576,78878,3649,196426,2893,161387,4712,8416,1205,152971,4991,141443,4987,11528,1829,35039,3784,842508,3945,755871,6606,17182,2471,738689,6923,710480,6959,28209,2562,86637,5330,360322,2953,320433,3921,2050,743,318383,3909,308633,4162,9750,1631,39889,3218,342759,1607,254504,4164,0,200,254504,4164,246459,4175,8045,1080,88255,4320,229565,1741,77339,3131,75079,3117,2260,606,152226,3500,123643,1477,12859,1364,12695,1374,164,132,110784,1867,2244131,2963,142359,3487,65004,3517,756,375,64248,3453,56379,3446,7869,1572,77355,3861,178501,2809,142005,3619,1713,518,140292,3655,131810,3778,8482,1786,36496,2589,786818,2934,624863,6859,2345,906,622518,7017,600016,6866,22502,3086,161955,6680,354434,2100,278175,4550,223,178,277952,4566,268966,4768,8986,1327,76259,4162,361528,1388,229579,4344,78,131,229501,4353,222394,4470,7107,1157,131949,3989,251779,1823,58919,2931,57061,3036,1858,687,192860,3339,168712,1572,10402,1554,10247,1541,155,189,158310,2028,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2937891,3242,1416732,2980,99075,2558,36444,2475,1571,443,34873,2429,27481,2408,7392,1349,62631,2805,126982,1705,90549,3008,1796,592,88753,3002,76818,3263,11935,2378,36433,2747,432775,2035,386134,4107,4036,998,382098,4319,358906,4427,23192,2709,46641,3660,249963,1538,221362,2976,306,238,221056,2984,211533,3257,9523,1639,28601,2559,246752,1151,189967,2947,242,260,189725,2947,181299,3339,8426,1519,56785,3049,158173,995,57747,3242,56218,3159,1529,571,100426,3080,103012,782,11014,1530,10745,1484,269,215,91998,1894,1521159,2692,96236,2859,40955,3235,0,207,40955,3235,34754,3025,6201,1184,55281,3299,121744,1803,93963,3331,430,414,93533,3359,84407,3563,9126,1993,27781,3061,432746,2049,354626,5041,467,345,354159,5023,333382,5820,20777,2741,78120,4821,265362,1521,210830,3316,67,112,210763,3313,200333,3190,10430,2072,54532,3239,265162,1078,177799,4319,0,207,177799,4319,171217,4371,6582,1377,87363,4303,180905,1101,49508,2964,47777,3018,1731,658,131397,2962,159004,746,10400,1597,10153,1588,247,207,148604,1706,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,781963,1680,374094,1519,25179,1483,8600,1234,119,192,8481,1258,7164,1262,1317,698,16579,1515,29530,1060,19231,1783,537,279,18694,1770,16140,1859,2554,881,10299,1554,119536,1410,101827,2231,1948,814,99879,2356,95167,2535,4712,1293,17709,1807,59919,1101,50610,2014,199,207,50411,2041,48767,2028,1644,642,9309,1596,62916,673,41752,2103,0,198,41752,2103,39935,2043,1817,604,21164,2049,47878,665,14030,1172,13777,1161,253,157,33848,1077,29136,634,2450,459,2313,438,137,134,26686,856,407869,1369,24199,1266,7966,1062,12,26,7954,1066,6585,929,1369,688,16233,1457,29369,1161,20290,1866,61,88,20229,1875,19459,1899,770,453,9079,1622,122481,1270,89889,2976,204,256,89685,3013,85120,3120,4565,1424,32592,3110,64613,919,50731,1772,0,198,50731,1772,48452,1885,2279,749,13882,1631,71004,501,41681,1992,0,198,41681,1992,39649,1941,2032,745,29323,2023,56480,465,12262,1315,11438,1272,824,401,44218,1389,39723,480,2437,1037,2410,1019,27,46,37286,1066,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,579654,1066,270957,723,13914,1268,2917,920,281,133,2636,919,1743,697,893,535,10997,1104,24880,1180,15214,1622,678,187,14536,1600,13008,1607,1528,549,9666,1429,126609,232,115033,2119,1488,487,113545,2221,107885,2506,5660,1280,11576,2077,38336,197,32724,1172,455,356,32269,1181,29513,1413,2756,820,5612,1139,33017,5,20992,1507,0,208,20992,1507,19964,1445,1028,441,12025,1507,20859,379,7948,1123,7671,1135,277,214,12911,1180,13342,413,2680,801,2680,801,0,208,10662,875,308697,857,16832,1387,5022,911,0,208,5022,911,4017,814,1005,490,11810,1391,29414,1314,20253,1939,53,74,20200,1934,18373,1888,1827,651,9161,1490,137873,324,120872,2149,366,250,120506,2169,114126,2488,6380,1480,17001,2162,37941,149,29651,1550,83,140,29568,1560,26931,1797,2637,820,8290,1564,36846,3,22820,1509,0,208,22820,1509,20802,1594,2018,852,14026,1509,27330,368,9669,1203,9096,1166,573,320,17661,1241,22461,425,3115,834,2971,814,144,185,19346,812,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,17280632,7551,8366206,7486,509276,7482,169642,7547,3268,843,166374,7461,132184,6777,34190,3788,339634,7607,652927,5680,484274,7187,11922,1868,472352,7114,422080,7543,50272,5020,168653,7559,2624803,7570,2256504,11705,25098,2468,2231406,11715,2118010,14785,113396,6484,368299,10385,1354562,5390,1135044,9803,3322,887,1131722,9708,1091460,10615,40262,4125,219518,8399,1326496,3946,898341,11075,209,336,898132,11157,861863,11135,36269,3800,428155,11050,1083163,3620,284229,7082,273939,7215,10290,1419,798934,7260,814979,2936,65641,4178,63071,4097,2570,654,749338,5009,8914426,6395,485235,7429,159574,8218,749,437,158825,8143,135001,7223,23824,2609,325661,8445,613017,4717,453519,8298,2593,968,450926,8251,413254,8599,37672,3372,159498,8360,2618801,5627,2009097,14047,4702,902,2004395,14054,1896728,14237,107667,6074,609704,13607,1406775,4461,1059720,11511,635,404,1059085,11433,1010599,11709,48486,4109,347055,10533,1473508,3233,838817,11058,0,226,838817,11058,802480,11173,36337,3424,634691,10753,1261706,3184,238546,7741,229479,7470,9067,1242,1023160,7871,1055384,2988,40537,3092,38594,3144,1943,645,1014847,4407,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
