GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002MA,B19037A_002EA,B19037A_003EA,B19037A_003MA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007MA,B19037A_007EA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010MA,B19037A_010EA,B19037A_011EA,B19037A_011MA,B19037A_012MA,B19037A_012EA,B19037A_013MA,B19037A_013EA,B19037A_014EA,B19037A_014MA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021MA,B19037A_021EA,B19037A_022MA,B19037A_022EA,B19037A_023MA,B19037A_023EA,B19037A_024EA,B19037A_024MA,B19037A_025EA,B19037A_025MA,B19037A_026EA,B19037A_026MA,B19037A_027MA,B19037A_027EA,B19037A_028MA,B19037A_028EA,B19037A_029EA,B19037A_029MA,B19037A_030MA,B19037A_030EA,B19037A_031EA,B19037A_031MA,B19037A_032MA,B19037A_032EA,B19037A_033MA,B19037A_033EA,B19037A_034MA,B19037A_034EA,B19037A_035MA,B19037A_035EA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038MA,B19037A_038EA,B19037A_039MA,B19037A_039EA,B19037A_040MA,B19037A_040EA,B19037A_041MA,B19037A_041EA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044MA,B19037A_044EA,B19037A_045MA,B19037A_045EA,B19037A_046MA,B19037A_046EA,B19037A_047EA,B19037A_047MA,B19037A_048EA,B19037A_048MA,B19037A_049MA,B19037A_049EA,B19037A_050MA,B19037A_050EA,B19037A_051MA,B19037A_051EA,B19037A_052EA,B19037A_052MA,B19037A_053EA,B19037A_053MA,B19037A_054MA,B19037A_054EA,B19037A_055MA,B19037A_055EA,B19037A_056MA,B19037A_056EA,B19037A_057MA,B19037A_057EA,B19037A_058EA,B19037A_058MA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061MA,B19037A_061EA,B19037A_062MA,B19037A_062EA,B19037A_063EA,B19037A_063MA,B19037A_064EA,B19037A_064MA,B19037A_065MA,B19037A_065EA,B19037A_066MA,B19037A_066EA,B19037A_067MA,B19037A_067EA,B19037A_068MA,B19037A_068EA,B19037A_069EA,B19037A_069MA,state
0400000US13,2317485,13010,82939,5144,12156,1726,5033,1218,6064,1484,5327,1296,3538,846,5353,1320,5235,1322,7838,1941,4654,1099,7739,1662,8642,1821,7197,1504,2203,831,1360,608,319,246,281,233,702669,8847,27795,3168,13766,2047,18321,2682,24268,3086,25905,3188,33180,3488,32253,3145,34520,3608,28596,3199,56569,4722,84180,4907,106480,5859,79476,5521,45007,4074,49122,3476,43231,2876,910286,7472,46609,3548,27901,2807,26787,2791,28591,2959,28619,2936,28205,3305,30884,2677,29709,2798,30786,3022,62279,4261,87518,5214,125441,5620,99093,5089,73226,4106,83228,4379,101410,4137,621591,5201,36184,2981,41507,3317,45244,3436,46108,3631,39243,2964,38660,3614,32701,2806,32887,2806,26515,2309,49766,4129,59442,3747,67351,3594,37007,2799,22172,2408,22286,2088,24518,2129,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,152428,3786,6736,1255,728,533,396,302,374,336,777,446,518,409,336,299,103,98,430,306,296,189,468,233,841,429,1042,473,262,191,165,139,0,187,0,187,49317,2624,2027,724,403,254,986,476,1269,605,1325,644,2283,973,1275,565,2144,711,849,454,3273,845,4302,900,10731,1744,7532,1411,3704,1040,4130,915,3084,795,52501,2246,4169,925,1142,488,896,406,1673,735,1234,462,1347,604,1233,610,1782,549,1416,641,2237,682,4574,953,5856,1191,5757,1148,4503,992,7360,1300,7322,965,43874,1406,2400,681,2934,871,2178,581,2526,687,1191,485,1724,548,1660,629,1931,640,1701,557,3565,934,3715,623,4912,763,4527,763,1893,577,3129,714,3888,727,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,574554,6719,26051,2298,4079,1387,2309,761,1953,797,2825,1024,1942,791,2197,879,2183,685,1297,480,1065,457,2220,696,2733,825,864,455,248,262,136,149,0,201,0,201,183431,4820,8211,2041,5040,1209,4423,1150,8194,1683,7927,1456,11944,2511,9344,1662,11126,2015,8642,1270,15816,2154,24996,2774,25535,2519,18713,2276,10410,2148,6245,1594,6865,1263,209524,3560,11449,2010,7601,1632,8000,1523,8610,1261,9361,1250,8473,1675,7680,1470,8168,1441,10001,2205,19523,2246,22413,2549,31977,2811,22728,2401,11089,1626,13366,2063,9085,1504,155548,2929,9437,1492,11721,1763,10208,1375,12431,2175,11154,1591,10104,1627,9262,1529,9332,1414,8635,1739,13754,1784,15716,1679,15977,1977,6082,1034,4376,874,4226,1053,3133,751,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3618658,14313,110162,4817,19633,2339,7665,1396,7775,1166,6895,1518,6793,1253,5938,1240,6947,1260,5453,1459,4962,1219,10234,1454,9752,1687,8848,1568,4856,1186,1591,595,1638,863,1182,557,1112525,10471,42240,3635,23028,2717,26458,2609,33597,3129,32102,2856,42078,3286,39809,3191,43678,4222,39084,3589,88366,3913,126874,5581,175035,5791,136026,6384,84378,4569,92999,4366,86773,3921,1408677,8785,64708,3939,35510,2824,35661,3446,36990,2960,37851,2794,45852,3418,43725,3401,43379,3324,42946,3022,94693,4478,137429,4446,201033,7005,158664,5204,113583,4807,143398,5802,173255,5050,987294,5929,55033,3553,58563,3568,69583,3831,71029,3648,63443,3518,58464,3711,53556,2885,47271,3049,46301,2826,81050,3655,94068,4156,101840,4125,64900,3272,40988,2824,37844,2125,43361,2823,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2198699,11648,93461,4597,15833,2431,7112,1632,7918,1406,7950,1673,5878,1170,6038,1465,6067,1227,6197,1275,3826,1025,8683,1696,10164,1784,5338,1312,1520,594,574,450,133,149,230,282,672336,7991,30388,3085,17195,2167,18850,2504,23997,3018,23885,2678,34702,3179,32379,3326,34231,3270,26980,2749,60278,3818,87933,4891,113858,5578,72683,4426,37680,3031,33478,2518,23819,2504,850355,6447,41748,3023,31518,3078,25184,2361,31033,3020,30866,2946,36458,3144,31762,2762,34989,2456,30516,2350,67043,3804,89010,4339,132019,5197,95803,4763,59626,3437,59176,3641,53604,3591,582547,5159,30208,2906,40057,2987,48917,3413,48335,3142,43026,2973,37783,2837,37902,2359,36040,2966,30360,2370,52248,3193,56527,2963,53312,3265,24838,2175,15113,1755,13095,1691,14786,1755,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1168129,6630,65824,3537,8196,1450,4529,1253,4555,1077,6172,1230,4154,1128,5044,1184,4209,1139,4494,1111,3706,1171,6349,1286,8629,1806,3538,819,1504,588,278,210,187,197,280,225,356817,4568,11232,1627,7084,1224,8405,1372,12145,1808,10706,1318,14729,2158,15255,1740,18670,2115,15363,1674,31851,2453,45252,3249,63622,3613,45681,2718,22529,1936,20405,2140,13888,1761,430293,4554,18404,1818,13775,1743,14021,1618,14397,1512,13508,1923,16614,1725,17796,1770,18133,2120,17338,1809,31294,2304,47903,3111,67285,3096,51556,3230,32655,2245,31070,2560,24544,2011,315195,3459,15752,1553,24515,1846,26758,2334,24230,2078,22460,2012,20187,1814,20119,1674,16981,1548,15340,1509,25339,1927,29238,1979,31544,2443,17679,1711,8197,1119,7750,1107,9106,1234,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,989369,6235,55008,3168,8011,1373,4174,1195,3833,870,3284,1071,4357,1394,3693,1014,4664,1347,4287,1088,3587,1127,4426,974,6123,1154,3219,1008,683,399,319,299,122,156,226,215,314698,4679,11364,1834,7033,1390,8387,1450,9366,1492,13394,2412,15354,1866,16148,1888,15240,2171,14751,1956,27661,2419,39423,3239,48875,3345,37883,2805,19967,2185,16964,1689,12888,1467,360258,4206,16853,1966,12055,1529,11303,1806,12424,1652,11277,1320,15133,1846,14384,1578,13792,1504,12741,1603,28790,2328,39285,2681,51840,2928,40111,2977,26329,2172,26339,2314,27602,2044,259405,3192,11762,1411,17873,1822,20537,1976,19145,2057,19402,1927,17462,1757,13901,1425,14745,1578,13698,1586,23823,1597,24108,1779,26211,2027,12786,1445,7910,1114,6956,1091,9086,1405,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1524795,9699,57288,3707,9543,1658,4309,1031,4566,1144,6255,1417,4024,1117,5023,1187,2794,770,3528,981,3160,818,4801,1185,3620,947,3881,1179,1202,491,62,79,364,412,156,143,459315,6862,34754,3811,17675,2193,16766,2350,20773,2714,16928,1971,22263,2559,22941,2611,24136,2592,18111,2478,39676,2952,53601,4064,66827,3320,46780,2706,24074,2312,17339,1964,16671,2095,596135,5631,52447,2892,32202,2977,26798,2660,24629,1936,24291,2279,27638,2406,24343,2355,22531,2210,23862,2619,41255,2622,55986,3638,78072,4080,55505,3708,39990,3068,35490,2367,31096,2245,412057,3918,34034,2389,36049,2724,34875,2889,35169,2832,27685,2121,29845,2167,26690,2486,23086,2021,18170,1634,33165,2449,33071,2444,36052,2559,16409,1779,9204,1354,8985,1358,9568,1446,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130363,9093,37434,2788,7406,1399,2591,834,2228,777,3476,999,2690,964,3061,1076,2419,932,2585,848,2032,643,2659,960,2444,711,2782,966,692,593,59,82,76,112,234,209,346971,6561,17636,2306,11253,2067,11621,1711,13770,2055,14386,2313,14884,2243,11578,1821,15547,2153,15694,2206,27870,2968,40005,3194,52582,3426,39875,2870,24423,2863,21301,2501,14546,1924,431008,4976,30188,3032,19116,2530,14863,1890,17891,2033,15512,2441,15097,2041,13521,2064,16966,1651,13646,1992,31670,2725,40342,3160,54860,3747,50640,3876,27292,2262,34076,3077,35328,2350,314950,3659,21334,2506,25429,2264,25927,2452,24651,2149,22933,2546,19961,1945,17320,1855,16131,1793,14756,1966,27022,2593,29657,2357,26629,2262,16649,1771,8799,1385,7765,1308,9987,1447,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,521031,5785,14948,1757,3018,1021,898,518,1007,551,814,378,796,434,1360,711,399,201,1182,526,841,443,1682,618,1475,721,1061,529,200,171,78,136,137,190,0,175,129100,3683,6013,1431,4050,986,3688,1050,3851,939,5271,1095,4200,1018,4910,1048,5046,930,4542,786,13039,1686,17497,1951,23699,1982,16075,2235,7645,1351,5895,1247,3679,887,216787,2927,11992,1620,9886,1498,6833,1234,7545,1241,8915,1583,10257,1607,9170,1522,8746,1200,8129,1180,15136,1944,23136,2379,32518,2282,21866,2047,15194,1915,14224,1656,13240,1778,160196,2392,7679,1083,15179,1909,15887,2040,10868,1347,11113,1705,9983,1351,8652,1225,10043,1250,7311,1164,12058,1456,16461,1660,14151,1632,7845,1187,4284,830,4185,852,4497,891,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1311217,8188,27772,2660,2728,696,1395,699,1846,826,1351,660,1383,719,1687,694,1071,515,2195,711,1357,559,2907,912,3866,1137,2736,924,1870,496,563,325,668,393,149,139,370149,5255,7896,1424,4213,1033,5127,1298,6277,1433,7952,1516,8505,1538,8406,1676,11452,1644,9226,1472,23232,2592,35749,3293,56224,3189,56806,3422,38188,3355,46964,3027,43932,2642,537847,5627,16980,2222,10871,1454,10334,1446,7771,1327,8540,1487,11904,1675,10829,1816,14507,2170,11084,1483,28186,2286,41702,2511,68484,3830,62841,3586,50811,3055,77985,3560,105018,4112,375449,3774,16107,2041,13934,1576,20047,2033,21102,1910,18364,2455,19377,1955,17081,1713,18576,2134,15116,1931,29368,2245,36934,2229,43109,2849,31449,2261,19181,1531,24539,2005,31165,2177,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2144863,9989,51688,4054,6685,1373,2971,1124,2225,968,2842,929,3152,1028,2914,1129,2728,773,2166,748,2275,905,4653,1396,4785,1263,4943,1011,3728,974,1724,680,2516,682,1381,515,597901,8159,24036,2602,12823,2424,11236,1770,13076,1998,12038,1954,17367,2146,15146,2470,17801,2498,15616,2010,32249,2724,57090,3794,82347,4150,76447,4790,56794,3644,73059,4524,80776,4539,882207,7750,36407,2817,26576,2857,24213,2779,18871,1906,16787,2167,19365,2053,20535,2391,22413,2467,20113,2284,43313,3344,69508,4166,109145,5047,104355,4931,79055,3974,113023,4604,158528,5269,613067,6142,29880,2467,46748,3430,43370,3251,40590,3457,33814,3113,31510,2099,30889,2684,26910,2256,27002,2121,41051,2748,56030,3513,66256,3209,45914,2737,24796,2032,31194,2927,37113,2465,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3176729,11661,116411,4846,14311,1903,8733,1442,7774,1373,9432,1572,8798,1609,9316,1615,9426,1393,8322,1662,5229,1179,11146,1764,11154,1626,7486,1276,2221,724,902,502,1421,736,740,436,881224,7797,38503,2949,22263,2251,25335,2333,33493,2654,33785,2886,38835,2837,39221,3052,43993,3200,37153,2692,79084,3822,107392,4812,139765,4734,99002,4455,54361,3438,50173,2812,38866,2423,1270810,6478,64634,3249,44020,3226,41131,2940,47583,2659,43631,2701,46975,2490,48982,3092,47593,2947,46360,2808,93484,4060,129752,4283,183510,5570,140537,5827,90200,3356,102094,4042,100324,4214,908284,5526,48760,3019,53923,2618,62876,3179,69216,3657,62928,3507,61515,2994,57730,3130,55850,2803,49412,2250,82968,3312,89488,3623,90588,3078,48971,2841,26102,1799,22130,1949,25827,1964,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1889135,7927,69487,3195,7222,1245,3799,1022,4086,970,6744,1269,4127,1000,4669,854,4720,1239,4179,922,3219,720,6649,1097,7934,1470,6974,1392,3015,773,916,430,650,325,584,319,569940,5947,13068,1608,8379,1180,8979,1338,12675,1696,14164,1713,19287,1875,16876,1705,21646,2346,18836,1714,44503,2456,64558,3724,100149,3626,83085,3961,48710,2953,53921,2803,41104,2951,742458,4710,25400,1906,18137,1694,17862,1753,17720,1603,19165,1676,22633,2007,21301,1880,24885,1785,23582,1864,49729,2895,77089,3596,110103,3438,91202,3754,63888,3139,75440,3374,84322,3780,507250,3685,25915,2102,31263,2174,32080,2023,35817,2580,30260,2232,30363,1977,30658,2129,27306,1819,25398,2012,47189,2459,53878,2706,54420,2569,30670,2284,17394,1473,16081,1755,18558,1651,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,664133,6451,23722,2517,5782,1562,2296,861,1710,888,1358,759,1209,518,1917,709,1297,691,1094,419,1204,751,2262,870,1305,647,1448,648,401,305,80,104,159,161,200,178,184617,5025,9115,1606,4916,1453,6499,1648,8585,1788,5318,1214,8529,1417,9014,1726,9966,1918,7458,1569,16426,1838,23338,2828,32315,3115,19350,2367,8582,1538,9451,1716,5755,1507,247720,5073,15027,2093,9817,1740,10054,1810,9704,1465,8438,1499,9270,1527,9520,1860,11054,1883,9106,1693,22136,2916,24768,2797,38021,2865,26317,2818,14758,2026,15566,2060,14164,1655,208074,3756,16332,1896,16225,1967,15374,1947,17250,2102,15325,1722,13138,1438,10845,1568,9895,1502,10051,1327,16156,1949,19474,2038,21281,2093,10169,1378,6890,1378,3979,856,5690,1010,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2003343,11052,80670,4059,12754,2246,5571,1439,5521,1088,8691,1653,5240,1116,6090,1268,4931,1127,4840,1001,3846,853,8167,1555,7322,1270,4551,943,2293,860,348,310,250,276,255,211,603461,6910,24193,2651,15434,2021,15804,1947,22244,2799,21474,2390,29947,2891,30860,3099,28431,2546,26120,2872,55160,3660,76849,4407,99613,4552,62667,3766,36409,2879,32216,2607,26040,2772,764183,6038,39667,2888,27778,2608,25218,2303,31457,2849,32009,2804,28429,2584,30186,2500,34147,2814,28375,2617,59207,3125,83102,3972,106294,4835,82602,3604,51628,3079,54224,3237,49860,3092,555029,4534,32313,2085,37914,2366,44945,3029,45347,3038,38247,2771,33464,2673,35015,2551,31346,2438,28849,2308,46092,3181,52005,2920,56119,3105,26919,2076,16392,1918,14378,1805,15684,1825,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
