GEO_ID,B15010_001E,B15010_001M,B15010_002E,B15010_002M,B15010_003E,B15010_003M,B15010_004E,B15010_004M,B15010_005E,B15010_005M,B15010_006E,B15010_006M,B15010_007E,B15010_007M,B15010_008E,B15010_008M,B15010_009E,B15010_009M,B15010_010E,B15010_010M,B15010_011E,B15010_011M,B15010_012E,B15010_012M,B15010_013E,B15010_013M,B15010_014E,B15010_014M,B15010_015E,B15010_015M,B15010_016E,B15010_016M,NAME,B15010_001MA,B15010_001EA,B15010_002MA,B15010_002EA,B15010_003MA,B15010_003EA,B15010_004MA,B15010_004EA,B15010_005EA,B15010_005MA,B15010_006MA,B15010_006EA,B15010_007MA,B15010_007EA,B15010_008EA,B15010_008MA,B15010_009EA,B15010_009MA,B15010_010EA,B15010_010MA,B15010_011EA,B15010_011MA,B15010_012MA,B15010_012EA,B15010_013MA,B15010_013EA,B15010_014EA,B15010_014MA,B15010_015EA,B15010_015MA,B15010_016EA,B15010_016MA,state
0400000US13,2131478,23197,120154,6044,121094,6695,60663,5434,95664,5476,134464,5336,155575,6532,9854,1779,199689,7349,514486,12362,269594,9154,73789,5026,90319,5501,76612,5371,87735,5575,121786,6348,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,328680,8309,10957,1452,21718,2303,10380,1442,15735,1516,32148,2880,21959,2194,1477,608,34535,3184,70561,3806,41560,2842,12728,1850,13875,1634,12406,1661,10914,1494,17727,2257,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,297658,8401,11399,2020,25252,2712,9071,1652,12164,1925,17122,2065,20451,2540,3236,939,33863,3310,52463,4171,44052,3148,11507,2059,16432,2750,9829,1975,10213,1645,20604,2448,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2997805,23230,141617,6721,166320,6075,84361,4728,138698,5411,209497,6213,215087,6357,21156,2235,293289,7140,643808,12101,387865,8924,118172,5121,140768,6038,129731,5679,145666,5820,161770,7170,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1189458,16756,45910,3872,73161,5055,36695,3578,47059,3273,55673,3732,81195,4214,4789,1126,157119,6250,244186,7524,189027,6737,38482,3709,61263,3786,39144,3548,41862,2739,73893,4781,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,605820,10089,20040,1996,53581,3449,14126,1931,24596,2223,32722,3152,34612,2801,2450,848,62713,3683,122118,4553,113515,3925,17817,2178,25811,2247,18965,1945,21906,2382,40848,3116,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,642742,8738,24014,2281,45418,3583,17388,1816,27361,2468,32355,2766,40961,2717,3230,841,66404,4040,132708,5733,115723,4748,16332,1856,29497,2182,22315,2289,25256,2486,43780,2996,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,723552,14286,27533,2735,45553,3514,16496,2138,35355,2775,41976,3402,40661,3390,3451,870,84753,4750,139806,6695,116392,5336,27252,2677,34522,2906,24489,2387,29230,2728,56083,3732,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,742525,14163,19737,2392,46326,3864,24328,2893,29470,2969,37990,3170,46659,3982,4200,1268,89924,5551,151637,6280,117113,5234,19939,2419,54250,3934,23611,2377,28138,3010,49203,3420,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,311607,7617,8327,1252,26435,2347,9152,1550,15026,1983,26748,2416,18232,2062,3781,924,32332,2744,43584,3020,41159,2903,21835,2267,19563,2240,16217,1801,9101,1406,20115,2206,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1652580,17874,107605,5326,118042,4679,60807,4173,80135,4116,168416,6348,133158,5550,11757,1528,148040,5727,291772,8833,158619,5389,80648,4121,85573,4220,61103,4133,58214,3469,88691,4456,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2078671,18160,104300,4797,135183,4948,76394,5408,120975,5114,202622,7509,186694,6956,12110,1643,172279,6566,364370,9937,187627,6250,132308,5112,119458,5979,92310,5020,68038,3701,104003,5144,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1985564,19449,78921,4131,116909,4884,63501,3830,81561,4323,99880,4892,214696,7193,10497,1373,223008,7914,411278,9301,276420,7423,65648,3537,78775,3924,61165,3137,70602,3967,132703,4935,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1362126,13345,61065,4487,100722,4450,40184,2744,64877,3621,102849,4364,90570,4308,7804,1146,139313,4977,265369,6937,182459,5736,52290,2939,57974,3266,56030,3639,59331,3559,81289,4424,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,428497,12883,13021,2333,27975,2529,10203,1805,17107,2206,17994,2871,20520,2237,2656,886,52663,4211,91709,5062,88680,5192,12599,1988,19317,2215,11668,1897,9427,1982,32958,3009,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1205839,16749,49249,3347,79565,4739,30970,2940,56981,4043,59550,3795,68329,4183,6710,1344,132533,5234,265175,8197,192163,6970,40937,3193,55177,3400,41366,3317,54218,4070,72916,4041,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,233817,6847,6322,1402,28528,2403,7610,1658,6660,1149,16410,1879,14146,1850,1302,628,25763,2740,36441,2885,41300,3186,9555,1843,10965,1436,9469,1337,6682,1246,12664,1691,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,398780,8240,15915,2151,33208,2462,12333,1689,16203,2017,16965,1549,15212,1815,2961,641,43265,3043,88232,3898,71526,3594,11830,1399,16457,1430,10460,1390,15078,1860,29135,2296,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,513280,12255,16843,2306,28111,2755,14747,2408,23395,2766,39403,3146,40581,3157,4116,1135,52134,3916,117712,5318,62748,3886,14178,1758,20241,2250,23332,2587,22362,2489,33377,2748,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,353892,8074,17205,2005,29004,2468,11523,1480,19239,2348,25831,2207,28702,2292,3340,852,32163,3005,65662,4159,39639,2468,19574,2094,19476,2286,13551,1908,9443,1280,19540,2000,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2476707,21359,152624,6339,130483,5264,92052,5170,130532,5276,198578,6678,219271,7633,10773,1513,211480,7709,551580,10420,270123,7671,109833,5239,113215,5322,87520,4791,93843,4653,104800,5223,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,376500,9609,13762,1625,27083,2964,16638,2010,18533,2184,27909,2600,30268,2670,1718,573,36689,2939,59902,4215,58549,3927,20509,2146,15807,1839,19269,2355,9472,1797,20392,2575,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4980162,29355,224590,8088,241812,7605,140018,6090,292368,8752,489996,12455,287085,8619,34734,3232,432877,8523,944103,17499,555814,12739,282478,7763,281191,7290,334757,9621,203720,7026,234619,8332,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2190679,22249,108285,5557,142213,6567,70295,4031,107515,4727,155023,5835,151701,6111,15515,2377,207956,7183,449417,10959,275605,8617,93342,4567,110782,5283,73901,4916,80129,4545,149000,6853,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,152439,5274,4841,1335,14169,1906,4146,1211,4648,1059,6115,1189,8556,1799,817,371,22894,2127,31033,2709,25352,2085,3040,801,4666,995,3297,865,3760,888,15105,1899,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2231350,22780,89211,4235,125587,5994,67506,4436,92310,4723,125479,5388,171287,7077,14411,1838,250897,6929,479253,10786,353098,10253,76006,4303,88594,4485,83432,4734,95862,4529,118417,5940,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,660536,9491,21493,2271,46168,2685,21367,2084,28565,2297,28952,2199,34817,2482,4027,962,65623,3748,149991,5091,128040,4784,16567,1961,30253,2148,19311,2132,23310,2167,42052,2758,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978417,12587,34863,2459,86058,4713,38135,3139,55712,3749,99140,4283,68575,4723,10343,1577,85874,4418,145829,6005,98242,5465,53941,3796,62619,3620,55004,3454,36773,3122,47309,3951,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2817236,18314,120947,4938,185614,6975,92201,4525,142228,5552,187117,7703,198971,6765,18338,1702,300973,8356,549338,11809,411393,8680,114531,5286,131248,5193,93674,4479,107865,5064,162798,6008,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,246524,5906,8532,1592,14781,1870,7237,1227,14419,2045,18241,2136,18278,2413,1996,702,24694,2624,51152,3851,29034,2746,14607,1990,10524,1499,11139,1638,7726,1237,14164,1796,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,964340,14375,33459,3157,58655,4072,28189,3087,45939,3277,55805,3338,67442,4417,8226,1466,94231,4896,206922,8050,153198,6507,44936,3779,49463,3982,30943,3183,30822,2845,56110,3743,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,161738,5477,4171,1075,14209,1537,3482,845,5705,1238,9011,1216,7949,1289,1058,469,20612,2056,31995,2858,31280,2461,4314,1041,5674,1072,2981,842,6637,1062,12660,1563,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1254162,18442,44878,3816,82292,5534,40950,3230,57554,3716,58830,3749,79704,4411,9227,1559,129277,5981,288908,8195,181795,6854,46055,3597,53802,3930,47624,3584,50362,4076,82904,5309,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5371489,37768,267730,10182,338091,10655,180667,7755,213038,8544,301073,10726,528973,14066,58357,4134,498850,12532,1235152,21993,653790,12756,177298,6536,227847,6959,161064,6130,199957,7828,329602,10046,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,632442,11105,28700,2718,37214,2920,16320,1840,27370,2635,46307,3248,42787,2983,6517,1283,63141,3807,119982,5432,89137,4436,31652,2531,20851,2376,25992,2704,25587,2341,50885,3454,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,168166,5716,4809,970,16389,1898,4746,971,9783,1239,16939,1727,10643,1289,1569,465,13393,1615,21465,1922,20576,1997,13372,1388,9803,1309,10709,1507,4241,889,9729,1616,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2237216,22519,140346,5953,127160,5785,73033,3920,115379,5695,235690,7322,189523,6606,21004,1892,174187,5637,420988,10123,218707,8017,111694,4638,124458,5823,77927,4100,77089,4509,130031,6172,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1811119,18918,111696,4916,139101,5787,55741,3982,87481,4876,166985,5539,181310,6355,19410,2340,159984,5891,292780,9302,173726,5860,90636,5443,92781,5051,79300,4662,71525,4534,88663,4896,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,258456,7992,8330,1312,17741,2031,7765,1552,11184,1513,12734,1870,13775,1722,1260,476,35563,2870,50522,3383,51452,3175,5978,1134,11509,1743,6225,1290,7243,1221,17175,2086,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1202530,14720,43020,3019,96543,4205,34732,2683,53571,2929,75600,3750,80000,3730,5509,969,131020,4628,233952,6503,193001,5588,41747,2644,47456,3033,44040,3070,52416,3777,69923,4005,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,107097,4891,1789,673,11722,1588,4028,930,4977,1261,8131,1537,7093,1214,320,342,10537,1763,14807,2036,20327,2310,3179,940,4849,883,3115,893,2769,699,9454,1436,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,602519,14582,18983,3207,27526,3218,24704,2699,20356,2863,24905,3250,28922,3297,2708,1052,73950,6217,183402,9055,115174,5614,4459,1394,16809,2649,10734,2083,8591,2109,41296,4407,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
