GEO_ID,B05010_001E,B05010_001M,B05010_002E,B05010_002M,B05010_003E,B05010_003M,B05010_004E,B05010_004M,B05010_005E,B05010_005M,B05010_006E,B05010_006M,B05010_007E,B05010_007M,B05010_008E,B05010_008M,B05010_009E,B05010_009M,B05010_010E,B05010_010M,B05010_011E,B05010_011M,B05010_012E,B05010_012M,B05010_013E,B05010_013M,B05010_014E,B05010_014M,B05010_015E,B05010_015M,B05010_016E,B05010_016M,B05010_017E,B05010_017M,B05010_018E,B05010_018M,B05010_019E,B05010_019M,B05010_020E,B05010_020M,B05010_021E,B05010_021M,B05010_022E,B05010_022M,B05010_023E,B05010_023M,B05010_024E,B05010_024M,B05010_025E,B05010_025M,NAME,B05010_001EA,B05010_001MA,B05010_002MA,B05010_002EA,B05010_003MA,B05010_003EA,B05010_004MA,B05010_004EA,B05010_005MA,B05010_005EA,B05010_006EA,B05010_006MA,B05010_007EA,B05010_007MA,B05010_008MA,B05010_008EA,B05010_009MA,B05010_009EA,B05010_010MA,B05010_010EA,B05010_011EA,B05010_011MA,B05010_012EA,B05010_012MA,B05010_013MA,B05010_013EA,B05010_014MA,B05010_014EA,B05010_015MA,B05010_015EA,B05010_016EA,B05010_016MA,B05010_017EA,B05010_017MA,B05010_018EA,B05010_018MA,B05010_019MA,B05010_019EA,B05010_020MA,B05010_020EA,B05010_021EA,B05010_021MA,B05010_022EA,B05010_022MA,B05010_023EA,B05010_023MA,B05010_024MA,B05010_024EA,B05010_025MA,B05010_025EA,state
0400000US13,2372178,10081,484758,24342,139118,14906,67081,8856,61122,9263,10915,3654,345640,18106,289691,15212,55949,8208,555805,19856,283326,15962,179177,11713,79183,8496,24966,5316,272479,14995,236060,12477,36419,5724,1331615,25147,1051121,22641,822769,19232,132884,8126,95468,9212,280494,14468,249500,13971,30994,4948,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,283254,3265,30435,4277,7428,2547,5538,2480,1770,1351,120,137,23007,3928,19071,3353,3936,1642,46438,5126,28203,4775,16349,3571,8148,3008,3706,1490,18235,3176,15831,2902,2404,1352,206381,6009,157648,5178,106868,5114,24280,3760,26500,3377,48733,4972,38664,4305,10069,2177,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,426375,3050,63883,7281,26626,4757,19560,4028,4324,2411,2742,1692,37257,5043,29725,4602,7532,2426,112885,8844,79540,6879,62735,6186,9920,3054,6885,2399,33345,4717,27828,4428,5517,1987,249607,8301,216215,9563,198750,9188,8708,2742,8757,2992,33392,4488,31522,4643,1870,1006,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2775962,7077,458530,17858,135562,10538,54601,6347,64804,8626,16157,4040,322968,15569,272664,12338,50304,6974,557257,19022,293585,15212,137521,9164,121125,10594,34939,6481,263672,13306,202601,11816,61071,6012,1760175,19719,1413687,17978,1045631,16350,228681,10013,139375,6937,346488,11488,297721,10173,48767,5128,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1482780,6433,260691,13624,72257,8788,50841,5970,16521,5919,4895,2184,188434,11587,168968,10352,19466,4452,329274,15430,175133,12164,130155,10563,35127,5325,9851,2957,154141,8259,138117,7594,16024,3220,892815,17167,724054,17090,658378,16076,35227,3747,30449,4016,168761,9787,162272,9940,6489,1813,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,699868,3693,81934,5893,26401,3531,18413,3146,6902,1900,1086,555,55533,5176,47498,4438,8035,2290,147372,7867,81886,6615,64475,6248,12186,2523,5225,1950,65486,5392,57870,5106,7616,1921,470562,8344,391906,8527,357389,8610,18944,2355,15573,2800,78656,5322,74843,5220,3813,1526,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,678431,4742,96931,8554,32223,5632,18528,3867,9344,3282,4351,2318,64708,6087,56425,5585,8283,2580,160978,9028,96396,7000,67152,6016,19445,3460,9799,2877,64582,5971,57636,5893,6946,1955,420522,9676,351143,9889,309637,9155,22078,3370,19428,2822,69379,5416,63094,4870,6285,1926,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,935471,5262,199264,10359,69740,7981,58133,6555,8956,2831,2651,1460,129524,7020,119794,6644,9730,2991,197875,8996,104710,7682,93340,7151,7954,2183,3416,1167,93165,6274,87822,6237,5343,1871,538332,12541,433044,10557,403908,9910,15699,2522,13437,2220,105288,7518,102652,7367,2636,1086,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1034342,6482,280256,13069,52627,7360,40206,6677,9414,2304,3007,1591,227629,12626,218456,12262,9173,2346,229532,10667,104587,7689,89748,7178,11171,2461,3668,1451,124945,8689,122393,8861,2552,1005,524554,12716,410160,12058,380224,11816,14852,2905,15084,2680,114394,7552,108848,7213,5546,1985,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,240802,2435,29791,3677,8651,1794,7472,1575,734,831,445,405,21140,3468,19515,3434,1625,1171,46561,4713,26001,3542,23113,3315,933,736,1955,1173,20560,2968,20295,3006,265,273,164450,5996,130015,6180,119937,5754,2587,1303,7491,1853,34435,3446,33583,3395,852,503,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1287559,5069,145780,9229,33045,5943,13283,3461,16424,4297,3338,1833,112735,9332,91072,8442,21663,4044,224425,12769,105675,8986,45999,6298,51214,6495,8462,2547,118750,8369,87451,7864,31299,4706,917354,14066,707567,13379,499007,12577,131962,8287,76598,6276,209787,9247,171715,8805,38072,4781,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1314811,5085,169168,10788,37057,5947,14113,3374,20351,5204,2593,1524,132111,8712,100747,8134,31364,5756,181608,12155,83583,8314,34241,5870,39443,6579,9899,2405,98025,8845,69116,8126,28909,4053,964035,11811,774769,12524,561213,11798,124033,8935,89523,7461,189266,10151,150744,9363,38522,4529,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2064224,7226,393609,13593,114021,8972,65620,5962,34991,5513,13410,3089,279588,11960,258701,11648,20887,4558,442327,13413,244016,10910,185898,9463,36577,4012,21541,4262,198311,8387,187692,8336,10619,2403,1228288,14206,986535,12562,850710,11888,83918,5435,51907,4576,241753,9496,228142,9279,13611,2397,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1242714,4595,137452,8092,49414,5680,20871,2873,24827,4633,3716,1993,88038,7599,61317,5363,26721,5412,213877,9350,114948,7710,68697,5613,36653,4974,9598,2276,98929,6314,78097,5390,20832,4057,891385,10775,740860,10671,635400,10349,61325,4928,44135,5093,150525,7217,130102,6385,20423,3794,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,663686,5691,174208,8766,31998,4631,28181,4066,2968,1552,849,631,142210,8698,137846,8578,4364,1481,165377,10128,77087,8821,70228,8165,4567,1946,2292,1133,88290,6985,86365,6770,1925,890,324101,11040,249795,9665,237708,9264,5409,1522,6678,2076,74306,6519,72717,6575,1589,788,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1298541,7740,230902,12272,66569,6740,55495,6387,9785,2884,1289,661,164333,10922,153934,10367,10399,2960,295501,11284,161819,8739,143280,7965,13078,2950,5461,2028,133682,7551,128592,7409,5090,1444,772138,15290,621229,14571,565701,12703,30503,3764,25025,4188,150909,8825,144878,8296,6031,1855,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,215546,2652,30665,3623,12226,2685,11680,2637,0,174,546,584,18439,3018,18233,2997,206,225,50711,4843,29882,4130,28259,3852,201,207,1422,1208,20829,2961,20720,2934,109,142,134170,5739,113781,5844,106844,6214,1184,847,5753,1484,20389,3217,19974,3075,415,568,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,453186,2757,61590,5853,18249,3122,7771,1209,9014,2757,1464,912,43341,4759,33128,3901,10213,2959,103565,6882,60066,5741,40755,4956,15039,3664,4272,1282,43499,4823,37780,4473,5719,2202,288031,7465,244905,7178,217272,6337,15757,2331,11876,2092,43126,4059,39718,3578,3408,1508,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,643517,4512,114856,9238,37116,5701,14603,3366,16140,3742,6373,2411,77740,7934,51375,6724,26365,5318,152764,9122,82941,7626,32387,5036,37054,5173,13500,2973,69823,6737,44055,5760,25768,3280,375897,10106,286394,10795,185378,8432,58016,5489,43000,4886,89503,6819,72691,6003,16812,3029,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,243963,2525,23720,3743,5430,2333,3739,1620,1535,1483,156,192,18290,3140,16044,3053,2246,1290,31969,4103,15464,2564,11426,2245,1347,810,2691,1210,16505,3391,14810,3169,1695,855,188274,5473,151244,5719,134390,5994,7908,1633,8946,1682,37030,4133,35405,4007,1625,1170,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1905857,5507,256142,14215,81414,7168,30408,4557,45102,5599,5904,2377,174728,12581,105311,9759,69417,8001,304239,13965,146471,10341,50121,6639,75617,7576,20733,4639,157768,8687,94230,6577,63538,6920,1345476,14833,1100876,14515,676770,13408,290290,11918,133816,8258,244600,10399,182209,9092,62391,5694,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,453261,4267,121868,8561,33207,5956,20721,4292,8739,2810,3747,2016,88661,8804,72558,7371,16103,5200,117799,8881,58104,7054,37314,6199,13262,3170,7528,2144,59695,5947,52501,5359,7194,2262,213594,8669,156677,7689,128150,7516,11018,2614,17509,3598,56917,5172,53649,5201,3268,1014,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3947433,10102,754745,22645,256680,12947,113671,9667,116233,8908,26776,5146,498065,17517,333282,14445,164783,11887,780560,21707,420003,18038,174334,10890,207976,11810,37693,5208,360557,13560,247343,11748,113214,8767,2412128,23205,1873607,22210,1214017,16179,428423,16209,231167,10808,538521,14667,394946,13607,143575,8551,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2174450,8029,443047,17919,133359,11176,68997,8259,58993,7945,5369,1591,309688,17134,249299,14734,60389,6662,480345,16246,251064,12389,161465,10757,67447,7341,22152,5069,229281,10966,193264,9454,36017,5331,1251058,19556,991223,21684,837818,19627,81519,5874,71886,7491,259835,10850,236187,10488,23648,3721,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,164303,2363,16305,2391,4105,1449,3235,1147,297,283,573,819,12200,2452,11207,2066,993,1116,29222,3308,15309,2533,12177,2445,2798,1349,334,231,13913,2602,13404,2551,509,805,118776,3873,101198,3513,95655,3371,1993,862,3550,1011,17578,2604,17409,2546,169,213,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2456222,8175,475582,15687,117116,9442,86745,8348,24258,5091,6113,2235,358466,14052,339987,14007,18479,5011,506965,14112,237097,11274,202518,11191,25150,4482,9429,2094,269868,13025,257127,12610,12741,3645,1473675,17438,1182142,17345,1071252,16379,61508,6198,49382,4900,291533,11772,278405,10999,13128,2877,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,900289,4009,186020,8133,61114,5837,43061,4757,15189,3134,2864,1072,124906,7227,114490,6950,10416,2680,236954,9729,132678,8065,101577,6403,22589,3662,8512,1853,104276,6680,92749,6294,11527,2585,477315,9328,385531,9095,344040,9029,20240,2638,21251,3490,91784,5757,87008,5358,4776,1591,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,826077,5256,129543,9644,46827,5574,24173,4262,17760,3821,4894,1760,82716,8802,62216,6920,20500,5472,185006,10276,116445,8403,67329,6667,34046,6423,15070,3397,68561,6049,57053,5844,11508,3396,511528,12472,414183,12608,327399,10492,43463,4902,43321,5047,97345,6531,87483,6416,9862,1873,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2544345,8200,418298,16485,110510,9699,73723,8297,30249,5026,6538,2712,307788,16216,276564,15583,31224,5614,482615,15686,236920,12034,186350,10703,35623,5542,14947,2920,245695,12324,220763,11992,24932,4290,1643432,18823,1315778,18098,1140251,16312,102408,6845,73119,6145,327654,11599,304718,11603,22936,3743,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,199390,1897,32634,4765,8348,2874,2774,1650,4900,2381,674,616,24286,4246,17129,3703,7157,2462,31887,4965,14038,3690,3630,1155,7469,2844,2939,1763,17849,3246,12599,2542,5250,2036,134869,4965,107059,5676,83730,4750,14542,3470,8787,2280,27810,4159,23923,3693,3887,1777,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1031143,5882,222169,10679,53592,6295,32981,4719,15395,3336,5216,2354,168577,9869,155120,9501,13457,3420,257221,12371,125077,9963,101174,9440,16698,3345,7205,2291,132144,10619,126879,10340,5265,1750,551753,11824,435648,10479,392798,10217,21705,3293,21145,3320,116105,7872,110494,8006,5611,1860,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,199045,2520,30651,3253,7118,1855,5869,1272,1169,1043,80,118,23533,2862,23085,2863,448,386,38247,4305,18575,2863,15991,2495,2118,1165,466,436,19672,3328,17902,3000,1770,1213,130147,5036,110906,4912,106273,4949,2053,977,2580,1059,19241,2580,18291,2482,950,635,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1407852,8104,286734,13156,86827,8754,51530,6984,28689,5627,6608,2188,199907,10540,176788,10135,23119,4824,330727,14077,175539,10854,128932,9339,38746,5542,7861,2364,155188,10611,143510,10580,11678,3448,790391,15543,623144,15795,565166,15836,34312,4669,23666,4168,167247,10744,158628,10140,8619,2411,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7012776,15960,1424772,36002,504732,19897,150947,12154,268822,15838,84963,9665,920040,31902,619679,24658,300361,19511,1690689,34143,983096,26687,404094,19482,409171,18858,169831,13630,707593,23042,529174,19416,178419,13619,3897315,42784,3125732,40423,2165051,35180,548864,17030,411817,18063,771583,22396,654570,21708,117013,8495,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,893477,3895,91555,7869,43507,6091,28501,5033,12299,3591,2707,1257,48048,5705,36239,4757,11809,2973,190212,10609,136674,8234,97354,6998,27620,4120,11700,2822,53538,6875,39316,6008,14222,3421,611710,11730,539952,12161,475889,11868,29625,4533,34438,5167,71758,6676,63289,6412,8469,2665,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,112530,1307,14552,2518,5026,1854,5026,1854,0,157,0,157,9526,1730,8758,1720,768,699,23302,3183,12573,2517,10399,2320,1415,798,759,408,10729,2218,10522,2259,207,236,74676,3605,61000,3342,54873,2980,1779,1060,4348,1183,13676,1938,13392,1955,284,253,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1776740,7695,237189,12554,66127,8329,34133,5323,27073,4944,4921,2427,171062,11336,144545,10129,26517,4805,306363,12084,164964,9103,98840,7961,53875,4952,12249,3602,141399,9086,116911,8167,24488,4586,1233188,15735,1003444,15260,751330,12369,149476,8401,102638,7762,229744,10871,198323,9745,31421,4515,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
