GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001EA,B19130_001MA,B19130_002MA,B19130_002EA,B19130_003MA,B19130_003EA,B19130_004MA,B19130_004EA,B19130_005MA,B19130_005EA,B19130_006EA,B19130_006MA,B19130_007EA,B19130_007MA,B19130_008MA,B19130_008EA,B19130_009MA,B19130_009EA,B19130_010MA,B19130_010EA,B19130_011EA,B19130_011MA,B19130_012EA,B19130_012MA,B19130_013MA,B19130_013EA,B19130_014MA,B19130_014EA,B19130_015MA,B19130_015EA,B19130_016MA,B19130_016EA,B19130_017EA,B19130_017MA,B19130_018EA,B19130_018MA,B19130_019EA,B19130_019MA,B19130_020MA,B19130_020EA,B19130_021MA,B19130_021EA,B19130_022EA,B19130_022MA,B19130_023EA,B19130_023MA,B19130_024MA,B19130_024EA,B19130_025MA,B19130_025EA,B19130_026MA,B19130_026EA,B19130_027MA,B19130_027EA,B19130_028EA,B19130_028MA,B19130_029EA,B19130_029MA,state
0400000US01,96066725200,1547638000,81316373200,1496204034,645669100,111507664,8257655400,475594406,15586151700,612336161,19954887800,757759421,10119636600,762835558,9693737200,543654936,11999467600,513479222,5059167900,315468182,14750352000,682148540,4167652100,337121325,242129800,127217029,535204200,102352748,812379900,177578248,991949700,171166358,383969600,82666270,363207400,88645564,417545300,89657338,421266200,90585799,10582699900,591790191,217340800,58037316,1325674500,153042078,2270838000,185299834,2562832800,444393754,1005566900,215122168,812385400,152840913,1312568200,141321485,1075493300,89358170,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,17560519900,732720627,14886259800,739799261,166683600,56790992,2061145200,234114738,3177020600,309450407,3684197400,415441395,1815934700,246145849,1449152200,212540894,1960824900,252649221,571301200,169954864,2674260100,238501335,1083551200,164284724,30197700,15020871,187003100,74500553,203292800,53374981,333873200,117550870,88095500,33401666,67201300,42653899,116518600,58660608,57368900,23553540,1590708900,171260921,80844100,36905626,254992900,75981171,371268800,117964635,374172400,96902603,155632100,55689687,111853600,41881350,125515200,37292744,116429800,53340752,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,148125675100,1923017964,124677687000,1952922986,669001000,102730083,12494985400,598000687,26041371200,1011988173,28621726900,902869821,15020403200,801678145,13002027100,818420059,19014072100,706464448,9814100200,557283165,23447988100,823318986,8324352300,479439807,455206300,106885818,1389105600,179918232,1828742000,285446220,1939216800,234027813,815705800,155554008,698427900,142386976,783532300,196741503,414415600,80172287,15123635800,589666063,474728000,83506698,1988854500,183184804,3167128600,258848134,3927788400,356216635,1470466700,185063062,1160775100,162428297,1530425600,185140581,1403468800,213966856,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57457905100,1194705517,49045657700,1183446850,581668200,97293531,6144958800,463220877,9786191900,478074611,11564126500,598296637,5802170700,424004699,4831852700,394639867,6963062700,560722312,3371626300,258398808,8412247300,406203235,2758370700,279683797,208190300,67018791,458875400,97927404,622398900,132712357,802373800,179365803,199841200,52713178,143366200,47486872,212232800,65524133,111092200,37926630,5653876600,318657722,251108100,66215010,884974800,116669991,1310798400,133035199,1162834800,141057893,521965900,88657802,407700200,154439792,613725700,120137579,500768700,105935582,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1011250892900,6277235554,849784618900,6317941020,2768995700,244698365,84787080700,1615129992,189146905300,2629348370,228123391500,3326854453,104435748700,2527668433,90398797100,2122924736,106506493400,2419564761,43617206600,1415783169,161466274100,2829350350,58615130300,1927286205,2508396800,265674020,9866447500,570449345,12686279200,683689682,14827645700,877082720,6179049400,672143572,4250035500,424930788,5161071900,500734367,3136204300,239528236,102851143800,1885672353,2095116900,287114910,11263818500,492879910,19244126000,723228369,26560947000,815823551,12586159100,614209698,9171224300,561473044,11875424600,739445000,10054327400,609520936,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,149011629100,2077806230,130332740600,2196650181,897686300,114265525,15273051400,729318968,29368707500,747878451,33934491400,1231392869,16077122100,791245664,12990303400,603092765,15822658400,815414754,5968720100,539260061,18678888500,653622009,7518273000,505871256,453553400,131433486,1229990000,211781387,1571663900,234646327,2151631500,295674480,828301500,165917777,433521700,115860180,558689400,125229034,290921700,84988564,11160615500,470819706,281466300,74891696,1317518900,163245354,2501499400,255454458,2942081600,216923881,1252323700,147769009,873161400,136894948,1048278100,153152660,944286300,160923456,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,113971524300,2202360064,99434683900,2115567179,138742500,48302701,7240156500,415634776,19084666300,920690116,28411804300,1003576524,14866534700,1042900429,11411805700,807724375,12700126700,753452278,5580847300,597216721,14536840400,672081547,4794138600,427873691,87725300,28421994,698002100,151152446,785416400,147523234,1470132600,257161329,544176200,128258166,528138800,147320690,373020700,92905930,307526500,71258047,9742701700,443618122,139268600,48440868,855269800,100345114,1909973700,199627736,2525679500,252781153,1140572200,151104173,1000013800,205027813,1161089600,229132513,1010834500,177560310,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,23859077300,918193880,20666022400,926257278,61293000,32920357,1899149700,250756335,3652144900,405921759,4812501700,434930749,2458909400,301332927,2740119600,311757699,3761580600,415100971,1280323600,188727253,3193054900,301289662,1031233300,205495290,29505200,26334766,187481400,58581924,198796700,75744371,265242900,74598997,56190400,38926478,88651100,88649949,142707800,124832263,62657900,25319682,2161821600,229974106,29095700,14140981,220947200,51438487,427883400,126535571,543629600,106171176,269999600,74539238,167463100,62449670,240988500,81850647,261814500,62769150,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,18552399400,991785660,15277075800,965655310,26401800,20222241,2814956300,441141975,4581447800,582334621,2684341200,395010747,1131262000,274258173,1255069600,309738793,1888714100,424519862,894882900,324199148,3275323600,335091360,976027400,234421303,22587600,14679788,134320900,85111515,174593500,81976416,263527300,150245725,155896000,119954092,52712100,25904933,110000500,90537789,62389400,51697239,2299296100,213348880,42620500,40805594,211116700,56744541,380500400,69788751,524272500,134864756,270435300,86566499,232907300,86317207,305541600,74218205,331901800,82132967,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,437936767900,3946859341,367563209700,4058551168,1306978400,159130432,30661349900,1176609068,65706344800,1850977767,86734445400,2164229586,46520565400,1798395190,38962814000,1396840950,64526597900,1495233521,33144114000,1160077399,70373558200,1659603719,23046059100,843654345,681347700,125537758,3520962400,325362068,4994020500,399477248,6013418800,465281492,2493257700,306010954,1535244900,217636678,2095434600,272193971,1712372500,329204299,47327499100,1356210159,987952500,228265746,5027768200,337580119,8861553400,541092880,12225433400,636267764,5412279800,402482115,4142304900,357050088,5947457400,417810127,4722749600,408281240,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
