GEO_ID,B25055_001E,B25055_001M,B25055_002E,B25055_002M,B25055_003E,B25055_003M,B25055_004E,B25055_004M,B25055_005E,B25055_005M,B25055_006E,B25055_006M,B25055_007E,B25055_007M,B25055_008E,B25055_008M,B25055_009E,B25055_009M,B25055_010E,B25055_010M,B25055_011E,B25055_011M,B25055_012E,B25055_012M,B25055_013E,B25055_013M,NAME,B25055_001EA,B25055_001MA,B25055_002MA,B25055_002EA,B25055_003EA,B25055_003MA,B25055_004EA,B25055_004MA,B25055_005EA,B25055_005MA,B25055_006EA,B25055_006MA,B25055_007MA,B25055_007EA,B25055_008MA,B25055_008EA,B25055_009EA,B25055_009MA,B25055_010EA,B25055_010MA,B25055_011EA,B25055_011MA,B25055_012MA,B25055_012EA,B25055_013MA,B25055_013EA,state
0400000US17,1558423,14714,1107531,14374,6105,1557,1101426,14419,212274,6250,2262,741,210012,6221,128286,5293,3349,921,124937,5350,110332,4344,31890,3016,78442,3517,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,747371,11576,548307,10401,2781,1022,545526,10710,95637,4338,1081,621,94556,4157,54607,3426,1379,572,53228,3376,48820,2840,11748,1739,37072,2504,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,335444,7691,242959,6691,503,444,242456,6725,39863,2973,282,249,39581,2971,22914,1710,482,265,22432,1717,29708,2474,10698,1767,19010,2019,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,365853,6439,267944,6067,1267,647,266677,6111,43279,3388,474,392,42805,3372,25280,2140,973,468,24307,2097,29350,2299,10440,1409,18910,1826,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,524986,9042,376922,6669,2547,1213,374375,6552,77823,4379,206,179,77617,4408,42644,3099,662,446,41982,3038,27597,2581,5993,1226,21604,2231,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,539054,11985,396796,11732,2243,807,394553,11733,75860,4104,768,481,75092,4106,43481,3420,933,614,42548,3371,22917,2448,3590,1265,19327,2113,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,133662,4721,81766,4039,322,277,81444,4029,23227,2268,483,361,22744,2272,13769,1764,412,422,13357,1679,14900,1672,3448,1145,11452,1373,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,709705,11380,500397,10186,2899,987,497498,10119,100468,4527,1174,539,99294,4591,59552,3824,1394,673,58158,3795,49288,3156,14249,1722,35039,2838,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,951688,10737,638441,9017,2700,1065,635741,8929,138382,5635,1159,604,137223,5692,87715,4473,2313,731,85402,4435,87150,4277,16687,2253,70463,3513,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1070220,12285,748113,10329,3114,1144,744999,10189,149355,4763,911,402,148444,4781,93781,3926,3045,915,90736,3801,78971,3887,23579,2240,55392,3244,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,590552,8548,408257,7726,2610,923,405647,7660,75487,3564,976,470,74511,3458,43533,2190,3616,967,39917,2100,63275,3008,23519,2209,39756,2322,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,300261,9495,224960,8389,1733,727,223227,8199,39243,2923,333,327,38910,2920,22066,2244,696,452,21370,2098,13992,1871,2381,742,11611,1749,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,739845,12023,528358,11181,1717,710,526641,11097,102069,5289,1024,516,101045,5274,56959,3419,1795,641,55164,3512,52459,2932,12721,1846,39738,2657,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,119850,4105,83562,3551,459,305,83103,3528,16200,1918,216,231,15984,1893,9805,1526,310,258,9495,1460,10283,1235,3921,989,6362,994,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,239436,6475,173466,5786,1023,524,172443,5737,29965,2376,150,153,29815,2407,17723,2091,1039,504,16684,2144,18282,1461,6131,1056,12151,1184,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,462895,8980,332084,8029,799,477,331285,8024,63928,3433,141,136,63787,3436,42789,2640,485,499,42304,2625,24094,2252,3898,952,20196,2084,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,154201,4734,104082,3822,93,132,103989,3818,24058,2219,449,385,23609,2234,12799,1858,102,141,12697,1836,13262,1810,3110,1286,10152,1357,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1129441,12076,762706,10561,3542,1193,759164,10625,173619,6698,1111,557,172508,6685,106140,4199,1663,838,104477,4226,86976,4388,11735,1552,75241,4196,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,224577,6783,162449,6109,661,454,161788,6193,32976,3015,709,489,32267,2958,17124,1756,445,365,16679,1686,12028,1532,2600,751,9428,1460,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3255748,20629,2127134,19402,14185,2508,2112949,18782,510002,9134,4709,1349,505293,8988,335931,7672,3428,896,332503,7582,282681,7158,21554,2172,261127,6911,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1280412,15400,947598,13037,3247,1048,944351,13106,167782,6752,1051,642,166731,6679,96471,4544,2757,975,93714,4608,68561,3829,18330,1987,50231,3705,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,107867,3634,82166,3750,426,294,81740,3787,11570,1390,107,133,11463,1398,5719,1019,376,341,5343,954,8412,1291,2421,803,5991,1088,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1516601,15083,1071111,12749,4135,1222,1066976,12729,218250,7272,2542,729,215708,7243,123534,6258,2896,831,120638,6046,103706,5082,24604,2449,79102,4679,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,463286,7203,347721,5684,1705,416,346016,5678,56832,2769,589,373,56243,2732,32917,2550,431,247,32486,2506,25816,2070,8174,1118,17642,1920,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,573421,9839,411901,8876,1589,782,410312,8803,74194,4234,1658,753,72536,4228,45477,3055,3634,903,41843,2903,41849,3242,18175,2244,23674,2557,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1491279,16792,987057,14103,5086,1343,981971,13861,209203,6729,2434,806,206769,6604,139783,4998,3852,1120,135931,4874,155236,5415,40733,2751,114503,4829,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,154825,4583,99990,4183,621,500,99369,4208,22282,2064,172,182,22110,2047,16576,1742,90,144,16486,1744,15977,1792,2897,1108,13080,1615,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,545954,11858,404043,10302,2321,1080,401722,10366,76333,4611,639,314,75694,4608,40189,3068,759,456,39430,3017,25389,2624,7551,1602,17838,2154,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,104764,3806,70479,3062,207,179,70272,3016,12912,1778,461,465,12451,1689,9198,1329,156,200,9042,1307,12175,1385,3344,855,8831,1305,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,828612,13672,620763,10795,6031,1609,614732,10846,108142,6381,1770,951,106372,6229,63391,3514,1373,639,62018,3582,36316,3026,10100,1456,26216,2570,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3486567,28563,2705974,23265,14887,2504,2691087,23808,408684,12320,3828,1350,404856,12359,218998,8085,5471,1384,213527,8019,152911,5749,41695,3311,111216,5408,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,281943,6252,228786,5480,2754,1240,226032,5537,27384,2482,467,352,26917,2418,13415,1678,821,550,12594,1577,12358,1581,4776,1177,7582,1133,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,73452,3449,48314,3007,0,157,48314,3007,10364,1557,15,26,10349,1554,7987,1105,107,155,7880,1109,6787,1051,1700,613,5087,918,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,990189,11278,737283,9156,2321,803,734962,9210,129931,5351,945,628,128986,5278,70445,3706,1836,661,68609,3580,52530,3000,15280,1780,37250,2664,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1013454,14151,748739,11632,4528,1436,744211,11877,124963,5898,1652,835,123311,5839,72617,4017,2963,1045,69654,4039,67135,3870,27123,2704,40012,2832,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,166391,6120,115633,5128,474,373,115159,5100,26338,2447,0,200,26338,2447,13932,1732,47,63,13885,1737,10488,1489,1150,522,9338,1462,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,751576,9645,526084,9098,6579,1665,519505,8823,93570,4227,1134,616,92436,4240,63487,3170,1185,536,62302,3192,68435,3348,17852,2069,50583,2760,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,59964,3676,42226,3375,526,401,41700,3325,9334,1411,344,424,8990,1374,5137,1136,0,201,5137,1136,3267,874,454,337,2813,772,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,225245,8141,155580,7175,965,528,154615,7166,30370,2990,441,365,29929,2929,22911,2396,225,197,22686,2350,16384,1945,253,272,16131,1913,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
