GEO_ID,B28005_001E,B28005_001M,B28005_002E,B28005_002M,B28005_003E,B28005_003M,B28005_004E,B28005_004M,B28005_005E,B28005_005M,B28005_006E,B28005_006M,B28005_007E,B28005_007M,B28005_008E,B28005_008M,B28005_009E,B28005_009M,B28005_010E,B28005_010M,B28005_011E,B28005_011M,B28005_012E,B28005_012M,B28005_013E,B28005_013M,B28005_014E,B28005_014M,B28005_015E,B28005_015M,B28005_016E,B28005_016M,B28005_017E,B28005_017M,B28005_018E,B28005_018M,B28005_019E,B28005_019M,NAME,B28005_001MA,B28005_001EA,B28005_002EA,B28005_002MA,B28005_003MA,B28005_003EA,B28005_004MA,B28005_004EA,B28005_005MA,B28005_005EA,B28005_006MA,B28005_006EA,B28005_007EA,B28005_007MA,B28005_008EA,B28005_008MA,B28005_009MA,B28005_009EA,B28005_010MA,B28005_010EA,B28005_011MA,B28005_011EA,B28005_012EA,B28005_012MA,B28005_013EA,B28005_013MA,B28005_014EA,B28005_014MA,B28005_015MA,B28005_015EA,B28005_016MA,B28005_016EA,B28005_017MA,B28005_017EA,B28005_018EA,B28005_018MA,B28005_019EA,B28005_019MA,state
0400000US13,10170586,-555555555,2510161,3248,2434306,8567,591,511,2229333,16202,204382,13471,75855,8420,6291684,4814,6003282,14359,5202,1782,5480985,26265,517095,21977,288402,12811,1368741,4231,1116372,8034,7335,1590,994721,9573,114316,6602,252369,7209,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1383103,-555555555,303653,1108,297075,2666,526,586,278364,3821,18185,3323,6578,2530,832440,1515,809240,3842,1179,668,752569,7464,55492,7397,23200,3434,247010,1402,209339,3414,1250,521,189711,3437,18378,2537,37671,3228,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1686997,-555555555,442536,1360,438494,2205,432,555,415089,4263,22973,4354,4042,1433,986311,2240,950526,5205,2337,1209,877203,7711,70986,7081,35785,5052,258150,1866,220692,3110,4096,1045,196489,4157,20107,2806,37458,2850,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12501248,-555555555,2890464,2426,2832162,5990,2614,1309,2684298,10338,145250,8753,58302,5509,7735530,4014,7450707,12187,9524,2214,6972283,20581,468900,15073,284823,11448,1875254,3280,1498327,9749,15961,1898,1340512,10637,141854,6515,376927,9110,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6479554,-555555555,1567263,2772,1500032,6814,3507,1820,1380731,12615,115794,10064,67231,6546,3927531,4355,3717642,10698,9964,2242,3432530,13723,275148,10074,209889,9616,984760,3494,780619,6928,9018,1663,698072,8519,73529,4468,204141,6715,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045708,-555555555,727027,2736,708520,3849,232,182,670780,5346,37508,4112,18507,3662,1819637,2767,1743392,6322,3803,892,1616275,8414,123314,7633,76245,5427,499044,1847,394313,4714,6917,1234,349557,5024,37839,3159,104731,4617,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2832963,-555555555,710321,2730,695260,3935,391,325,647636,6345,47233,4938,15061,3223,1695958,2900,1632062,5329,2611,889,1511075,8812,118376,6819,63896,4466,426684,2199,349329,4469,3993,930,312174,5119,33162,2667,77355,4267,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4322206,-555555555,1011218,3349,964640,6990,2256,1196,893813,8540,68571,6757,46578,6073,2627163,3613,2455125,9781,4062,1289,2257482,13800,193581,10879,172038,8537,683825,2654,509761,6326,3647,920,449403,6447,56711,3765,174064,6143,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4554744,-555555555,1107369,2035,1057039,6835,816,561,945376,10560,110847,9617,50330,6731,2774329,3422,2571462,11543,3486,1309,2295973,20502,272003,16583,202867,10839,673046,3034,501619,6573,3298,1009,430170,6504,68151,5132,171427,6099,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1299627,-555555555,252679,1121,250162,1425,110,113,236371,3074,13681,2680,2517,895,788535,1585,758515,3787,3760,1144,704680,5824,50075,4636,30020,3124,258413,1256,214206,3085,4733,1207,189143,3525,20330,2175,44207,3172,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5911516,-555555555,1344798,1104,1322456,4725,377,461,1263527,6494,58552,5081,22342,4607,3694995,2523,3592913,9146,2286,895,3414537,12740,176090,11412,102082,8711,871723,2269,745635,6577,4889,952,685980,6522,54766,3782,126088,6473,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6609225,-555555555,1364881,1092,1338877,4963,572,420,1287998,8747,50307,7301,26004,4676,4177485,2566,4055479,9725,4074,1443,3889701,14359,161704,11806,122006,9241,1066859,2248,877277,7016,4863,1019,814375,8440,58039,4170,189582,6663,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9732455,-555555555,2169986,2455,2116284,6607,2249,1272,1987080,9432,126955,8799,53702,5993,5946189,3267,5700543,11768,10986,1988,5301039,17042,388518,13787,245646,11663,1616280,2717,1313710,8065,14011,1503,1175093,8222,124606,5329,302570,7891,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5444571,-555555555,1293283,2130,1278675,3441,1210,622,1224073,6113,53392,4927,14608,2764,3325199,2916,3237443,5853,6840,1296,3066363,10827,164240,8547,87756,5344,826089,1999,682906,4966,10641,1675,612151,5443,60114,3243,143183,4635,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2891156,-555555555,711206,1734,681760,4987,1515,1141,594525,8117,85720,7125,29446,4495,1729861,3308,1595303,8931,3592,1474,1395290,13398,196421,11588,134558,8412,450089,2955,324434,6210,2332,789,274882,6841,47220,3985,125655,5325,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5938665,-555555555,1381027,4611,1337720,7055,645,406,1229994,10441,107081,8322,43307,5485,3585621,4780,3423528,10071,4368,1434,3129494,15119,289666,12074,162093,9720,972017,3122,776169,7527,9537,1689,683390,8451,83242,5742,195848,6117,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1021690,-555555555,228197,1414,216535,2698,935,634,202095,3800,13505,3082,11662,2341,609053,1803,574864,4130,3102,1283,531696,5997,40066,4745,34189,3245,184440,1412,149145,2867,2160,813,132312,3396,14673,2200,35295,2634,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1868061,-555555555,472399,1349,463393,2658,644,607,439784,4272,22965,3541,9006,2362,1113765,1831,1076027,3898,2748,903,1017584,6301,55695,5071,37738,3446,281897,1465,225920,2988,3270,812,201813,3175,20837,2083,55977,2813,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2959799,-555555555,682699,882,668353,3618,104,168,604316,8552,63933,7617,14346,3565,1824162,1562,1765140,5756,1561,667,1594157,10722,169422,9829,59022,5512,452938,1379,398229,4179,2916,839,357524,4483,37789,3280,54709,4057,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1300312,-555555555,257414,1259,255778,1465,44,57,245772,3118,9962,2765,1636,795,816450,1865,798302,3072,1219,499,762202,4826,34881,4211,18148,2321,226448,1291,199367,2780,2156,656,185880,3129,11331,1842,27081,2541,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8822571,-555555555,1972892,1334,1938158,5557,798,440,1813545,11119,123815,9850,34734,5325,5478778,2895,5351025,8698,5577,1617,5061481,18134,283967,15142,127753,8068,1370901,2427,1162408,8257,9314,1248,1065994,8715,87100,6058,208493,7803,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045105,-555555555,488386,2031,455894,6786,1176,850,404444,9194,50274,5709,32492,6258,1213715,2890,1118223,7243,4375,1679,984005,12036,129843,9001,95492,6531,343004,1878,268702,4956,3187,1165,231364,5007,34151,3022,74302,4730,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19273248,-555555555,4128798,3252,3964015,11053,3523,1427,3683295,19924,277197,15898,164783,10187,12097703,4898,11635828,15141,15012,2343,10849665,27682,771151,22270,461875,14952,3046747,4042,2458865,12965,17991,2266,2207731,14623,233143,8913,587882,13018,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10006648,-555555555,2296418,3621,2227664,7096,2293,1310,2065227,12044,160144,10064,68754,6741,6124878,5269,5827954,13369,9967,2123,5351124,23187,466863,18466,296924,11892,1585352,4437,1262278,10334,12346,2062,1128221,11223,121711,6489,323074,9177,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,729250,-555555555,172686,1497,169698,1811,42,71,151851,3044,17805,2912,2988,1199,450071,1754,434746,3013,406,209,392560,4774,41780,4073,15325,2470,106493,926,81250,2516,1012,364,72045,2802,8193,1352,25243,2378,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11341139,-555555555,2596822,2663,2517848,8638,1498,733,2381435,13171,134915,10038,78974,8288,6879833,4080,6574124,13395,11391,2043,6179980,19498,382753,13213,305709,11648,1864484,4038,1487439,8636,15524,2264,1341921,10588,129994,6781,377045,8186,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3821366,-555555555,959059,1659,928011,3600,1083,531,844027,5574,82901,4428,31048,3451,2279674,2883,2154003,7029,3903,1251,1947486,10216,202614,8001,125671,6669,582633,2532,464898,4793,3976,994,403383,4889,57539,3498,117735,4458,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4053223,-555555555,870725,2187,856254,4112,362,394,813935,7021,41957,5492,14471,3776,2492595,3146,2429883,6861,2496,771,2298927,13122,128460,10395,62712,6025,689903,2874,605618,5604,4887,1143,553715,6444,47016,4496,84285,4852,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12382049,-555555555,2654629,2379,2565528,8873,2535,928,2431300,13419,131693,9791,89101,8355,7543940,4430,7191178,13016,19855,2059,6746665,21311,424658,16592,352762,12455,2183480,3743,1682202,10579,26009,1940,1503404,12397,152789,6872,501278,10420,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1017715,-555555555,206165,768,203502,1615,0,217,196846,2717,6656,2126,2663,1391,641907,1483,619425,4078,779,558,594315,6087,24331,4159,22482,4176,169643,1278,134461,3042,814,439,125818,3245,7829,1662,35182,3216,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4887882,-555555555,1098484,2280,1062000,6210,520,441,962288,9652,99192,7855,36484,5934,2942222,3312,2774436,9489,2351,934,2491530,15606,280555,14484,167786,9274,847176,2557,679150,6497,5361,1258,607412,7523,66377,5130,168026,5594,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835682,-555555555,211042,1263,200690,2223,58,95,187146,3314,13486,2707,10352,1744,489535,1651,461168,2976,654,417,427126,4536,33388,3457,28367,2397,135105,1348,106235,2568,1227,550,94305,2701,10703,1450,28870,2222,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6561260,-555555555,1504948,3436,1446879,8162,1885,1458,1324810,13198,120184,9997,58069,7273,4017676,3824,3769223,11030,4393,1411,3444084,21264,320746,16156,248453,10541,1038636,3174,792566,7385,5997,1387,697011,8187,89558,4603,246070,7256,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27698085,-555555555,7352043,5045,7105557,17566,4403,1637,6410162,27549,690992,22192,246486,16435,16985132,7075,16236623,21672,20799,3857,14824768,47480,1391056,36972,748509,21021,3360910,5589,2803092,14833,18275,2351,2488723,17412,296094,10650,557818,13387,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3054272,-555555555,922915,1138,914289,2595,374,432,863795,7097,50120,7071,8626,2520,1801558,1899,1771025,4137,2094,864,1644789,9960,124142,9380,30533,3554,329799,1568,295705,3121,2469,787,270901,3808,22335,2841,34094,3312,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,598604,-555555555,117424,1065,114847,1400,119,117,106639,2028,8089,1752,2577,1110,367771,1128,352835,2333,1181,459,321726,4506,29928,3910,14936,1922,113409,798,92803,2124,1181,465,82948,2576,8674,1739,20606,1978,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8227726,-555555555,1863065,3579,1826894,5809,948,746,1699030,11407,126916,10915,36171,4439,5122898,5006,4943960,11185,7086,1932,4617948,19332,318926,14330,178938,9421,1241763,3802,1031256,7649,9082,1449,935993,9028,86181,4975,210507,6447,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7262753,-555555555,1643320,2023,1622744,4853,822,479,1559712,7805,62210,5902,20576,4317,4531209,3385,4437708,7217,5634,1308,4250543,11877,181531,9815,93501,7189,1088224,3326,955064,8210,10418,1816,878302,8742,66344,4430,133160,7033,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1768425,-555555555,371786,1640,358875,3573,279,306,333384,5101,25212,3820,12911,3271,1055811,2119,984900,6809,2144,959,890826,10794,91930,7860,70911,7003,340828,1575,248177,5102,1110,492,219409,5648,27658,2775,92651,5092,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5649584,-555555555,1278523,2225,1237344,5585,543,227,1177129,8285,59672,6149,41179,5122,3451931,3239,3305320,7185,10016,1578,3114533,10517,180771,8113,146611,6554,919130,2467,726106,6164,13869,1504,647165,6777,65072,3204,193024,5557,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,565182,-555555555,137500,981,135508,1672,0,201,126408,2834,9100,2144,1992,1315,339904,1101,327502,2889,196,155,303346,4577,23960,3643,12402,2457,87778,1058,74350,2083,1079,671,66247,2307,7024,1458,13428,2022,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3297817,-555555555,654424,370,575636,8569,5660,2070,500035,10728,69941,7485,78788,8510,1994578,1014,1613100,15772,21768,4332,1397351,19736,193981,11634,381478,15613,648815,1016,339652,8464,4511,1403,273617,8262,61524,4889,309163,8577,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
