GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001MA,B25125_001EA,B25125_002EA,B25125_002MA,B25125_003EA,B25125_003MA,B25125_004EA,B25125_004MA,B25125_005EA,B25125_005MA,B25125_006MA,B25125_006EA,B25125_007EA,B25125_007MA,B25125_008EA,B25125_008MA,B25125_009EA,B25125_009MA,B25125_010EA,B25125_010MA,B25125_011MA,B25125_011EA,B25125_012MA,B25125_012EA,B25125_013EA,B25125_013MA,B25125_014EA,B25125_014MA,B25125_015EA,B25125_015MA,B25125_016MA,B25125_016EA,B25125_017MA,B25125_017EA,B25125_018EA,B25125_018MA,B25125_019EA,B25125_019MA,B25125_020EA,B25125_020MA,B25125_021MA,B25125_021EA,B25125_022MA,B25125_022EA,B25125_023MA,B25125_023EA,B25125_024EA,B25125_024MA,B25125_025MA,B25125_025EA,B25125_026EA,B25125_026MA,B25125_027EA,B25125_027MA,B25125_028MA,B25125_028EA,B25125_029EA,B25125_029MA,B25125_030EA,B25125_030MA,B25125_031MA,B25125_031EA,B25125_032EA,B25125_032MA,B25125_033MA,B25125_033EA,B25125_034MA,B25125_034EA,B25125_035EA,B25125_035MA,B25125_036MA,B25125_036EA,B25125_037EA,B25125_037MA,B25125_038MA,B25125_038EA,B25125_039MA,B25125_039EA,B25125_040EA,B25125_040MA,B25125_041MA,B25125_041EA,B25125_042MA,B25125_042EA,B25125_043EA,B25125_043MA,B25125_044EA,B25125_044MA,B25125_045EA,B25125_045MA,state
0400000US13,3745074,16431,2354922,19925,234778,8891,204032,8562,1695,624,3078,886,1764,793,3979,1104,20230,2349,1438322,16595,1297373,16057,6369,1406,8986,1633,2028,703,7979,1402,115587,5926,681822,7374,613154,8209,4183,1070,5714,1132,1820,723,3795,970,53156,3721,1390152,18759,492204,10934,172927,6984,62676,4301,138441,5529,41069,4474,43001,3589,34090,3769,729822,15301,355304,12462,90082,5995,143944,7345,35775,3870,40047,3931,64670,4188,168126,5769,63125,3712,21360,2116,26897,2451,12620,1782,31387,2751,12737,1696,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,268078,4714,16447,1876,11132,1449,802,382,1675,731,604,401,2109,689,125,115,143649,4005,114808,3663,3560,724,7700,1315,4180,998,13076,1816,325,233,107982,2656,87712,2722,2785,667,4762,963,2784,762,9540,1299,399,283,190000,4482,57388,2710,29152,2085,5386,1413,11615,1827,4182,1092,6832,1324,221,264,98338,3988,46224,2936,11129,1712,19818,2088,5774,941,15295,2023,98,112,34274,2711,11686,1560,3341,878,7460,1479,3098,896,8625,1313,64,103,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,435493,6933,50191,3243,47153,3155,248,238,41,86,96,158,0,201,2653,886,248636,5990,231463,6188,1185,546,534,355,157,191,86,105,15211,1704,136666,3530,124269,3527,1225,540,227,238,170,125,349,316,10426,1435,189642,6433,75372,4180,30477,2818,19505,2889,12676,2212,3711,1189,4314,1335,4689,1126,89420,4325,51839,3446,14830,1837,10584,2088,2108,616,3491,1107,6568,1263,24850,2807,9104,1958,2845,726,2637,885,2753,809,5091,1341,2420,692,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,3182232,18239,327000,8299,262470,7618,16551,2016,18566,2117,7047,1248,11869,1727,10497,1884,1905316,15652,1665899,13331,82314,4787,47910,3667,21131,1945,43268,3302,44794,3633,949916,7790,810421,8358,48367,3470,22032,2147,14906,1812,28747,2563,25443,2164,1626440,15529,568079,10334,134097,5507,136352,5882,152032,5712,54724,3478,81449,5038,9425,1714,801580,13254,269802,8645,204117,8352,186345,6870,50787,3964,74983,4476,15546,2015,256781,6765,55426,3371,49873,3308,42452,2955,23136,2511,82805,3982,3089,690,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,1765500,14956,211464,7634,197851,7534,1363,529,1096,472,138,176,158,179,10858,1701,1034306,10119,984126,10462,4318,791,2698,923,676,391,528,305,41960,2786,519730,6229,489578,6477,5934,1092,2901,654,1137,452,792,359,19388,1634,791799,11302,307091,8805,119370,5910,49767,4210,92037,4058,19155,2916,14172,1800,12590,2066,369572,8236,179445,6407,61532,4220,75552,5070,18689,2291,16141,2254,18213,2505,115136,4719,35854,2755,17628,2088,23955,2464,11280,1709,21705,2254,4714,1075,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,900362,9741,124387,4716,116890,4542,529,290,1316,661,379,292,647,485,4626,1183,511286,6262,488337,5948,1811,522,2795,1013,869,626,111,109,17363,2054,264689,4486,245163,4138,3153,709,3205,831,2098,693,1487,602,9583,1273,357143,7725,148150,5013,57441,3666,24129,2432,37152,3388,18508,2833,6328,1532,4592,1316,150050,5300,75106,4223,24948,2395,28724,2574,11624,1742,5535,1161,4113,941,58943,3236,16304,1697,8721,1046,11505,1538,10892,1367,10534,1611,987,465,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,743508,8948,92710,3545,87963,3434,325,241,307,264,0,177,0,177,4115,1049,432018,7085,412615,7066,1236,555,511,309,167,176,408,325,17081,1722,218780,3965,206917,3794,1523,538,1037,582,181,179,482,231,8640,1321,385475,6561,160724,5518,76096,4412,24458,2725,38743,3173,11131,1966,5319,1211,4977,1047,165016,6185,90534,4977,25044,2745,29668,2469,7814,1616,5807,1263,6149,1367,59735,3457,17303,1647,10945,1217,9210,1424,7879,1246,12432,1669,1966,729,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,1146668,12735,124022,5498,106930,4610,1128,578,621,428,262,209,178,194,14903,1865,660346,8602,576495,8441,3483,942,4766,1075,496,323,516,256,74590,3657,362300,5502,319867,5613,4501,1042,3661,737,729,389,1121,426,32421,2414,578366,9268,206236,5835,73096,4641,49602,3555,49366,3524,10984,1573,6027,1192,17161,2275,289395,7439,130472,5601,55723,3966,54111,3778,7864,1302,9713,1447,31512,2991,82735,4634,27284,2663,15180,1990,15180,1945,7072,1347,10619,1374,7400,1188,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,1132229,12824,126057,6462,99203,5804,1966,774,1134,623,124,201,668,509,22962,2804,649374,9606,553623,9124,6403,1182,1109,431,1207,518,732,406,86300,5347,356798,4706,314322,5146,4680,1016,1153,487,514,267,1304,414,34825,3016,604894,11475,215736,8615,79905,4950,46824,3880,43033,4474,10839,1976,12575,2011,22560,3091,305321,8422,136989,6666,65575,4560,38475,3253,11219,1893,15393,2014,37670,3493,83837,4447,36374,3268,12564,1481,7785,1533,5306,1278,14995,2310,6813,1568,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,395809,5987,35992,2490,29987,2384,1381,693,438,355,0,175,0,175,4186,957,228630,4195,199464,4160,5724,1176,352,273,422,341,135,101,22533,1920,131187,2813,113265,2930,4150,1002,1119,491,133,136,471,281,12049,1259,145150,5231,44509,3322,11213,1546,17610,2500,10360,2064,1945,700,610,388,2771,900,68186,3607,22245,2386,21449,2449,12532,2120,3933,1075,2367,750,5660,1243,32455,2528,6924,1292,7259,1352,5962,1222,4185,972,6598,1453,1527,576,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1472500,10315,139441,5116,129232,5021,588,310,5361,1172,741,408,1417,454,2102,729,908628,9715,861772,9376,4321,986,19301,2157,4199,974,7789,1285,11246,1434,424431,5111,377462,5017,3359,722,17190,2082,6529,918,13275,1780,6616,1124,734843,11524,226940,6301,73702,4994,22000,2700,81754,4634,10574,1595,37554,3054,1356,710,391905,9627,164903,6484,32999,2817,135967,6569,13212,2009,40126,3527,4698,1154,115998,4546,27775,2444,8209,1384,23216,2156,8284,1288,47138,3043,1376,610,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,1623515,11340,136474,5250,99755,4187,20333,2443,8780,1633,3340,934,3506,910,760,442,993450,10225,844134,10297,91779,4146,24280,2659,11923,1409,14492,2302,6842,1325,493591,6857,399843,6557,51812,3517,13746,1792,6659,1047,12023,1519,9508,1637,981439,10805,311310,8122,38394,3705,125461,5163,77199,4586,30526,3561,38794,3278,936,596,484956,10369,90956,5049,199343,7981,107182,6166,36077,3367,48367,3708,3031,1024,185173,5857,19378,1897,48628,3377,33138,2905,25783,2695,57503,3779,743,381,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2803372,15813,302194,6621,273787,6800,2745,749,3892,1153,617,335,1148,434,20005,2352,1632615,11015,1526516,9953,13792,1596,10816,1631,1559,451,1664,645,78268,4159,868563,7341,801316,7850,13297,1639,9454,1440,2658,578,2009,536,39829,2439,1126645,12484,406825,7416,147454,5366,57324,3812,129474,5833,30100,2762,26290,2510,16183,1918,535063,9294,249261,7479,78221,3699,122689,4505,26917,2691,34327,3016,23648,2168,184757,6028,46252,3100,18673,1812,37443,2779,18136,2026,58826,3264,5427,1054,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,1547594,10546,194852,5460,181144,5260,2158,690,1551,533,1333,586,2657,767,6009,1074,933824,8049,878782,7955,8446,1075,6738,1457,3987,802,7207,1078,28664,1988,418918,4910,381460,4728,6660,1042,3595,788,5809,1066,9886,1058,11508,1282,614617,8292,242614,5778,65418,3588,32695,2935,53627,3393,39254,3198,48947,3324,2673,564,258011,6363,86818,3792,33244,2631,48928,3079,37078,2816,47435,3059,4508,864,113992,3502,18560,2189,6994,1164,14221,1459,25956,1839,47185,3056,1076,326,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,748055,10139,71998,4573,54773,3767,389,298,389,503,0,217,0,217,16447,2408,427598,8374,352397,8373,316,230,376,470,0,217,52,89,74457,4490,248459,5041,219672,4877,596,315,392,296,88,84,208,185,27503,2735,343925,10085,113934,6480,42922,4006,20538,3021,28899,3015,5204,1571,3689,1038,12682,2509,183590,7631,93369,5876,28296,3356,30928,3002,4838,1018,3265,841,22894,2713,46401,3229,18250,1854,7656,1312,7494,1192,2113,597,5229,1187,5659,1318,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
