GEO_ID,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M,NAME,B27015_001MA,B27015_001EA,B27015_002MA,B27015_002EA,B27015_003MA,B27015_003EA,B27015_004MA,B27015_004EA,B27015_005MA,B27015_005EA,B27015_006EA,B27015_006MA,B27015_007EA,B27015_007MA,B27015_008EA,B27015_008MA,B27015_009MA,B27015_009EA,B27015_010MA,B27015_010EA,B27015_011MA,B27015_011EA,B27015_012EA,B27015_012MA,B27015_013EA,B27015_013MA,B27015_014EA,B27015_014MA,B27015_015MA,B27015_015EA,B27015_016MA,B27015_016EA,B27015_017MA,B27015_017EA,B27015_018EA,B27015_018MA,B27015_019EA,B27015_019MA,B27015_020MA,B27015_020EA,B27015_021MA,B27015_021EA,B27015_022MA,B27015_022EA,B27015_023EA,B27015_023MA,B27015_024EA,B27015_024MA,B27015_025EA,B27015_025MA,B27015_026MA,B27015_026EA,state
0400000US13,10137425,3158,1665212,39865,1304235,31571,540420,16955,957383,25936,360977,17927,2168828,39392,1750247,34231,1111698,26548,899917,23396,418581,15932,1875707,45761,1608244,40499,1283155,33978,541881,21665,267463,15880,1409363,35398,1265051,33474,1095424,29666,312380,13454,144312,12385,3018315,44833,2849296,43379,2664714,41575,422507,14456,169019,11912,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1353176,2427,125488,8099,117687,7702,52698,4639,88459,6400,7801,1678,169690,10860,160939,10217,109693,7785,88092,6997,8751,1895,190326,12499,178479,11611,137267,8863,77080,7258,11847,2613,200471,12513,194883,12230,166199,10927,61654,5541,5588,1616,667201,16044,649170,15629,580400,14625,157943,8245,18031,2905,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1683134,1260,222187,12373,187896,11328,94697,7194,129604,9028,34291,4056,406335,15166,358141,13962,232151,10305,197018,9525,48194,5143,372315,18964,328726,16926,271002,15627,110115,8260,43589,5481,247519,14693,228608,13809,200666,13935,54797,5084,18911,3833,434778,20173,409120,18203,376936,17164,73094,7128,25658,5526,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12491645,1888,1748422,30457,1568081,28961,554163,15696,1240392,24760,180341,8912,2249962,41585,2002106,37896,1154389,23481,1193698,27514,247856,11419,2172074,43259,1989770,39558,1516209,33121,757979,22669,182304,11299,1758239,39743,1656364,37574,1409125,30743,429034,19195,101875,9057,4562948,41697,4424099,41359,4096846,38785,660552,13699,138849,9664,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6476293,892,992252,26528,872002,23081,357528,12790,664630,20200,120250,9515,1390292,28962,1221492,26085,787336,19437,682921,17640,168800,10144,1302589,29345,1194852,29010,968296,25691,406321,13852,107737,6912,1002566,29126,937628,26850,838709,25969,203577,10991,64938,8176,1788594,30573,1718836,29598,1619960,29201,223454,9483,69758,8160,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3044102,689,397149,12008,366260,10392,166306,7403,279618,9451,30889,4301,614365,15156,568426,13662,382223,12192,321337,10322,45939,4293,603795,19989,571029,18499,464829,15282,202411,11246,32766,3728,491641,16274,477979,15789,426064,15103,107880,6048,13662,2266,937152,16765,915879,16953,864591,17002,127672,5979,21273,3144,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2821693,1638,382788,13063,316016,10973,163928,7609,216373,9184,66772,5340,601456,17480,519810,15816,364254,11732,257591,10366,81646,6115,562151,16690,514643,16288,430153,14533,165622,7119,47508,4801,417008,17472,396892,16739,358912,15255,83767,6685,20116,3840,858290,20329,828674,19507,785560,19076,114951,6786,29616,4834,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4313044,1538,857094,21432,796983,20448,219832,9090,687969,19112,60111,6733,975607,20385,899924,19282,522365,12845,550386,17178,75683,6630,804090,23117,757484,22100,579413,18142,299318,14567,46606,5163,583794,16518,561981,16275,486058,15220,147974,7898,21813,3584,1092459,25568,1064000,24482,974264,22439,186954,9858,28459,4763,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4543707,1747,1037137,25904,919196,25298,278970,10824,755567,22649,117941,7574,1016319,29815,908880,28174,500196,16773,553011,21006,107439,7934,783204,23188,708814,21875,512377,17683,297122,14145,74390,7167,539029,23927,502761,23048,419288,20436,139885,10656,36268,4648,1168018,27359,1124080,26401,1026315,25054,193776,9954,43938,4639,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1298453,558,176396,8241,153799,7856,59744,4908,129023,7063,22597,2549,267144,10550,234431,9192,143365,6549,145718,7138,32713,3947,268441,12174,245529,11285,197867,9214,90827,5991,22912,3398,206831,11232,193153,10477,173300,9687,45191,4269,13678,2399,379641,13742,366007,14126,342239,13889,60641,3693,13634,2161,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5891325,2078,559494,19159,512697,17908,193658,10344,406834,17033,46797,5740,863177,24480,779001,20599,441907,15803,481764,17553,84176,8515,849592,24798,772972,22173,593604,19933,311113,11864,76620,8023,784591,24154,730173,22814,609219,19696,224900,12047,54418,6477,2834471,28439,2733054,30078,2537887,30155,476881,12646,101417,8589,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6604986,1021,778662,19988,751820,19430,256038,10515,630550,16994,26842,3624,916125,24023,874301,23270,465406,15242,601633,20782,41824,4571,875042,25793,838935,25734,597075,17118,404316,17679,36107,4728,815769,25154,787740,25420,641788,21569,266050,14256,28029,4597,3219388,36127,3168019,36397,2904226,34041,550781,20608,51369,4856,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9728598,978,1520174,26199,1411387,25079,511157,12704,1149731,23836,108787,5871,2103874,31517,1946349,29074,1233870,21278,1166634,23128,157525,7508,1839651,35237,1732704,34381,1383326,27637,675030,18777,106947,6140,1377620,24520,1321938,24535,1183078,22549,331634,10330,55682,4894,2887279,37705,2814716,36902,2645844,33303,435338,12134,72563,6539,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5442336,675,555904,14061,517001,13458,211739,7825,417404,11623,38903,4172,915758,20469,846143,19049,515566,13906,527911,16797,69615,5682,953498,20233,903490,19118,714136,17453,356359,10204,50008,4926,837448,19827,804144,18504,693937,15950,207931,10451,33304,4159,2179728,24238,2133165,23174,2010789,22108,282671,9867,46563,4645,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884638,1463,673315,16283,550122,14139,183957,8361,435395,13964,123193,7638,689089,23970,588390,21375,365618,16915,317160,13688,100699,8090,546205,19297,482180,17033,371197,15708,181090,10643,64025,6461,387698,20562,354054,18873,300245,15893,97284,7370,33644,5227,588331,22104,562071,21264,515801,20460,109219,6780,26260,4118,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5929702,1538,932600,22638,780690,20034,346395,13134,570877,16350,151910,8523,1297554,24535,1130608,22092,740335,18773,604969,16367,166946,9349,1173677,28437,1059362,25511,867740,23994,347874,10939,114315,8951,865286,23006,814808,21513,733926,19519,176665,9688,50478,5406,1660585,29628,1603351,29804,1496424,29693,229544,8316,57234,7190,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1019977,559,156874,8909,142722,8134,61263,4652,105082,7376,14152,2221,224415,11207,197398,9879,124342,7572,116509,7936,27017,3295,208603,10005,188226,9311,141744,8453,79132,6453,20377,3156,156729,9174,145202,8598,122892,7667,41308,4474,11527,2729,273356,11407,259744,11265,235105,10780,52185,4681,13612,2667,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1863602,931,228658,9122,193739,7911,97856,4969,137014,6708,34919,3510,374672,13427,327167,12916,234080,10236,154405,7862,47505,4714,380088,14428,342526,13136,286669,12438,104526,5617,37562,4966,300991,12980,285044,12065,261070,11258,53807,4459,15947,2691,579193,14008,560149,13420,533396,12905,70454,4148,19044,2996,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2952931,1424,391062,19591,329302,17508,115208,8457,256461,14705,61760,6305,622575,18368,523925,16385,305933,12906,291311,12869,98650,8462,593241,20661,521649,19975,398558,15514,188772,11438,71592,7817,457376,20357,420257,18873,352572,16799,112027,9726,37119,5104,888677,24679,825950,22927,744209,20894,159622,9262,62727,7979,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1298360,952,126891,8266,114274,7649,48645,4788,91005,6596,12617,2385,187645,9754,170869,8485,110862,6037,102133,6862,16776,2556,217982,11359,199492,10255,154876,9214,86251,6109,18490,2929,193995,11902,182198,11160,161177,10343,50112,4785,11797,2364,571847,16711,555820,15982,518872,14210,87328,7170,16027,2665,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8815784,1561,946837,22209,813236,20270,287842,10993,664768,18860,133601,9358,1249683,29720,1083265,25443,589063,18715,689253,19943,166418,10194,1230473,30552,1093382,26554,807825,22771,456044,16339,137091,9159,1109529,32036,1022542,28067,852634,25798,312878,12873,86987,8924,4279262,40810,4118284,41054,3815367,39330,642042,16491,160978,10001,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2038783,1433,422641,16456,374326,15423,92799,6873,323719,14447,48315,5309,508206,18450,447133,16039,207741,9941,312336,14519,61073,6880,376404,17905,337379,16645,221921,11844,169835,12797,39025,5278,260351,14527,245133,14702,195812,12521,83216,8229,15218,3291,471181,17778,448790,17449,391829,16521,113944,7967,22391,3640,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19256704,2106,2866006,39748,2664375,39375,842389,22087,2251036,34390,201631,11398,3322685,55442,3060188,49074,1627480,29510,1979494,40493,262497,14839,2966005,50272,2753618,48062,1953551,37018,1229568,34202,212387,13673,2422909,42697,2283069,41222,1844375,37057,742553,22262,139840,9644,7679099,65676,7402845,61025,6642482,58930,1433154,28078,276254,14231,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9948622,3391,1704660,36260,1400524,32195,557060,16728,1062564,25223,304136,11660,2240559,34829,1894635,30517,1177247,20790,1061172,25572,345924,12665,1904445,35208,1709725,33885,1370100,30959,605762,16807,194720,10911,1377999,34222,1266694,31150,1117932,28974,313317,11133,111305,10304,2720959,36128,2609593,36707,2436256,36681,423839,13410,111366,8985,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724088,1424,94370,6105,81832,5587,47345,3806,53539,4651,12538,1969,123116,6880,107296,5901,80055,4573,51289,4620,15820,2754,134290,7628,124161,7540,108669,6677,36242,5381,10129,2462,127032,9700,118768,9144,111967,8745,20384,2965,8264,2084,245280,9867,237582,9989,230697,9842,25830,2813,7698,1940,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11332783,1447,1822234,31631,1661150,28587,525099,12230,1381223,26575,161084,10535,2408997,34808,2202701,33311,1316889,23126,1327841,28582,206296,12778,2125075,34203,1985775,31900,1575913,28352,728861,20106,139300,11584,1688866,27586,1614436,29039,1417276,26244,379648,14132,74430,7102,3287611,37839,3188481,36651,2982591,35430,461596,13109,99130,10202,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3810819,1847,677823,16118,532303,13222,223868,7760,400084,10243,145520,6239,928282,20385,757068,18315,482936,13895,418161,13381,171214,7233,743733,18626,636948,17424,507156,14300,225073,9170,106785,5936,541628,17932,489045,16452,429598,15153,122832,6262,52583,5864,919353,18660,855082,18740,791517,17793,158828,8803,64271,5378,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4050459,1020,533305,17730,481272,17093,172653,8701,398346,15596,52033,5186,812380,25197,730400,22702,405359,14603,467402,17664,81980,7041,777220,23546,712075,21334,524258,15950,314825,13696,65145,6282,600338,20073,564453,18781,476217,16275,170645,9827,35885,5303,1327216,26317,1283121,25867,1158894,24131,255859,12435,44095,5328,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12376083,1126,1830866,29876,1693817,29940,649404,14858,1383847,26902,137049,8792,2307428,37040,2124084,34251,1338716,23412,1306343,26737,183344,10144,2243676,34586,2094006,31728,1668200,27814,813918,18474,149670,10538,1828509,36086,1744867,34410,1532625,29934,455590,15491,83642,6794,4165604,42177,4037457,40973,3780443,36892,629294,14146,128147,8852,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1015775,858,150528,9152,140572,9222,40572,4325,123481,9097,9956,1998,165949,10593,152216,10092,83173,6609,96958,8350,13733,2614,168943,12782,157808,11799,116634,9357,62403,7721,11135,2564,148639,9678,142050,9375,117064,8412,43905,5392,6589,1948,381716,11291,376160,11101,346109,10324,65242,5398,5556,1657,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4871381,2320,890338,23025,728894,19903,280346,11848,559489,16029,161444,8598,1141226,32003,973124,26866,612294,18558,538924,19111,168102,10861,956284,25275,854133,23163,667070,21023,333889,11684,102151,9027,661238,26297,613774,24007,539348,20976,167610,9550,47464,7682,1222295,27742,1165373,27010,1080371,24650,225409,9356,56922,6408,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,833130,955,123495,7063,103565,6080,50161,4081,75370,5346,19930,2807,161055,7223,141950,6686,98787,5723,72555,4823,19105,2749,167845,8769,151520,7920,126400,7123,46978,4510,16325,2941,140912,7739,133093,7574,122552,6998,27979,3018,7819,1937,239823,10496,228253,9644,213881,9566,35768,3965,11570,2799,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6544126,2386,1147234,20725,970110,19082,349914,12566,765480,18576,177124,9362,1499706,33815,1317697,32204,820437,23157,740386,24758,182009,10420,1307479,29494,1186673,25714,936665,21965,423513,17089,120806,9736,908650,25434,844084,24823,738678,24013,217313,10683,64566,6155,1681057,33804,1604303,32225,1484479,30809,274587,11587,76754,7019,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27646113,4153,4256763,60229,3155325,48734,1181588,24235,2344039,41243,1101438,26692,5773955,86934,4350352,65480,2540186,43275,2368673,46871,1423603,34149,5009835,78692,4020344,68457,3151594,56956,1345284,30059,989491,32344,3810959,64546,3248013,58076,2801815,52433,766515,23807,562946,22426,8794601,81436,8086964,76724,7525168,73284,1191737,26549,707637,28499,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
