GEO_ID,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M,NAME,B11003_001MA,B11003_001EA,B11003_002EA,B11003_002MA,B11003_003EA,B11003_003MA,B11003_004EA,B11003_004MA,B11003_005EA,B11003_005MA,B11003_006MA,B11003_006EA,B11003_007MA,B11003_007EA,B11003_008EA,B11003_008MA,B11003_009EA,B11003_009MA,B11003_010EA,B11003_010MA,B11003_011MA,B11003_011EA,B11003_012MA,B11003_012EA,B11003_013EA,B11003_013MA,B11003_014EA,B11003_014MA,B11003_015EA,B11003_015MA,B11003_016MA,B11003_016EA,B11003_017EA,B11003_017MA,B11003_018MA,B11003_018EA,B11003_019EA,B11003_019MA,B11003_020MA,B11003_020EA,state
0400000US25,1652214,13374,1223401,12617,469685,8739,114852,5441,80947,4866,273886,7284,753716,11486,428813,11958,111658,6700,42939,3717,11547,2235,5266,1473,26126,3018,68719,5055,317155,9631,161107,6130,26944,3111,27506,3412,106657,5138,156048,7288,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,1856750,14500,667073,8018,143550,5256,132178,5322,391345,7151,1189677,11887,661253,9626,189558,5628,94208,4136,26011,2606,13212,1687,54985,3316,95350,4492,471695,9633,246536,6969,48495,3653,45785,3439,152256,5277,225159,7123,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,1106647,10063,443523,6794,102111,4227,97223,3985,244189,4967,663124,8079,282095,6944,89316,4570,49932,3152,10763,1495,8513,1191,30656,2595,39384,2762,192779,5813,116672,5351,24618,2718,20900,2561,71154,3960,76107,3891,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,482684,10811,174760,6388,33671,3138,38848,3333,102241,5079,307924,7792,233767,7452,54881,3853,24309,2954,5419,1403,3911,1215,14979,2261,30572,2425,178886,6347,96034,5050,16129,2311,19749,2435,60156,4343,82852,4580,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,1138262,13259,414861,9077,94518,4857,93215,4619,227128,6907,723401,9939,388998,9299,109918,5312,54935,3722,15703,2424,6689,1503,32543,2840,54983,4206,279080,7091,154293,5349,29346,2719,29590,2746,95357,4564,124787,5699,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,213118,5916,72373,3644,16772,2031,15933,2113,39668,2399,140745,4471,49608,3846,17119,2085,9152,1889,2594,838,1082,555,5476,1367,7967,1215,32489,2951,16919,1958,3907,1150,3362,1173,9650,1423,15570,1929,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,384345,6240,158020,4291,37547,2923,38849,2389,81624,3346,226325,4407,100644,3939,33470,2454,19026,1862,5636,1157,2456,844,10934,1488,14444,1719,67174,3470,44698,3083,10061,1579,9168,1554,25469,2526,22476,2054,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,491128,9256,190647,5829,37256,3418,45772,3365,107619,4667,300481,7627,209321,6947,66875,4178,29675,3152,8061,1665,4833,1376,16781,2100,37200,3056,142446,6016,75470,4268,13252,2168,15661,2600,46557,3514,66976,3997,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,275525,5494,92368,3738,20231,1977,14526,1863,57611,2674,183157,5070,70688,4403,25876,2599,12707,1900,2869,943,2265,946,7573,1412,13169,1917,44812,3356,25012,2509,5087,1340,2625,955,17300,2065,19800,2291,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,1654129,16113,697785,10608,154182,6670,130437,5894,413166,8957,956344,13010,581102,10673,163028,6653,63162,3642,13123,1992,10281,2076,39758,3132,99866,5720,418074,8368,199446,6563,30949,3832,38140,3370,130357,5181,218628,6627,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,329588,8153,111285,5202,23398,2485,22792,2545,65095,3924,218303,6341,149504,5708,46606,3847,22322,2743,4885,1144,3850,1203,13587,1954,24284,2882,102898,4500,55742,3307,10278,1662,10152,1975,35312,2825,47156,3160,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,3210469,22246,1248728,14343,290485,8080,259703,8250,698540,11435,1961741,17653,1409539,15853,372915,10812,145214,6336,38710,4043,20960,2660,85544,3820,227701,8313,1036624,13981,491971,8752,78157,4430,87979,5551,325835,9647,544653,11000,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2590180,17902,1907659,19790,709555,13457,162563,6784,138557,5921,408435,11487,1198104,13370,682521,14312,178850,7456,90222,5270,25035,2883,15910,2413,49277,3755,88628,5177,503671,11482,270137,9032,50288,4406,49541,3699,170308,7704,233534,7085,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,190217,4208,152814,4454,58734,2691,15204,1827,13260,1773,30270,2209,94080,3518,37403,2815,13915,1928,7581,1323,3230,951,1291,620,3060,821,6334,1403,23488,2224,14439,1685,4203,1157,2420,762,7816,1323,9049,1373,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2951170,15802,2136801,14143,766939,10210,168585,6010,157925,5954,440429,8921,1369862,11623,814369,13132,228915,6511,110825,5368,28194,3258,16526,2284,66105,4281,118090,5024,585454,10977,322934,8431,71456,4464,60976,4239,190502,6760,262520,7719,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,964144,7994,705584,7498,272320,6085,61099,3397,63943,3540,147278,4097,433264,5750,258560,6760,74945,3809,38645,2668,9994,1404,5302,1056,23349,1860,36300,2602,183615,5760,104364,5217,19545,2146,20045,2119,64774,3706,79251,3707,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1010975,11385,780758,10275,286919,7140,66848,3784,58810,3786,161261,6038,493839,8609,230217,8761,71983,4717,35193,3226,7789,1829,4008,1047,23396,2778,36790,3480,158234,7147,88040,5380,16888,2394,16376,2774,54776,4328,70194,4737,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3177289,15474,2377086,14521,841903,11006,193750,6300,152754,5336,495399,9608,1535183,11414,800203,13443,229197,8334,107173,6595,30203,3380,16582,2390,60388,4404,122024,5170,571006,11115,298351,9314,58677,4072,52780,4319,186894,6970,272655,6996,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,251811,6010,186052,5142,70544,4039,17437,2527,12265,1914,40842,3038,115508,4329,65759,3887,16342,2108,7261,1474,1512,677,962,670,4787,1396,9081,1627,49417,3606,25952,2951,3656,1221,4583,1218,17713,2313,23465,2541,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1253260,14383,901707,12863,298299,7358,63046,3956,63537,4600,171716,6569,603408,10155,351553,8321,79210,4826,36867,3679,9929,1955,5095,1407,21843,2825,42343,3038,272343,7061,143994,5725,25319,2591,31406,3131,87269,4545,128349,4799,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213402,3931,167651,4299,63888,3460,15605,2103,13047,1651,35236,2472,103763,3551,45751,2877,15376,1644,7948,1427,2120,886,1062,369,4766,1101,7428,1069,30375,2522,19212,2086,3795,1037,4408,1102,11009,1786,11163,1750,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1707488,14892,1255384,14099,440939,9175,100942,5913,90090,4891,249907,6899,814445,11575,452104,9064,120332,5892,60175,4442,18267,3068,8038,1866,33870,3528,60157,4139,331772,7821,174039,7056,37432,2924,30524,3487,106083,5783,157733,5877,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6696061,22045,4879009,29349,2158191,22705,433503,12014,497506,13302,1227182,19223,2720818,22936,1817052,22504,494678,11759,222162,8319,55742,5047,35650,3668,130770,6739,272516,9377,1322374,19870,739840,16880,133433,6689,145022,8370,461385,13889,582534,11682,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,723175,7738,592208,7561,289186,5273,61943,3432,84467,3887,142776,4433,303022,6602,130967,6090,42979,4146,22523,3115,4953,1363,3305,1168,14265,2211,20456,2267,87988,4369,48684,4020,5998,1389,9845,1865,32841,3308,39304,2801,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153648,3466,119775,3080,38353,2152,9384,1286,7707,1094,21262,1633,81422,2730,33873,2633,10379,1331,5652,1087,1719,665,443,292,3490,830,4727,991,23494,2230,12684,1400,1917,493,2078,774,8689,1232,10810,1732,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2091237,14871,1588086,16042,629664,11562,142802,5496,131833,5225,355029,8509,958422,10373,503151,11356,136384,5955,60464,4466,16173,2695,8340,1680,35951,3266,75920,4118,366767,8678,186526,7339,34038,3694,34169,3181,118319,5850,180241,6409,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1833793,15146,1418536,13975,562987,10102,143614,5955,126988,5694,292385,7414,855549,10251,415257,9606,135946,6398,66020,4047,16240,2151,10323,2014,39457,3712,69926,4557,279311,8249,147760,6136,27266,3063,28327,2908,92167,5440,131551,5495,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,461542,6702,346532,6742,108893,4605,22490,2292,17775,1736,68628,3642,237639,5038,115010,4490,37110,3080,17667,2101,5710,1496,1940,683,10017,1581,19443,2357,77900,4438,36479,3530,9500,1505,5299,1023,21680,2864,41421,3252,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1478375,11053,1139307,11848,410247,7148,91033,3534,83695,3728,235519,6301,729060,9097,339068,7577,105880,4974,60695,4161,15874,2173,9232,1504,35589,3328,45185,3072,233188,6251,142988,5194,27714,2781,26287,2344,88987,4079,90200,4054,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145719,3619,116508,4095,44501,3326,8351,1444,11478,1570,24672,2642,72007,2869,29211,2948,9950,1697,5206,1300,913,437,936,571,3357,1097,4744,1225,19261,2103,13013,1987,2477,945,3188,1159,7348,1357,6248,1059,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,805573,12009,447425,10257,115073,5994,20685,2935,13270,2385,81118,4959,332352,8227,358148,8820,79185,5498,32143,3487,7723,1732,5765,1659,18655,2754,47042,3841,278963,7971,124192,6616,20902,3069,19600,2693,83690,5683,154771,5739,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
