GEO_ID,B25015_001E,B25015_001M,B25015_002E,B25015_002M,B25015_003E,B25015_003M,B25015_004E,B25015_004M,B25015_005E,B25015_005M,B25015_006E,B25015_006M,B25015_007E,B25015_007M,B25015_008E,B25015_008M,B25015_009E,B25015_009M,B25015_010E,B25015_010M,B25015_011E,B25015_011M,B25015_012E,B25015_012M,B25015_013E,B25015_013M,B25015_014E,B25015_014M,B25015_015E,B25015_015M,B25015_016E,B25015_016M,B25015_017E,B25015_017M,B25015_018E,B25015_018M,B25015_019E,B25015_019M,B25015_020E,B25015_020M,B25015_021E,B25015_021M,B25015_022E,B25015_022M,B25015_023E,B25015_023M,B25015_024E,B25015_024M,B25015_025E,B25015_025M,B25015_026E,B25015_026M,B25015_027E,B25015_027M,NAME,B25015_001MA,B25015_001EA,B25015_002EA,B25015_002MA,B25015_003EA,B25015_003MA,B25015_004MA,B25015_004EA,B25015_005MA,B25015_005EA,B25015_006MA,B25015_006EA,B25015_007EA,B25015_007MA,B25015_008EA,B25015_008MA,B25015_009EA,B25015_009MA,B25015_010MA,B25015_010EA,B25015_011MA,B25015_011EA,B25015_012MA,B25015_012EA,B25015_013EA,B25015_013MA,B25015_014EA,B25015_014MA,B25015_015EA,B25015_015MA,B25015_016EA,B25015_016MA,B25015_017EA,B25015_017MA,B25015_018EA,B25015_018MA,B25015_019EA,B25015_019MA,B25015_020MA,B25015_020EA,B25015_021MA,B25015_021EA,B25015_022MA,B25015_022EA,B25015_023MA,B25015_023EA,B25015_024EA,B25015_024MA,B25015_025EA,B25015_025MA,B25015_026EA,B25015_026MA,B25015_027EA,B25015_027MA,state
0400000US13,3745074,16431,2354922,19925,234778,8891,229015,8490,4968,1501,795,412,1438322,16595,1419457,16480,14390,2351,4475,1232,681822,7374,680022,7349,1359,527,441,246,1390152,18759,492204,10934,468546,10886,16083,2412,7575,1827,729822,15301,697386,14692,23234,3068,9202,2083,168126,5769,166626,5719,601,280,899,512,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,268078,4714,16447,1876,13584,1754,1943,789,920,522,143649,4005,131661,3766,7462,1228,4526,1155,107982,2656,104063,2708,2874,786,1045,385,190000,4482,57388,2710,50509,2811,4392,1289,2487,810,98338,3988,85188,4126,8116,1537,5034,1134,34274,2711,32182,2568,1091,579,1001,431,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,435493,6933,50191,3243,48283,3187,1533,753,375,312,248636,5990,243053,6115,4362,1082,1221,669,136666,3530,136081,3512,435,352,150,115,189642,6433,75372,4180,71825,3998,2131,788,1416,608,89420,4325,85096,4362,3721,1040,603,361,24850,2807,24724,2797,34,39,92,51,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,3182232,18239,327000,8299,320565,8285,5056,1325,1379,790,1905316,15652,1871714,15887,27686,2759,5916,1065,949916,7790,945553,7723,3039,885,1324,402,1626440,15529,568079,10334,536683,10502,17658,2637,13738,2097,801580,13254,757989,12438,32002,3065,11589,1814,256781,6765,254754,6767,788,429,1239,692,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,1765500,14956,211464,7634,206342,7388,3966,1109,1156,557,1034306,10119,1022834,10230,8791,1405,2681,809,519730,6229,518186,6236,1157,424,387,225,791799,11302,307091,8805,297159,8754,5797,1355,4135,1110,369572,8236,357451,8274,8965,1931,3156,1068,115136,4719,114585,4705,257,208,294,217,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,900362,9741,124387,4716,120771,4857,2680,689,936,348,511286,6262,505145,6248,4684,849,1457,544,264689,4486,264464,4481,124,105,101,92,357143,7725,148150,5013,141649,4734,3988,1004,2513,914,150050,5300,145257,5392,3329,935,1464,584,58943,3236,58737,3247,79,95,127,140,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,743508,8948,92710,3545,90440,3447,1967,676,303,228,432018,7085,425358,6953,5725,1353,935,434,218780,3965,218098,3957,583,339,99,133,385475,6561,160724,5518,148968,5389,7365,1682,4391,1187,165016,6185,158125,5914,4802,1251,2089,829,59735,3457,59122,3410,0,177,613,489,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,1146668,12735,124022,5498,119995,5463,3356,1150,671,467,660346,8602,651252,8595,7648,1280,1446,596,362300,5502,361072,5546,995,490,233,166,578366,9268,206236,5835,197107,5923,6892,1580,2237,840,289395,7439,279256,7075,6957,1459,3182,1043,82735,4634,81994,4595,386,398,355,296,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,1132229,12824,126057,6462,121632,6337,2593,972,1832,984,649374,9606,639259,9464,8450,1608,1665,579,356798,4706,354932,4700,1447,474,419,300,604894,11475,215736,8615,205104,8283,8162,1779,2470,873,305321,8422,294431,8244,7971,1799,2919,1044,83837,4447,83349,4433,156,265,332,455,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,395809,5987,35992,2490,34788,2474,908,423,296,268,228630,4195,225942,4278,2248,824,440,302,131187,2813,131018,2808,41,75,128,114,145150,5231,44509,3322,42439,3223,995,610,1075,644,68186,3607,66179,3544,1404,692,603,348,32455,2528,32298,2486,0,175,157,179,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1472500,10315,139441,5116,137961,5024,1122,565,358,247,908628,9715,899733,9774,7096,1498,1799,641,424431,5111,423095,5176,1161,458,175,148,734843,11524,226940,6301,213242,6175,7917,1411,5781,1365,391905,9627,371389,9117,14685,2178,5831,1481,115998,4546,114403,4494,433,351,1162,572,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,1623515,11340,136474,5250,134487,5255,1048,552,939,465,993450,10225,982665,10105,8206,1429,2579,966,493591,6857,491776,6843,1489,572,326,197,981439,10805,311310,8122,296818,8126,8386,1746,6106,1433,484956,10369,466666,10526,14098,2483,4192,1146,185173,5857,182762,5719,990,397,1421,586,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2803372,15813,302194,6621,295154,6614,6191,1196,849,377,1632615,11015,1610569,10848,18458,1841,3588,993,868563,7341,866708,7439,1216,407,639,251,1126645,12484,406825,7416,392680,7392,9901,1781,4244,757,535063,9294,515450,9330,14897,2011,4716,1205,184757,6028,183555,6055,442,310,760,426,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,1547594,10546,194852,5460,191505,5308,2859,702,488,249,933824,8049,922207,8029,8745,1155,2872,689,418918,4910,418174,4947,343,158,401,197,614617,8292,242614,5778,228288,6020,9092,1609,5234,1031,258011,6363,242481,6344,10591,1480,4939,1060,113992,3502,113274,3408,197,167,521,322,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,748055,10139,71998,4573,69358,4535,2520,1042,120,134,427598,8374,418292,8174,7162,1742,2144,765,248459,5041,247222,5003,920,354,317,281,343925,10085,113934,6480,107636,6184,4004,1123,2294,765,183590,7631,175740,7687,6151,1669,1699,763,46401,3229,46000,3276,176,203,225,148,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,1596870,15553,182231,7113,177873,6927,3549,1012,809,377,915128,10407,901980,10255,10383,1710,2765,739,499511,5847,498187,5928,978,467,346,234,788265,11974,293270,7912,281010,8195,8105,1698,4155,1216,372404,9185,360633,9142,8518,1791,3253,1108,122591,4739,121159,4675,472,416,960,712,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,292585,4359,32332,2451,31409,2443,677,356,246,263,165178,3838,162483,3736,1795,507,900,398,95075,2235,94688,2209,189,153,198,194,130506,4275,51227,3086,48245,3169,1398,623,1584,799,56517,3015,54616,3027,1242,533,659,337,22762,2080,22667,2085,11,19,84,63,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,500086,6928,65603,3197,64038,3120,1429,713,136,151,290791,4997,285826,5031,4151,984,814,374,143692,2785,143353,2734,325,328,14,22,254404,6618,105022,3660,100033,3540,3971,1320,1018,455,109732,4951,105138,4867,3304,821,1290,683,39650,2692,39406,2680,127,126,117,111,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,619309,7889,67412,3981,65749,3952,1212,422,451,255,357346,6459,347054,6025,7633,1425,2659,710,194551,3402,193484,3355,743,353,324,195,475304,8814,151696,5123,137115,4898,9525,1788,5056,1186,252538,6629,235070,6269,11600,1934,5868,1280,71070,3521,69176,3393,716,485,1178,620,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,369037,5901,30882,2505,30705,2511,151,141,26,32,228473,3966,226051,3988,1698,616,724,485,109682,3173,109437,3203,146,147,99,130,159663,4888,53078,3015,50878,3046,1392,686,808,512,78226,3891,74778,3839,2149,741,1299,737,28359,2686,28142,2673,0,192,217,198,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,2053929,12820,142611,5995,140128,5899,1881,738,602,324,1277454,10600,1253909,10185,18935,2333,4610,1011,633864,6657,630913,6651,1950,661,1001,582,1164869,11609,306333,7396,278467,7564,18266,2294,9600,1811,655016,11523,604852,10857,33135,2751,17029,2510,203520,5434,199726,5486,1319,622,2475,738,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,521450,7322,51186,4374,49169,4278,1133,487,884,636,290345,6848,282031,7156,5289,1056,3025,790,179919,3729,178478,3775,928,363,513,216,246255,6801,88026,4956,83616,4997,2816,980,1594,711,123398,5910,117213,5781,4323,1067,1862,821,34831,2644,34453,2598,146,129,232,261,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,3930033,20800,310053,8831,299632,8968,7152,1145,3269,876,2361653,16831,2302793,17382,41209,2867,17651,2237,1258327,12243,1250197,12028,5076,1005,3054,919,3374299,21042,945804,14039,867110,12601,44946,3938,33748,3254,1773124,14956,1583267,15938,120038,5965,69819,4168,655371,10852,638188,10670,7311,1836,9872,1697,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,2586616,16311,247179,7130,240094,7148,6000,1484,1085,489,1525413,13035,1503027,13036,17555,2405,4831,1185,814024,7951,811220,8225,2321,774,483,308,1368453,16087,500466,10343,477261,10038,16034,2439,7171,1501,674720,12623,647683,11834,18655,2472,8382,1630,193267,6486,190496,6344,1004,536,1767,1006,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,200554,4137,31624,2251,31373,2209,185,86,66,120,112922,3435,111306,3499,1441,569,175,187,56008,1902,55947,1890,61,60,0,161,115752,3667,58216,3327,55872,3184,1581,687,763,430,41487,3172,39992,3169,1026,436,469,356,16049,1739,16049,1739,0,161,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,3070181,16573,321167,7763,316896,7651,3220,879,1051,547,1775352,12969,1758084,13164,14557,1803,2711,840,973662,7844,971696,7694,1397,529,569,313,1597011,16099,573929,8435,555056,8337,13296,2182,5577,1492,774432,12952,754890,13058,14911,1807,4631,1264,248650,8189,247486,8188,593,377,571,368,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,962483,6980,116169,4213,112273,4071,3216,907,680,364,541595,6250,529424,6472,9551,1141,2620,573,304719,4100,303169,4059,1108,494,442,254,507881,7566,201986,4890,187904,4604,9580,1736,4502,923,236479,6042,226366,6020,7000,1101,3113,694,69416,3023,68699,3030,401,258,316,174,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,1007015,9420,96440,5253,93866,5258,2074,759,500,305,568915,7546,555575,7046,10339,1697,3001,1044,341660,5793,339495,5582,1513,674,652,321,596620,10301,210855,5695,196944,5505,8568,1779,5343,1366,292048,7691,274914,7508,11666,2205,5468,1366,93717,4339,93402,4344,190,180,125,157,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,3421017,18098,322452,6540,318448,6452,3219,822,785,399,2011098,13254,1991161,13595,16133,1968,3804,764,1087467,9273,1085310,9253,1536,538,621,324,1587734,16243,531244,10103,509334,10196,14192,2072,7718,1456,730268,11759,706584,11693,16682,2249,7002,1561,326222,7803,323508,7834,1101,549,1613,725,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,248723,5299,21675,2382,21249,2265,426,506,0,217,151682,3886,149780,3694,1822,894,80,130,75366,2854,75325,2851,41,67,0,217,160025,4702,48797,3293,45972,3383,1538,724,1287,531,76667,3719,74023,3750,1804,623,840,486,34561,2449,34521,2468,40,67,0,217,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,1309670,12305,123230,5308,120737,5312,2247,704,246,239,736888,9038,729065,9005,6002,1377,1821,608,449552,5656,448704,5619,643,303,205,169,595430,11967,207446,7764,196039,7504,8428,2180,2979,867,309112,9557,296559,9128,9770,2111,2783,909,78872,4214,77483,4253,302,227,1087,715,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,233092,4186,33677,2174,32469,2141,1190,564,18,26,131737,3034,130229,3081,1047,402,461,264,67678,1941,67395,1962,283,208,0,163,111168,3817,43334,2962,40958,2962,1109,503,1267,725,44775,2942,42738,2864,1120,373,917,522,23059,1779,22747,1781,124,114,188,135,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,1693790,16621,173754,6661,169492,6588,3335,995,927,470,971485,11216,959803,11374,8699,1516,2983,972,548551,6702,547051,6760,1059,420,441,240,894865,13978,336904,6392,324183,6671,8769,1649,3952,1302,442378,10914,427292,10724,10928,1571,4158,1197,115583,4996,114558,4955,517,375,508,410,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,5964183,30479,649925,13801,614568,13757,27990,3276,7367,1812,3699228,24433,3557810,24565,107547,6685,33871,3680,1615030,13798,1600309,13918,10222,1509,4499,1020,3659691,28117,1437654,18093,1314360,17249,87251,5389,36043,3568,1807437,19923,1664714,20105,96842,6010,45881,4136,414600,9627,409089,9699,2386,626,3125,916,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,681563,7026,103827,4274,101162,4182,2310,728,355,274,408507,5876,399771,5937,7339,1422,1397,535,169229,3549,168023,3572,1028,459,178,148,293885,6727,137304,5286,125900,5196,8625,1597,2779,970,128100,5660,118131,5327,7313,1714,2656,968,28481,2378,28424,2367,0,192,57,86,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
