GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001MA,B05003H_001EA,B05003H_002EA,B05003H_002MA,B05003H_003EA,B05003H_003MA,B05003H_004MA,B05003H_004EA,B05003H_005MA,B05003H_005EA,B05003H_006MA,B05003H_006EA,B05003H_007MA,B05003H_007EA,B05003H_008EA,B05003H_008MA,B05003H_009MA,B05003H_009EA,B05003H_010MA,B05003H_010EA,B05003H_011MA,B05003H_011EA,B05003H_012EA,B05003H_012MA,B05003H_013EA,B05003H_013MA,B05003H_014EA,B05003H_014MA,B05003H_015MA,B05003H_015EA,B05003H_016MA,B05003H_016EA,B05003H_017EA,B05003H_017MA,B05003H_018MA,B05003H_018EA,B05003H_019EA,B05003H_019MA,B05003H_020MA,B05003H_020EA,B05003H_021MA,B05003H_021EA,B05003H_022MA,B05003H_022EA,B05003H_023MA,B05003H_023EA,state
0400000US13,5487048,4003,2700651,3942,564641,3163,559794,3305,4847,1349,2413,1043,2434,821,2136010,1777,2064980,4636,71030,4169,37885,3321,33145,3259,2786397,3472,534311,3037,528460,3514,5851,1498,1363,671,4488,1327,2252086,1715,2171835,4659,80251,4332,46825,3732,33426,3073,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,310584,971,168403,913,21771,821,21664,815,107,103,0,187,107,103,146632,329,137598,1472,9034,1411,5249,1193,3785,978,142181,1022,20281,847,20170,840,111,112,22,36,89,107,121900,517,112443,1386,9457,1408,5345,1116,4112,1031,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1407302,1540,703211,1520,171029,1146,170284,1369,745,703,41,56,704,701,532182,859,523852,2318,8330,2077,5864,1868,2466,858,704091,1315,161253,1058,160357,1196,896,642,391,527,505,374,542838,837,530397,2188,12441,2007,7504,1527,4937,1192,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7834272,4560,3851196,2810,761082,1526,752404,2244,8678,1786,2706,908,5972,1462,3090114,2253,2872283,8234,217831,8006,140955,6801,76876,5044,3983076,2837,722614,1699,713340,2879,9274,2234,3265,923,6009,2137,3260462,1675,3013735,8811,246727,8556,166050,6878,80677,5686,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5278785,2647,2598481,2377,575683,1831,573210,2091,2473,1332,676,374,1797,1257,2022798,1199,1994060,4039,28738,3657,17717,2134,11021,2712,2680304,1955,543480,1691,541646,1987,1834,817,910,580,924,580,2136824,1084,2104811,3602,32013,3334,18159,2385,13854,2468,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2701250,1762,1335237,1376,292822,1222,292405,1284,417,326,188,180,229,266,1042415,1327,1029882,2269,12533,2024,6815,1562,5718,1366,1366013,1548,278449,1260,277964,1327,485,373,224,242,261,255,1087564,690,1074110,2456,13454,2323,8435,1982,5019,1036,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2210739,1447,1093235,1791,243432,1499,242789,1583,643,471,216,238,427,391,849803,748,837204,1722,12599,1542,7535,1187,5064,1022,1117504,1613,230550,1505,230165,1482,385,314,0,177,385,314,886954,618,873924,1739,13030,1742,7612,1143,5418,1342,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3769995,2657,1851255,3125,409830,2346,408164,2470,1666,844,1028,871,638,526,1441425,1558,1424013,3269,17412,2678,10694,1662,6718,1959,1918740,2575,383869,2344,383054,2403,815,440,378,338,437,307,1534871,888,1514776,2736,20095,2659,11126,1864,8969,2056,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2739086,3010,1350814,2115,289777,1905,288423,2004,1354,662,378,355,976,515,1061037,820,1048522,2089,12515,1895,5892,1169,6623,1476,1388272,2645,272890,1954,272322,1979,568,367,120,107,448,358,1115382,1588,1101794,2646,13588,2261,8031,1451,5557,1406,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1247090,798,609680,693,114934,425,114741,473,193,183,71,120,122,119,494746,514,486757,1675,7989,1556,4104,1040,3885,1084,637410,549,108995,451,108939,452,56,93,56,93,0,175,528415,338,514861,1988,13554,1861,9341,1584,4213,997,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3066146,3413,1502973,2341,289724,1430,285366,1867,4358,1381,995,535,3363,1225,1213249,1503,1160700,3151,52549,3248,35311,2730,17238,2072,1563173,1801,274279,1166,270936,1639,3343,1237,1387,909,1956,794,1288894,1120,1223122,3856,65772,3696,43774,2465,21998,2508,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4906564,8048,2376883,4012,429298,1913,420310,2578,8988,1759,2544,913,6444,1726,1947585,3069,1776790,7516,170795,6889,99243,4822,71552,5399,2529681,4934,406221,2185,398042,2543,8179,1798,2356,857,5823,1503,2123460,3532,1938111,8425,185349,7539,116163,5263,69186,4813,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7476534,2419,3696168,1420,746425,1107,735095,2759,11330,2388,4022,1044,7308,1855,2949743,719,2812304,6507,137439,6443,86431,4673,51008,4135,3780366,1798,710250,1110,700995,2011,9255,1812,2807,734,6448,1678,3070116,1134,2924424,6767,145692,6707,93526,4539,52166,3907,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4455056,1687,2211489,1058,461482,604,458307,1166,3175,984,885,320,2290,930,1750007,776,1714471,2760,35536,2642,20840,1960,14696,2022,2243567,1048,437451,768,434428,1204,3023,970,1025,451,1998,860,1806116,767,1768259,3139,37857,2925,24620,2341,13237,1812,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1688447,1580,828551,2661,179440,2437,179206,2472,234,215,156,173,78,127,649111,635,641319,1893,7792,1730,3815,1075,3977,1384,859896,2553,169859,2468,169630,2517,229,259,130,145,99,132,690037,387,683683,1311,6354,1308,4119,1152,2235,869,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4854821,3376,2391157,2948,517221,2647,515898,2596,1323,563,643,326,680,482,1873936,1303,1843751,3421,30185,3227,20145,2707,10040,1560,2463664,2411,485298,2247,483645,2271,1653,671,463,259,1190,646,1978366,1000,1942033,3305,36333,3038,23227,2655,13106,1579,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,906221,1147,456769,1110,91896,956,91760,963,136,193,136,193,0,174,364873,515,360110,1357,4763,1324,3005,966,1758,765,449452,1199,87313,959,87292,964,21,35,21,35,0,174,362139,709,355638,1754,6501,1501,3851,1158,2650,780,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1517634,920,752339,1193,168555,999,168014,1001,541,272,84,113,457,277,583784,559,575829,1459,7955,1418,4982,998,2973,804,765295,1125,159462,1064,158667,1229,795,533,124,142,671,521,605833,428,597405,1553,8428,1539,5223,1335,3205,760,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1462301,2767,745661,2029,122905,1627,121454,1811,1451,752,167,215,1284,719,622756,1098,590191,3809,32565,3581,21438,2601,11127,2041,716640,2029,115320,1419,114089,1735,1231,781,138,159,1093,781,601320,1058,564780,3533,36540,3293,23405,2787,13135,1723,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1212790,1395,598915,1159,113269,587,112543,819,726,509,53,67,673,501,485646,892,470098,2259,15548,2140,9408,1550,6140,1318,613875,781,106703,658,105663,1020,1040,919,192,200,848,903,507172,332,489978,2164,17194,2103,10371,1728,6823,1257,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4939479,3396,2408758,2123,468460,1078,460177,1785,8283,1700,2637,965,5646,1340,1940298,1589,1754070,6600,186228,6607,129819,5546,56409,3947,2530721,2044,445318,969,436816,1883,8502,1788,2725,1068,5777,1542,2085403,1498,1878701,7203,206702,7088,142516,6024,64186,4125,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,780688,1081,385987,1861,60074,1718,59963,1727,111,118,14,24,97,115,325913,1105,317355,2089,8558,1617,4750,1212,3808,1323,394701,1866,57484,1716,56126,1939,1358,748,331,334,1027,639,337217,746,324846,2054,12371,1958,8015,1171,4356,1347,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10936578,5673,5354641,3391,1013034,1518,995245,3263,17789,3057,5468,1482,12321,2360,4341607,2743,3896731,10857,444876,11100,289509,8049,155367,7277,5581937,3032,963614,1061,947130,2505,16484,2348,4783,1302,11701,2023,4618323,2810,4119507,10858,498816,10941,342385,8808,156431,6662,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6472902,2943,3163051,3739,614282,3199,610157,3485,4125,1097,1528,694,2597,862,2548769,1479,2485681,4210,63088,4063,36361,3082,26727,2438,3309851,3481,583286,3078,578502,3506,4784,1309,1377,591,3407,1177,2726565,1171,2652489,5159,74076,5118,43706,3734,30370,3654,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,637291,1322,325283,981,68190,802,68040,814,150,124,0,161,150,124,257093,321,254185,705,2908,695,1617,594,1291,382,312008,1084,65474,864,65336,864,138,109,85,110,53,48,246534,493,242495,889,4039,838,1738,540,2301,725,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9204374,3074,4516816,2779,953576,2316,949245,2591,4331,1275,1275,472,3056,1203,3563240,1499,3490347,5685,72893,5144,48091,3924,24802,2989,4687558,2416,905988,1892,901307,2497,4681,1280,1119,560,3562,1214,3781570,1213,3701000,5582,80570,5230,56903,3905,23667,3048,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2576937,2060,1269147,1692,263026,1262,262413,1367,613,559,102,121,511,545,1006121,780,992675,1871,13446,1689,6615,1040,6831,1271,1307790,1437,248035,1166,247120,1341,915,573,326,348,589,459,1059755,826,1045503,2129,14252,2045,7739,1302,6513,1436,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3132752,1902,1543829,1436,284622,1079,282073,1654,2549,1324,1154,1074,1395,589,1259207,813,1214861,4668,44346,4574,26442,2851,17904,2906,1588923,1435,269946,1099,268067,1493,1879,853,375,319,1504,732,1318977,713,1272071,4002,46906,3927,29711,2981,17195,2367,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9780941,3315,4787588,1969,912672,1043,904528,2085,8144,1821,2516,846,5628,1596,3874916,1271,3762980,5791,111936,5617,71884,4167,40052,3587,4993353,1862,867908,1206,859454,2344,8454,2325,2481,1024,5973,1866,4125445,1131,4006730,6408,118715,6195,78764,4498,39951,3840,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,763670,1641,368382,885,61234,553,60617,730,617,470,155,161,462,438,307148,595,289703,2646,17445,2464,11342,1792,6103,1445,395288,1235,58743,583,58172,681,571,433,106,122,465,451,336545,920,316013,2138,20532,2177,13895,1635,6637,1342,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3197812,2438,1562867,2266,307589,2163,305480,2351,2109,1235,1094,731,1015,800,1255278,515,1228660,3090,26618,3021,15591,2131,11027,1665,1634945,2663,293748,2426,291600,2689,2148,968,677,440,1471,787,1341197,528,1311255,2867,29942,2883,18325,2291,11617,1696,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,715927,1042,360115,1373,80237,1174,80134,1165,103,115,46,73,57,94,279878,479,276925,1028,2953,928,1775,803,1178,517,355812,1337,74358,1258,74281,1260,77,93,0,163,77,93,281454,235,277876,822,3578,813,1957,688,1621,567,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4962226,1952,2422881,2848,502778,2767,498953,3273,3825,1140,1249,656,2576,979,1920103,1106,1885123,3542,34980,3214,20108,2553,14872,2112,2539345,3122,481720,2952,477431,3396,4289,1362,720,494,3569,1303,2057625,873,2020203,3563,37422,3515,22147,3169,15275,1981,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11855092,6976,5874396,5564,1189146,4169,1168746,4740,20400,3415,3166,1096,17234,3267,4685250,3754,4498977,8543,186273,8120,97684,5796,88589,5717,5980696,5999,1130035,4333,1113887,5158,16148,2668,2133,990,14015,2636,4850661,2958,4659801,10215,190860,9551,102935,6383,87925,6399,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2428495,2857,1219536,1167,352334,769,351210,1038,1124,653,159,157,965,650,867202,834,846076,2353,21126,2170,12697,1646,8429,1513,1208959,2069,330286,1166,328074,1354,2212,992,515,476,1697,903,878673,1076,852006,2738,26667,2612,16603,2232,10064,1470,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,578706,253,285525,450,53854,367,53740,400,114,158,114,158,0,157,231671,211,226299,983,5372,944,3272,739,2100,652,293181,366,50328,347,50208,353,120,109,57,94,63,54,242853,64,234353,1469,8500,1475,5394,1171,3106,799,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5226540,2732,2582251,3226,508430,2966,501502,3054,6928,1732,1713,700,5215,1512,2073821,1085,1988899,5387,84922,5478,51607,3380,33315,3672,2644289,3581,486012,3078,480131,3847,5881,1770,1217,416,4664,1758,2158277,1189,2056261,5246,102016,5381,66083,4687,35933,3382,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5077103,2972,2532085,2263,475756,1475,467593,2130,8163,1575,2279,629,5884,1513,2056329,1590,1949288,5436,107041,5036,62897,3985,44144,3544,2545018,1782,452856,1469,445389,2405,7467,1740,2474,871,4993,1288,2092162,1048,1969091,5498,123071,5336,78319,4875,44752,3591,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1670509,3639,821874,3403,167910,2586,167660,2605,250,181,187,148,63,114,653964,1635,648760,1892,5204,1159,3479,993,1725,544,848635,2676,159321,2153,159039,2197,282,270,0,200,282,270,689314,1376,684337,1610,4977,1039,2703,821,2274,643,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4706315,3596,2337855,1868,465048,967,463003,1138,2045,703,1085,523,960,492,1872807,1260,1842318,3239,30489,2773,19620,2169,10869,1812,2368460,2019,440060,1089,438367,1383,1693,670,729,292,964,527,1928400,1268,1894297,3165,34103,2700,21560,2119,12543,1755,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,486586,609,246526,1253,53461,1204,53426,1213,35,56,8,16,27,52,193065,294,190437,975,2628,970,1677,822,951,492,240060,1070,51683,1107,51399,1127,284,247,167,205,117,138,188377,242,185166,1044,3211,1020,1554,597,1657,760,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23379,4264,12268,2465,2166,1056,2166,1056,0,262,0,262,0,262,10102,2227,9055,2217,1047,452,346,241,701,411,11111,2778,2820,1799,2763,1796,57,98,57,98,0,262,8291,1944,6985,1826,1306,660,669,455,637,378,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
