GEO_ID,C27006_001E,C27006_001M,C27006_002E,C27006_002M,C27006_003E,C27006_003M,C27006_004E,C27006_004M,C27006_005E,C27006_005M,C27006_006E,C27006_006M,C27006_007E,C27006_007M,C27006_008E,C27006_008M,C27006_009E,C27006_009M,C27006_010E,C27006_010M,C27006_011E,C27006_011M,C27006_012E,C27006_012M,C27006_013E,C27006_013M,C27006_014E,C27006_014M,C27006_015E,C27006_015M,C27006_016E,C27006_016M,C27006_017E,C27006_017M,C27006_018E,C27006_018M,C27006_019E,C27006_019M,C27006_020E,C27006_020M,C27006_021E,C27006_021M,NAME,C27006_001MA,C27006_001EA,C27006_002EA,C27006_002MA,C27006_003MA,C27006_003EA,C27006_004EA,C27006_004MA,C27006_005EA,C27006_005MA,C27006_006MA,C27006_006EA,C27006_007MA,C27006_007EA,C27006_008MA,C27006_008EA,C27006_009MA,C27006_009EA,C27006_010EA,C27006_010MA,C27006_011MA,C27006_011EA,C27006_012MA,C27006_012EA,C27006_013MA,C27006_013EA,C27006_014MA,C27006_014EA,C27006_015EA,C27006_015MA,C27006_016MA,C27006_016EA,C27006_017EA,C27006_017MA,C27006_018EA,C27006_018MA,C27006_019MA,C27006_019EA,C27006_020MA,C27006_020EA,C27006_021EA,C27006_021MA,state
0400000US13,10241594,3158,4921118,8847,1355168,7631,12486,2759,1342682,8402,2969603,8067,115522,6590,2854081,10845,596347,2766,572796,3698,23551,2889,5320476,8017,1315709,8186,14756,2776,1300953,8016,3228978,6404,127951,6769,3101027,9449,775789,3089,747800,4542,27989,3359,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,165276,1492,680,439,164596,1490,393147,2505,8048,1357,385099,2971,113006,690,106928,1304,6078,1116,701773,1666,155673,1477,521,293,155152,1441,409679,1676,9329,1624,400350,2350,136421,856,129683,1490,6738,1185,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,243008,2581,1764,943,241244,2653,481054,3212,22681,3462,458373,4160,122369,1302,118225,1535,4144,1207,848842,2797,228731,2451,1369,635,227362,2602,483942,3101,17600,2614,466342,3776,136169,1474,133292,1822,2877,896,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,1567510,5020,6870,1658,1560640,4995,3780427,5262,126298,5343,3654129,7487,825087,2607,779503,3934,45584,3328,6447102,4671,1501908,4833,5351,1294,1496557,5025,3888807,5441,122922,5438,3765885,7957,1056387,2578,1007835,4271,48552,3665,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,861532,5408,4428,1713,857104,5533,1923624,5306,85536,4693,1838088,6838,438116,2424,422170,3000,15946,1885,3345162,5188,808885,5046,4515,1753,804370,5192,1986730,5022,88246,5556,1898484,7659,549547,2637,536594,3082,12953,1583,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,397302,3739,1010,451,396292,3707,914884,3653,31904,2841,882980,4427,225162,1423,217819,1631,7343,1124,1564831,3550,378627,3758,1222,720,377405,3979,910883,3033,29853,2517,881030,4072,275321,1553,269992,1899,5329,1012,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,387016,3366,2751,997,384265,3408,831006,4237,28751,2290,802255,4804,193702,1334,187254,1627,6448,1078,1443730,3964,368425,3637,2245,920,366180,3644,840815,3727,33205,3011,807610,4871,234490,1893,229470,2128,5020,1016,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,553423,5367,6939,1503,546484,5188,1279563,4114,85946,4301,1193617,5772,305635,1937,297467,2245,8168,1151,2232319,3960,525419,4045,5039,1229,520380,4016,1327601,3710,85896,4534,1241705,6238,379299,1758,371308,2221,7991,1336,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,602179,5723,3217,810,598962,5709,1310229,4701,69819,4676,1240410,5856,296597,2327,284150,2864,12447,1645,2371253,5656,573021,5119,3965,1215,569056,5364,1419732,4078,72911,4312,1346821,6171,378500,2099,361476,3270,17024,2032,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,138917,1895,1386,860,137531,2112,388044,1974,23429,2347,364615,3016,119299,1188,115205,1579,4094,965,675389,1856,132829,1936,955,696,131874,1879,401967,1995,23029,2000,378938,2900,140593,896,135962,1143,4631,988,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,726028,4081,7161,3024,718867,5065,1758947,4208,54954,4029,1703993,5194,381356,1675,356641,2507,24715,2276,3091540,3956,693512,3916,4991,1948,688521,3924,1900930,3384,61941,4096,1838989,5627,497098,1761,469898,2664,27200,2096,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,754598,3433,3294,1005,751304,3633,2067267,3349,61218,4674,2006049,5606,467016,1694,438578,2849,28438,2145,3496741,3066,724363,3616,2516,1332,721847,3849,2167976,3342,70179,3361,2097797,4679,604402,1885,573934,3727,30468,3060,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,1181839,4813,4113,870,1177726,4905,2918278,4443,139849,6424,2778429,7225,730635,2007,706160,3086,24475,2336,5022404,4066,1130853,3910,4269,1134,1126584,3867,2995582,3728,145455,5043,2850127,6456,895969,2200,874419,2922,21550,1930,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,701722,3668,1637,545,700085,3751,1667054,3502,52389,3543,1614665,4754,377789,1679,365157,2079,12632,1315,2772634,3819,671266,3748,2129,644,669137,3647,1650011,3485,50755,3068,1599256,4825,451357,1784,440159,2259,11198,1459,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,394251,5342,2293,1176,391958,5387,808422,4755,58808,4085,749614,6081,195544,2168,189708,2367,5836,1165,1522591,5669,369205,5465,1748,841,367457,5487,897443,3857,58233,4436,839210,6063,255943,1882,250355,2472,5588,1337,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,749871,5560,5684,1589,744187,5582,1744325,4524,92484,5196,1651841,7142,432182,2221,416700,2808,15482,1874,3073948,5070,714854,5615,6387,1598,708467,5548,1817241,4493,96052,5132,1721189,6197,541853,2520,526282,3119,15571,1770,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,121028,1599,665,443,120363,1567,306380,1907,11064,1815,295316,2539,89456,1122,86971,1262,2485,626,519381,2172,119736,1900,317,300,119419,1917,304122,1888,10494,1570,293628,2311,95523,1008,93400,1038,2123,588,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,256943,2490,950,632,255993,2626,556641,2074,15902,1904,540739,2573,129302,1086,124373,1229,4929,879,948567,2827,243061,2987,634,429,242427,3108,552511,2223,18012,2039,534499,2850,152995,1240,148415,1554,4580,901,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,367968,2613,1846,696,366122,2731,894344,3214,26340,3026,868004,4477,215458,1238,204878,2123,10580,1676,1484466,2711,350868,2516,2615,1005,348253,2645,894572,2406,32868,3354,861704,4080,239026,989,226379,2013,12647,1784,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,142254,2144,943,511,141311,2243,407775,2516,16443,2233,391332,3303,104931,982,99554,1348,5377,1043,670056,2278,133723,1850,423,324,133300,1866,413885,2040,18464,1878,395421,2748,122448,1156,118235,1308,4213,995,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,1067648,4109,6367,1820,1061281,4416,2665324,4121,86000,4796,2579324,6293,594397,1892,558594,2975,35803,2685,4575063,2882,1026021,4132,4199,1670,1021822,4494,2766038,3639,90809,4152,2675229,5532,783004,1696,746088,3931,36916,3351,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1007766,4136,264083,3700,1580,653,262503,3633,586543,3711,31651,3385,554892,4728,157140,1385,150846,1933,6294,1385,1046535,3992,258737,4512,897,552,257840,4547,600097,2773,30137,3082,569960,3692,187701,1194,180853,1981,6848,1392,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,2247049,6073,13272,2386,2233777,6738,5910295,6772,206227,7030,5704068,9432,1318844,2424,1244903,4229,73941,3569,10131878,5438,2156095,6704,11473,2307,2144622,6720,6228095,5918,229907,8639,5998188,10723,1747688,3275,1675418,4825,72270,4037,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,1251870,7967,3642,1078,1248228,7944,2892927,7633,136925,5993,2756002,9673,699482,2997,677454,3503,22028,2506,5226502,7234,1199041,6992,4268,1519,1194773,7173,3137682,6934,140730,6370,2996952,9011,889779,4012,870415,4234,19364,2382,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,95163,1748,349,242,94814,1752,233576,2098,5504,1096,228072,2370,49051,476,46446,789,2605,671,360387,2049,88430,1763,367,366,88063,1783,214412,1730,5330,879,209082,1899,57545,858,55969,1036,1576,545,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,1409401,6328,9626,2375,1399775,7106,3366236,5981,148449,6460,3217787,8621,824860,2396,794140,3586,30720,2589,5884581,5958,1349895,5408,6438,1722,1343457,5379,3489358,4606,157181,6182,3332177,7137,1045328,3505,1010935,4447,34393,2995,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,523982,3305,8814,1787,515168,3844,1105205,3745,53732,2866,1051473,4766,261110,1725,252352,1692,8758,1011,1961005,3758,494771,3314,7167,1678,487604,3213,1143063,3248,57400,2931,1085663,4597,323171,1962,314488,2261,8683,1265,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,476625,4586,2409,901,474216,4620,1227026,3910,44210,3495,1182816,5311,320854,2276,309721,2679,11133,1590,2078396,4036,451490,4137,885,474,450605,4221,1250112,3341,49371,3765,1200741,5171,376794,2231,369468,2349,7326,1136,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,1449891,4668,10801,2580,1439090,5030,3724054,5765,169859,6014,3554195,8007,966006,2850,930851,3868,35155,2599,6462521,4539,1385025,4270,8559,2003,1376466,4617,3846444,5216,192018,7223,3654426,8296,1231052,3132,1194134,4086,36918,3052,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,113621,1519,618,582,113003,1631,316841,2127,10337,1538,306504,2527,74095,831,70078,1256,4017,1104,539554,1934,110387,1775,1108,533,109279,1922,333204,2257,14642,1973,318562,3009,95963,924,91764,1430,4199,1125,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,593053,6906,3466,1052,589587,6875,1392816,5364,72659,3711,1320157,5937,379106,1829,366753,2750,12353,2069,2563285,6116,576310,6219,3010,1249,573300,6384,1517738,4609,82702,5169,1435036,6684,469237,1964,458521,2565,10716,1773,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,115270,2445,464,262,114806,2474,248999,2174,8169,1396,240830,2604,63113,925,61415,1085,1698,610,424444,2791,109144,2177,357,219,108787,2184,242665,1941,8597,1585,234068,2556,72635,1060,71002,1193,1633,445,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,812333,5810,6407,1819,805926,5887,1925113,5662,96490,5358,1828623,9193,462113,2384,446241,2959,15872,1789,3412993,6037,788089,5425,9055,2709,779034,6175,2045758,4766,107504,4962,1938254,6769,579146,2424,565971,2988,13175,1854,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,3973937,9960,21270,2745,3952667,9931,8222437,9408,246572,8891,7975865,12852,1507987,3571,1417233,6771,90754,6011,14132563,9109,3807908,10419,17874,2348,3790034,10496,8462931,9453,267100,9446,8195831,13224,1861724,3805,1759617,7442,102107,6719,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,501537,2818,1170,535,500367,2904,889392,2649,18410,2341,870982,3645,154248,1124,145295,1844,8953,1552,1531141,3167,471064,3481,928,619,470136,3472,884190,2590,21245,2366,862945,3349,175887,1399,169161,1737,6726,979,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,65580,1376,626,539,64954,1476,186409,1146,9454,1394,176955,1904,52215,592,50400,692,1815,553,313352,1189,61525,1172,854,697,60671,1166,190315,1165,9038,1344,181277,1796,61512,631,59939,792,1573,537,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,1008284,6063,9599,2152,998685,6416,2433670,6812,82738,4802,2350932,8231,555164,2910,520760,3505,34404,2836,4259692,6007,974722,6503,7675,2070,967047,7086,2596171,5797,94447,5171,2501724,8126,688799,2842,659372,3601,29427,2948,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,886817,4129,4814,1595,882003,4461,2230726,4894,73673,4391,2157053,5690,501581,2246,477170,3248,24411,2847,3680688,4107,853015,3861,3711,1378,849304,4303,2231269,5057,76016,4761,2155253,6822,596404,2169,575810,2789,20594,2197,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,203639,3383,274,218,203365,3418,519431,2523,39275,2723,480156,3614,154503,1110,150965,1399,3538,966,909553,3271,195713,3490,612,340,195101,3489,526433,2365,35736,3169,490697,4393,187407,1463,184162,1713,3245,814,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,692553,3838,4356,1047,688197,3906,1716999,4050,61583,3577,1655416,4716,422672,1821,407839,2492,14833,1660,2891739,4172,668955,3996,4862,1405,664093,4241,1717359,3619,64134,3396,1653225,4753,505425,2040,495100,2140,10325,1284,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,75059,2327,225,350,74834,2312,170668,1741,5403,1296,165265,2118,42817,819,41198,956,1619,622,280347,2527,70845,2308,149,166,70696,2321,164163,1880,6676,1372,157487,2336,45339,705,44599,723,740,348,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,370412,5848,7476,2052,362936,6380,916047,3234,82768,5507,833279,6293,282749,531,272494,1827,10255,1769,1740769,5004,334924,5891,4766,1361,330158,6034,1035318,2854,81061,5950,954257,6979,370527,698,355828,2216,14699,2070,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
