GEO_ID,B28004_001E,B28004_001M,B28004_002E,B28004_002M,B28004_003E,B28004_003M,B28004_004E,B28004_004M,B28004_005E,B28004_005M,B28004_006E,B28004_006M,B28004_007E,B28004_007M,B28004_008E,B28004_008M,B28004_009E,B28004_009M,B28004_010E,B28004_010M,B28004_011E,B28004_011M,B28004_012E,B28004_012M,B28004_013E,B28004_013M,B28004_014E,B28004_014M,B28004_015E,B28004_015M,B28004_016E,B28004_016M,B28004_017E,B28004_017M,B28004_018E,B28004_018M,B28004_019E,B28004_019M,B28004_020E,B28004_020M,B28004_021E,B28004_021M,B28004_022E,B28004_022M,B28004_023E,B28004_023M,B28004_024E,B28004_024M,B28004_025E,B28004_025M,NAME,B28004_001MA,B28004_001EA,B28004_002EA,B28004_002MA,B28004_003MA,B28004_003EA,B28004_004EA,B28004_004MA,B28004_005EA,B28004_005MA,B28004_006MA,B28004_006EA,B28004_007EA,B28004_007MA,B28004_008MA,B28004_008EA,B28004_009MA,B28004_009EA,B28004_010EA,B28004_010MA,B28004_011EA,B28004_011MA,B28004_012MA,B28004_012EA,B28004_013EA,B28004_013MA,B28004_014MA,B28004_014EA,B28004_015EA,B28004_015MA,B28004_016EA,B28004_016MA,B28004_017MA,B28004_017EA,B28004_018EA,B28004_018MA,B28004_019MA,B28004_019EA,B28004_020MA,B28004_020EA,B28004_021MA,B28004_021EA,B28004_022EA,B28004_022MA,B28004_023MA,B28004_023EA,B28004_024MA,B28004_024EA,B28004_025MA,B28004_025EA,state
0400000US13,3745074,16431,263743,8034,531,327,148262,6419,114950,6324,352830,10621,699,379,210851,7727,141280,6806,557861,11228,1194,531,406434,9668,150233,7019,502706,13422,1267,495,410698,11835,90741,5097,673464,14846,1221,574,597836,14658,74407,5104,1394470,17124,2056,801,1322375,16624,70039,4948,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,28417,2771,168,160,15347,1830,12902,1877,26893,2272,331,275,15831,1779,10731,1408,43166,2882,333,194,32813,2443,10020,1637,48712,3595,59,73,39606,3149,9047,1517,73602,3793,216,188,63259,3691,10127,1641,237288,5397,325,240,220147,5681,16816,1995,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,37996,3603,34,58,20619,2759,17343,2411,55851,3843,492,303,35071,3039,20288,2204,104362,5983,922,417,75119,5146,28321,3082,96288,5076,675,291,79074,4189,16539,2679,127669,5608,500,349,115743,5722,11426,1938,202969,6568,965,445,190044,6341,11960,2163,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,321801,9428,1231,428,187515,7243,133055,6505,406694,9682,1609,537,238607,6791,166478,6463,622088,12589,2717,565,446686,10687,172685,7049,569464,11058,2816,694,467308,10544,99340,5324,838943,13646,3062,731,735752,12568,100129,5777,2049682,17024,3983,851,1946180,16298,99519,4796,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,168681,6580,781,443,95219,5817,72681,4256,244255,7852,1863,799,142198,5372,100194,5691,398391,10213,2255,681,280049,8953,116087,5703,360959,9032,2041,641,295105,8243,63813,4112,492458,9855,1788,523,428215,9875,62455,3435,892555,11412,2259,810,835141,11608,55155,3624,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,64217,3297,326,181,36776,2435,27115,2175,115397,4928,944,335,63486,3314,50967,3402,179578,6356,1784,565,125814,5002,51980,3147,178731,6104,1124,362,142277,5476,35330,2757,242386,7216,1347,430,212300,6917,28739,2688,477196,7714,1393,394,448452,7690,27351,2250,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,64465,4181,131,144,39138,3107,25196,2389,103652,4573,681,335,59736,3193,43235,2934,166906,6132,876,327,121504,5665,44526,3033,164069,5131,762,275,134314,4833,28993,2666,217940,6341,795,315,192208,6211,24937,2286,411951,6855,508,248,389682,6324,21761,2295,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,155432,5369,422,467,80626,3706,74384,4459,201509,8080,755,381,113602,5810,87152,4565,283752,6951,1020,390,196874,6352,85858,4389,244991,6716,786,356,200378,6215,43827,3651,300300,8683,1101,444,261802,8050,37397,3079,539050,10050,830,435,507346,9891,30874,2604,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,179246,6638,185,171,90729,5620,88332,4754,221939,7305,499,302,113212,5313,108228,4906,298776,7728,1262,532,199430,6243,98084,4633,220572,7479,716,290,169493,6904,50363,3921,284703,7645,397,252,245143,8012,39163,3264,531887,10109,569,356,494751,10383,36567,3748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,31370,2707,388,318,17351,2152,13631,1779,59969,3515,641,340,32201,2245,27127,2551,78339,4088,1293,591,57057,3203,19989,2098,72469,3875,1209,519,57686,3365,13574,1580,104275,4874,952,382,94101,4399,9222,1547,194537,5430,631,305,184955,5391,8951,1219,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,105373,6063,92,112,68072,4695,37209,3016,129869,4979,335,172,79217,4400,50317,3265,218678,7097,812,348,159745,5967,58121,4010,226528,7341,549,271,186066,6545,39913,3433,353436,8512,984,350,314940,8779,37512,2715,1173459,10772,1347,479,1128625,11308,43487,3023,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,146695,5298,559,322,98799,5029,47337,3622,217190,7554,583,333,128910,6208,87697,5298,276815,8330,1349,445,200165,7012,75301,5642,252596,7468,1020,416,209421,7319,42155,3657,373297,9459,970,428,332785,9027,39542,3703,1338361,11832,1009,501,1290870,11611,46482,3454,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,266732,7555,804,336,153120,6475,112808,5306,366981,8823,1422,453,227199,7366,138360,6252,599515,8126,3860,860,428789,8155,166866,4985,559593,10706,2590,595,457818,10032,99185,4922,724083,12398,3296,776,640584,11190,80203,3843,1413113,11546,2380,605,1345798,11890,64935,3089,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,96694,3887,313,134,59305,3078,37076,2832,156417,5196,1489,434,91942,4213,62986,3700,259566,6602,2133,535,192437,5547,64996,3547,264090,6765,2645,687,214824,6264,46621,2906,399946,8136,2501,601,356315,7973,41130,2715,985498,9202,2209,565,942108,9296,41181,2646,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,118702,5385,404,413,57423,4576,60875,3870,142647,5985,431,271,72589,4672,69627,4491,190227,7395,377,337,128393,5889,61457,3489,153644,6290,398,294,114598,5147,38648,3550,189636,6466,445,286,156952,5995,32239,3066,297124,7682,996,479,271395,7144,24733,2618,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,154176,5799,508,364,90532,4392,63136,3851,232256,7147,1117,397,132280,5525,98859,5309,378318,9454,1564,466,269208,7442,107546,5815,343903,9337,1752,530,279947,7926,62204,4254,453151,10591,1475,519,392984,10889,58692,3787,823331,10479,1785,688,773348,10592,48198,3531,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,27449,2775,210,145,15743,2018,11496,1836,40706,3314,479,334,24025,2538,16202,1845,72862,3513,295,208,52174,3402,20393,2096,56441,3415,673,409,46320,3063,9448,1262,81565,3378,503,269,71817,3273,9245,1438,144068,4793,516,226,134038,4533,9514,1531,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,39314,2710,129,146,24986,2169,14199,1741,61351,3081,474,300,35135,2196,25742,2497,105791,4376,837,342,78524,3313,26430,2599,107601,4144,643,249,89135,4007,17823,2171,151321,5128,806,309,133230,4866,17285,2013,289112,5405,844,381,275661,5517,12607,1712,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,68407,4773,197,259,43067,3769,25143,2633,85640,4446,313,227,54766,3842,30561,2548,158555,6717,836,345,119523,5682,38196,3290,152333,5066,416,255,126912,4673,25005,2797,218910,6526,467,313,189242,5618,29201,3116,410768,7862,499,332,379097,7840,31172,2939,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,22100,2530,78,84,14816,2127,7206,1384,34265,2587,218,196,21572,2120,12475,1690,65206,4048,449,239,49389,3191,15368,2023,54955,3546,479,263,46294,3161,8182,1681,92617,4375,541,295,85075,4325,7001,1177,259557,5345,561,310,250407,5155,8589,1410,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,172726,7271,494,259,98805,5376,73427,5125,215493,7324,1224,454,128609,5960,85660,5315,341981,9322,1640,499,249498,8218,90843,4642,309181,8339,1182,433,258520,7514,49479,3959,481249,10722,1835,464,429409,9108,50005,4179,1698168,12898,2425,698,1627471,12830,68272,4948,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,74415,5089,732,564,39656,3764,34027,3375,88539,5181,516,318,48154,3309,39869,3663,135040,6098,800,512,92490,5152,41750,3218,106512,5106,609,425,83187,4907,22716,2048,132695,6363,427,233,111055,5838,21213,2102,230504,6807,1400,685,212276,5893,16828,2291,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,539861,12778,1642,531,327625,10373,210594,8318,662722,11382,2090,569,392087,10172,268545,7834,907909,14935,4303,967,649610,11015,253996,8160,803360,15631,2893,735,654586,14362,145881,6977,1149213,17761,3887,777,1002444,16548,142882,6447,3241267,22260,4943,989,3065689,23019,170635,7016,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,272834,8558,973,490,152570,6878,119291,6109,412544,10105,1659,659,234152,8458,176733,6510,624734,14591,2970,711,442754,12589,179010,7751,558745,12075,2908,856,464466,11912,91371,5005,725954,12487,2013,668,640287,12341,83654,5025,1360258,14625,2403,764,1294428,14451,63427,4046,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,19934,2030,34,42,10139,1548,9761,1493,25380,2410,48,46,14340,1917,10992,1604,44514,2913,103,72,30809,2584,13602,2018,38026,2914,259,194,30963,2782,6804,1269,57882,3015,235,158,49710,2998,7937,1165,130570,3966,274,137,121053,3972,9243,1410,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,331728,9565,1053,560,197701,6993,132974,5724,457224,9418,1711,569,280326,8168,175187,6948,726634,11904,4065,760,532115,10441,190454,6604,644285,9901,3119,748,530516,9894,110650,5010,862054,13619,3432,575,772568,13572,86054,4812,1645267,14294,3117,789,1570089,13617,72061,3901,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,107019,4123,237,249,60026,3152,46756,2631,163371,5600,451,203,95037,4571,67883,3102,254504,5920,824,332,180796,5380,72884,2890,209489,6366,827,377,169327,6002,39335,2263,271571,6669,1159,475,235364,6211,35048,2721,464410,7637,654,289,431646,6792,32110,2377,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,102403,5187,508,279,65999,4359,35896,3253,140315,5038,678,388,92047,3981,47590,4088,219440,8579,887,383,174037,7433,44516,3798,207428,5759,741,411,177730,5981,28957,2809,299840,7665,1156,421,274370,7585,24314,2806,634209,10086,770,325,608033,9543,25406,2714,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,361529,8860,1582,435,186171,5880,173776,6570,459232,8424,3711,878,258315,6778,197206,5883,705649,13297,5904,1011,485484,10667,214261,6792,619177,11552,3662,632,497595,10706,117920,5363,898186,11179,5503,793,789009,10338,103674,4583,1964978,14093,6229,940,1863701,13940,95048,5366,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,25342,3015,0,217,15685,2415,9657,1777,42644,3148,40,71,27535,2957,15069,1915,52415,3513,329,217,36892,2860,15194,2092,45292,3494,443,344,38900,3514,5949,1232,66867,4240,85,100,61893,4379,4889,1080,176188,4794,91,107,168652,4659,7445,1708,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,154048,6449,553,339,78927,5067,74568,4778,199102,7834,775,420,111600,5762,86727,5047,324819,8801,692,370,227683,8061,96444,4723,263057,9217,834,494,211532,8527,50691,3617,350943,7500,1166,486,306593,7537,43184,3552,613131,10505,755,405,572758,9584,39618,3975,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,20228,1810,186,151,10308,1538,9734,1341,32604,2782,84,81,18298,2159,14222,1840,55298,3648,343,233,37005,2975,17950,2042,45104,2572,128,89,35964,2245,9012,1415,66272,3388,376,303,59109,3005,6787,1124,124754,3471,168,123,116623,3414,7963,1285,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,187701,7516,440,272,99462,5221,87799,4838,283471,7541,1171,537,157758,5693,124542,6262,416928,10653,1291,400,291015,7969,124622,6442,370472,10140,1410,545,290922,9320,78140,5115,491354,10448,893,383,427813,9574,62648,4185,838729,11899,887,426,787241,10616,50601,4792,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,640979,15416,2127,761,375135,11309,263717,9033,827506,16778,2845,818,498480,12091,326181,10628,1388752,19982,3946,918,1007134,18564,377672,11454,1243443,18751,3509,1053,1016474,16914,223460,8716,1725885,23088,3887,859,1522219,20786,199779,8986,3797309,28221,4048,915,3594967,28765,198294,9137,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,40816,3587,183,206,26702,2553,13931,2037,60147,3584,257,181,39786,2677,20104,2357,115018,5314,580,322,88103,4884,26335,2983,121068,5731,530,262,103084,4922,17454,1948,199943,6291,614,323,180828,6121,18501,2206,438456,6986,408,253,418087,6584,19961,2321,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,13260,1619,94,83,8412,1286,4754,1021,25905,2441,45,38,15390,1981,10470,1496,39411,2810,182,106,27276,2702,11953,1685,32046,2499,345,232,24832,2174,6869,1302,49812,3555,327,220,44055,3181,5430,1151,96195,3158,358,192,89013,3169,6824,1186,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,164966,6681,263,174,98752,4872,65951,4374,227648,7567,1097,465,128318,5242,98233,5437,350140,9290,1852,642,247143,8432,101145,5125,349862,9641,1895,817,280853,8470,67114,4857,528469,9954,2119,672,461043,9419,65307,3710,1499795,14287,2914,742,1431230,14407,65651,4421,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,149484,7375,636,393,103064,6037,45784,3915,194598,7740,1150,471,130972,5869,62476,4527,318284,8388,1505,501,248288,8320,68491,4531,330883,8839,2147,577,288093,8392,40643,3275,503070,11171,2332,627,458936,10759,41802,3318,1344058,14649,1958,500,1301159,14530,40941,3099,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
