GEO_ID,C24080_001E,C24080_001M,C24080_002E,C24080_002M,C24080_003E,C24080_003M,C24080_004E,C24080_004M,C24080_005E,C24080_005M,C24080_006E,C24080_006M,C24080_007E,C24080_007M,C24080_008E,C24080_008M,C24080_009E,C24080_009M,C24080_010E,C24080_010M,C24080_011E,C24080_011M,C24080_012E,C24080_012M,C24080_013E,C24080_013M,C24080_014E,C24080_014M,C24080_015E,C24080_015M,C24080_016E,C24080_016M,C24080_017E,C24080_017M,C24080_018E,C24080_018M,C24080_019E,C24080_019M,NAME,C24080_001EA,C24080_001MA,C24080_002MA,C24080_002EA,C24080_003MA,C24080_003EA,C24080_004MA,C24080_004EA,C24080_005EA,C24080_005MA,C24080_006MA,C24080_006EA,C24080_007EA,C24080_007MA,C24080_008MA,C24080_008EA,C24080_009MA,C24080_009EA,C24080_010EA,C24080_010MA,C24080_011MA,C24080_011EA,C24080_012EA,C24080_012MA,C24080_013MA,C24080_013EA,C24080_014EA,C24080_014MA,C24080_015EA,C24080_015MA,C24080_016MA,C24080_016EA,C24080_017MA,C24080_017EA,C24080_018EA,C24080_018MA,C24080_019EA,C24080_019MA,state
0400000US13,4841845,25084,2510196,15511,1965486,19588,1824436,20118,141050,5920,99028,6267,125088,5570,78765,5681,74032,4615,167797,7303,2331649,17430,1632630,17123,1564398,16530,68232,4966,188392,8527,193777,9795,144566,7770,58847,4407,113437,6791,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,680505,8766,352523,6089,244085,6197,228483,6035,15602,2030,14442,2064,14001,1838,22962,2370,30592,2916,26441,2684,327982,5104,207712,5096,197688,4849,10024,1464,31583,2780,10536,1634,43955,3030,15967,2073,18229,1959,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,786913,9714,424073,6899,316667,7332,288448,6718,28219,2988,24693,2977,22759,2138,16605,1958,13188,1660,30161,3040,362840,6994,238045,7759,225301,7697,12744,1872,36012,3521,30604,3001,26346,2838,7740,1458,24093,2782,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6234854,24364,3251765,15857,2575996,15127,2420171,15717,155825,5563,182604,6388,181189,6485,83244,4069,50831,3511,177901,6389,2983089,17406,2079094,17481,2014873,17878,64221,3631,379992,9504,222992,7044,132635,6097,48912,4000,119464,5226,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3184244,18566,1670533,12151,1349558,13373,1286056,12878,63502,4132,90684,5293,69535,4567,46011,4245,25784,2069,88961,4508,1513711,12509,1066247,12788,1038462,12651,27785,3052,201508,6209,98153,5863,64533,4228,20493,1968,62777,4183,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1619600,9100,848262,6238,656276,6725,615544,7551,40732,2921,38124,2909,39127,2824,38484,3250,11349,1949,64902,3066,771338,6450,512002,8023,498541,7911,13461,1700,95273,4694,58742,3392,56011,2847,10605,1476,38705,2924,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1436801,9220,765631,7071,575596,7421,541399,7824,34197,2604,32232,2870,45481,3025,37186,2844,20575,2226,54561,3609,671170,7033,430437,8490,416548,7961,13889,1812,77143,4682,60722,3957,53347,3484,13028,1494,36493,2619,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1976688,13422,1027502,8672,798902,8596,759088,8114,39814,3284,47892,3498,45895,3484,42802,3261,22798,2106,69213,4114,949186,10542,651947,9550,630537,9515,21410,2468,93261,4725,60146,4014,81784,4281,21793,2119,40255,2873,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2022766,18157,1034047,12527,797772,10924,746838,10083,50934,3567,38493,3753,62923,4933,39273,3093,21153,2244,74433,4888,988719,11779,672241,9564,648364,10103,23877,2210,88025,5204,81053,5301,78463,5215,17947,2450,50990,3984,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,671486,7484,339159,4966,234174,4656,216524,4641,17650,2118,28912,2573,18528,2157,12628,1547,8029,1206,36888,2816,332327,5250,203090,5647,194776,5580,8314,1510,61228,4195,27461,2312,13791,1566,4448,879,22309,2185,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3098182,13207,1571517,9907,1081731,12540,1009925,12664,71806,4066,99090,5765,87400,4777,53953,4301,160468,6281,88875,4667,1526665,12762,889294,13257,858582,13512,30712,2366,204225,7082,137579,5659,69792,3993,153613,6613,72162,4625,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3599534,16976,1832594,11142,1367960,14204,1294847,14125,73113,4316,162385,6792,95368,5253,55907,3257,33409,2852,117565,5992,1766940,11288,1130070,12030,1097569,11968,32501,2872,306787,7429,150173,6544,70149,3910,23189,2400,86572,5061,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4654612,18869,2429367,12413,1949110,14879,1838140,14960,110970,4468,136264,5371,99934,4266,64801,3664,31508,3027,147750,5593,2225245,14014,1566126,12462,1519942,12147,46184,2978,291554,7033,138349,4807,105286,4956,30267,2377,93663,4069,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2960124,11625,1539549,7966,1196136,10288,1111524,10252,84612,3786,105551,4397,79029,3976,45310,2807,21396,2337,92127,3171,1420575,8851,934108,9364,901282,9505,32826,1919,222448,5604,116505,3827,66061,3526,17604,1934,63849,3129,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1226975,13805,623123,9470,465987,9287,439345,8747,26642,2932,21497,2416,29775,3444,39318,3868,19989,2268,46557,4152,603852,9190,406726,8371,394608,8610,12118,1891,41621,3456,36584,3610,78416,4730,17398,2022,23107,2495,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2920301,16939,1507131,11523,1153405,14227,1091491,14125,61914,3608,97613,4841,70637,4405,48931,3571,34429,3030,102116,5053,1413170,11333,956350,13532,928984,13588,27366,2372,198899,7196,85708,4328,75411,4434,30278,2758,66524,4010,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,519277,6932,273234,4677,193793,4885,171166,4953,22627,2021,15072,1871,14766,1805,13630,1797,9471,1224,26502,2276,246043,4732,144159,4641,132821,4487,11338,1921,38186,2847,20928,2253,16167,1682,8639,1417,17964,1886,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1008952,7706,535311,4606,402738,5548,376285,5855,26453,1958,33167,2638,28573,2194,20033,2121,10844,1449,39956,3044,473641,5189,308039,5345,297715,5346,10324,1479,68198,3496,39070,2962,28579,2162,8135,1364,21620,2002,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1424856,10598,766831,7975,629199,8941,603533,9278,25666,2707,18995,2264,36878,3161,18320,2080,19347,2372,44092,4003,658025,7630,505025,8052,491264,8282,13761,1679,30622,2882,51953,3771,24181,2629,13181,1773,33063,3033,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,728045,7121,377112,4792,283231,5613,267838,5468,15393,1864,23353,2307,19003,2413,12470,1614,9561,1492,29494,2855,350933,5016,217667,5536,210067,5661,7600,1266,58388,3693,34568,2907,15366,2230,5528,1061,19416,2466,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4493519,20800,2357903,11529,1862745,13175,1741238,13282,121507,5629,108079,5318,135240,5416,80229,4780,44249,3273,127361,5852,2135616,13654,1520826,13543,1474860,13573,45966,2915,196140,6860,196897,6318,111176,5597,29589,3041,80988,4280,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870092,11980,452408,8450,299754,7449,281695,7189,18059,2385,28010,2833,34561,3127,26838,2902,30997,3465,32248,3516,417684,7777,249554,7322,238915,7247,10639,1626,40451,3137,37091,2817,44392,3859,22029,2153,24167,2406,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9634437,31037,4950570,20522,3594433,22007,3335103,22965,259330,7619,359605,11292,388907,10614,183670,6768,86637,4860,337318,11068,4683867,21192,3007069,22502,2895121,22338,111948,5956,630486,11880,512375,13192,226781,6963,61475,4224,245681,9597,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4783062,24982,2451268,15499,1891846,16790,1772494,17139,119352,5783,112951,5564,107085,5856,110077,5852,53454,4151,175855,8005,2331794,17013,1609147,14827,1552415,15753,56732,3934,216758,6875,147604,6397,207289,6775,40780,3382,110216,5737,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,406875,4621,221717,3291,159487,4044,147617,4074,11870,1360,13588,2115,10637,1340,10644,1842,6398,1215,20963,1761,185158,3248,111693,3714,106922,3630,4771,914,29216,2624,15528,1665,13951,1684,5048,1235,9722,1598,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5582008,22592,2883996,15303,2256279,15779,2144114,15268,112165,5447,163738,6532,161834,6188,79930,4581,50535,3590,171680,6334,2698012,15950,1858362,15933,1816791,15771,41571,3160,363428,8558,222168,8243,105382,5028,41281,3404,107391,5370,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1758402,13181,931411,8143,689684,7765,644096,7359,45588,2507,40615,2948,44751,2824,44464,3006,42328,2927,69569,3435,826991,8001,538532,8852,518487,8853,20045,1706,79532,3535,53501,2725,77299,3923,30820,1977,47307,3102,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1992899,15346,1046030,10064,792510,11429,736929,11510,55581,4025,64942,4321,52534,3731,37622,2767,17400,2165,81022,4444,946869,10573,599835,10085,568735,9936,31100,2323,128224,5994,73792,3664,61151,3819,14434,2001,69433,4018,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6173143,22722,3212510,15191,2458356,16787,2315045,16956,143311,6210,247805,6612,140061,4994,92661,4358,67260,3496,206367,6727,2960633,17144,2029846,17322,1979547,17027,50299,3127,477804,11191,174302,6825,105942,5347,50081,4192,122658,4620,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,537914,6855,275181,4788,204845,5141,192375,5189,12470,2013,19905,2314,12310,1922,10163,1617,9104,1735,18854,2502,262733,4716,176600,4599,172579,4708,4021,966,39457,3319,21959,2462,9210,1366,4891,1082,10616,1848,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2272475,16852,1158347,9352,903169,10764,850696,11364,52473,3623,47905,3437,47925,3280,53448,4249,27905,3212,77995,4991,1114128,12426,771362,11160,748255,11173,23107,2191,93097,5841,73418,4863,100085,5246,21245,2916,54921,4501,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,442470,5157,235063,3677,166516,4155,155265,4260,11251,1464,16726,1911,13839,1972,7867,1334,7098,1328,23017,1944,207407,3295,128671,3959,123757,3945,4914,798,32457,2835,19126,1738,10861,1528,4524,827,11768,1521,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3130088,18518,1633262,11098,1234814,12686,1183578,13177,51236,3420,78457,4775,92508,5411,47180,3961,37041,3150,143262,6553,1496826,15102,1051390,13384,1026551,13189,24839,2570,138924,6505,127594,5657,67940,4231,29890,3089,81088,4356,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13201891,38871,7174258,23875,5642666,29676,5382024,29319,260642,9736,250155,8061,331222,11384,219346,9169,168270,6999,562599,12301,6027633,30735,4231059,29597,4106811,30363,124248,7163,469376,13364,487434,13258,374967,11676,106781,6285,358016,10798,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1505003,8816,837398,6241,653394,8137,604130,8135,49264,3330,46821,3647,36649,2796,36312,2949,26640,2605,37582,3549,667605,6338,457862,9100,436814,8636,21048,2541,61351,4040,53710,3562,45639,3304,15138,1971,33905,2829,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,326155,4032,164417,3154,113247,3445,102805,3493,10442,1533,17306,1626,8195,1061,4567,863,4473,1106,16629,1352,161738,3024,89274,3241,84034,3192,5240,989,32821,2512,15284,1541,9173,1296,3255,746,11931,1418,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4164930,19608,2146794,12658,1507933,13549,1414715,13858,93218,4703,121314,5756,124067,4223,75488,4927,202319,7344,115673,5654,2018136,15712,1270971,15776,1222274,15936,48697,3403,223884,8163,209784,6785,94163,4726,124823,5120,94511,4987,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3599753,15471,1933026,10451,1465945,12686,1371321,12844,94624,4704,101624,5403,105078,6419,78430,4938,71568,4595,110381,5584,1666727,12677,1067983,13608,1017846,13727,50137,3387,196210,6178,123841,5116,137025,6575,40607,3154,101061,5363,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,725200,10323,382680,6400,284650,6558,273985,6808,10665,1640,20059,1896,20614,2569,23461,2494,13767,1688,20129,1823,342520,7000,217918,6853,213030,6693,4888,1096,35181,3198,30059,3150,32990,3252,12229,1755,14143,2174,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2979203,11574,1551032,9291,1221325,11381,1158302,11167,63023,2929,79689,4367,80587,4255,56004,3543,17513,1768,95914,4408,1428171,8752,963712,10316,937884,10193,25828,2150,194354,5537,113413,4897,77997,4096,18242,1883,60453,3679,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,282202,4728,153620,3681,110630,3649,102424,3477,8206,1418,6694,1534,11223,1558,8023,1285,5322,1281,11728,1723,128582,3605,72886,3883,68080,3779,4806,1353,13750,1673,19829,2358,9885,1379,4064,1136,8168,1532,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1002763,16743,518551,10346,340424,10046,319225,9624,21199,2841,16290,2932,31461,3278,58535,5278,9079,1828,62762,5177,484212,11733,305512,9833,298231,9753,7281,1442,29867,2897,25651,3429,82713,5326,7796,2086,32673,4442,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
