GEO_ID,B15002H_001E,B15002H_001M,B15002H_002E,B15002H_002M,B15002H_003E,B15002H_003M,B15002H_004E,B15002H_004M,B15002H_005E,B15002H_005M,B15002H_006E,B15002H_006M,B15002H_007E,B15002H_007M,B15002H_008E,B15002H_008M,B15002H_009E,B15002H_009M,B15002H_010E,B15002H_010M,B15002H_011E,B15002H_011M,B15002H_012E,B15002H_012M,B15002H_013E,B15002H_013M,B15002H_014E,B15002H_014M,B15002H_015E,B15002H_015M,B15002H_016E,B15002H_016M,B15002H_017E,B15002H_017M,B15002H_018E,B15002H_018M,B15002H_019E,B15002H_019M,NAME,B15002H_001MA,B15002H_001EA,B15002H_002EA,B15002H_002MA,B15002H_003EA,B15002H_003MA,B15002H_004EA,B15002H_004MA,B15002H_005MA,B15002H_005EA,B15002H_006MA,B15002H_006EA,B15002H_007MA,B15002H_007EA,B15002H_008MA,B15002H_008EA,B15002H_009EA,B15002H_009MA,B15002H_010EA,B15002H_010MA,B15002H_011MA,B15002H_011EA,B15002H_012MA,B15002H_012EA,B15002H_013MA,B15002H_013EA,B15002H_014MA,B15002H_014EA,B15002H_015EA,B15002H_015MA,B15002H_016MA,B15002H_016EA,B15002H_017MA,B15002H_017EA,B15002H_018MA,B15002H_018EA,B15002H_019MA,B15002H_019EA,state
0400000US13,3914442,4417,1890673,2615,48520,4811,135910,5931,410097,9707,114216,6417,384465,10340,136129,5642,421059,9779,240277,7936,2023769,3060,42597,3618,129302,5638,449831,10848,96293,4981,423686,8455,174977,6891,429312,9685,277771,7626,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,241798,897,129784,531,601,337,2638,700,20856,2232,4000,1118,31098,2430,11470,1439,33622,2325,25499,1999,112014,606,803,390,2675,719,19419,1966,1511,528,22233,2079,11633,1582,32018,2331,21722,2183,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,954238,1267,468717,900,6695,1393,27136,2888,106585,4975,28513,2788,119831,5133,43547,3691,89410,5002,47000,3587,485521,969,6252,1449,21122,2608,109478,5354,23904,2449,137193,4739,51912,3525,95317,4429,40343,3345,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5711077,3826,2761927,2361,44461,2952,122561,4382,612019,10704,110041,5051,583205,9633,220474,6216,662297,10059,406869,8358,2949150,2108,53543,3402,103135,4639,685407,10242,87844,4047,608375,10900,266561,6981,691211,11309,453074,8948,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3673030,2734,1772874,1462,49080,3555,130788,5162,502739,9402,109504,5274,358570,10116,143108,5995,308477,7074,170608,6600,1900156,1846,48606,3921,118298,5487,537931,9134,82726,4916,386403,7932,190056,7093,343521,8841,192615,7323,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1873817,2208,910610,1719,18272,1739,40686,2607,258344,5443,41997,2995,191125,5432,100441,4459,178385,5406,81360,3629,963207,1022,17498,1948,34746,2519,249183,6288,31904,2066,206851,5075,126762,4753,201082,5975,95181,3944,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1532432,1460,742905,768,11861,1422,33974,2433,167021,5210,31837,2523,174217,5745,57780,3081,171174,5810,95041,3697,789527,1121,12202,1465,30157,2621,169235,5208,23406,1887,183201,5192,78107,3975,186057,5248,107162,4857,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2637733,2594,1267282,2017,74799,3595,114017,4696,353325,7693,94302,4807,255828,6824,83153,5042,178449,5878,113409,5458,1370451,1341,65511,4225,101262,5185,346496,7882,86381,4994,297674,8255,130240,5327,191461,6595,151426,5816,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1948052,2436,941365,1609,36853,3493,76908,4478,260356,7096,62713,3726,199288,5855,53196,4435,165983,6470,86068,4006,1006687,1769,30612,2994,65962,4351,283196,8416,52095,3886,209320,7803,68015,4566,197178,6377,100309,5077,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,924847,768,444683,542,14211,1829,26349,2439,121448,4760,23896,2033,86661,3924,42455,3174,81889,3613,47774,3012,480164,440,8677,1678,18575,1829,121556,5272,21655,1921,87347,4284,54345,2794,104004,4202,64005,3316,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2252470,2032,1085382,1310,20559,2064,52304,3319,234592,7120,35788,3294,193042,6477,64470,3268,262190,7150,222437,5527,1167088,1098,19418,2232,51157,3287,237082,5730,29941,2731,207838,6492,93983,4761,280065,7318,247604,6261,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3616179,5250,1721574,2797,39095,3313,67671,4468,391191,8824,52372,3499,263720,8634,114925,5132,450644,8729,341956,7336,1894605,3259,44127,3855,65124,4900,387262,10158,38437,3038,290472,8194,173106,5580,493516,9637,402561,7504,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5348762,1536,2604686,814,56242,3160,148913,5352,667096,10290,112825,4115,610822,8505,221969,6071,488964,8246,297855,6101,2744076,1046,56887,2995,131121,5387,713678,10030,73002,3125,625343,10036,307250,7431,517033,9312,319762,7897,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3185661,1738,1562917,1145,21265,1804,54132,2874,355108,7007,57843,3061,333819,7131,171442,5037,377109,7212,192199,5153,1622744,892,18155,1882,39152,2696,353416,6395,36467,2483,340970,7587,204432,5633,414318,7313,215834,4416,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1187342,2946,568543,2345,26305,3121,52906,3703,132524,5473,38065,3542,131263,6242,48551,3719,89166,4744,49763,3911,618799,1668,19281,2299,49269,3986,133071,6118,40785,3548,136477,5694,77126,4308,101761,4666,61029,5122,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3430994,2707,1659435,2204,46891,2919,114510,5133,456627,10522,85930,5456,352072,8465,118091,4760,305655,7138,179659,5843,1771559,1296,46330,3833,106083,5623,455554,9220,70603,3949,389104,8680,154761,5560,343153,7532,205971,7040,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,645390,1480,321536,788,7264,1323,13479,1702,81158,3774,15578,1709,73830,3372,25584,2258,68799,3456,35844,2864,323854,1059,5504,1052,12106,1640,72298,3458,12395,1720,76398,3300,31982,2757,77136,3716,36035,2702,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1051542,1230,513062,849,6504,982,18786,1791,123827,3856,18605,1761,118545,3699,58971,2682,111552,4346,56272,3070,538480,849,7424,1260,16870,1864,120864,4030,14314,1601,133240,4331,54883,2587,127437,4497,63448,2875,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1133748,1762,575393,1488,6207,1573,26657,2615,130957,5773,30495,2857,157598,4444,48361,3380,110776,4711,64342,3154,558355,1215,5995,1303,28439,2596,135679,6159,20317,1970,152222,4815,53784,3516,98817,4777,63102,4318,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,882708,961,429820,833,8098,1368,22108,2391,110023,4358,22879,2016,77146,4131,37612,2946,95470,3950,56484,3177,452888,284,5619,1149,20719,2263,101537,4013,15299,1703,82438,4528,54180,3498,105470,4281,67626,4174,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3639609,1907,1742068,1132,34049,2957,61051,4329,417611,8891,48620,3326,299677,7957,107272,4375,468260,10115,305528,6925,1897541,1155,42518,3365,63896,4208,493694,7692,35232,2734,288549,8117,153976,5350,503321,9459,316355,6251,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,606845,1783,295631,1404,3776,897,13186,1877,53083,3969,14021,1962,72701,3970,24345,2563,61282,3295,53237,3024,311214,961,2883,882,11065,1645,55169,3273,10484,1642,73458,3501,30318,2895,70339,2959,57498,3448,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8022627,3875,3867143,2085,90506,5235,187933,6651,838998,13063,159391,5623,624396,10651,341182,8685,910447,12001,714290,11657,4155484,2366,88559,4447,162177,6737,932680,12709,115714,4661,614488,12776,439228,11082,922275,13441,880363,12493,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4722706,3150,2257220,2481,64600,3553,161408,7100,468817,8995,109575,5691,467377,9915,203109,7139,502354,10916,279980,7222,2465486,1877,52133,3231,124569,6371,499194,10435,96662,5229,532485,10310,284726,7314,565685,10708,310032,7573,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,433535,870,220045,470,6825,1227,7469,1109,54159,2755,8303,1321,50352,2770,29499,2428,47474,2872,15964,2030,213490,626,4887,783,7649,1375,45465,2649,5848,962,47049,2839,29471,2152,52244,2824,20877,2037,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6548988,2017,3157789,1464,79325,4755,203775,7234,968976,11371,133692,5857,630172,11388,237015,7717,573765,10728,331069,7944,3391199,1093,73733,3885,201256,7165,1017233,13578,108580,5118,651895,10395,343798,8738,618282,10077,376422,7963,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1851740,1846,894667,1136,22364,1944,65817,3511,241746,6359,45799,2290,208309,5562,66202,3346,159924,5359,84506,3798,957073,1049,18714,1747,64304,3418,243600,5822,43111,2785,226484,5975,84743,3804,185156,4685,90961,3723,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2337915,1565,1137129,1054,17870,2254,56657,3826,218227,7014,59773,3782,289454,7215,97497,4799,252824,7484,144827,5260,1200786,916,14599,2099,50991,3849,230529,6859,40676,3506,321986,7299,114884,5498,264280,6824,162841,4712,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7181183,1950,3461082,1128,78576,3697,196696,5463,1100615,11636,140818,5441,537565,9576,275797,6307,708596,8969,422419,9183,3720101,1177,79487,3972,186840,5068,1201701,12564,113136,4744,555694,9315,347956,8771,740449,10107,494838,8856,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,570790,1016,270836,413,9016,1703,17200,1717,66297,4130,14791,1841,44822,3579,22436,2783,60930,3285,35344,2784,299954,760,10734,1749,17704,2078,66142,3608,10556,1399,56110,3655,26529,2363,66634,3658,45545,3009,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2326125,1904,1113842,1204,33743,2628,78013,4492,243783,7808,62719,3840,221023,6730,102936,4820,241507,7679,130118,5593,1212283,1218,29248,3345,74607,4467,277166,8869,50677,3702,246247,7128,132287,5566,250645,6988,151406,6253,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,496930,790,246398,590,6080,1003,10086,1240,69273,3231,11328,1543,51687,3025,25561,2238,48035,2893,24348,2018,250532,441,5988,1098,8392,1292,64280,3489,6897,1254,55651,2925,32028,2549,53746,3443,23550,2210,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3558105,2562,1706661,1681,67168,4428,131038,5692,454939,10029,118080,5796,333062,8029,109915,4655,317896,8701,174563,6013,1851444,1700,59677,3701,128131,5653,480755,10250,108354,4939,393965,8656,154440,6105,331438,8574,194684,7241,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8580069,6652,4187907,4516,62292,4677,192342,7496,783636,13135,208821,6894,991666,14859,316677,8912,1056277,15196,576196,11913,4392162,3692,70547,4436,188349,7307,858486,14219,171351,6649,1057018,14215,370289,10280,1130480,16370,545642,11918,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1485935,1725,734858,1115,6683,1572,27728,2593,121538,6342,23220,2399,196055,5913,62854,3897,180597,5766,116183,4162,751077,1132,6257,1267,24441,2253,149346,5033,18866,2206,206440,5106,87774,3655,183767,5298,74186,3870,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,415798,736,201018,374,4009,846,14049,1596,59888,3111,7383,1145,31882,2059,14484,1609,41671,2781,27652,1956,214780,563,3514,798,6632,1241,50290,2439,5472,1017,38180,2527,21154,2061,52122,2814,37416,2363,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3769493,2658,1833304,1857,52554,3316,93095,4087,362012,9253,87264,5222,337404,8150,127907,5066,427766,7857,345302,6475,1936189,1885,44665,3157,86757,4916,378894,9159,64774,3772,377183,8375,173345,5641,469878,8183,340693,8009,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3755569,2010,1851847,1534,21519,2428,81338,4072,344121,9406,82750,4015,454206,9598,182223,5986,433206,9241,252484,6442,1903722,1200,22284,2483,65040,3874,354169,7877,54596,3568,485960,10623,220576,6716,435793,9664,265304,7122,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1200372,2203,581068,1751,31485,2735,51899,3827,215352,6205,41797,3386,101419,4697,29865,2726,68931,4490,40320,2297,619304,1551,23663,2190,48210,4494,205098,5411,36500,3164,120285,5894,54667,3548,76771,4136,54110,3625,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3379845,2284,1659683,1234,28289,2046,77885,3794,464178,7370,68162,3289,337546,6743,178196,4622,331108,6704,174319,5614,1720162,1295,25307,2011,56569,3695,470984,7267,41090,3209,344699,7016,210753,5370,378356,8134,192404,4817,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,339033,1184,170938,689,2113,646,8164,1646,44899,2878,9440,1274,43356,2809,15601,1879,29267,2732,18098,1553,168095,830,1716,762,6307,1414,37600,2576,7881,1589,43239,2778,20170,2350,32637,2422,18545,1951,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16689,2758,8821,1868,410,408,975,804,1509,764,180,174,1354,630,1350,880,2114,742,929,424,7868,1856,500,422,432,379,1396,708,0,262,551,515,1147,817,2972,973,870,501,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
