GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001EA,B23002H_001MA,B23002H_002EA,B23002H_002MA,B23002H_003EA,B23002H_003MA,B23002H_004MA,B23002H_004EA,B23002H_005MA,B23002H_005EA,B23002H_006MA,B23002H_006EA,B23002H_007EA,B23002H_007MA,B23002H_008EA,B23002H_008MA,B23002H_009EA,B23002H_009MA,B23002H_010MA,B23002H_010EA,B23002H_011MA,B23002H_011EA,B23002H_012EA,B23002H_012MA,B23002H_013EA,B23002H_013MA,B23002H_014EA,B23002H_014MA,B23002H_015MA,B23002H_015EA,B23002H_016MA,B23002H_016EA,B23002H_017MA,B23002H_017EA,B23002H_018EA,B23002H_018MA,B23002H_019EA,B23002H_019MA,B23002H_020EA,B23002H_020MA,B23002H_021EA,B23002H_021MA,B23002H_022EA,B23002H_022MA,B23002H_023EA,B23002H_023MA,B23002H_024EA,B23002H_024MA,B23002H_025EA,B23002H_025MA,B23002H_026MA,B23002H_026EA,B23002H_027MA,B23002H_027EA,B23002H_028MA,B23002H_028EA,B23002H_029EA,B23002H_029MA,B23002H_030EA,B23002H_030MA,B23002H_031EA,B23002H_031MA,B23002H_032EA,B23002H_032MA,B23002H_033MA,B23002H_033EA,B23002H_034EA,B23002H_034MA,B23002H_035EA,B23002H_035MA,B23002H_036EA,B23002H_036MA,B23002H_037EA,B23002H_037MA,B23002H_038MA,B23002H_038EA,B23002H_039MA,B23002H_039EA,B23002H_040MA,B23002H_040EA,B23002H_041EA,B23002H_041MA,B23002H_042EA,B23002H_042MA,B23002H_043MA,B23002H_043EA,B23002H_044MA,B23002H_044EA,B23002H_045MA,B23002H_045EA,B23002H_046EA,B23002H_046MA,B23002H_047EA,B23002H_047MA,B23002H_048MA,B23002H_048EA,B23002H_049MA,B23002H_049EA,B23002H_050MA,B23002H_050EA,B23002H_051EA,B23002H_051MA,B23002H_052EA,B23002H_052MA,B23002H_053EA,B23002H_053MA,B23002H_054MA,B23002H_054EA,B23002H_055MA,B23002H_055EA,B23002H_056EA,B23002H_056MA,B23002H_057EA,B23002H_057MA,B23002H_058EA,B23002H_058MA,B23002H_059MA,B23002H_059EA,B23002H_060MA,B23002H_060EA,B23002H_061MA,B23002H_061EA,B23002H_062EA,B23002H_062MA,B23002H_063EA,B23002H_063MA,B23002H_064EA,B23002H_064MA,B23002H_065MA,B23002H_065EA,B23002H_066MA,B23002H_066EA,B23002H_067EA,B23002H_067MA,B23002H_068EA,B23002H_068MA,B23002H_069EA,B23002H_069MA,B23002H_070EA,B23002H_070MA,B23002H_071MA,B23002H_071EA,B23002H_072MA,B23002H_072EA,B23002H_073EA,B23002H_073MA,B23002H_074EA,B23002H_074MA,B23002H_075EA,B23002H_075MA,B23002H_076EA,B23002H_076MA,B23002H_077EA,B23002H_077MA,B23002H_078EA,B23002H_078MA,B23002H_079EA,B23002H_079MA,state
0400000US01,2633806,3302,1274625,1880,82606,2850,29122,2406,243,313,28879,2367,24256,2351,4623,1189,53484,2965,94733,2182,70843,2938,1124,505,69719,2938,63443,3228,6276,1577,23890,2828,597541,1406,509406,4865,6602,1471,502804,4999,482741,5581,20063,2462,88135,4362,223760,177,144102,3902,264,246,143838,3928,140332,3889,3506,806,79658,3900,91820,2909,29358,2247,28561,2277,797,452,62462,2979,184165,3024,25008,2119,24872,2116,136,119,159157,3003,1359181,2583,79691,3559,26737,2565,0,200,26737,2565,22763,2362,3974,868,52954,3322,93315,2679,63988,2284,168,188,63820,2293,58341,2649,5479,1413,29327,3142,601582,1318,429622,6036,1005,577,428617,6052,408414,6288,20203,2589,171960,6035,236931,166,115289,3673,0,200,115289,3673,112710,3622,2579,828,121642,3674,104590,3512,22905,1936,22368,1875,537,366,81685,3451,243072,3566,17028,2009,16668,2000,360,385,226044,3332,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,366511,946,196703,698,10153,1047,4341,1030,448,328,3893,1031,3421,1025,472,279,5812,949,16463,1028,14452,1251,4039,927,10413,1295,8507,1223,1906,725,2011,681,102084,456,89562,2211,4678,986,84884,2202,80153,2473,4731,971,12522,2142,36388,328,26605,1548,0,153,26605,1548,25546,1555,1059,423,9783,1545,13477,1054,4916,896,4681,886,235,184,8561,1151,18138,1069,3016,804,2941,804,75,124,15122,1089,169808,707,7270,870,4274,824,8,19,4266,817,3773,817,493,281,2996,534,11850,754,9757,818,159,171,9598,856,8966,895,632,344,2093,631,88311,352,68660,1810,616,411,68044,1845,65109,1852,2935,913,19651,1781,32525,140,19000,1350,0,153,19000,1350,18557,1371,443,280,13525,1324,12331,997,3918,816,3846,813,72,100,8413,1108,17521,1030,1862,519,1857,520,5,9,15659,1078,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3274802,4654,1611047,2662,80609,2287,34913,2544,212,215,34701,2524,28187,2581,6514,1407,45696,2282,106795,1220,81195,3160,1765,562,79430,3091,72304,3426,7126,1753,25600,3076,695557,1104,604463,4963,6452,1110,598011,5210,573338,5729,24673,2822,91094,4889,279289,272,189685,3344,0,208,189685,3344,181378,3433,8307,1349,89604,3374,143170,4426,43232,3294,42062,3290,1170,479,99938,3927,305627,4406,34425,3016,33658,2992,767,359,271202,4551,1663755,2914,76763,2491,35117,3391,85,122,35032,3387,28662,2960,6370,1598,41646,3206,92086,1714,71796,2761,294,236,71502,2732,66201,2955,5301,1368,20290,2528,676244,1690,522958,5981,1342,744,521616,6113,503135,6638,18481,2486,153286,5670,305691,386,170157,4652,0,208,170157,4652,164024,4879,6133,1173,135534,4719,159771,4350,37816,2797,36677,2635,1139,505,121955,4744,353200,4344,24572,2294,23758,2190,814,318,328628,4360,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1781010,2653,865988,2352,55628,2740,18253,2033,0,201,18253,2033,14549,1844,3704,964,37375,2753,66866,1491,49541,3213,546,305,48995,3201,43913,3072,5082,1542,17325,2725,405595,1473,338676,5151,2625,812,336051,4967,321121,5578,14930,2300,66919,4728,146111,628,91016,2930,0,201,91016,2930,88362,2996,2654,743,55095,2886,64592,2520,19702,1648,19231,1683,471,356,44890,2526,127196,2471,17540,1845,17349,1859,191,152,109656,2730,915022,1550,54607,2412,23049,2417,191,124,22858,2424,19415,2401,3443,869,31558,2291,63320,2147,48889,2535,0,201,48889,2535,44769,2705,4120,1292,14431,1692,404375,1626,294626,5766,339,366,294287,5791,282162,5850,12125,1762,109749,5223,155893,121,82186,2847,0,201,82186,2847,80439,2811,1747,640,73707,2831,67978,2810,16180,1795,15431,1780,749,433,51798,2682,168849,2834,12948,1755,12639,1716,309,232,155901,3086,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12579171,8169,6262440,4387,286366,3757,92124,4408,8470,2584,83654,4286,67803,4061,15851,1922,194242,5310,417506,2032,300838,4706,21512,2709,279326,5358,248903,5878,30423,3122,116668,4778,2968098,2644,2610737,10970,32840,3032,2577897,10808,2462426,11147,115471,4422,357361,10505,1161613,1019,833250,7818,142,166,833108,7858,799310,7561,33798,2857,328363,7588,482509,7098,199527,5435,191715,5618,7812,1337,282982,6535,946348,7137,161729,5423,154551,5387,7178,1134,784619,7554,6316731,6098,272446,3793,94282,3197,444,317,93838,3195,79399,3071,14439,2193,178164,4649,374222,3818,277713,6031,3440,1014,274273,6138,250427,6372,23846,2052,96509,5134,2781668,2344,2147398,12037,4066,1265,2143332,12052,2055208,12196,88124,5818,634270,12027,1173250,1205,721478,9116,0,210,721478,9116,693901,9149,27577,2407,451772,9021,518496,6413,159393,6034,153733,5979,5660,1024,359103,7121,1196649,6152,107184,4808,103511,4753,3673,826,1089465,7100,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3194213,3615,1594280,2531,87294,2405,40901,2105,1408,314,39493,2181,34975,2226,4518,864,46393,2614,120564,1684,98216,3697,4894,770,93322,3802,86144,3971,7178,1250,22348,3097,815925,1693,738888,5104,14724,2215,724164,5278,698412,5474,25752,2284,77037,4824,274107,236,205785,3691,0,200,205785,3691,200004,3802,5781,827,68322,3683,112473,3259,46544,2538,45032,2503,1512,497,65929,3088,183917,3364,32006,2289,31291,2315,715,337,151911,3181,1599933,1980,81697,2222,39009,2339,600,374,38409,2315,34131,2287,4278,982,42688,2529,107807,1515,85553,2665,1190,453,84363,2702,79397,2625,4966,1189,22254,2290,776465,1328,636144,5431,1608,618,634536,5578,614230,5928,20306,2560,140321,5465,286435,323,185025,3711,0,200,185025,3711,179863,3812,5162,966,101410,3685,115730,3410,34218,2434,33224,2527,994,481,81512,3579,231799,3455,23450,2070,22793,1968,657,448,208349,3662,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2040671,2964,985243,2057,59719,1935,22123,1883,625,314,21498,1873,18662,1890,2836,657,37596,2158,77005,849,55749,1957,1212,365,54537,2044,49087,2437,5450,1251,21256,1909,429930,802,390614,3068,4143,952,386471,3312,369868,3639,16603,1893,39316,3168,196489,407,156874,2873,242,260,156632,2883,150180,3259,6452,1267,39615,2791,73859,2181,33417,2233,32418,2207,999,475,40442,2218,148241,2154,24720,2267,24140,2207,580,298,123521,2886,1055428,1977,58210,1612,25840,1963,0,207,25840,1963,22302,1918,3538,880,32370,2302,73143,501,57614,2228,350,404,57264,2273,52928,2566,4336,1072,15529,2190,433375,1033,360123,4206,534,367,359589,4230,344144,5177,15445,2572,73252,4331,205786,311,144498,3106,0,207,144498,3106,140343,3171,4155,950,61288,3106,78502,2383,28811,2075,28027,2089,784,392,49691,2495,206412,2384,22247,2324,21441,2300,806,444,184165,3022,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,509137,1215,244317,871,13014,793,5502,937,107,185,5395,950,4534,905,861,515,7512,987,15899,94,11372,1161,525,289,10847,1159,8896,1280,1951,720,4527,1174,107228,115,94460,1679,1611,690,92849,1863,89981,2058,2868,860,12768,1651,45554,198,30565,1715,0,198,30565,1715,29168,1656,1397,455,14989,1715,20774,1333,7776,906,7677,902,99,85,12998,1195,41848,1308,5566,790,5283,762,283,191,36282,1418,264820,836,12589,771,4605,663,12,26,4593,665,4264,646,329,223,7984,925,15304,98,11627,940,61,88,11566,951,11109,950,457,342,3677,940,110062,202,86899,2382,156,245,86743,2376,82996,2532,3747,1198,23163,2357,51027,198,30771,1705,0,198,30771,1705,29785,1701,986,361,20256,1705,24571,1510,6670,1226,6029,1139,641,381,17901,1482,51267,1525,5123,1281,5096,1259,27,46,46144,1770,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,227919,794,113783,395,4476,978,1262,497,170,150,1092,485,990,460,102,111,3214,797,9401,923,6563,979,429,258,6134,1008,5983,1001,151,129,2838,692,75606,332,72588,968,918,402,71670,1049,69683,1626,1987,868,3018,922,10709,60,8398,647,0,208,8398,647,8224,643,174,177,2311,657,4460,714,2224,581,2224,581,0,208,2236,722,9131,714,3278,938,3146,923,132,161,5853,906,114136,581,5013,1126,1474,580,0,208,1474,580,1338,583,136,192,3539,963,11503,1146,7982,1304,20,49,7962,1298,7659,1278,303,216,3521,1018,73437,411,67787,1265,314,263,67473,1273,66181,1353,1292,466,5650,1205,9314,208,7296,611,0,208,7296,611,6608,755,688,446,2018,611,4586,692,2383,568,2307,568,76,126,2203,599,10283,688,2308,724,2204,724,104,170,7975,918,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9754246,7168,4751818,4611,222410,3788,84076,4153,2102,760,81974,4225,68611,4230,13363,1941,138334,4156,287224,2243,216493,4573,7287,1402,209206,4571,189863,5330,19343,2924,70731,4536,1957573,2881,1676918,10699,17915,2099,1659003,10913,1589174,12157,69829,5221,280655,10249,851547,609,572181,7662,209,336,571972,7741,552143,7807,19829,2550,279366,7680,425632,7750,131362,4700,127251,4741,4111,905,294270,7530,1007432,7843,125052,4822,120762,4942,4290,841,882380,8143,5002428,4849,205640,3602,73031,4379,284,224,72747,4343,63948,4304,8799,1351,132609,4775,271753,2193,206538,4537,692,347,205846,4625,189829,4877,16017,2405,65215,4266,1934800,2746,1466123,11156,2689,743,1463434,11017,1407225,11800,56209,3862,468677,10661,923688,1025,521750,7264,0,226,521750,7264,504396,7056,17354,2510,401938,7245,481270,6935,118023,4932,114684,4726,3339,854,363247,7627,1185277,6862,84075,4717,80035,4617,4040,843,1101202,7455,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
