GEO_ID,B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,NAME,B18107_001MA,B18107_001EA,B18107_002EA,B18107_002MA,B18107_003EA,B18107_003MA,B18107_004MA,B18107_004EA,B18107_005MA,B18107_005EA,B18107_006MA,B18107_006EA,B18107_007MA,B18107_007EA,B18107_008EA,B18107_008MA,B18107_009MA,B18107_009EA,B18107_010EA,B18107_010MA,B18107_011MA,B18107_011EA,B18107_012MA,B18107_012EA,B18107_013EA,B18107_013MA,B18107_014EA,B18107_014MA,B18107_015EA,B18107_015MA,B18107_016EA,B18107_016MA,B18107_017MA,B18107_017EA,B18107_018MA,B18107_018EA,B18107_019EA,B18107_019MA,B18107_020MA,B18107_020EA,B18107_021EA,B18107_021MA,B18107_022MA,B18107_022EA,B18107_023MA,B18107_023EA,B18107_024EA,B18107_024MA,B18107_025EA,B18107_025MA,B18107_026EA,B18107_026MA,B18107_027MA,B18107_027EA,state
0400000US13,7729550,4304,3643650,5989,1144102,6258,30984,3397,1113118,7497,1903201,7018,81645,5465,1821556,8116,389353,3693,27421,2898,361932,4071,206994,3225,37759,2807,169235,3656,4085900,4879,1210100,4311,23881,2743,1186219,4834,2100011,5486,92364,6143,2007647,8454,470275,3336,43939,3316,426336,4495,305514,2955,94206,4557,211308,5108,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1067551,2543,514186,2609,144675,2047,2890,1207,141785,2436,256505,2046,6986,1355,249519,2533,69404,747,3531,1048,65873,1333,43602,822,8570,1236,35032,1576,553365,1394,150268,1207,2083,650,148185,1358,266676,1125,8050,1529,258626,2028,74428,669,3373,749,71055,1002,61993,804,17861,1781,44132,1848,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1252517,1665,618965,2600,190441,2838,8483,1832,181958,3353,306155,2667,16208,2978,289947,3575,77519,1058,4502,1165,73017,1537,44850,717,7313,1215,37537,1382,633552,2364,183545,1960,5096,1531,178449,2297,313838,1863,16470,2355,297368,2863,81553,1240,5207,1154,76346,1511,54616,1082,12829,1811,41787,1747,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9728870,3273,4696384,4304,1459896,4209,35657,3578,1424239,4731,2411401,3606,85663,5207,2325738,6473,513903,2469,35089,2662,478814,3480,311184,2175,52961,3469,258223,3725,5032486,3897,1453593,3425,28272,2827,1425321,4033,2522506,3995,105114,4934,2417392,6360,592051,2363,47535,3234,544516,4094,464336,2236,121013,4271,343323,5344,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4998236,2750,2414929,4081,749562,3110,26558,3110,723004,4491,1227251,4188,57964,4012,1169287,5840,276714,1762,14941,1648,261773,2292,161402,1729,26827,2130,134575,2571,2583307,3813,750199,3304,18452,2442,731747,3896,1283561,4337,66894,3907,1216667,5719,314470,2086,26938,2078,287532,2829,235077,1982,60623,2906,174454,3080,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2374040,2741,1165830,3269,359265,2679,8572,1561,350693,3127,581403,3087,20422,2337,560981,3992,137427,1266,6324,908,131103,1538,87735,1135,11296,1237,76439,1594,1208210,2694,346146,2383,6962,1186,339184,2590,586743,3357,23125,2198,563618,3887,149029,1111,8268,987,140761,1429,126292,1403,27879,2310,98413,2439,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2144552,3143,1047262,3447,332269,3037,8921,1553,323348,3358,521291,2823,18899,1723,502392,3401,120774,1196,6468,1009,114306,1339,72928,1209,12161,1483,60767,1732,1097290,2618,324991,2679,8434,1480,316557,2706,537809,2662,25938,2318,511871,3335,131265,1701,10291,1514,120974,2149,103225,1485,27780,1929,75445,2032,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3358363,3623,1617249,3292,482941,3267,18948,1673,463993,3515,828673,2928,56737,3357,771936,4844,194844,1372,18120,1428,176724,1934,110791,1406,21610,1950,89181,2148,1741114,3399,481503,3572,13991,1892,467512,3858,880312,3284,66138,4186,814174,4898,223340,1510,22147,2275,201193,2452,155959,1535,51920,2917,104039,2936,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3472468,2571,1640392,3837,518797,4414,14886,2354,503911,4834,824998,4537,43109,4172,781889,6382,192623,2507,15203,1723,177420,3007,103974,2192,21287,2156,82687,2546,1832076,3337,549780,3791,14214,2616,535566,4722,903796,3725,48218,4467,855578,4962,221223,1898,23689,1944,197534,2724,157277,2050,46995,2805,110282,3281,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1068123,1290,516419,1725,134045,1388,5677,1331,128368,1912,263075,1341,13607,1682,249468,1978,76102,869,5430,1378,70672,1783,43197,807,6983,1173,36214,1375,551704,1274,131400,1300,6362,1587,125038,2082,279711,1477,17099,2002,262612,2378,81107,828,4396,1013,76711,1323,59486,850,14698,1540,44788,1610,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4612885,2509,2178739,3124,657616,2750,20664,3333,636952,4514,1139767,3356,36134,2903,1103633,4235,238070,1407,13681,1442,224389,1843,143286,1500,25694,2457,117592,2644,2434146,2469,679769,2192,12917,1914,666852,2971,1257279,2169,46289,3102,1210990,3718,287324,1301,20758,1795,266566,2279,209774,1626,58872,3237,150902,3520,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5418397,1246,2588407,2466,821893,2539,22685,2603,799208,3583,1299498,2744,47894,3974,1251604,4457,289400,1407,15638,1834,273762,2169,177616,1460,31336,2840,146280,3226,2829990,2166,835950,1847,20754,2481,815196,2844,1389638,2400,57582,3859,1332056,4556,338262,1543,25539,2498,312723,2581,266140,1915,75308,4019,190832,4065,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7680842,2494,3719477,2790,1110673,3110,32135,2495,1078538,3903,1878169,3360,90348,4609,1787821,5677,456771,1630,30166,2103,426605,2500,273864,1721,47919,2838,225945,3396,3961365,2307,1093451,2118,32559,3163,1060892,3968,1971945,2821,114503,4781,1857442,5579,512686,1866,42237,3120,470449,3501,383283,1972,106333,3312,276950,3557,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4223672,1951,2084005,2673,633759,2806,18727,2235,615032,3852,1072457,3045,35638,2188,1036819,3962,235179,1337,11613,1395,223566,1764,142610,1501,20826,1696,121784,2316,2139667,2697,615008,2425,15422,2218,599586,3456,1073302,2393,43906,2543,1029396,3555,252870,1298,15420,1573,237450,1813,198487,1660,45673,3057,152814,3043,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2209328,2056,1033269,3291,317016,5139,11828,1962,305188,5638,520709,5142,37388,3697,483321,5835,124691,2324,13472,1840,111219,2545,70853,2015,15410,1834,55443,2209,1176059,2593,333808,3694,10132,1705,323676,4218,586308,3876,42245,3500,544063,4598,150184,2155,19146,2297,131038,3025,105759,1416,37000,2617,68759,2611,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4618397,4614,2217299,4276,672033,4035,19367,2352,652666,4182,1113084,4000,60451,3983,1052633,5450,266979,2094,17347,1901,249632,2569,165203,1683,28275,2538,136928,2882,2401098,4222,680896,3618,18209,2292,662687,3743,1178349,3464,69704,3846,1108645,4655,307443,1931,26748,2272,280695,3128,234410,1903,60564,3095,173846,3780,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,807417,1377,401110,1836,115478,1303,3544,940,111934,1572,196176,1866,7609,1475,188567,2282,56707,639,3191,788,53516,1031,32749,937,5720,1005,27029,1210,406307,1767,110365,1475,2797,1014,107568,2043,200419,1720,8382,1090,192037,1961,56167,792,2783,650,53384,1050,39356,693,8191,1284,31165,1354,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1418069,1378,699746,1927,220836,2077,6469,1365,214367,2326,349608,2093,9595,1268,340013,2445,80363,1016,4772,884,75591,1354,48939,913,7183,972,41756,1260,718323,1821,216864,1736,3878,1061,212986,2162,348464,1790,14048,1777,334416,2650,86203,841,4859,758,81344,1060,66792,907,14857,1765,51935,1882,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2279102,1694,1126784,2121,339294,1839,8141,1692,331153,2017,572032,2096,19503,2297,552529,2954,137509,1258,7569,1177,129940,1744,77949,776,12190,1715,65759,1531,1152318,1839,331973,1789,6641,1535,325332,2507,581319,1953,27323,2813,553996,3492,147484,850,11952,1639,135532,1850,91542,721,24841,2353,66701,2475,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1067243,1476,521775,2199,144400,1822,4999,1239,139401,2181,272444,1759,9130,1751,263314,2329,68294,700,2983,761,65311,1072,36637,649,4402,1001,32235,1049,545468,1689,141228,1522,5021,1375,136207,2106,281792,1615,11099,1812,270693,2264,72515,867,4786,1010,67729,1335,49933,846,11224,1541,38709,1698,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6928674,2003,3321278,2664,971103,2825,23517,2854,947586,3555,1755778,2920,56249,4635,1699529,4703,361658,1769,20431,1968,341227,2647,232739,2061,39270,3043,193469,3112,3607396,2217,956329,1769,18756,2163,937573,2796,1868063,2053,69053,3481,1799010,3991,429944,1836,29046,2653,400898,3214,353060,2008,96272,3987,256788,4061,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1565499,2298,759705,2753,233689,2796,8887,1952,224802,3277,368876,3363,19221,2254,349655,3803,98092,1469,6763,1112,91329,1764,59048,1219,11231,1737,47817,1929,805794,1884,231760,2010,5988,1361,225772,2606,386333,2556,20874,2196,365459,3198,112183,1591,9413,1626,102770,2086,75518,1425,21542,2187,53976,2276,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15464834,3158,7361696,4635,2350252,4519,60246,4347,2290006,5625,3692600,4856,136751,6196,3555849,7804,803469,2204,48311,2648,755158,3027,515375,1999,104726,4265,410649,4889,8103138,4073,2385306,3782,42438,3278,2342868,5098,3970144,3895,168070,6106,3802074,7183,958355,2671,85353,4402,873002,4827,789333,2843,229208,6527,560125,6595,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7773212,4639,3668590,6022,1086514,6056,35667,3958,1050847,6339,1882594,6405,83097,4708,1799497,7981,448940,3100,30217,2586,418723,3834,250542,2131,45871,3016,204671,3948,4104622,4757,1144986,6011,28255,3005,1116731,6585,2069857,5843,100545,5416,1969312,7918,530018,3692,44722,3446,485296,4290,359761,2678,99720,4085,260041,4621,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,565316,1960,288831,2063,103668,2130,1129,601,102539,2120,136112,1883,3280,890,132832,1964,30287,380,1648,657,28639,756,18764,340,1943,529,16821,598,276485,1559,89909,1786,2157,732,87752,1931,129031,1609,4260,847,124771,1696,30484,821,1351,545,29133,862,27061,522,4989,989,22072,1123,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8887026,3222,4272205,4604,1276615,4722,45048,3320,1231567,5493,2170730,4843,96408,5146,2074322,7396,513843,2014,30650,2202,483193,2808,311017,2079,50884,2823,260133,3299,4614821,4078,1281333,3575,34333,3579,1247000,5201,2288160,4206,128580,5901,2159580,6960,587343,2663,46212,2857,541131,3586,457985,3172,124280,4666,333705,4855,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2891594,2833,1396737,3572,444886,2996,14144,1580,430742,3357,690741,3124,38290,2919,652451,4025,162415,1750,13745,1518,148670,2188,98695,1156,19948,1497,78747,1854,1494857,2344,447366,2579,13806,2002,433560,3292,724320,2744,44832,2974,679488,4102,184104,1541,18096,1557,166008,1981,139067,1801,38011,2118,101056,2256,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3230950,2384,1577847,3453,470417,3050,14088,1961,456329,3710,786576,3128,29100,2686,757476,3884,204792,2096,14401,1746,190391,2815,116062,1385,18768,2129,97294,2573,1653103,2979,463652,3158,13801,1899,449851,3711,812657,3408,39916,3808,772741,4778,224756,2005,16740,1889,208016,2284,152038,1641,38762,3004,113276,3048,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9946061,2419,4780387,3786,1402966,3628,41324,3857,1361642,5291,2411415,3860,102731,5199,2308684,5869,589639,2262,36764,2566,552875,3175,376367,2438,69162,3419,307205,3658,5165674,3625,1407559,3179,37661,2890,1369898,4421,2527063,3493,146142,5865,2380921,6793,671659,2297,53999,3542,617660,3764,559393,2793,157392,5571,402001,6112,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,837441,1133,399360,1730,127592,1104,3640,1172,123952,1601,197673,1722,7400,1686,190273,2350,47074,780,3425,878,43649,1191,27021,753,3207,876,23814,1049,438081,1754,129575,1569,4000,1218,125575,1757,212543,1347,13200,2149,199343,2535,52463,635,4758,1155,47705,1259,43500,816,10941,1527,32559,1498,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3829056,3232,1805686,3966,526893,4856,16260,2414,510633,4898,899687,4425,49287,3945,850400,6538,245125,2058,19238,2247,225887,2540,133981,2065,25548,2460,108433,2650,2023370,3220,552172,3068,11535,2134,540637,3573,1001961,3398,55458,4945,946503,6309,287841,2142,24512,2552,263329,3380,181396,1601,53890,3333,127506,3402,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,639807,1404,318944,2117,98549,1722,2531,819,96018,1799,157282,1880,6175,1399,151107,2233,40388,810,1721,633,38667,1066,22725,548,3241,803,19484,955,320863,2038,93334,2049,1869,647,91465,2163,154894,1597,4731,941,150163,1833,40285,733,1806,690,38479,871,32350,877,6953,904,25397,1205,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5107243,4333,2435879,5251,731166,5139,19380,2454,711786,4941,1242600,5382,66473,3901,1176127,6585,295501,1779,23617,2503,271884,2960,166612,1725,31712,2325,134900,2865,2671364,4420,755157,2781,17129,2338,738028,3997,1337061,4029,85325,5376,1251736,7187,340540,1694,36328,2960,304212,3312,238606,2183,77148,3958,161458,4617,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
