GEO_ID,B17001G_001E,B17001G_001M,B17001G_002E,B17001G_002M,B17001G_003E,B17001G_003M,B17001G_004E,B17001G_004M,B17001G_005E,B17001G_005M,B17001G_006E,B17001G_006M,B17001G_007E,B17001G_007M,B17001G_008E,B17001G_008M,B17001G_009E,B17001G_009M,B17001G_010E,B17001G_010M,B17001G_011E,B17001G_011M,B17001G_012E,B17001G_012M,B17001G_013E,B17001G_013M,B17001G_014E,B17001G_014M,B17001G_015E,B17001G_015M,B17001G_016E,B17001G_016M,B17001G_017E,B17001G_017M,B17001G_018E,B17001G_018M,B17001G_019E,B17001G_019M,B17001G_020E,B17001G_020M,B17001G_021E,B17001G_021M,B17001G_022E,B17001G_022M,B17001G_023E,B17001G_023M,B17001G_024E,B17001G_024M,B17001G_025E,B17001G_025M,B17001G_026E,B17001G_026M,B17001G_027E,B17001G_027M,B17001G_028E,B17001G_028M,B17001G_029E,B17001G_029M,B17001G_030E,B17001G_030M,B17001G_031E,B17001G_031M,B17001G_032E,B17001G_032M,B17001G_033E,B17001G_033M,B17001G_034E,B17001G_034M,B17001G_035E,B17001G_035M,B17001G_036E,B17001G_036M,B17001G_037E,B17001G_037M,B17001G_038E,B17001G_038M,B17001G_039E,B17001G_039M,B17001G_040E,B17001G_040M,B17001G_041E,B17001G_041M,B17001G_042E,B17001G_042M,B17001G_043E,B17001G_043M,B17001G_044E,B17001G_044M,B17001G_045E,B17001G_045M,B17001G_046E,B17001G_046M,B17001G_047E,B17001G_047M,B17001G_048E,B17001G_048M,B17001G_049E,B17001G_049M,B17001G_050E,B17001G_050M,B17001G_051E,B17001G_051M,B17001G_052E,B17001G_052M,B17001G_053E,B17001G_053M,B17001G_054E,B17001G_054M,B17001G_055E,B17001G_055M,B17001G_056E,B17001G_056M,B17001G_057E,B17001G_057M,B17001G_058E,B17001G_058M,B17001G_059E,B17001G_059M,NAME,B17001G_001MA,B17001G_001EA,B17001G_002MA,B17001G_002EA,B17001G_003EA,B17001G_003MA,B17001G_004EA,B17001G_004MA,B17001G_005EA,B17001G_005MA,B17001G_006MA,B17001G_006EA,B17001G_007MA,B17001G_007EA,B17001G_008MA,B17001G_008EA,B17001G_009EA,B17001G_009MA,B17001G_010EA,B17001G_010MA,B17001G_011MA,B17001G_011EA,B17001G_012MA,B17001G_012EA,B17001G_013MA,B17001G_013EA,B17001G_014EA,B17001G_014MA,B17001G_015EA,B17001G_015MA,B17001G_016EA,B17001G_016MA,B17001G_017MA,B17001G_017EA,B17001G_018MA,B17001G_018EA,B17001G_019MA,B17001G_019EA,B17001G_020EA,B17001G_020MA,B17001G_021EA,B17001G_021MA,B17001G_022MA,B17001G_022EA,B17001G_023MA,B17001G_023EA,B17001G_024MA,B17001G_024EA,B17001G_025EA,B17001G_025MA,B17001G_026EA,B17001G_026MA,B17001G_027EA,B17001G_027MA,B17001G_028MA,B17001G_028EA,B17001G_029MA,B17001G_029EA,B17001G_030MA,B17001G_030EA,B17001G_031EA,B17001G_031MA,B17001G_032EA,B17001G_032MA,B17001G_033MA,B17001G_033EA,B17001G_034MA,B17001G_034EA,B17001G_035MA,B17001G_035EA,B17001G_036EA,B17001G_036MA,B17001G_037EA,B17001G_037MA,B17001G_038EA,B17001G_038MA,B17001G_039MA,B17001G_039EA,B17001G_040MA,B17001G_040EA,B17001G_041MA,B17001G_041EA,B17001G_042EA,B17001G_042MA,B17001G_043EA,B17001G_043MA,B17001G_044MA,B17001G_044EA,B17001G_045MA,B17001G_045EA,B17001G_046MA,B17001G_046EA,B17001G_047EA,B17001G_047MA,B17001G_048EA,B17001G_048MA,B17001G_049EA,B17001G_049MA,B17001G_050MA,B17001G_050EA,B17001G_051MA,B17001G_051EA,B17001G_052MA,B17001G_052EA,B17001G_053EA,B17001G_053MA,B17001G_054EA,B17001G_054MA,B17001G_055MA,B17001G_055EA,B17001G_056MA,B17001G_056EA,B17001G_057MA,B17001G_057EA,B17001G_058EA,B17001G_058MA,B17001G_059EA,B17001G_059MA,state
0400000US13,278222,14828,58195,7595,26427,3727,6601,1757,1250,776,5364,1312,3166,1316,208,162,1206,571,2490,1005,1867,772,1097,752,1171,667,1119,619,630,357,258,256,31768,5157,5690,2200,241,248,4383,1434,2660,1331,5,11,1481,1006,5503,1561,3295,1027,3053,1013,1834,741,1383,730,1359,676,881,510,220027,11486,107630,7584,17616,2746,2621,968,16568,2770,9947,2107,3336,970,4897,1226,9312,1885,15088,2264,11284,2345,6851,1312,6245,1118,2550,706,1315,677,112397,7241,17381,2852,2646,955,16839,2283,6337,1616,3634,1215,4526,1227,13249,2623,15337,2075,9898,1936,10981,2294,6115,1544,4074,1153,1380,587,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,324583,12425,31935,4469,14328,2330,2647,750,216,239,1402,751,1069,546,290,237,654,422,1763,1018,1955,772,858,489,1192,569,1289,430,717,493,276,237,17607,2840,2753,1036,562,424,2054,731,1007,478,122,114,697,303,2429,816,1885,781,1276,470,1902,550,1359,494,854,386,707,494,292648,11765,148447,7211,14642,1839,3771,946,20834,1893,8558,1281,2373,603,5568,1003,14263,2264,22501,2422,20592,2050,15037,1395,11662,1418,5746,920,2900,751,144201,6221,16176,1348,3674,997,15907,1917,9834,1559,2579,661,4658,803,14102,1875,22387,2310,16554,1689,12264,1444,11614,1269,9886,1272,4566,946,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,51915,6039,7995,2193,4834,1492,1228,649,0,201,750,563,153,123,52,58,275,277,1412,849,175,213,326,351,343,428,120,153,0,201,0,201,3161,1152,417,308,53,58,324,229,174,157,56,79,211,317,509,412,272,274,346,424,630,517,169,167,0,201,0,201,43920,5875,24342,3922,2860,1090,981,617,3790,1425,2053,930,358,297,2100,877,2499,765,2904,1079,2753,889,1364,608,1273,705,1072,573,335,265,19578,2677,2634,785,528,542,3190,1343,1209,736,311,268,1122,739,2423,794,2225,920,3117,1086,1288,604,518,356,936,486,77,97,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,328325,13077,53439,5629,26413,3666,5608,1723,662,376,4165,1039,2155,891,883,540,1091,548,4363,1319,2929,1071,1854,789,1387,635,1073,491,224,201,19,41,27026,3462,4255,1483,1444,614,4569,1347,1372,611,486,284,821,397,4121,1054,3968,1099,1903,651,1122,486,1703,731,1070,516,192,184,274886,13560,139361,8478,21229,2468,4362,1109,21838,2504,11036,1659,3713,1024,6767,1600,14312,1997,18972,2187,14564,1923,9322,1526,7020,1184,4408,926,1818,737,135525,7025,18125,2166,3724,992,22138,2572,9095,1436,2787,772,6253,1452,14821,2358,18656,2817,14874,1738,10514,1753,7471,1435,4069,835,2998,811,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,171302,8089,38574,4767,16742,2676,2934,994,617,402,3943,1319,1649,767,518,301,582,444,2221,840,1060,458,1174,672,877,399,929,527,238,222,0,197,21832,3259,3182,1035,759,526,3627,1281,2068,760,980,604,964,637,3312,1146,1803,715,1508,735,1779,812,875,399,300,242,675,384,132728,8281,66731,4588,10632,1814,1946,854,11083,1519,5449,1088,1766,800,2836,829,9994,1968,7722,1338,6251,1317,4244,929,2816,761,1223,414,769,360,65997,5617,11740,2166,2141,1010,10073,1958,4446,1157,1139,556,3602,1346,7666,1825,9243,1450,5575,1410,3636,805,3132,808,2214,691,1390,827,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,65247,5549,15861,2914,7289,1707,1496,641,320,316,1435,639,335,291,929,1114,144,156,1111,652,753,416,205,189,348,303,0,163,207,290,6,10,8572,1995,1458,731,469,445,1539,617,386,321,156,166,366,322,1306,372,1529,621,691,477,413,297,132,185,81,111,46,81,49386,4935,23252,2791,2868,806,785,442,5638,1316,1999,680,733,521,1652,681,2392,836,2626,904,1749,711,1506,542,771,419,284,221,249,156,26134,3276,4869,1122,771,479,4895,1381,1639,590,754,456,1490,652,2904,884,2199,701,2333,906,2024,718,1376,744,448,287,432,269,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,96157,5954,19022,3560,7995,1787,1441,771,476,341,1050,471,1045,584,138,97,300,210,1273,650,1071,536,343,263,427,309,170,144,185,240,76,92,11027,2477,1937,841,427,304,1194,595,457,293,782,533,391,399,2590,1171,888,413,729,547,461,335,638,560,447,324,86,83,77135,5538,41070,3745,5937,1212,1666,592,6807,1409,3922,1031,1037,665,1716,500,3912,1039,5768,1367,3531,990,2858,868,2166,708,997,361,753,352,36065,3093,6007,1279,1634,604,5596,1117,2134,559,961,409,2188,651,3341,926,4052,946,3364,1208,2530,793,2194,653,998,366,1066,470,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,96807,6380,24825,3689,13142,2456,2808,961,939,537,2746,951,1026,556,670,846,710,518,1842,838,809,568,761,462,288,252,335,279,208,194,0,195,11683,2096,2464,1023,428,249,2433,887,342,261,238,224,609,361,1762,757,896,489,920,677,384,244,925,528,129,116,153,156,71982,5782,38016,3907,6750,1573,1186,589,6784,1464,2985,895,759,468,1618,695,4543,1308,4308,1306,3445,1032,1785,643,1715,547,989,465,1149,533,33966,3356,4889,1196,721,348,5293,1133,3260,997,917,456,1257,499,3649,1260,4043,988,3306,1220,2103,685,2145,745,1460,600,923,500,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,84159,7119,15549,3165,7672,2123,2311,989,129,117,2108,1144,939,632,141,175,171,281,480,367,140,126,0,214,489,242,249,214,306,285,209,174,7877,1767,1252,703,121,124,1342,758,276,198,75,145,0,214,1564,759,885,564,935,641,443,402,344,251,416,271,224,181,68610,6931,33154,4089,5008,1491,629,444,5345,1590,2001,803,553,337,1984,968,4633,1934,4239,1280,2591,878,2892,996,1396,559,1137,753,746,433,35456,4127,5048,1300,956,678,5967,1237,3206,1036,1114,734,1523,843,3939,1354,3585,1214,3223,838,2610,700,2222,856,1306,760,757,337,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,28542,2191,6044,1407,2244,647,567,399,31,53,496,353,214,176,0,175,51,88,251,251,299,220,100,114,85,107,46,70,104,124,0,175,3800,1041,648,378,262,239,646,384,96,122,18,27,544,463,394,410,500,357,369,235,241,239,43,49,0,175,39,46,22498,2159,11491,1392,885,388,274,235,1164,405,1272,562,645,663,455,366,1227,553,1249,582,1311,550,1458,581,699,348,732,309,120,124,11007,1580,1445,501,142,136,2021,580,541,267,329,257,687,379,722,356,1696,805,1121,456,841,391,783,390,423,247,256,187,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,199857,11725,25114,4161,10412,2176,1925,904,455,412,1740,749,629,340,502,428,167,184,1758,823,1349,655,695,482,160,197,517,249,473,471,42,83,14702,2617,2066,796,454,340,2585,856,1367,611,433,344,453,352,1336,525,2298,857,1324,575,1000,559,523,395,532,421,331,206,174743,10202,88334,6057,13976,1996,2003,691,16905,2396,6734,1302,2542,852,3251,1045,9273,1955,11094,1806,8131,1475,6477,1299,5355,1090,1765,503,828,422,86409,6478,11464,1874,2885,981,13067,1909,5829,1210,2090,734,5252,1360,6130,1504,11064,1850,9201,1589,10263,1682,5289,1063,2564,783,1311,581,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,201533,12965,36128,5999,17418,3042,3295,1107,30,50,2960,1128,2193,1251,238,292,1069,555,2163,1071,1565,923,1033,522,768,423,1400,673,668,550,36,64,18710,3829,1839,937,383,251,3231,1318,1247,877,430,403,595,418,1906,832,2998,1103,2558,960,1389,589,608,492,1073,555,453,379,165405,10331,86013,6609,12240,1684,3237,1005,12546,1990,5842,1469,1133,556,3694,976,9628,1864,12825,1804,9905,1934,7100,1725,4340,1165,1923,703,1600,607,79392,5569,10417,1740,1267,385,12504,2074,5178,1315,1920,633,3597,849,7941,1816,10319,1712,10056,1634,6907,1310,5696,1364,1938,684,1652,787,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,282602,10115,69971,7308,31706,3903,6871,1476,2167,752,7131,1594,2190,609,904,635,1215,589,3927,1190,2395,716,1522,545,1274,528,1240,453,765,424,105,106,38265,4618,6058,1369,1064,648,7689,1797,2107,781,595,349,1870,650,4815,1506,4017,953,3788,1218,2310,747,2384,881,1107,484,461,315,212631,9732,107883,5935,14136,1926,2347,730,17508,2305,8599,1573,3829,1133,4758,909,14511,1932,12972,1747,9680,1493,8140,1437,6209,909,3419,796,1775,570,104748,5278,12185,1605,2405,821,15428,2036,8482,1492,2943,811,4714,926,13362,2097,14129,1828,9564,1542,7860,1301,7001,1049,4386,839,2289,741,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,152885,8852,23719,3388,12026,1908,2721,827,584,369,2687,898,629,367,315,325,515,245,1420,630,1230,757,1261,575,417,284,221,156,11,25,15,25,11693,2138,1857,628,93,123,2086,668,457,220,532,311,454,306,2174,961,2648,762,451,246,279,169,243,162,248,188,171,135,129166,8439,65789,4874,10825,1633,3056,988,11457,1365,4527,887,1268,559,2234,748,8594,1632,9987,1685,4930,1048,3739,809,3248,864,1524,444,400,243,63377,4826,11212,1843,1879,640,11536,1670,4748,967,1571,493,3170,753,5838,1110,8683,1612,7702,1370,2734,572,2929,971,785,344,590,297,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,38903,5115,8149,2143,4227,1532,1465,876,132,142,1096,660,0,217,51,96,199,241,91,106,275,292,112,160,341,384,223,284,0,217,242,307,3922,1268,599,509,92,150,833,414,132,109,265,284,119,172,446,388,863,713,73,67,68,75,242,193,63,103,127,177,30754,4436,15090,2799,1979,890,803,571,2533,867,1372,834,846,668,662,462,1199,594,1619,734,970,491,656,424,710,460,1109,646,632,551,15664,2660,2585,923,271,250,2017,969,1304,558,397,258,486,268,1158,867,1762,963,1467,663,1479,593,1868,1028,648,372,222,219,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,155198,8787,27929,4192,12318,2286,4026,1460,351,249,2562,944,548,374,142,182,359,298,965,480,1211,641,697,466,396,332,904,502,105,122,52,87,15611,2598,4012,1020,488,334,2624,856,952,495,122,143,1237,901,1967,857,1166,646,705,428,1325,526,679,401,206,148,128,106,127269,7539,66292,5077,9753,1738,1492,761,8472,1482,5160,1424,802,426,3033,829,9514,2127,9056,1614,6654,1472,4903,1095,4116,1025,2077,705,1260,508,60977,4682,6264,1307,2203,956,12532,2401,5290,1162,632,331,2230,735,8455,1835,6474,1433,4132,899,5429,1170,2905,870,3267,944,1164,501,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33513,3211,6288,1519,2641,784,594,360,105,101,330,212,37,56,0,174,83,104,632,442,219,219,230,202,172,175,106,154,133,137,0,174,3647,1279,1180,715,0,174,433,268,80,129,251,347,66,110,590,450,525,428,32,52,207,190,159,139,40,78,84,101,27225,3160,12905,1904,1213,480,482,396,2243,829,1105,559,202,203,372,268,1147,502,1664,563,1471,568,1280,513,1037,468,510,320,179,169,14320,2119,1326,453,278,219,1417,530,1356,682,179,120,1691,703,1715,738,1628,520,2043,891,873,370,831,399,685,532,298,239,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,49823,3523,10560,2403,5137,1494,819,537,358,284,712,463,417,310,526,403,137,169,703,508,612,336,488,361,2,6,314,265,49,80,0,163,5423,1334,648,342,167,257,1161,652,466,299,255,302,401,319,783,506,501,299,515,327,431,325,95,114,0,163,0,163,39263,2738,19907,2092,5129,995,665,350,3175,594,1448,499,269,183,706,306,1599,557,2292,697,2284,738,765,300,751,346,770,456,54,75,19356,1650,3485,828,296,203,3645,988,1599,503,517,313,526,309,1841,653,2711,899,1917,605,859,333,1161,466,592,300,207,179,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,136407,8754,16888,3871,8016,1988,1668,797,239,209,1622,820,682,596,507,396,661,433,163,152,566,379,455,327,359,290,801,525,116,135,177,207,8872,2224,1663,765,128,147,1113,557,900,707,49,79,304,284,739,390,1462,745,730,391,890,584,465,295,225,178,204,188,119519,7740,59958,4738,7459,1430,1678,731,10197,1817,2947,853,945,535,2294,886,7121,1545,9310,1695,6134,1378,5046,1025,3495,951,2304,667,1028,611,59561,4941,10588,1959,1336,640,8650,1713,2699,802,1782,777,1808,699,4813,1086,9277,1734,7488,1737,3741,1059,4031,1000,1809,523,1539,646,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,26531,2884,2058,771,682,432,0,192,105,146,0,192,0,192,45,95,41,92,58,86,0,192,0,192,162,159,194,255,77,114,0,192,1376,591,343,360,0,192,153,201,57,95,0,192,66,117,124,145,54,100,311,380,29,55,177,165,62,108,0,192,24473,2838,12525,1835,1662,514,444,384,2898,911,695,334,119,132,445,281,984,519,1290,739,1470,716,1125,513,475,253,760,444,158,159,11948,2017,1084,411,558,430,2370,1032,445,329,452,388,469,329,1213,653,1368,785,1062,432,663,487,1370,584,697,292,197,158,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,226708,10638,31225,5003,13393,2453,1949,852,502,446,2656,1141,1341,727,425,280,508,383,1896,769,1690,838,275,239,374,281,1256,508,133,152,388,340,17832,3291,1989,1038,314,294,2055,913,1003,677,385,405,832,647,2673,994,2710,994,1510,686,1441,668,1727,739,761,438,432,285,195483,11055,98792,6523,14025,1980,3295,1103,15342,2368,5985,1057,2494,647,2995,774,8582,1644,17347,2574,10407,1661,7814,1378,5867,1115,2804,754,1835,609,96691,6431,13738,2403,1861,679,15606,2145,6659,1247,2679,936,4032,1172,8663,1627,11877,1952,10274,1976,10123,1500,5941,1181,3165,914,2073,786,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,67786,5489,15758,3055,6863,1587,629,515,433,366,1848,800,662,528,0,201,316,314,1434,647,427,269,0,201,550,630,409,272,144,142,11,19,8895,1928,1975,1050,79,132,1610,797,397,359,0,201,315,315,779,508,1326,727,507,309,797,485,438,304,400,272,272,250,52028,5143,28188,3535,3304,1147,191,247,3804,1184,1873,750,640,461,1186,596,3255,989,4312,1084,3244,1007,2203,741,1901,729,1553,546,722,336,23840,2878,2151,849,333,303,3810,1042,1778,772,626,380,1073,550,2378,810,2720,843,3185,969,1919,688,1730,569,1535,585,602,288,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
