GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001MA,B20001_001EA,B20001_002MA,B20001_002EA,B20001_003EA,B20001_003MA,B20001_004EA,B20001_004MA,B20001_005MA,B20001_005EA,B20001_006MA,B20001_006EA,B20001_007EA,B20001_007MA,B20001_008MA,B20001_008EA,B20001_009EA,B20001_009MA,B20001_010EA,B20001_010MA,B20001_011MA,B20001_011EA,B20001_012MA,B20001_012EA,B20001_013MA,B20001_013EA,B20001_014EA,B20001_014MA,B20001_015EA,B20001_015MA,B20001_016MA,B20001_016EA,B20001_017MA,B20001_017EA,B20001_018EA,B20001_018MA,B20001_019EA,B20001_019MA,B20001_020EA,B20001_020MA,B20001_021EA,B20001_021MA,B20001_022MA,B20001_022EA,B20001_023MA,B20001_023EA,B20001_024EA,B20001_024MA,B20001_025EA,B20001_025MA,B20001_026MA,B20001_026EA,B20001_027MA,B20001_027EA,B20001_028MA,B20001_028EA,B20001_029EA,B20001_029MA,B20001_030EA,B20001_030MA,B20001_031EA,B20001_031MA,B20001_032EA,B20001_032MA,B20001_033MA,B20001_033EA,B20001_034MA,B20001_034EA,B20001_035MA,B20001_035EA,B20001_036EA,B20001_036MA,B20001_037EA,B20001_037MA,B20001_038MA,B20001_038EA,B20001_039MA,B20001_039EA,B20001_040EA,B20001_040MA,B20001_041EA,B20001_041MA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US13,5366757,25721,2779076,15622,142537,6223,86340,5050,81748,5863,61705,4733,116102,5669,53300,4815,101398,7478,63954,4869,138807,6583,74842,5124,173606,7822,193760,8737,158454,8582,165510,7275,126110,7573,146791,6809,182489,7979,135449,5859,211264,8250,364910,8474,2587681,16781,175132,8428,112873,6515,125692,7545,90622,6296,157291,6837,81223,6413,131804,7304,82648,5653,146853,7823,74880,4867,183879,7580,191521,8106,147582,7667,142732,7357,102783,5932,111026,5355,150702,7005,99993,5746,134399,7221,144046,5796,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,773824,6693,415941,4481,14601,2127,11489,1886,11985,1922,8485,1512,13005,1525,6093,1364,10779,1642,8193,1450,20860,2486,9271,1719,27211,2791,26066,2222,21569,2420,27902,2491,20003,2121,23674,2506,34291,2717,26482,2361,43153,3169,50829,3507,357883,4906,18656,1872,11750,1600,13379,2019,12341,1782,17645,2108,7558,1318,12763,1830,11039,1710,16981,2144,11355,1876,23632,2607,31379,3128,24925,2473,27397,2878,15836,1998,19458,2052,23592,2208,15690,1960,22890,2588,19617,1715,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,888633,9718,481568,6708,28746,3141,21359,2879,17165,2191,14531,2186,18974,2421,8545,1584,19398,3251,10245,2030,21282,2588,11736,2034,32744,3419,39566,3534,27874,2619,27872,2940,20052,1941,25158,2885,34447,3294,22792,2575,33341,2969,45741,3802,407065,7016,38481,3481,24686,3035,27995,3138,19661,2636,30958,3076,14333,1818,24860,3151,13008,1677,26713,3165,13276,1991,24416,2931,31011,3018,25100,2592,18139,2411,13404,2220,12115,1751,16267,1808,9924,1745,12552,2050,10166,1703,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6848273,23089,3570516,14705,165120,5557,113426,5732,110652,4443,70254,3068,132960,5854,63137,3707,108192,5809,73346,4899,150353,7096,74672,5368,183841,7414,222635,7761,176145,7480,200610,6816,142910,6827,192686,7134,260749,8880,210919,7265,357808,7868,560101,9669,3277757,17473,221045,8009,148645,6478,158665,5439,101866,4247,186459,7736,87816,4380,148211,6411,93433,5582,177046,8014,89501,5123,223478,7459,236402,7839,171473,6089,177784,5908,129126,4723,146719,5988,191298,6572,138728,5395,229600,7666,220462,7104,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3526497,17076,1845973,12576,100905,5198,67283,4731,70807,4623,41131,3406,68269,4111,36941,3151,49520,3390,34829,3090,71358,4663,35597,3188,104312,5561,119428,5891,113054,6296,111514,5358,88615,5215,115885,5674,138226,5679,113870,5496,167035,6712,197394,6457,1680524,11218,131426,5648,83736,3728,87286,4836,60024,4044,102828,5438,52195,3772,86975,5701,48859,4205,101638,5633,50760,3534,122609,5426,140933,5765,108014,4714,96824,4544,62767,4056,73643,4935,89867,5327,54011,3655,68511,4253,57618,4323,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1785976,8269,939027,6262,47093,2840,39180,2185,34305,2586,22748,2254,35224,2552,16109,2121,24969,2371,14178,1836,34681,2748,19995,2573,46755,3552,65223,3873,56733,3369,64436,3409,52785,2824,61859,3408,76650,3804,53537,3526,79424,3930,93143,3726,846949,5722,67797,3705,43508,3312,42600,3597,29592,2366,44749,3150,23814,2344,37373,3375,25247,2651,45157,3059,26078,2530,62826,4049,68924,3729,54259,3353,48278,3120,35949,2790,39374,3056,51420,3288,31856,2771,39353,2747,28795,2907,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1607457,7994,861766,6075,44915,2836,35475,2848,29541,2651,23265,2624,29904,3017,15538,1938,25062,2680,17712,2082,33649,3149,21751,2519,55712,3120,55047,3674,53129,3560,57632,3947,38104,2827,45171,2774,65516,3594,46542,3588,75301,3691,92800,3358,745691,6366,56663,3800,38675,2651,42325,3694,25979,2250,45440,3462,22285,2543,36206,2913,22642,2487,41687,3517,25343,2551,53363,3562,55081,3552,44361,3481,44308,3012,34111,2805,36724,2648,39865,2461,24689,2105,27487,2262,28457,2335,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2212983,11756,1152763,8119,59624,4176,41783,3499,43651,3731,32930,2742,47708,3580,21244,2399,46109,3448,27300,3344,54674,3675,27066,2491,70831,4403,83097,3757,69053,4565,75369,4354,52598,3753,63497,3572,78891,4275,62638,3591,90383,4647,104317,4185,1060220,9240,76942,4435,54613,3525,54076,3557,42502,3322,67050,4285,35341,3219,54001,3439,31894,2571,66944,4373,37130,3480,81271,4779,79374,5333,62918,4265,60862,4243,41497,2979,45455,3621,53934,3698,36537,3096,41542,3058,36337,2944,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2249456,19398,1155762,12262,59828,3761,34570,3422,38322,3972,28749,3355,54092,4118,24424,2906,43541,3686,31349,3819,58064,4725,25853,3124,65423,4585,68197,4922,56058,4756,59689,3738,47993,3255,62823,5612,82667,4248,60662,4550,109451,5747,144007,5448,1093694,12251,76986,5554,49373,4502,64975,5164,45125,4569,72416,4714,42006,4513,57044,5499,40632,3581,69116,5152,37317,3382,81484,4623,79622,5337,54275,4189,65419,4798,49158,3830,45017,3252,51769,3399,35288,3743,40284,3530,36388,2939,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,751545,6829,383824,4367,23048,2325,14529,1851,15960,2178,9156,1341,18103,2195,7571,1383,15044,1910,6841,1339,14634,1997,7942,1381,26202,2636,24758,2090,23432,2497,23499,2450,17110,2027,24470,2440,29848,2833,23511,2838,26603,2371,31563,2689,367721,5020,23859,2267,19565,2328,19745,2334,12750,1600,18461,2009,13814,1963,16412,1690,10581,1509,18293,2223,12243,1828,27000,2232,30055,2568,22348,2121,23960,2345,12872,1526,15922,1676,23253,1828,13724,1479,17672,2104,15192,1629,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3400176,13006,1727575,9377,71770,5101,51601,3740,51610,3733,35635,3265,54689,4141,26190,2604,47851,3800,33252,4079,59005,4350,30535,3379,81843,5184,95913,5792,78587,4385,90604,4753,62883,3843,95539,5775,125728,5665,104215,5846,183173,6085,346952,7300,1672601,11671,93332,4847,65330,4082,71124,4340,49365,4203,74689,5074,32682,3084,59097,4111,39662,3505,71512,4185,34264,2731,97647,4494,98925,5847,82092,4558,86139,5789,71516,4446,81692,4982,117218,5961,95417,5005,162535,6151,188363,6353,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3967686,17405,2020221,11535,94804,5362,73573,4072,69467,4477,44649,3431,59324,4074,28056,2842,47422,4650,29782,2993,74776,5353,29437,3486,89950,4473,106300,6168,83818,4783,97661,5482,73478,4995,108111,4969,142116,5577,120370,5074,210753,6433,436374,8178,1947465,11871,122176,5847,91312,5481,94443,4641,59938,4007,97223,5066,38306,3460,71258,4351,35421,3451,79466,4465,40438,4105,101357,5523,124325,5935,97264,5556,98896,5269,79999,3879,94608,5172,134750,5322,110502,5088,178177,5732,197606,6604,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5184760,19372,2707213,11565,150723,5118,99290,4276,100363,4995,67770,3792,115985,4688,48921,3846,92955,4359,53896,3491,113347,5067,55478,3813,146792,6043,172867,6450,138512,6017,160368,5647,113775,5031,151104,6428,190992,6174,152932,5470,241747,5691,339396,6949,2477547,14920,186106,6947,132911,5516,136980,5122,97111,4330,153158,5553,70201,3252,127430,6126,73775,4021,135815,5260,69678,3463,179858,6921,186556,5940,134332,5278,126255,4567,90863,4608,102760,4613,139432,5135,94620,4112,131421,5391,108285,3960,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3239570,11823,1688917,7926,80256,3518,59327,3276,56387,3195,36472,2345,64441,3391,27736,2744,45694,3293,26855,2535,59503,3363,26845,2691,82562,3696,105247,5254,85153,4291,105687,4558,79473,3712,98549,4253,137659,4616,107597,4503,164267,5585,239207,5414,1550653,8748,99561,4529,73253,3736,72244,3819,46152,3222,77962,4256,37507,3029,61863,3385,38101,3173,73156,3699,42003,2945,99680,4569,112761,4681,92986,4652,97500,3786,70011,3499,75979,3331,100338,4083,75921,3962,105670,4052,98005,3922,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1370659,12520,699078,8847,37103,2993,24993,2692,24945,3179,16993,2386,35242,3926,12672,1885,24321,2767,17605,3132,37833,4021,14963,2348,47014,4195,58112,4070,44110,3307,45417,3772,36386,3216,40467,4238,45811,4057,34134,2999,49603,3406,51354,3686,671581,8671,44163,3931,33489,3546,32902,3439,26748,3023,41624,3857,27992,3161,43787,3482,26321,3532,43437,4177,19745,2644,53839,4261,58618,4554,42869,4588,38661,3365,24398,3003,24660,2721,31382,2703,20493,2870,20794,2427,15659,2606,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
