GEO_ID,B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,NAME,B19201_001EA,B19201_001MA,B19201_002EA,B19201_002MA,B19201_003EA,B19201_003MA,B19201_004MA,B19201_004EA,B19201_005MA,B19201_005EA,B19201_006EA,B19201_006MA,B19201_007EA,B19201_007MA,B19201_008EA,B19201_008MA,B19201_009MA,B19201_009EA,B19201_010MA,B19201_010EA,B19201_011EA,B19201_011MA,B19201_012MA,B19201_012EA,B19201_013EA,B19201_013MA,B19201_014EA,B19201_014MA,B19201_015EA,B19201_015MA,B19201_016MA,B19201_016EA,B19201_017MA,B19201_017EA,state
0400000US19,462891,6834,48666,2943,41982,2858,41249,3066,39704,2621,30307,2412,32943,2857,27254,2439,29637,2871,22412,2233,38775,2949,40560,3425,35760,3265,17402,2164,6519,953,4935,1018,4786,905,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,395334,7647,45914,3377,36498,2775,36954,2543,32970,2647,28696,2897,28906,2436,25966,2560,23604,2277,19036,2223,29419,2627,33675,3151,27644,3171,12133,1679,5108,1084,4366,792,4445,863,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,595206,10481,100579,4164,67759,4571,55451,3388,50943,3319,39659,3117,43299,3447,32943,2573,34131,3049,24327,2613,35791,3123,41006,3058,34563,2906,15741,1708,7192,1240,5681,1172,6141,1067,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,629878,10181,115395,5149,75995,4347,59643,4394,51780,4112,44012,3731,40224,3475,29048,2802,27503,2679,23700,2633,43724,3895,41505,3139,37201,3211,20216,2432,7506,1327,6810,1368,5616,1196,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,210853,5332,24503,2301,25036,2501,20518,2362,16368,1902,14458,1771,12205,1675,11926,1791,10848,1459,9338,1347,16191,1908,18009,2031,15256,1754,7269,1269,3431,844,2200,601,3297,923,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,737513,11304,70805,4185,42423,3179,40618,3272,40763,2954,37576,3462,36430,3034,30355,2472,36180,3239,29418,2596,63539,3656,80376,4551,85283,4831,58889,3954,29410,2652,32100,2876,23348,2098,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,952740,14640,98302,4168,86711,4763,64746,4528,57272,3703,45739,3570,47286,3169,43196,3821,39328,2911,33611,2809,64393,4374,86858,4654,97136,5497,69076,4692,35629,3121,41941,2962,41516,2883,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1412014,13836,182759,6340,122980,5118,117488,5035,122921,4901,102494,4838,95746,4829,84172,4267,80455,4295,60750,3714,110067,4647,113439,5116,100363,4660,55321,3851,21780,2031,20704,1842,20575,1773,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,773469,11006,73320,3121,59851,3225,54758,3175,58357,3761,46282,3295,49296,3034,42527,2951,43351,2540,37718,2613,69025,3599,78939,3611,74766,4408,35739,2545,16058,1817,18168,1700,15314,1622,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,375529,9737,77963,4934,46693,3260,35756,3159,34551,3097,24884,3034,23585,2306,19840,2499,18379,2598,13724,2130,22712,3022,19793,2039,20031,2772,9041,1582,3711,1174,2422,1010,2444,733,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,857875,12000,108291,4884,79195,4236,72931,3781,79581,5024,61768,4052,55815,3813,52021,3728,51284,3905,36965,3184,64017,3998,70485,5164,62194,4128,28276,2362,12607,1892,11971,1545,10474,1704,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,160365,5736,19672,2557,14425,1833,14187,2026,15968,2028,12208,1627,11520,1812,8802,1429,7863,1399,7243,1290,13697,1699,12683,1893,10251,1504,5535,1194,2084,585,2306,738,1921,691,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,269501,5711,28365,2141,20447,1762,23225,2240,22777,1986,15473,1679,22059,2210,17530,1872,17619,1724,12921,1577,23403,2362,26185,2266,21115,2210,8397,1099,3969,928,3169,850,2847,669,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,394164,9417,44579,3395,29086,3003,27302,2287,29809,3016,25479,2177,24464,2843,21405,2254,23849,2363,17956,2038,34927,3229,36857,3239,32548,3075,20167,2304,9040,1430,8327,1528,8369,1243,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,182487,5118,15681,2127,11917,1922,12632,1655,14153,2159,12315,1965,12445,1904,9178,1177,7079,1258,8264,1583,16110,1971,18604,2145,18375,1925,10363,1873,4972,973,5161,1115,5238,1067,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,983567,14794,115618,5743,67005,4391,65709,4641,60113,3373,49258,3516,52556,3705,44639,2899,42450,3303,35843,3198,71021,4287,92185,5481,106750,4978,65547,4261,34679,3073,40375,3304,39819,3371,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,288613,7273,48247,3761,28205,3413,24588,2804,23254,2791,20357,2249,20306,2890,14478,1883,15479,2335,12542,1883,21565,2103,18122,2088,19094,2225,10419,1950,4075,974,4636,1018,3246,787,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2684324,20809,367106,11772,225989,7837,186455,6818,169409,5657,138449,5070,134458,6368,109944,4671,117491,5862,95573,5187,186475,7326,227542,8396,248303,8034,161577,5953,91728,6264,102974,5746,120851,5292,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1364889,14584,177934,6714,145458,6696,119432,5041,108385,5712,92280,5527,91846,5102,78428,4293,77383,5242,60583,3961,100455,5113,110000,5530,92379,4596,45931,3457,23763,3092,22120,2677,18512,2187,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,126089,4441,14149,1852,9532,1238,10129,1793,9859,1327,9670,1856,9277,1327,6734,1286,8376,1735,5339,1122,10638,1681,10987,1789,11341,2071,3625,787,2192,740,2142,669,2099,665,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1716022,16369,230221,8163,155398,5124,146065,6193,147155,6769,117494,4952,124209,4340,101805,4345,96388,4723,70954,3886,136349,4338,139148,5709,123916,5517,57432,3982,27106,2396,21637,2446,20745,2226,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,506220,8756,69171,3636,54968,3081,48489,2837,49302,2460,37778,2579,33728,2624,26690,2055,27015,2021,20567,1976,33643,2767,39706,3062,31762,2742,15667,1618,7334,1371,4790,897,5610,905,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,592660,10036,73556,4370,49948,3299,47014,3150,42627,3620,36499,3102,34488,2548,33358,2862,28520,2261,25951,2688,46593,3342,51599,3818,52145,3771,29424,3280,13718,1573,15581,2079,11639,1626,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1831462,14594,270781,7280,158977,6622,158056,5990,148653,5811,123256,4676,111627,5086,93196,4087,92080,4735,73521,4105,137360,5401,153186,5622,137195,6063,76424,4122,35004,2295,31343,2833,30803,2722,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,156937,5506,19909,2537,16524,2098,13349,1827,12186,1623,9726,1640,7597,1638,7923,1609,6893,1568,5432,1314,10770,1735,14358,1766,14208,1807,7775,1514,2973,868,3624,993,3690,923,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,651840,12411,98982,5654,67056,4758,58159,3526,56712,4252,47659,3866,46311,3236,33070,2693,32000,2508,26053,2628,47827,3712,50328,4297,41655,3292,19882,2252,9821,1568,6911,1284,9414,1852,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,130858,3852,13723,1504,11535,1748,10985,1503,10543,1629,10023,1673,12888,1704,8279,1291,9260,1455,5112,1010,11005,1426,10056,1542,8167,1111,3634,865,2154,702,1881,621,1613,499,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,881167,12559,125380,6539,95363,5655,79377,4075,70875,4335,62134,3596,60195,4752,54213,3700,44698,3161,39308,3310,65115,5302,67343,4698,55225,4246,25572,2438,15412,2003,8813,1521,12144,1799,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2927813,23626,387781,11891,236941,9383,204056,6947,226972,10125,170887,7452,179965,8287,154571,7951,151225,6948,123088,6616,241797,9335,258588,9075,245708,8574,143694,6582,65959,4379,70014,5161,66567,4046,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,252273,6766,26530,2832,17367,1755,16650,2055,19712,2262,17438,2262,17561,2096,14571,1574,14634,1737,10850,1457,24219,2501,24140,2426,18624,2153,13519,2032,6526,1341,5260,988,4672,1063,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,102981,3696,9770,1354,10636,1730,8554,1458,8394,1391,6722,1156,7635,1452,4788,934,5866,1160,4601,953,8468,1144,9669,1679,8506,1296,3344,749,2528,783,1539,476,1961,566,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1029643,14682,109663,5352,79331,4634,67783,4670,62504,4726,52313,3804,54411,4051,52801,4070,51040,3883,45246,3285,81044,3853,95255,4867,105940,4715,66089,3898,36076,2649,37432,2626,32715,2957,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1006584,14859,106004,5835,67690,4941,60963,4473,63322,4333,52529,3658,58955,4034,50012,3740,49979,3720,44031,3264,81288,4502,95847,4691,108164,6172,66471,4480,37122,3207,31585,3086,32622,2521,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,253766,6305,46709,3489,29677,2616,28529,2617,25889,2480,17161,1744,16981,2152,12481,1774,12278,1431,9052,1493,15529,1760,14907,1998,13291,1797,4886,1223,2606,775,2103,720,1687,547,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,871918,11420,85504,4165,79823,3708,74547,3912,75313,4029,62502,3264,56779,3459,56068,3569,51547,2904,41339,2967,71342,4428,79485,4128,68983,3491,32883,2474,13684,1534,11803,1405,10316,1142,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,80077,3441,9248,1682,6207,1162,6900,1354,7421,1446,5985,1329,5774,1111,3935,949,4401,1109,3843,1162,5195,1393,6856,1312,7808,1299,3393,955,1149,522,1060,589,902,540,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,385732,9377,170003,6886,61864,3777,40854,3314,25857,2701,15810,2075,16341,2283,11207,1942,7712,1643,5157,1030,9756,1653,8428,1655,5993,1365,3032,1047,702,411,1373,580,1643,673,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
