GEO_ID,B13012_001E,B13012_001M,B13012_002E,B13012_002M,B13012_003E,B13012_003M,B13012_004E,B13012_004M,B13012_005E,B13012_005M,B13012_006E,B13012_006M,B13012_007E,B13012_007M,B13012_008E,B13012_008M,B13012_009E,B13012_009M,B13012_010E,B13012_010M,B13012_011E,B13012_011M,B13012_012E,B13012_012M,B13012_013E,B13012_013M,B13012_014E,B13012_014M,B13012_015E,B13012_015M,NAME,B13012_001EA,B13012_001MA,B13012_002MA,B13012_002EA,B13012_003MA,B13012_003EA,B13012_004MA,B13012_004EA,B13012_005EA,B13012_005MA,B13012_006EA,B13012_006MA,B13012_007EA,B13012_007MA,B13012_008MA,B13012_008EA,B13012_009EA,B13012_009MA,B13012_010EA,B13012_010MA,B13012_011EA,B13012_011MA,B13012_012MA,B13012_012EA,B13012_013MA,B13012_013EA,B13012_014MA,B13012_014EA,B13012_015EA,B13012_015MA,state
0400000US13,2518219,8205,141316,8181,85236,5174,51120,3434,34116,3777,56080,5932,39381,4809,16699,2624,2376903,11177,1023228,16579,752015,15171,271213,9127,1353675,18089,950675,14521,403000,11435,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311260,2082,19672,1962,14515,1888,8836,1360,5679,1210,5157,1247,3677,1008,1480,590,291588,2849,133749,4088,102077,4046,31672,2279,157839,3674,116428,3734,41411,2884,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,380521,3140,24723,2550,18635,2141,9580,1451,9055,1539,6088,1305,3506,1106,2582,907,355798,4142,180735,5268,126077,5494,54658,3631,175063,5596,127500,5227,47563,3440,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2955531,6220,153357,6257,99720,4540,65418,3050,34302,3243,53637,3930,36632,3120,17005,2229,2802174,8261,1186628,12824,895293,13677,291335,8209,1615546,13586,1207035,15667,408511,10145,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1512418,5736,77241,4451,48296,3585,30608,2811,17688,2180,28945,2652,19756,2463,9189,1597,1435177,7974,645880,9552,492857,9109,153023,5608,789297,11366,565787,10835,223510,7133,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,685376,3242,41142,3077,30204,2600,21871,2301,8333,1182,10938,1827,7476,1289,3462,1167,644234,4733,298665,5986,249430,5933,49235,3116,345569,6265,268779,5948,76790,3874,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,639738,4253,38863,2800,28900,2540,19106,2059,9794,1557,9963,1846,7300,1534,2663,778,600875,4858,294840,6511,230075,6003,64765,3960,306035,7314,228321,6603,77714,4236,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,995989,4951,53070,3404,34860,2792,23334,2569,11526,1684,18210,2470,13194,1954,5016,1310,942919,6162,443378,7753,330833,7695,112545,4538,499541,8363,345764,7549,153777,6745,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1083236,5172,58419,5104,31221,3087,19521,2352,11700,1895,27198,3731,16825,2672,10373,2259,1024817,7655,401368,8704,295605,7952,105763,5344,623449,10189,418957,8853,204492,7868,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,277245,2316,14945,1807,10430,1652,8015,1480,2415,732,4515,1114,2513,827,2002,779,262300,3009,113928,3915,93348,3418,20580,2308,148372,4580,112556,4143,35816,2585,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1403457,4737,74646,4321,50533,3556,36462,3042,14071,2224,24113,2726,16392,2451,7721,1441,1328811,6646,557224,9556,446563,8681,110661,5803,771587,10263,582288,10789,189299,6945,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1632214,4333,76690,5348,50305,3935,37797,3542,12508,2017,26385,3332,17659,2477,8726,1828,1555524,7051,618371,9869,497257,8453,121114,5992,937153,10756,691479,10934,245674,6990,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2201392,6275,117501,5223,75681,3970,46465,3095,29216,2799,41820,3307,28278,2745,13542,2002,2083891,8407,870948,10740,659141,9868,211807,6136,1212943,10825,891849,11904,321094,7117,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1238325,4073,70865,3848,54090,3304,39854,2748,14236,1781,16775,1609,13485,1613,3290,686,1167460,5731,536105,8096,449428,7786,86677,3888,631355,9750,508831,9694,122524,4374,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,687972,4994,37981,4084,18634,2625,10930,1790,7704,1964,19347,2861,12793,2408,6554,1528,649991,6659,267639,7015,197875,6246,69764,4714,382352,8217,239291,7043,143061,6179,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1356094,4472,80236,3903,50434,3159,33457,2464,16977,2088,29802,2501,22825,2214,6977,1330,1275858,5721,566746,10056,447675,8926,119071,5401,709112,11043,522060,10485,187052,6251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,221060,2072,13055,1876,9693,1724,5904,1317,3789,1050,3362,930,2552,861,810,320,208005,2598,97345,4164,77121,3603,20224,2223,110660,4349,80855,3868,29805,2099,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,420937,2398,29620,2592,21619,2073,14589,1632,7030,1421,8001,1247,5548,1047,2453,778,391317,3636,189655,4479,154056,4502,35599,2522,201662,4953,157782,5226,43880,2826,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,686759,2455,37563,3347,23410,2746,14585,2188,8825,1581,14153,2005,8463,1658,5690,1303,649196,4059,281717,7106,205321,6433,76396,4081,367479,7514,274833,7682,92646,4753,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,290651,2710,13862,1735,9093,1458,6781,1254,2312,659,4769,1200,3766,1056,1003,555,276789,3292,119947,3553,97041,3458,22906,2230,156842,4066,122113,4402,34729,3100,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2045337,4618,98578,5606,72466,4487,48686,3574,23780,2523,26112,3277,18851,2649,7261,1677,1946759,7338,862823,12324,649692,11875,213131,7788,1083936,13929,776492,12473,307444,7672,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,457371,3555,28338,3140,14804,1935,7830,1363,6974,1344,13534,2483,7349,1760,6185,1673,429033,5120,166052,4561,113328,4613,52724,3379,262981,6467,177696,5860,85285,4172,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4686248,9363,219167,7749,151671,6717,100119,5618,51552,3466,67496,5114,45965,3733,21531,2859,4467081,12742,1758191,17633,1320875,15201,437316,10979,2708890,18841,1912630,20057,796260,11955,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2394687,7047,127683,5738,81674,4321,52105,3716,29569,2467,46009,4309,31189,3400,14820,2781,2267004,9854,1019431,13804,771216,11896,248215,9110,1247573,16049,889784,15109,357789,10318,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165236,2032,10777,1395,7757,1173,5685,1069,2072,644,3020,832,2328,724,692,364,154459,2387,74065,3096,63291,3034,10774,1222,80394,3775,63834,3789,16560,1966,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2583237,6647,150959,6581,95618,5244,63706,4039,31912,3077,55341,4067,37343,3327,17998,2419,2432278,9127,1033963,11954,807339,10963,226624,7754,1398315,12684,1045677,12088,352638,9043,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,883420,3592,59921,3167,38035,2723,21514,1938,16521,1705,21886,2381,12691,1886,9195,1535,823499,4683,390313,6643,283050,5379,107263,4907,433186,6463,297844,6374,135342,5106,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,944606,4527,48087,3511,33208,2676,19913,2165,13295,1939,14879,2529,8942,1740,5937,1495,896519,5513,401804,8160,305286,7399,96518,5772,494715,10156,363571,9325,131144,5890,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2811419,6471,143168,6396,96185,4535,66123,3632,30062,2830,46983,3943,33281,3379,13702,2005,2668251,8740,1114837,11571,875288,11719,239549,7377,1553414,12151,1104900,14822,448514,11798,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249559,2382,11713,1776,8203,1597,6508,1458,1695,845,3510,1117,2185,990,1325,666,237846,3066,88465,3741,68350,3521,20115,2498,149381,4027,111136,4058,38245,3088,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1137157,5150,66835,5094,37708,3408,23505,2832,14203,1696,29127,3402,21098,2945,8029,1817,1070322,6629,448792,9761,336061,9547,112731,6061,621530,9293,451920,9257,169610,6209,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,181768,2611,12802,1854,8848,1240,6213,952,2635,905,3954,1292,2711,1169,1243,550,168966,2941,79946,2547,66771,2615,13175,1622,89020,3144,67273,3140,21747,1649,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1542198,5705,75886,5384,46672,4095,27827,3715,18845,2083,29214,3020,17836,2246,11378,2031,1466312,8034,666738,11602,499177,12024,167561,7123,799574,10757,566646,10790,232928,8094,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6801959,13292,394859,11234,270078,9895,143029,7381,127049,7515,124781,6746,75333,5065,49448,4701,6407100,15252,3009318,25312,2075395,22957,933923,17111,3397782,26475,2349131,27276,1048651,16530,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,751096,2914,51229,4014,44193,3220,23928,2400,20265,2234,7036,1591,4324,1230,2712,977,699867,4778,368766,6393,253729,6293,115037,4977,331101,8178,250134,7378,80967,3891,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,135308,1460,5096,1240,3543,1010,2384,712,1159,583,1553,571,1016,413,537,336,130212,1860,54937,2557,46629,2323,8308,1196,75275,2634,56755,2410,18520,1901,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1981660,6682,100976,5328,71924,3887,44584,2753,27340,2829,29052,3096,21768,2693,7284,1877,1880684,8360,866535,11810,669980,11688,196555,7245,1014149,12701,743799,12513,270350,8594,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1704899,5413,97101,4534,70071,4019,38777,2604,31294,3021,27030,3574,17196,3015,9834,1967,1607798,6665,766633,10159,563492,9282,203141,6541,841165,11876,622402,12782,218763,6068,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,386075,3236,18739,2143,10808,1567,6330,1337,4478,989,7931,1589,4251,1190,3680,857,367336,3860,167751,5440,118729,4448,49022,3703,199585,5918,120679,4911,78906,4729,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1265642,4799,67265,3480,46219,3032,34241,2648,11978,1429,21046,2409,14103,1917,6943,1306,1198377,6029,521676,7608,432846,7212,88830,4125,676701,9427,526512,10015,150189,6199,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,121758,2351,7002,1432,4982,1209,2669,829,2313,806,2020,906,835,523,1185,799,114756,2862,58124,3164,46289,3006,11835,1570,56632,3102,40353,2844,16279,1828,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,772104,3944,22160,3112,7551,1991,4627,1348,2924,1282,14609,2278,6881,1424,7728,1727,749944,4554,219630,7739,142686,7814,76944,4917,530314,9043,284282,9567,246032,9067,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
