GEO_ID,B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,NAME,B25116_001MA,B25116_001EA,B25116_002EA,B25116_002MA,B25116_003MA,B25116_003EA,B25116_004MA,B25116_004EA,B25116_005EA,B25116_005MA,B25116_006MA,B25116_006EA,B25116_007EA,B25116_007MA,B25116_008EA,B25116_008MA,B25116_009MA,B25116_009EA,B25116_010EA,B25116_010MA,B25116_011MA,B25116_011EA,B25116_012MA,B25116_012EA,B25116_013MA,B25116_013EA,B25116_014EA,B25116_014MA,B25116_015EA,B25116_015MA,B25116_016EA,B25116_016MA,B25116_017MA,B25116_017EA,B25116_018MA,B25116_018EA,B25116_019EA,B25116_019MA,B25116_020EA,B25116_020MA,B25116_021EA,B25116_021MA,B25116_022MA,B25116_022EA,B25116_023MA,B25116_023EA,state
0400000US18,2557299,10669,1765500,14956,411879,9223,120819,6014,98216,4311,90837,3669,102007,4484,1353621,13461,726569,10476,300166,5539,214643,4879,112243,3352,791799,11302,326417,8941,183144,7537,59074,3561,42436,3007,41763,2836,465382,9512,390686,9013,43759,3624,18106,1828,12831,1552,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,900362,9741,211565,6219,61868,3149,49346,3208,43933,3002,56418,2542,688797,7657,375058,6173,149401,3798,103900,2622,60438,1990,357143,7725,155099,5900,84895,4521,25514,2368,17419,1823,27271,2308,202044,6317,169946,5521,17845,1967,8011,1020,6242,967,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,743508,8948,166127,5161,44855,2957,41807,2903,37184,2688,42281,2288,577381,8104,308007,6336,130059,3680,91061,2986,48254,2118,385475,6561,161375,5326,87305,4350,28556,2662,20346,1925,25168,2069,224100,6079,191790,5553,18089,2262,7338,1236,6883,1048,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,1146668,12735,271037,6877,68556,3909,65210,3681,67762,2879,69509,3555,875631,11560,451875,8542,198727,4546,150020,3680,75009,3426,578366,9268,221813,7711,114361,5481,49231,3009,31670,2879,26551,2532,356553,8263,294327,7239,37712,3124,16523,2116,7991,1474,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,1132229,12824,285981,7896,81222,5301,67709,4132,67036,3367,70014,3294,846248,10809,432788,9795,193712,5039,140236,3568,79512,3100,604894,11475,247373,7687,137771,5828,50625,3719,36416,3001,22561,2119,357521,11745,294732,11099,37929,2825,16356,2385,8504,1418,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,395809,5987,96207,3974,22697,2089,25653,2026,24193,1749,23664,2008,299602,6141,144480,4346,71792,2241,56736,2050,26594,1481,145150,5231,68602,3800,28272,2648,16488,1968,10527,1596,13315,1708,76548,4554,59544,3919,8391,1381,4257,962,4356,1015,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,1472500,10315,332517,8188,103860,5272,79625,4325,75826,3674,73206,3782,1139983,11254,591477,9248,273107,5599,179074,3849,96325,3354,734843,11524,273171,7362,144708,6362,52360,3811,38210,3175,37893,2975,461672,10065,368517,8949,53260,3765,24274,2165,15621,1559,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,1623515,11340,353751,9455,96919,4757,80343,4481,84825,3871,91664,4241,1269764,12447,643360,10256,309302,6246,205581,4070,111521,3626,981439,10805,391727,9836,179603,6771,78725,4778,60881,4001,72518,3642,589712,10445,473367,9065,64571,4272,30882,2859,20892,1975,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,2803372,15813,681504,11066,190402,6778,166562,4661,157480,4594,167060,5316,2121868,13785,1083037,10772,494808,5742,345687,5342,198336,4178,1126645,12484,480576,8658,249047,7044,95148,3922,69788,3553,66593,3477,646069,9814,533011,9043,64682,3269,30504,2580,17872,2040,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,1547594,10546,334884,6308,104723,4183,83509,3363,73793,2991,72859,2889,1212710,10599,668834,8622,271610,4241,177699,2558,94567,2562,614617,8292,279954,7565,143219,5729,48893,2819,33302,2367,54540,3092,334663,6618,277559,6538,30954,2505,13355,1387,12795,1551,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,748055,10139,200557,6645,50308,3996,50312,3089,49715,3384,50222,2926,547498,9032,275289,7392,123687,3920,95428,3532,53094,2757,343925,10085,126773,6618,67921,5179,27843,2725,17594,2041,13415,1814,217152,8999,180010,8408,21750,2489,10387,1546,5005,1012,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,1596870,15553,377962,8334,105633,4347,91916,4708,89864,3991,90549,4175,1218908,15272,622712,10755,277098,5309,199219,4841,119879,3694,788265,11974,324840,7853,174366,7139,62911,3706,41754,3088,45809,2736,463425,10579,381549,9325,46848,3254,21148,2749,13880,1766,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,292585,4359,71734,3638,18498,2031,19232,1971,17472,1671,16532,1697,220851,4378,107482,3318,52298,2308,41362,2105,19709,1486,130506,4275,56755,3549,30412,2714,10063,1445,7261,1366,9019,1267,73751,3660,58845,3380,8424,1501,3761,676,2721,611,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,500086,6928,112799,4015,32175,2300,25980,1933,24824,1921,29820,1756,387287,6042,212578,4847,85661,2644,57104,1870,31944,1692,254404,6618,107694,4755,59388,3852,19322,1843,12740,1708,16244,1563,146710,5255,123545,5092,12499,1812,6561,1129,4105,761,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,619309,7889,145731,5966,46460,3462,35148,3120,34757,2353,29366,2333,473578,8298,235962,6256,107188,3366,86085,2822,44343,2352,475304,8814,161990,5872,91826,5414,29937,2571,23807,2117,16420,2001,313314,7817,246242,6870,36229,2808,20779,2049,10064,1542,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,369037,5901,71383,3577,19221,2023,16875,1731,18374,1778,16913,2016,297654,4851,144740,3839,78519,2243,50114,2091,24281,1404,159663,4888,67005,3558,31428,2553,15372,1765,8637,1476,11568,1690,92658,4664,74561,4034,9943,1518,5012,1128,3142,850,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,2053929,12820,415767,9859,106086,5550,89883,4711,98478,4431,121320,4871,1638162,12908,816812,10852,407284,7067,261262,5074,152804,4699,1164869,11609,402946,10523,191369,7937,78973,4708,66627,3985,65977,3801,761923,12561,590675,10438,100332,5162,44508,3143,26408,2485,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,521450,7322,145152,5522,37927,3090,35882,2896,36781,2167,34562,2528,376298,7392,180248,6055,87474,3567,69976,2660,38600,2032,246255,6801,100364,5286,57423,4256,19199,2681,13229,1655,10513,1417,145891,6442,116730,5437,18072,1976,6873,984,4216,1064,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,3930033,20800,897486,13954,242328,8992,201053,5659,207680,6801,246425,7022,3032547,19102,1472743,15670,755582,9892,512305,7630,291917,6261,3374299,21042,1275146,16262,621489,12185,239268,8369,206084,6597,208305,7214,2099153,19998,1567287,17496,290884,8318,146622,6295,94360,4576,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,2586616,16311,611272,12303,177096,6408,143154,6322,147624,5787,143398,5390,1975344,15955,1019259,12879,433083,6241,343147,5207,179855,4506,1368453,16087,519625,10760,294418,8632,96403,4336,66370,4194,62434,3537,848828,14238,697148,12382,87217,4857,42454,3015,22009,2211,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,200554,4137,46619,3305,16277,2238,10441,1425,9190,1400,10711,1499,153935,3694,84368,2820,33460,1839,22819,1201,13288,1052,115752,3667,53544,3422,33175,2919,7554,1248,4713,981,8102,1223,62208,3867,53674,3661,5300,1290,1812,568,1422,479,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,3070181,16573,741974,12129,198648,7046,180887,5462,174485,5388,187954,4563,2328207,13658,1173530,12095,543454,7548,388300,6549,222923,4223,1597011,16099,673206,12084,354647,8036,139350,5668,89153,5107,90056,4745,923805,13835,762024,12631,92340,4899,43407,3034,26034,2327,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,962483,6980,232380,6142,60356,3439,57157,2966,57001,2939,57866,2410,730103,7236,379469,5270,160782,3522,121108,3030,68744,2451,507881,7566,186213,5489,102726,4345,35717,2634,24139,1970,23631,2161,321668,6919,271460,6040,28562,1874,14219,1672,7427,1056,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,1007015,9420,220701,6946,51582,4033,53787,3600,63300,3619,52032,3473,786314,9490,385105,7525,174881,4530,151063,4286,75265,3160,596620,10301,223466,6334,113972,5299,41781,3119,32256,2605,35457,2804,373154,10793,310675,9448,36475,3104,16813,1903,9191,1454,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,3421017,18098,794859,13459,205192,7221,186462,6008,188565,5896,214640,6369,2626158,15742,1305062,12804,636834,7599,438128,5913,246134,5160,1587734,16243,726829,13296,353255,8439,134420,5602,103634,4892,135520,4944,860905,13453,683003,12327,90834,4448,48850,3183,38218,2553,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,248723,5299,60216,3795,17050,2320,14368,2163,14773,1610,14025,1746,188507,5334,92957,3976,48982,2433,29918,1973,16650,1643,160025,4702,71906,3995,32584,2591,13604,1651,12038,1747,13680,1608,88119,5005,70097,4325,9179,1433,5514,953,3329,820,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,1309670,12305,322984,9131,93475,5392,75276,4211,79692,4800,74541,3447,986686,12270,470530,9073,220837,5657,195558,4394,99761,3817,595430,11967,228214,8316,130790,6718,46057,3821,27696,2842,23671,2425,367216,9660,300023,8864,39688,3561,19588,2079,7917,1244,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,233092,4186,55445,3278,16105,1766,14488,1758,12513,1528,12339,1315,177647,3439,95764,3146,39057,1767,28743,1696,14083,1018,111168,3817,53121,3322,27464,2620,8454,1350,6058,1077,11145,1415,58047,3496,46623,3191,5568,1126,3532,884,2324,617,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,1693790,16621,397113,10070,112196,5308,94529,4952,97028,5080,93360,4441,1296677,15175,647592,12212,290922,5997,231067,5034,127096,3990,894865,13978,336645,8433,194183,6991,63591,4533,44011,2974,34860,2950,558220,12207,467296,9771,54212,4309,27111,3068,9601,1393,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,5964183,30479,1125172,17426,327539,11228,277723,8404,266822,7344,253088,7750,4839011,25069,2702594,22160,1041297,12417,708998,8917,386122,6890,3659691,28117,1276737,20077,791078,16026,219472,6813,142540,6339,123647,5246,2382954,23345,2015548,21709,218993,8778,98707,5378,49706,3317,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,681563,7026,108719,4191,34966,3124,24058,2135,24563,2169,25132,1826,572844,7273,344174,6127,109136,2582,76370,2306,43164,2086,293885,6727,82612,4069,49359,3028,13081,1900,9591,1705,10581,1515,211273,5996,186305,5701,16659,2103,5079,977,3230,760,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,178405,3788,42736,2369,10670,1517,10855,1203,11460,1195,9751,1126,135669,3329,62495,2585,35778,1792,24503,1258,12893,922,78224,3675,36848,2655,16836,2137,7049,1127,6345,1153,6618,1026,41376,3012,33669,2542,3926,984,2907,926,874,357,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,2077417,16923,458190,10529,139752,6403,107337,4654,106136,4887,104965,4484,1619227,15072,836239,12243,368109,5830,269311,5846,145568,4711,1043463,11870,373249,9983,209357,7723,71076,3894,48206,3372,44610,3094,670214,10610,553426,9707,71409,4374,28891,2421,16488,1716,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,1783549,14805,367786,10599,102517,5364,92840,4403,93222,4635,79207,3813,1415763,15589,735261,10788,326133,6841,237993,5196,116376,3711,1056828,14219,386299,9994,209525,7291,71235,4842,51856,3146,53683,3770,670529,13468,564611,11352,60656,4619,27023,2117,18239,1978,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,715308,7000,518882,7414,133952,4933,30468,2361,31910,2734,32867,2716,38707,2559,384930,7091,178751,5147,88624,3386,75973,2556,41582,2100,196426,6466,79724,4326,38741,3330,18566,2079,11461,1706,10956,1591,116702,5376,93747,4931,13746,1906,6345,1161,2864,739,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2350293,7563,1565599,10504,342354,7352,96767,4682,85745,4246,78374,3088,81468,3285,1223245,11159,636921,7856,287833,4452,195727,3617,102764,2933,784694,9580,350583,8718,183629,6909,60056,3475,47535,2834,59363,3418,434111,8472,358169,7563,39014,2710,20204,2085,16724,1701,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,225796,3968,159792,4280,37995,3165,12056,1963,8745,1193,8382,1236,8812,1653,121797,3914,65450,3350,26732,1776,21152,1381,8463,1085,66004,3869,26318,2536,12195,1956,6761,1279,3817,943,3545,878,39686,3224,33359,2988,3976,1020,1736,634,615,235,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
