GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002MA,B20004_002EA,B20004_003MA,B20004_003EA,B20004_004MA,B20004_004EA,B20004_005EA,B20004_005MA,B20004_006EA,B20004_006MA,B20004_007MA,B20004_007EA,B20004_008MA,B20004_008EA,B20004_009EA,B20004_009MA,B20004_010MA,B20004_010EA,B20004_011EA,B20004_011MA,B20004_012EA,B20004_012MA,B20004_013MA,B20004_013EA,B20004_014MA,B20004_014EA,B20004_015MA,B20004_015EA,B20004_016EA,B20004_016MA,B20004_017EA,B20004_017MA,B20004_018MA,B20004_018EA,state
0400000US13,37173,244,21993,368,29437,713,35055,540,51915,468,65479,1222,42442,557,25812,554,33827,1099,41935,491,66163,1183,82410,3668,31672,250,16443,530,23334,737,29637,924,42360,790,56886,1072,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,41518,401,27415,3814,32674,1863,40163,1081,50803,1120,67836,4355,48787,1427,32978,4629,40034,3514,46044,2255,60750,2322,78643,6268,36400,641,22666,2269,28770,2283,35207,1144,42498,2590,60260,3436,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,32470,820,25230,1991,28642,1912,30813,582,42188,1691,60976,2015,40918,700,30452,1534,32395,2161,40249,1723,56986,4458,81226,5108,25381,885,15992,2526,21834,1266,22308,884,32863,2119,45519,3198,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,41505,172,24957,615,31161,250,36756,328,56643,518,73296,1535,50366,249,28072,1682,38152,1016,46312,620,70329,775,91454,1114,34251,526,19460,764,23920,611,30143,313,46260,601,62050,576,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,37460,397,24213,996,31363,329,35770,437,50294,471,62356,1089,46214,479,30062,1201,38746,1134,46624,748,63047,2878,75986,2382,30794,270,18448,1312,23137,909,28704,684,40932,596,56707,1573,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40006,401,26975,1107,31973,397,36707,520,50840,516,64908,1711,46291,461,31383,1090,39361,1392,45247,823,62120,1379,77024,1978,31980,329,20661,1293,24034,824,29804,754,42106,796,60376,1183,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,38513,628,26056,1241,30111,659,34570,1138,49257,1415,61088,747,45105,726,30650,984,36249,728,41623,584,61614,979,76106,3507,31224,334,17453,1131,22326,718,28439,1054,40632,689,51581,757,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35714,357,21842,768,30002,657,32483,711,46881,1015,56704,931,41422,353,26882,1050,35189,807,42850,1573,57029,3773,68540,3994,30092,434,16239,987,22642,626,26985,557,40623,769,52292,1231,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,35479,406,21789,775,28026,1130,32157,585,48795,1393,58960,2897,45232,1121,27599,1859,37723,2247,43564,3159,62405,2426,76579,2822,28107,736,15318,1236,21420,605,25973,753,41401,640,51282,881,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,36494,604,23092,2540,28193,1408,34563,1389,44118,2336,58537,3002,41520,837,26475,2452,35232,1609,40763,1178,52701,4165,65028,4472,31764,473,17832,1818,22895,1085,30165,1026,39820,1846,55247,2471,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,50160,239,26309,659,35409,579,42707,976,61640,579,82432,1424,55141,686,30735,862,41074,469,51294,520,73235,2501,101546,790,43032,914,20740,935,28385,1295,37002,556,52303,780,71771,1080,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,50590,183,25757,847,36055,591,41187,442,62167,644,79988,1898,58573,1299,31247,1085,43773,2195,50258,864,76218,1168,100528,751,42127,338,20407,1026,27458,881,35548,580,51940,532,68111,1941,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,38116,408,21773,399,30065,283,34761,562,51527,402,70518,719,46151,421,25987,623,36017,434,43573,1212,64861,1678,85769,1471,31052,198,16633,828,22321,375,28274,579,41709,556,59469,1859,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,43424,584,25012,1012,31965,344,40043,380,56347,723,72143,782,50760,281,29456,1406,38297,1207,48016,924,67075,1383,82711,2847,37174,389,20027,1279,25719,554,32418,500,47825,1261,64461,2428,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32374,402,22273,1273,26845,597,31594,457,41706,899,54539,3304,39203,1341,27469,1579,31962,689,40111,1157,51862,2431,70697,7199,27967,943,15986,788,21168,604,26803,698,36312,1000,47960,2132,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,36565,276,21779,703,30097,476,33653,924,48238,1232,60056,1344,42331,350,26682,1045,35167,833,41104,581,60405,1214,71937,1746,31310,247,16414,954,23665,689,29517,827,40614,601,51525,763,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33210,1097,21588,2119,28378,1886,30736,642,40244,1129,57421,5751,40003,1301,26804,4630,33434,1923,37352,2109,47985,4483,67034,6992,28613,1269,12666,2891,22823,1326,25474,1202,35602,1520,50913,1712,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,39578,801,25515,1240,31296,544,36349,605,50138,1082,61324,680,46279,696,30165,1957,37366,1383,44973,1532,60441,1953,71750,3182,32046,389,18905,2283,24409,841,28748,1218,41701,771,55598,1515,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,36423,349,26840,766,31208,398,36581,550,48974,2723,65557,1836,41051,423,31102,947,35228,1077,41507,670,54958,3057,78250,4471,31817,348,21517,1033,26942,794,31692,639,41505,1140,58485,4188,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,45390,828,27050,2159,35018,1733,41023,863,56249,1684,70295,3250,51897,435,32082,3838,41659,994,50529,887,73955,4539,90035,7672,36961,912,20978,1175,26826,1734,34237,1977,44796,2940,60167,3745,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,49671,629,22930,1294,34137,970,41178,403,63545,1347,86548,1157,56782,586,27122,997,41384,519,50158,970,77071,1058,105296,3485,40558,321,18013,1080,26542,528,34202,1037,53984,1530,70813,976,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32343,484,20428,1099,26822,697,31378,567,42379,1660,60401,2577,38228,1863,25246,1738,31234,1123,38831,2735,47284,2331,75320,3246,29221,1396,15023,1316,21654,1061,26593,904,40207,2000,51978,1327,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,42525,395,22323,256,31190,186,38580,663,60027,778,75012,908,49785,665,26364,567,36658,356,45448,546,69070,1775,91175,833,38025,479,18368,568,25219,328,32391,376,51371,318,65882,656,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,36420,222,21705,404,27936,594,32357,284,50105,622,61504,598,41598,277,25135,734,31994,386,40703,432,61871,804,81774,1185,31329,258,16675,661,22346,435,27786,630,41803,385,51855,597,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41527,491,29167,8033,36102,902,39714,1602,50270,1025,61798,3174,49794,1176,38040,3561,41812,1220,48709,2924,60567,1907,71956,6765,35261,894,20294,3290,26370,2401,31619,725,42840,3264,58252,5274,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,37915,393,22520,885,30480,236,35295,363,51684,348,66321,766,45585,311,27953,1368,36837,496,42346,405,62492,1437,80739,1056,31428,188,15507,899,23063,535,30092,271,42453,593,57638,1402,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,35198,290,24007,1259,27987,891,32900,907,46203,682,56850,1416,41370,324,27556,1260,34479,1264,41256,640,57888,3016,71381,2319,29765,740,16799,852,21649,483,26928,501,38957,1060,47729,2329,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,37424,464,24475,1077,30352,454,35272,587,48567,1502,64380,3017,43674,1178,30048,1973,34671,1195,41621,793,57483,2832,81466,1754,31712,376,18077,1443,24289,1080,29396,1126,40725,854,54444,2682,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,40695,180,24849,1056,31485,213,36835,369,51950,363,70080,1136,47360,338,30249,799,38702,801,44994,963,63953,1845,84678,2876,33483,444,17278,757,25123,313,31040,300,43971,1024,60619,588,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,42886,1542,24243,4406,34055,2810,39598,1625,55749,1980,75258,3712,50542,640,29326,2512,40926,1038,50520,1644,66256,5055,87016,8017,37357,1176,19427,4048,26028,1638,33766,2989,50376,1717,69947,3797,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,33596,813,20823,678,27178,481,31865,419,46928,1119,56616,1420,40847,504,23162,1306,31622,543,40901,685,60700,1142,74226,4384,29266,827,16819,864,22153,578,26435,517,37108,736,50251,1253,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,35955,643,25976,2034,30721,635,34346,1697,44805,1661,57922,2885,41977,641,30576,949,36468,1087,42125,923,53522,2921,64227,6312,30044,624,17612,4534,22968,1720,27712,1338,38297,2597,51561,2654,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,35588,263,21842,489,28641,723,33632,910,46779,880,60242,1435,40701,358,25270,894,32751,1027,41099,681,57168,2072,74400,2950,30686,274,17139,824,23137,694,28981,600,40516,661,51957,888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,38425,376,22860,375,30398,200,36452,247,54211,719,70427,953,44510,732,27461,445,35866,354,44803,1078,66875,860,90237,1598,31689,188,16141,262,23463,548,30493,282,48263,685,59020,1620,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,38828,632,27134,1556,31280,535,34534,1278,47092,1124,70156,2847,50165,505,32489,1947,39468,1747,44477,1493,62050,1746,86010,1809,28697,876,19551,2272,24137,1389,26263,915,33577,1840,53325,2078,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,37444,1365,25372,2711,30991,859,35381,1799,40592,1497,58628,2950,42127,1123,29130,6255,35257,1674,42941,3148,47438,4290,70355,5793,32680,1662,16699,2405,24168,1750,30019,1583,36220,1572,54323,3858,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,44823,569,24777,975,31165,389,37428,625,58191,1915,80946,802,51850,282,30904,630,37029,667,47267,1062,71921,1032,101801,631,36665,391,17506,1113,24353,760,31167,378,48181,1387,62699,1707,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,45115,422,25668,671,34196,1159,39947,752,59662,1605,76407,1033,52440,592,30913,724,41021,680,49972,922,72369,1519,95337,4101,36199,393,19250,1014,26326,671,31782,434,47667,1374,65067,2095,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,32951,1133,20106,2252,27296,757,32200,889,43516,2807,53919,2494,40844,706,24891,1891,35349,1449,43002,2240,51607,1627,66581,5627,27047,654,13540,1773,21797,692,26382,877,37498,3611,50329,1925,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,40653,212,26564,756,32020,345,37359,375,51162,448,65006,1118,47202,430,30896,840,39442,881,46582,575,61790,1103,78503,3016,33411,619,19553,1323,25014,608,30953,299,43302,1446,57612,1535,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,39090,2003,31014,4282,31147,1566,36220,1453,47546,2226,58518,3755,47596,1965,37998,11913,40856,3532,46173,3282,52196,3501,65058,6158,31163,904,20108,9580,22313,1965,30033,1580,42164,3980,53603,4737,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,18282,419,10116,819,14489,458,17035,382,24330,615,35433,1777,18117,650,11027,802,15518,395,18551,937,29441,2032,45730,6856,18435,563,8563,745,11967,907,15740,731,22384,668,31424,1487,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
