GEO_ID,B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,NAME,B27011_001MA,B27011_001EA,B27011_002MA,B27011_002EA,B27011_003MA,B27011_003EA,B27011_004EA,B27011_004MA,B27011_005EA,B27011_005MA,B27011_006MA,B27011_006EA,B27011_007MA,B27011_007EA,B27011_008MA,B27011_008EA,B27011_009EA,B27011_009MA,B27011_010EA,B27011_010MA,B27011_011EA,B27011_011MA,B27011_012MA,B27011_012EA,B27011_013MA,B27011_013EA,B27011_014MA,B27011_014EA,B27011_015EA,B27011_015MA,B27011_016EA,B27011_016MA,B27011_017MA,B27011_017EA,state
0400000US20,1671821,4780,1352175,9156,1300481,9154,1167857,10118,1124989,10428,76916,5204,132624,6133,51694,3331,32651,2675,24433,2287,9571,1377,19043,2419,319646,7355,262686,6996,187585,6412,101386,4252,56960,4200,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2607164,4489,1913626,12575,1812274,13090,1686942,14476,1471295,15411,274121,7651,125332,6783,101352,5494,84954,5334,31607,2916,56142,4304,16398,2494,693538,12051,642597,11111,286887,8296,415791,10344,50941,4394,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2729961,5381,1996328,15317,1868534,17068,1654357,18891,1457362,19081,255179,10516,214177,8758,127794,7152,93317,5959,38857,3586,58592,4954,34477,3728,733633,15443,638914,14696,317914,8780,379047,12470,94719,5600,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,790011,2277,622446,6514,598063,7032,533828,7660,503794,8213,47854,3647,64235,4477,24383,2513,15820,1876,9243,1249,7219,1489,8563,1597,167565,6080,147236,5485,75872,3667,85749,4431,20329,2123,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3659877,5001,2996087,12333,2846923,12103,2636046,16274,2420566,17295,292638,8900,210877,10927,149164,6566,120154,6479,64044,4239,60541,4660,29010,3565,663790,11346,599832,10832,375560,9205,273211,8874,63958,4715,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4235243,4803,3420803,15813,3274411,16137,3157671,16977,2755690,21625,497403,14851,116740,6359,146392,5927,133333,5270,71182,4079,68273,4322,13059,2488,814440,15137,780382,14804,442569,9944,398923,11850,34058,3473,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5913860,5777,4549161,16429,4295479,17018,4004411,17346,3577947,17999,536516,10764,291068,8925,253682,7734,206247,7116,92176,4638,120908,5721,47435,4412,1364699,16128,1270055,15874,723103,11679,671625,13014,94644,5283,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3317065,4653,2802295,10977,2707730,12019,2566220,14086,2305633,15087,332114,7836,141510,6935,94565,4589,81040,4240,43373,2969,40796,3315,13525,1714,514770,9885,476819,9695,290034,6635,226278,7577,37951,2983,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1705865,5175,1214015,12295,1131087,13424,963972,14229,919655,14720,75922,5138,167115,9329,82928,5681,40964,3431,24867,3040,17301,2067,41964,4252,491850,11784,387945,10005,204063,9137,222227,9263,103905,6931,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3561566,5666,2794540,12408,2672935,14482,2372703,18253,2266693,17520,167779,7352,300232,12326,121605,6821,77209,5825,53230,4530,28262,3430,44396,4659,767026,12650,642382,12829,397384,9050,303232,9553,124644,5271,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,610502,2132,486393,5777,469360,6257,419490,7281,373442,8132,62227,4631,49870,4214,17033,2140,12624,1798,6690,1321,6539,1327,4409,947,124109,5210,105615,5500,64505,4069,50363,4213,18494,1829,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1109152,2900,939299,6254,910962,6855,820321,8192,793345,8842,47161,2986,90641,5572,28337,3229,19049,2502,14565,2048,5896,1448,9288,1506,169853,5868,140573,5161,98127,4699,55628,3550,29280,2501,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1788916,3630,1402545,8945,1324169,9584,1144925,12063,1034702,11557,143063,7563,179244,9066,78376,5519,55091,4411,26050,3288,31352,3498,23285,2765,386371,9024,319750,8784,194040,6828,151887,7509,66621,4204,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,821660,2963,680812,5244,656700,5832,605400,6519,567994,7168,52125,3466,51300,4272,24112,2516,18384,2389,11461,1850,7627,1534,5728,1421,140848,5269,128158,4991,83570,4150,57480,4139,12690,1877,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5431362,5561,4357198,18285,4134110,19000,3727432,21769,3425254,23027,366792,10459,406678,11492,223088,8578,170510,7101,107997,5250,69049,4634,52578,4711,1074164,18014,937984,15237,625590,12402,382804,11393,136180,7532,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1186640,4332,848413,10570,793917,11053,694289,13442,558538,14484,168392,8371,99628,7309,54496,5073,44009,4232,16222,2562,30390,3176,10487,2278,338227,9732,291384,9415,128239,6277,187804,8389,46843,4086,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12138390,7331,9414141,27186,8912245,29357,8247950,33882,7063182,38676,1419405,20153,664295,17896,501896,14313,423887,13375,196514,8123,248668,10356,78009,5522,2724249,27463,2492977,25306,1361917,19935,1339100,20521,231272,9916,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6030609,9672,4633799,20774,4403580,22697,3793962,29629,3590838,29229,320871,12230,609618,18086,230219,9362,138100,7575,88080,6453,55257,4467,92119,5351,1396810,21379,1148473,18505,721089,13940,536625,12284,248337,9774,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,447988,2232,381366,4018,370692,4096,341386,4971,325810,5438,25247,2892,29306,2801,10674,1759,7113,1473,4240,922,3400,1399,3561,949,66622,3415,58016,3124,43304,2572,18853,1674,8606,1180,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6855594,7105,5366125,17050,5106548,19328,4739356,24421,4220851,28457,643554,15364,367192,14687,259577,8013,208926,6545,89333,5171,126796,5982,50651,4243,1489469,16270,1355541,16428,733564,11184,714296,12889,133928,6420,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2248268,4264,1691202,11197,1605557,11766,1332807,12536,1274032,11857,104991,5605,272750,8392,85645,4769,40897,2923,26648,2451,16990,1607,44748,3444,557066,10846,415534,9050,261761,7382,190029,5599,141532,5691,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2477138,4425,1933236,12113,1839918,13355,1666141,13646,1465644,13559,264566,9009,173777,8740,93318,6052,76386,5295,33789,3457,45521,4214,16932,2665,543902,11375,489350,11404,271777,8078,262607,9084,54552,4373,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7570498,6876,5927831,19820,5630057,19792,5256467,21162,4829612,22629,571088,11426,373590,13758,297774,10555,239547,9532,122904,5999,125683,6580,58227,4937,1642667,19177,1516907,19451,872863,13475,780244,13468,125760,5805,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,650045,2488,518225,5362,490019,6388,460995,6150,405162,7820,68420,5253,29024,3380,28206,3004,23823,2930,11120,1734,13935,2567,4383,1162,131820,5574,122204,5775,65583,4587,67229,4551,9616,1850,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2910554,6234,2205070,13493,2083014,15244,1790890,17126,1675677,16514,182684,7939,292124,11539,122056,7262,70879,4883,44568,3729,30289,3577,51177,5160,705484,13224,570695,12014,340661,10023,289247,9751,134789,7360,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,491664,2220,407951,4892,394332,4643,354945,5757,339194,5995,28018,3059,39387,3534,13619,2028,7938,1613,4743,1038,3410,1230,5681,1110,83713,4217,65766,3709,45597,3196,25923,2306,17947,2059,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3970871,5983,3016001,16885,2874929,19060,2525741,21685,2328992,23264,282335,9796,349188,12795,141072,7284,90874,5985,54056,4915,40997,3528,50198,3576,954870,16355,799767,14528,461928,11271,423131,10714,155103,7202,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16685368,12590,12892656,35582,12267498,35582,9725794,42878,9316094,42376,673608,17890,2541704,26627,625158,17413,323564,12171,241596,9929,96267,5542,301594,12844,3792712,34757,2716033,32761,1861630,25273,1063950,20903,1076679,17392,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1773582,3425,1424811,7808,1379267,8634,1237566,10091,1200516,9863,65792,4831,141701,7004,45544,3409,31422,3080,23997,2534,8835,1649,14122,2218,348771,7613,297154,7750,239744,7673,79015,5077,51617,3559,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,376724,1572,301005,3507,290091,3744,270150,4167,225091,5555,53792,3709,19941,2325,10914,1496,9237,1462,4710,1097,4753,1080,1677,584,75719,3279,71697,3105,39528,2271,39458,2822,4022,893,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5029841,8569,4002297,17737,3829067,18011,3426847,24008,3307750,23705,224226,8490,402220,14104,173230,6874,113137,5014,86528,4741,32175,3180,60093,4908,1027544,17238,873759,15571,634262,12980,314206,10830,153785,8291,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4461995,7151,3507502,14374,3345516,14768,3075188,17011,2778629,21312,405437,12122,270328,10529,161986,7035,131801,6086,70054,4440,68548,4914,30185,3450,954493,14951,862570,14862,524728,11987,405544,10506,91923,6253,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1045864,3479,709557,9328,663144,9581,608119,10201,526499,10961,101631,5566,55025,4082,46413,4625,35735,3863,13498,2295,23850,3128,10678,1997,336307,8827,304185,7900,137024,6283,194052,7003,32122,3638,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3434358,4740,2818857,10640,2725612,10628,2542902,12725,2366568,14182,241241,7763,182710,6960,93245,4931,75502,4122,42590,3104,35616,2824,17743,2278,615501,10189,562845,10243,353025,7528,263602,7863,52656,3471,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334831,1969,268881,4020,256773,4646,219744,5619,209661,5780,16989,2318,37029,4457,12108,2343,6704,1487,4328,959,2656,1131,5404,1589,65950,3556,52794,2956,37556,2860,20536,2131,13156,2152,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1951365,3872,1144835,16238,957760,15728,847113,16939,587779,15108,279585,11650,110647,7170,187075,8085,160968,7920,32150,3789,131567,7477,26107,3326,806530,15777,745608,15528,216731,10420,561511,15380,60922,6049,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
