GEO_ID,B25103_001E,B25103_001M,B25103_002E,B25103_002M,B25103_003E,B25103_003M,NAME,B25103_001EA,B25103_001MA,B25103_002EA,B25103_002MA,B25103_003EA,B25103_003MA,state
0400000US01,571,9,664,13,430,15,Alabama,null,null,null,null,null,null,01
0400000US02,3232,98,3411,100,2639,205,Alaska,null,null,null,null,null,null,02
0400000US04,1456,14,1510,23,1319,24,Arizona,null,null,null,null,null,null,04
0400000US05,780,14,903,24,636,20,Arkansas,null,null,null,null,null,null,05
0400000US06,3729,18,4174,26,2627,30,California,null,null,null,null,null,null,06
0400000US08,1736,13,1819,15,1493,34,Colorado,null,null,null,null,null,null,08
0400000US09,5710,49,5806,60,5493,97,Connecticut,null,null,null,null,null,null,09
0400000US10,1440,29,1544,62,1242,63,Delaware,null,null,null,null,null,null,10
0400000US11,3238,162,3421,163,2554,285,District of Columbia,null,null,null,null,null,null,11
0400000US12,1861,15,2040,26,1570,28,Florida,null,null,null,null,null,null,12
0400000US13,1584,19,1843,18,1117,27,Georgia,null,null,null,null,null,null,13
0400000US15,1716,42,1761,54,1628,95,Hawaii,null,null,null,null,null,null,15
0400000US16,1408,17,1440,22,1336,36,Idaho,null,null,null,null,null,null,16
0400000US17,4328,29,4692,38,3668,47,Illinois,null,null,null,null,null,null,17
0400000US18,1181,12,1252,14,1023,28,Indiana,null,null,null,null,null,null,18
0400000US19,2302,28,2496,33,1967,37,Iowa,null,null,null,null,null,null,19
0400000US20,2075,28,2275,31,1802,33,Kansas,null,null,null,null,null,null,20
0400000US21,1203,12,1376,16,863,23,Kentucky,null,null,null,null,null,null,21
0400000US22,849,23,1059,33,560,26,Louisiana,null,null,null,null,null,null,22
0400000US23,2562,39,2712,54,2274,72,Maine,null,null,null,null,null,null,23
0400000US24,3336,22,3431,29,3080,51,Maryland,null,null,null,null,null,null,24
0400000US25,4561,29,4556,38,4573,46,Massachusetts,null,null,null,null,null,null,25
0400000US26,2358,15,2546,17,2028,30,Michigan,null,null,null,null,null,null,26
0400000US27,2445,15,2537,19,2241,31,Minnesota,null,null,null,null,null,null,27
0400000US28,942,20,1154,30,705,27,Mississippi,null,null,null,null,null,null,28
0400000US29,1492,16,1646,24,1291,22,Missouri,null,null,null,null,null,null,29
0400000US30,1865,36,2000,56,1628,57,Montana,null,null,null,null,null,null,30
0400000US31,2642,31,2844,45,2260,54,Nebraska,null,null,null,null,null,null,31
0400000US32,1499,25,1582,36,1352,37,Nevada,null,null,null,null,null,null,32
0400000US33,5624,64,5807,82,5205,141,New Hampshire,null,null,null,null,null,null,33
0400000US34,8124,44,8250,61,7845,96,New Jersey,null,null,null,null,null,null,34
0400000US35,1361,24,1602,44,994,44,New Mexico,null,null,null,null,null,null,35
0400000US36,5308,38,5658,45,4750,60,New York,null,null,null,null,null,null,36
0400000US37,1440,9,1615,15,1157,16,North Carolina,null,null,null,null,null,null,37
0400000US38,1838,44,2088,77,1520,62,North Dakota,null,null,null,null,null,null,38
0400000US39,2217,17,2446,19,1845,28,Ohio,null,null,null,null,null,null,39
0400000US40,1225,13,1449,20,877,25,Oklahoma,null,null,null,null,null,null,40
0400000US41,2978,33,3088,44,2737,60,Oregon,null,null,null,null,null,null,41
0400000US42,2855,17,3181,25,2376,31,Pennsylvania,null,null,null,null,null,null,42
0400000US44,4173,66,4254,83,3959,103,Rhode Island,null,null,null,null,null,null,44
0400000US45,893,12,1052,21,658,16,South Carolina,null,null,null,null,null,null,45
0400000US46,2119,50,2335,59,1815,73,South Dakota,null,null,null,null,null,null,46
0400000US47,1165,10,1263,15,997,18,Tennessee,null,null,null,null,null,null,47
0400000US48,3020,23,3724,28,1940,25,Texas,null,null,null,null,null,null,48
0400000US49,1699,18,1716,21,1649,37,Utah,null,null,null,null,null,null,49
0400000US50,4210,76,4317,104,4021,127,Vermont,null,null,null,null,null,null,50
0400000US51,2194,26,2451,30,1656,42,Virginia,null,null,null,null,null,null,51
0400000US53,3226,26,3309,29,3005,58,Washington,null,null,null,null,null,null,53
0400000US54,686,14,841,25,549,15,West Virginia,null,null,null,null,null,null,54
0400000US55,3257,19,3351,22,3069,36,Wisconsin,null,null,null,null,null,null,55
0400000US56,1301,31,1365,37,1179,56,Wyoming,null,null,null,null,null,null,56
0400000US72,561,36,644,74,478,53,Puerto Rico,null,null,null,null,null,null,72
