GEO_ID,B19037_001E,B19037_001M,B19037_002E,B19037_002M,B19037_003E,B19037_003M,B19037_004E,B19037_004M,B19037_005E,B19037_005M,B19037_006E,B19037_006M,B19037_007E,B19037_007M,B19037_008E,B19037_008M,B19037_009E,B19037_009M,B19037_010E,B19037_010M,B19037_011E,B19037_011M,B19037_012E,B19037_012M,B19037_013E,B19037_013M,B19037_014E,B19037_014M,B19037_015E,B19037_015M,B19037_016E,B19037_016M,B19037_017E,B19037_017M,B19037_018E,B19037_018M,B19037_019E,B19037_019M,B19037_020E,B19037_020M,B19037_021E,B19037_021M,B19037_022E,B19037_022M,B19037_023E,B19037_023M,B19037_024E,B19037_024M,B19037_025E,B19037_025M,B19037_026E,B19037_026M,B19037_027E,B19037_027M,B19037_028E,B19037_028M,B19037_029E,B19037_029M,B19037_030E,B19037_030M,B19037_031E,B19037_031M,B19037_032E,B19037_032M,B19037_033E,B19037_033M,B19037_034E,B19037_034M,B19037_035E,B19037_035M,B19037_036E,B19037_036M,B19037_037E,B19037_037M,B19037_038E,B19037_038M,B19037_039E,B19037_039M,B19037_040E,B19037_040M,B19037_041E,B19037_041M,B19037_042E,B19037_042M,B19037_043E,B19037_043M,B19037_044E,B19037_044M,B19037_045E,B19037_045M,B19037_046E,B19037_046M,B19037_047E,B19037_047M,B19037_048E,B19037_048M,B19037_049E,B19037_049M,B19037_050E,B19037_050M,B19037_051E,B19037_051M,B19037_052E,B19037_052M,B19037_053E,B19037_053M,B19037_054E,B19037_054M,B19037_055E,B19037_055M,B19037_056E,B19037_056M,B19037_057E,B19037_057M,B19037_058E,B19037_058M,B19037_059E,B19037_059M,B19037_060E,B19037_060M,B19037_061E,B19037_061M,B19037_062E,B19037_062M,B19037_063E,B19037_063M,B19037_064E,B19037_064M,B19037_065E,B19037_065M,B19037_066E,B19037_066M,B19037_067E,B19037_067M,B19037_068E,B19037_068M,B19037_069E,B19037_069M,NAME,B19037_001EA,B19037_001MA,B19037_002MA,B19037_002EA,B19037_003EA,B19037_003MA,B19037_004EA,B19037_004MA,B19037_005MA,B19037_005EA,B19037_006MA,B19037_006EA,B19037_007MA,B19037_007EA,B19037_008EA,B19037_008MA,B19037_009EA,B19037_009MA,B19037_010EA,B19037_010MA,B19037_011MA,B19037_011EA,B19037_012EA,B19037_012MA,B19037_013MA,B19037_013EA,B19037_014EA,B19037_014MA,B19037_015EA,B19037_015MA,B19037_016EA,B19037_016MA,B19037_017MA,B19037_017EA,B19037_018MA,B19037_018EA,B19037_019MA,B19037_019EA,B19037_020EA,B19037_020MA,B19037_021EA,B19037_021MA,B19037_022MA,B19037_022EA,B19037_023EA,B19037_023MA,B19037_024MA,B19037_024EA,B19037_025EA,B19037_025MA,B19037_026MA,B19037_026EA,B19037_027EA,B19037_027MA,B19037_028MA,B19037_028EA,B19037_029MA,B19037_029EA,B19037_030MA,B19037_030EA,B19037_031EA,B19037_031MA,B19037_032EA,B19037_032MA,B19037_033MA,B19037_033EA,B19037_034MA,B19037_034EA,B19037_035MA,B19037_035EA,B19037_036EA,B19037_036MA,B19037_037EA,B19037_037MA,B19037_038MA,B19037_038EA,B19037_039MA,B19037_039EA,B19037_040MA,B19037_040EA,B19037_041MA,B19037_041EA,B19037_042EA,B19037_042MA,B19037_043EA,B19037_043MA,B19037_044MA,B19037_044EA,B19037_045MA,B19037_045EA,B19037_046MA,B19037_046EA,B19037_047EA,B19037_047MA,B19037_048EA,B19037_048MA,B19037_049MA,B19037_049EA,B19037_050MA,B19037_050EA,B19037_051MA,B19037_051EA,B19037_052MA,B19037_052EA,B19037_053EA,B19037_053MA,B19037_054EA,B19037_054MA,B19037_055MA,B19037_055EA,B19037_056EA,B19037_056MA,B19037_057MA,B19037_057EA,B19037_058EA,B19037_058MA,B19037_059EA,B19037_059MA,B19037_060MA,B19037_060EA,B19037_061MA,B19037_061EA,B19037_062MA,B19037_062EA,B19037_063EA,B19037_063MA,B19037_064EA,B19037_064MA,B19037_065EA,B19037_065MA,B19037_066MA,B19037_066EA,B19037_067MA,B19037_067EA,B19037_068EA,B19037_068MA,B19037_069EA,B19037_069MA,state
0400000US01,1841665,12421,75841,5642,18571,2711,6967,1268,5391,1425,6106,1470,6226,1608,5317,1552,5247,1294,5469,1492,2634,973,3865,938,4886,1470,3163,984,1346,584,256,212,95,106,302,355,561151,8509,47453,4020,26663,3143,30166,3506,28822,3626,27606,3227,32359,3338,27521,3141,27691,3063,22013,2389,47600,3608,62979,4359,71705,5001,48905,3691,25959,2673,19274,2265,14435,1715,703122,8449,55893,3611,39689,3064,35514,3482,34621,2749,28655,2764,29566,2419,27749,2407,27941,2683,25392,2695,52841,3385,68739,4706,88929,4269,66194,3795,42357,3411,39409,3027,39633,2629,501551,5605,37069,2672,46050,2910,43026,3710,40864,2939,30279,2495,33279,2587,27728,2260,27300,2213,23306,2102,41526,2805,42747,2740,43361,2936,25161,2130,14753,2114,12897,1649,12205,1386,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,250741,3074,11149,1785,1093,688,595,351,308,238,781,425,909,768,1082,541,808,389,910,538,342,256,1037,429,1136,479,1362,769,542,421,177,196,46,42,21,27,94564,3035,3302,756,1382,550,1650,606,3173,1102,3600,1138,3763,1003,3648,1070,4279,1271,3841,1085,7489,1367,11837,2085,13686,1924,12521,1564,8082,1248,7284,1233,5027,903,96089,2484,4627,940,2530,712,2448,762,2713,732,2977,819,2805,716,2250,653,2461,609,2895,700,7304,1444,9092,1307,12538,1207,11398,1544,8796,1483,10581,1314,10674,1553,48939,1549,1993,653,2919,701,2770,523,2845,759,2929,662,1668,342,1877,557,1616,566,1655,598,4254,779,4435,855,6272,941,5013,1064,2879,691,3258,778,2556,741,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2552972,11005,103260,5134,17773,2261,6004,1296,7554,1459,7483,1369,8545,1697,7178,1659,6499,1421,6994,1337,5495,1302,10720,2186,9018,1621,5195,1347,3078,958,649,358,704,474,371,314,806385,8714,45166,3734,23680,2715,24042,2647,39450,4236,36484,2960,39807,3261,41890,3775,46031,4390,33360,3515,66137,4188,87693,5192,115511,4864,81199,4775,46022,4234,43728,2874,36185,3012,925983,8306,61405,3912,33582,2281,35185,2994,33414,3015,33228,2542,36251,3134,34377,2906,35931,3237,36650,3007,71274,4906,94834,5026,124671,5233,91935,4940,61382,3513,65254,3843,76610,3825,717344,5655,47520,3242,45341,3029,48631,2906,50837,3648,41398,3149,40726,2558,38615,2719,38474,3173,33848,2525,61013,2811,76280,4016,77968,3647,47553,2749,22854,1867,22549,2119,23737,2305,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1153082,8560,58411,3815,8839,1698,4742,1328,4308,1120,7768,1865,6141,1512,3418,1042,3109,990,3474,1098,2128,706,5183,1315,5103,1184,3054,1066,861,512,23,40,205,194,55,103,363724,7373,27473,3033,17217,2412,14686,2224,19300,2585,21797,2976,20474,2522,18222,2347,22391,2829,16623,2484,31704,2822,41282,3449,45880,3510,29238,3159,12475,1575,16536,2250,8426,1410,425453,6371,35343,3122,23082,2371,21190,2392,20409,2348,21556,2322,21358,2527,17988,2178,20551,1898,19605,2063,31356,2928,43293,3116,51888,3119,34356,2961,22700,2925,22233,2210,18545,2144,305494,4155,22579,2065,31026,2359,26983,2495,26970,2653,21581,2050,19757,1895,17949,1759,15690,1744,13253,1716,24707,2143,27317,2477,25374,2210,12271,1666,6207,1029,6668,1196,7162,1129,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,13005097,17539,354364,10593,54995,4099,21608,2348,19890,2167,26231,2740,21198,2487,22948,2714,17193,2696,20183,2343,16545,2150,27610,2644,35053,3153,29885,3132,15457,1992,8724,1571,9322,1832,7522,1510,4413107,19965,182055,7989,117511,6116,125675,6071,167984,6643,150725,6796,175246,8314,166156,7021,174054,7887,155607,6670,305355,9371,444112,10188,592070,13530,477541,13211,314334,7877,390320,10020,474362,9309,5136242,18383,229075,7748,179139,7133,133200,6054,170241,7006,142623,6141,168511,7042,153901,6500,175215,7554,154781,6783,320052,9290,459380,11142,645134,12639,549073,11623,389500,9750,526148,9861,740269,12733,3101384,13612,193062,7280,242002,7493,203804,6929,181345,7256,156953,6678,150564,5178,139611,5738,128049,4959,114650,4978,217456,6908,266492,6538,335563,8550,230667,6840,150602,5484,171344,5402,219220,6118,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2139207,8774,94827,3947,10223,1693,5322,1193,4697,1214,5519,1272,8213,1579,5582,1292,7962,1600,5948,1298,6160,1405,8794,1724,9657,1664,9856,1799,4530,1216,1198,686,404,304,762,435,767854,8536,27224,2661,15484,1909,17390,2243,23276,3084,23420,3037,31454,2964,32051,2885,31693,2937,34325,2873,61616,4009,86770,4707,115895,5718,94490,4732,61294,3604,60981,3665,50491,2991,796427,7401,42684,3181,22893,2255,18988,2178,21554,2211,21211,2224,23068,2208,25575,2817,28564,2842,26273,3006,54222,3768,76520,4029,106919,4192,87888,3963,63770,3611,80188,3543,96110,4005,480099,5138,30003,3131,28162,2245,29273,2648,28446,2541,26627,2347,27436,2187,26026,2233,23325,1896,19968,1986,39467,2343,46308,2765,57860,3327,33869,2655,21106,1827,21895,1923,20328,2263,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1356762,6513,32738,3132,5670,1546,2108,736,1932,703,2099,757,1990,744,2119,760,1697,644,1719,589,1587,719,2232,830,3616,1198,2486,976,1584,610,787,424,788,593,324,376,389455,6689,17852,2480,9135,2071,9579,1703,11219,2074,11949,1887,16339,2445,14090,2028,16033,1747,13842,2166,30564,3560,39810,3315,58187,3804,40867,2977,29504,2435,34236,2947,36249,2637,572931,6014,22906,2425,17566,2228,11948,1593,17293,2154,14081,1863,15778,2244,15568,2374,17441,2381,18176,2617,36162,3188,44999,3462,69386,3767,63432,3504,50037,3623,64630,4343,93528,3979,361638,4041,20173,2108,20566,2452,21567,2219,21114,1646,19633,2056,18774,2001,16690,2018,17829,1776,16432,1867,28108,2959,33950,2917,40824,2845,26869,2815,16928,1838,18542,2263,23639,1910,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,357937,4266,9085,1413,1869,554,863,642,818,432,442,296,429,334,1000,497,122,126,201,175,396,335,552,399,811,480,929,521,416,268,129,173,108,184,0,198,106895,3384,8540,1772,2429,732,2196,765,5335,1460,4409,1215,5945,1686,4824,1081,3803,959,5243,1270,8589,1604,13059,2165,14676,1948,10437,1564,5241,1011,6789,1379,5380,1122,140360,3051,9005,1570,4867,1147,4522,1142,4547,1196,4427,920,6031,1303,3713,1015,4472,1240,3633,948,8561,1447,12197,1807,21041,2374,13924,1605,10531,1650,14407,1904,14482,1664,101597,2440,6274,1237,6954,1266,4883,936,4883,1022,5124,930,5822,1067,5777,1008,4851,970,4420,931,8163,1321,12098,1550,11578,1214,7205,998,4432,884,4617,990,4516,835,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,281475,3302,9643,1168,2157,769,657,358,362,238,626,392,351,183,348,239,356,220,561,379,515,281,285,177,695,418,981,391,781,402,338,162,333,243,297,179,131145,3229,8692,1555,4193,1096,2517,855,2832,932,3227,982,3004,1029,2644,954,2792,821,2549,860,6460,1332,10711,1727,15932,1863,15541,1972,11036,1364,15241,1704,23774,1946,84956,2693,9069,1363,3932,1016,3588,1088,3515,956,3034,808,1970,936,1767,607,1176,489,2217,830,4171,922,6085,1422,8782,1901,7584,1509,5185,1147,6853,1295,16028,1349,55731,1614,6036,1291,4057,917,2920,762,2817,795,2679,811,1583,555,1643,534,2003,793,1663,654,2730,619,5184,1035,5584,1069,3225,807,2618,715,4054,965,6935,1155,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7689964,22835,199313,6919,35160,3841,14036,2325,14748,2424,15910,2270,15809,1991,16102,1827,11708,1795,11853,1902,9333,1560,19392,2789,14106,1975,13415,2250,4280,1127,1406,538,1064,526,991,516,2145170,16925,123883,6384,64427,4510,79770,5353,107469,6730,103984,6324,111606,6531,116816,6949,120898,5968,97901,6201,197417,7265,245751,9975,295091,10413,190982,8857,97331,5881,101011,5274,90833,4157,2908916,16988,186158,8127,109273,5092,115826,5758,124291,7343,119322,6252,135194,6625,128216,6840,132351,5667,115580,5668,232402,8605,296153,7665,372598,9742,260173,7787,168916,6914,189486,7731,222977,7767,2436565,13578,185527,7389,172951,7233,181776,6932,173264,7699,151865,6985,146769,6190,137051,5522,125450,5739,114637,5732,190943,5847,219956,7571,243867,6928,137016,5187,79789,4444,76071,3574,99633,4409,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
