GEO_ID,C06001_001E,C06001_001M,C06001_002E,C06001_002M,C06001_003E,C06001_003M,C06001_004E,C06001_004M,C06001_005E,C06001_005M,C06001_006E,C06001_006M,C06001_007E,C06001_007M,C06001_008E,C06001_008M,C06001_009E,C06001_009M,C06001_010E,C06001_010M,C06001_011E,C06001_011M,C06001_012E,C06001_012M,C06001_013E,C06001_013M,C06001_014E,C06001_014M,C06001_015E,C06001_015M,C06001_016E,C06001_016M,C06001_017E,C06001_017M,C06001_018E,C06001_018M,C06001_019E,C06001_019M,C06001_020E,C06001_020M,C06001_021E,C06001_021M,C06001_022E,C06001_022M,C06001_023E,C06001_023M,C06001_024E,C06001_024M,C06001_025E,C06001_025M,C06001_026E,C06001_026M,C06001_027E,C06001_027M,C06001_028E,C06001_028M,C06001_029E,C06001_029M,C06001_030E,C06001_030M,C06001_031E,C06001_031M,C06001_032E,C06001_032M,C06001_033E,C06001_033M,C06001_034E,C06001_034M,C06001_035E,C06001_035M,C06001_036E,C06001_036M,C06001_037E,C06001_037M,C06001_038E,C06001_038M,C06001_039E,C06001_039M,C06001_040E,C06001_040M,C06001_041E,C06001_041M,C06001_042E,C06001_042M,C06001_043E,C06001_043M,C06001_044E,C06001_044M,C06001_045E,C06001_045M,NAME,C06001_001MA,C06001_001EA,C06001_002EA,C06001_002MA,C06001_003EA,C06001_003MA,C06001_004MA,C06001_004EA,C06001_005MA,C06001_005EA,C06001_006MA,C06001_006EA,C06001_007EA,C06001_007MA,C06001_008EA,C06001_008MA,C06001_009EA,C06001_009MA,C06001_010MA,C06001_010EA,C06001_011MA,C06001_011EA,C06001_012MA,C06001_012EA,C06001_013EA,C06001_013MA,C06001_014EA,C06001_014MA,C06001_015MA,C06001_015EA,C06001_016MA,C06001_016EA,C06001_017MA,C06001_017EA,C06001_018EA,C06001_018MA,C06001_019EA,C06001_019MA,C06001_020MA,C06001_020EA,C06001_021MA,C06001_021EA,C06001_022MA,C06001_022EA,C06001_023EA,C06001_023MA,C06001_024EA,C06001_024MA,C06001_025MA,C06001_025EA,C06001_026MA,C06001_026EA,C06001_027MA,C06001_027EA,C06001_028EA,C06001_028MA,C06001_029EA,C06001_029MA,C06001_030MA,C06001_030EA,C06001_031MA,C06001_031EA,C06001_032MA,C06001_032EA,C06001_033EA,C06001_033MA,C06001_034EA,C06001_034MA,C06001_035MA,C06001_035EA,C06001_036MA,C06001_036EA,C06001_037MA,C06001_037EA,C06001_038MA,C06001_038EA,C06001_039MA,C06001_039EA,C06001_040MA,C06001_040EA,C06001_041EA,C06001_041MA,C06001_042MA,C06001_042EA,C06001_043MA,C06001_043EA,C06001_044MA,C06001_044EA,C06001_045EA,C06001_045MA,state
0400000US13,10429379,-555555555,655223,5384,1859542,5539,1018588,7355,2805502,8766,1418289,7699,1270385,3827,870469,5289,531381,4640,5751677,39740,568068,7866,1411929,17577,622490,11788,1293614,19459,592485,11022,561506,8976,425098,9160,276487,6427,3472169,39111,74928,6054,369202,15894,299541,9596,996011,18433,591019,11158,555869,9343,374890,7711,210709,5802,139565,7689,5748,1698,18666,2736,15758,2724,47662,5031,21845,3267,19512,2071,6203,1096,4171,1015,1065968,19136,6479,1543,59745,5659,80799,5067,468215,11753,212940,8487,133498,5855,64278,3767,40014,2976,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1427538,-555555555,89573,223,216424,456,123797,1427,387901,2143,173608,1439,182485,834,144861,999,108889,999,757188,11544,71811,2230,161025,3585,68662,3014,176929,6314,74156,3207,78655,3027,67402,3003,58548,2652,362026,6962,13857,1897,38231,2985,38355,2506,118258,4315,41132,2211,51642,2077,40839,1401,19712,1374,42759,3759,1904,730,7291,1470,4912,1109,12311,1877,5296,939,6110,1163,3221,767,1714,476,265565,10755,2001,830,9877,1712,11868,1957,80403,5714,53024,3138,46078,3006,33399,2594,28915,2241,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1716943,-555555555,116226,1915,327059,2257,161870,2958,437185,4117,198380,2427,213629,1874,160366,1500,102228,1093,817962,10490,94089,3420,214479,5481,84697,3591,187837,6867,73803,3576,73832,3949,54079,3195,35146,2825,780969,11725,19570,2833,103870,5367,65824,3739,203695,6769,102970,4365,124387,4318,98506,3258,62147,2657,16872,2944,919,683,2547,1053,1845,1058,5720,1477,2355,719,2533,863,844,563,109,135,101140,7182,1648,1051,6163,1904,9504,1849,39933,4019,19252,2277,12877,1987,6937,1631,4826,1042,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12802023,-555555555,767348,2622,2127742,2982,1199876,3960,3412569,5843,1678264,4031,1668629,3183,1123624,3282,823971,2177,8570225,29092,695180,5622,1819546,9613,883815,8916,2040199,16866,977772,9377,1029469,9204,645981,6895,478263,6082,2251563,26546,57454,4423,211671,8965,185198,7642,622089,11877,317567,7690,347345,7381,292639,7124,217600,5536,147814,7042,5974,1525,22149,3102,16926,2386,39427,3236,20907,2188,19959,2052,13469,1814,9003,1615,1832421,19648,8740,1903,74376,4439,113937,6040,710854,13292,362018,7787,271856,6673,171535,4900,119105,4650,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6666818,-555555555,419552,2273,1154479,3228,657470,4853,1686499,6242,855973,4547,868959,3024,599762,2611,424124,2020,4532145,23827,375184,4032,939745,10675,442743,6907,1066727,11786,532756,8757,554131,7574,367610,5295,253249,5167,1738581,22170,39568,3514,177367,8729,167497,6867,453951,11006,259121,8856,275460,6931,209086,5603,156531,4869,44859,4584,1216,762,8262,2219,4625,1127,13292,1948,8447,1764,4706,1101,2306,760,2005,649,351233,10753,3584,1369,29105,2865,42605,3784,152529,6738,55649,3586,34662,2727,20760,2649,12339,2057,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3145711,-555555555,198623,2385,531727,2905,321452,3224,767260,4596,382916,3251,419109,2119,291104,1545,233520,1232,2209278,14530,169512,3092,418950,5010,203756,5017,488200,6287,251840,3706,293980,4705,208334,2821,174706,2894,750559,15280,26381,2868,96645,4382,94861,4565,201193,6262,99754,4078,105318,4925,73127,2903,53280,2830,19146,1911,804,640,2876,791,2253,858,6099,1210,3442,916,2837,762,224,168,611,531,166728,6675,1926,770,13256,2373,20582,2568,71768,4749,27880,2639,16974,2039,9419,1495,4923,1194,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2913123,-555555555,193049,2410,519526,2979,296020,4001,738735,4610,343221,3172,375121,2403,255640,1997,191811,1523,1734866,13986,166731,3436,401932,6138,176804,4782,383987,7265,162602,4192,200237,4404,134557,3179,108016,2670,952105,14709,23642,2482,102915,6150,97186,4404,257216,7017,137898,3968,148387,4309,107844,3221,77017,2807,25595,2834,1290,558,2989,1097,3584,929,8406,1501,4912,1081,3281,752,982,353,151,121,200557,6935,1386,632,11690,1990,18446,2267,89126,3795,37809,2595,23216,1959,12257,1520,6627,1447,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4454189,-555555555,276356,2604,738248,3606,420632,4012,1129441,4485,584245,3130,596219,2833,424189,1797,284859,1748,3083978,20973,237723,3794,585809,8341,288289,6584,707268,8770,364972,6572,397224,6040,290797,4583,211896,4331,1168311,17788,36351,3084,132179,7184,108838,6082,339399,8175,186840,6380,175117,5764,122847,4539,66740,3696,32815,3126,1012,495,4105,1214,4454,1489,9352,1826,5524,1336,6264,1476,1537,520,567,298,169085,7898,1270,551,16155,2574,19051,2556,73422,4238,26909,2708,17614,1862,9008,1929,5656,1287,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4684333,-555555555,306213,3181,803029,3524,454814,5212,1242749,6582,577426,4929,603991,2518,420819,3502,275292,2938,3669092,18355,284864,3912,698672,7643,363205,6422,925134,9782,426903,7554,454148,5197,312442,4921,203724,4098,791034,15713,18265,2616,89558,6765,68995,4860,225331,7428,113112,6663,122805,4961,92491,3633,60477,3434,32804,3533,1351,819,2980,1034,5785,1767,10272,1689,5059,1281,4217,1101,1875,743,1265,642,191403,8271,1733,748,11819,1809,16829,2538,82012,4718,32352,3420,22821,2176,14011,2039,9826,1312,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1335907,-555555555,64390,1099,189812,1286,109965,1550,309831,2178,184823,1455,210345,1024,159161,927,107580,668,848403,9392,56924,1765,150534,3624,71475,2545,192262,4813,107889,3114,119937,3701,86193,2810,63189,2561,426513,9123,6360,1267,33384,2974,34277,2729,99361,4771,67878,3090,79758,3591,66426,2893,39069,2485,15558,2277,976,602,2325,1018,489,269,3648,1042,2095,679,3877,851,1100,380,1048,435,45433,3032,130,158,3569,859,3724,1004,14560,1623,6961,1323,6773,1399,5442,1010,4274,971,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,6052177,-555555555,363313,1648,983637,1996,537623,3708,1609807,4491,844542,3429,810669,1954,532895,1754,369691,1901,2853910,22044,292633,4862,688035,10025,303949,6887,637949,9447,302325,6107,309879,6529,193211,4897,125929,3934,2180098,21721,59921,4106,222773,9613,158426,6653,571665,11969,356491,7307,358379,6446,262176,5229,190267,4503,90233,5373,3095,955,14151,2033,8966,1799,29817,2801,14567,1969,12240,1760,4826,911,2571,934,927936,17540,7664,1543,58678,4753,66282,4433,370376,9244,171159,5477,130171,4466,72682,3311,50924,2733,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6859819,-555555555,360336,1271,1010248,1444,700662,2261,1807909,3260,942394,2381,930446,1663,636036,1830,471788,1931,4125994,25623,317318,3970,813055,8575,422409,9060,899819,12652,497894,8113,524262,6580,366151,5724,285086,5815,1371892,19110,28001,3212,103849,6618,157901,7135,406536,10383,205787,6288,216811,5328,155554,5134,97453,4322,205461,9369,5126,1202,27708,3480,22275,2907,62453,4329,35150,2888,27087,2710,16663,1702,8999,1329,1156472,19090,9891,1851,65636,5403,98077,6323,439101,9871,203563,6608,162286,4900,97668,3990,80250,4595,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9962311,-555555555,572370,2095,1603491,2667,967140,3829,2423754,5263,1328423,3965,1402020,2208,978239,2228,686874,1956,7581345,23204,525277,3812,1390082,8630,761684,6344,1783469,11211,965076,7595,1044053,6886,669206,5526,442498,4720,1600774,20851,35987,2962,147330,7172,128805,5861,360707,9218,228540,6513,263897,6876,244012,5634,191496,4799,76386,4656,3140,730,13815,1938,8321,1597,25054,2464,9734,1512,8690,1282,4643,840,2989,732,703806,16780,7966,1700,52264,5050,68330,4296,254524,8736,125073,4285,85380,3465,60378,2947,49891,2556,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5576606,-555555555,353860,1971,943922,2435,500408,3114,1459943,4283,708904,2845,750665,2013,492811,1534,366093,1434,3759056,13993,314438,3460,772176,7397,341805,5517,853623,8204,429600,5263,482896,5474,318479,4363,246039,3430,1290331,15112,31984,2586,118690,6481,109907,5264,372489,8937,194005,5709,218051,5096,145960,4461,99245,3349,40976,3601,1515,722,7523,1495,4595,1023,15357,2099,6324,1235,3744,881,1357,376,561,304,486243,10464,5923,1427,45533,4412,44101,3205,218474,5861,78975,3568,45974,2304,27015,2373,20248,1829,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
