GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001EA,B18102_001MA,B18102_002EA,B18102_002MA,B18102_003EA,B18102_003MA,B18102_004EA,B18102_004MA,B18102_005MA,B18102_005EA,B18102_006MA,B18102_006EA,B18102_007EA,B18102_007MA,B18102_008MA,B18102_008EA,B18102_009EA,B18102_009MA,B18102_010MA,B18102_010EA,B18102_011MA,B18102_011EA,B18102_012EA,B18102_012MA,B18102_013EA,B18102_013MA,B18102_014EA,B18102_014MA,B18102_015EA,B18102_015MA,B18102_016MA,B18102_016EA,B18102_017MA,B18102_017EA,B18102_018MA,B18102_018EA,B18102_019MA,B18102_019EA,B18102_020EA,B18102_020MA,B18102_021MA,B18102_021EA,B18102_022MA,B18102_022EA,B18102_023MA,B18102_023EA,B18102_024MA,B18102_024EA,B18102_025EA,B18102_025MA,B18102_026EA,B18102_026MA,B18102_027MA,B18102_027EA,B18102_028MA,B18102_028EA,B18102_029MA,B18102_029EA,B18102_030MA,B18102_030EA,B18102_031EA,B18102_031MA,B18102_032MA,B18102_032EA,B18102_033MA,B18102_033EA,B18102_034MA,B18102_034EA,B18102_035MA,B18102_035EA,B18102_036EA,B18102_036MA,B18102_037EA,B18102_037MA,B18102_038EA,B18102_038MA,B18102_039MA,B18102_039EA,state
0400000US40,3851302,1847,1890297,4538,136647,2211,896,462,135751,2268,356913,2258,2796,839,354117,2437,444886,2996,6979,1268,437907,2971,690741,3124,43145,2710,647596,4135,162415,1750,33832,1867,128583,2475,98695,1156,33485,1821,65210,2090,1961005,3758,125887,1546,844,395,125043,1576,340261,2375,2643,663,337618,2497,447366,2579,5318,936,442048,2723,724320,2744,21435,1698,702885,3275,184104,1541,13010,1337,171094,1951,139067,1801,29024,2192,110043,2456,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,118268,1603,863,530,117405,1693,328390,3041,1766,832,326624,3098,470417,3050,6849,1651,463568,3422,786576,3128,34400,2997,752176,4245,204792,2096,34602,2539,170190,3075,116062,1385,37643,2425,78419,2792,2078396,4036,113985,1851,403,285,113582,1922,311308,2445,1449,632,309859,2365,463652,3158,4993,1276,458659,3217,812657,3408,20338,2306,792319,4229,224756,2005,13510,1553,211246,2467,152038,1641,30904,2694,121134,2974,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,361122,2014,2015,902,359107,2239,998442,2969,6742,1443,991700,3049,1402966,3628,14854,2001,1388112,4258,2411415,3860,87897,4720,2323518,6298,589639,2262,73187,3786,516452,4484,376367,2438,99492,3932,276875,4157,6462521,4539,343512,1718,1624,830,341888,1661,953335,2070,4554,1150,948781,2353,1407559,3179,9284,1758,1398275,3619,2527063,3493,51123,3721,2475940,4983,671659,2297,34556,2969,637103,3915,559393,2793,104110,4402,455283,5387,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,28026,629,0,217,28026,629,77171,989,357,256,76814,1002,127592,1104,1923,847,125669,1256,197673,1722,7243,1486,190430,2254,47074,780,6409,1155,40665,1293,27021,753,5809,1104,21212,1430,539554,1934,26993,701,113,142,26880,721,74480,1075,408,400,74072,1072,129575,1569,1239,708,128336,1752,212543,1347,3996,1370,208547,1825,52463,635,2540,618,49923,897,43500,816,7910,1443,35590,1372,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,148358,2897,1139,796,147219,3008,410931,4646,2802,844,408129,4693,526893,4856,4167,1205,522726,4993,899687,4425,33185,3188,866502,5299,245125,2058,32888,2684,212237,3290,133981,2065,33304,2656,100677,3085,2563285,6116,141156,2863,1475,1086,139681,2879,398759,3541,1812,820,396947,3625,552172,3068,3871,1194,548301,3130,1001961,3398,21358,2620,980603,4187,287841,2142,16487,2330,271354,2981,181396,1601,35650,2849,145746,3134,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,30609,1488,80,100,30529,1504,77829,1756,242,188,77587,1718,98549,1722,759,383,97790,1817,157282,1880,8249,1512,149033,2054,40388,810,5983,1092,34405,1362,22725,548,6890,916,15835,1001,424444,2791,29851,1697,82,106,29769,1697,73730,1366,224,183,73506,1380,93334,2049,471,277,92863,2076,154894,1597,2547,629,152347,1652,40285,733,2553,580,37732,766,32350,877,5749,999,26601,1252,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,204882,2922,1278,676,203604,3083,558798,4810,3150,855,555648,4763,731166,5139,8539,1568,722627,4880,1242600,5382,58334,4059,1184266,6519,295501,1779,48145,2800,247356,3235,166612,1725,49162,2915,117450,3431,3412993,6037,200246,2824,756,491,199490,2923,541383,4080,3644,1111,537739,4333,755157,2781,7304,1781,747853,3442,1337061,4029,36647,3080,1300414,4891,340540,1694,22967,2145,317573,2420,238606,2183,46150,2651,192456,3201,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,1033873,5467,6521,1594,1027352,5967,2723208,7077,16471,2318,2706737,7515,3373390,8248,37607,4050,3335783,10081,5065903,9099,172288,7197,4893615,11176,965435,3579,141180,5657,824255,6349,542552,3375,161848,5427,380704,6507,14132563,9109,985905,5400,5137,1485,980768,5530,2612817,7015,10819,2065,2601998,7151,3352741,5912,21881,2803,3330860,6552,5319376,6636,104403,5559,5214973,8662,1098200,3784,70808,4388,1027392,5495,763524,3580,150532,5733,612992,6160,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,129268,1376,624,556,128644,1361,346712,2062,1908,642,344804,2352,399841,2571,3284,982,396557,2553,515108,2531,17142,1965,497966,3178,95170,1119,15692,1608,79478,1845,59078,883,18224,1714,40854,1887,1531141,3167,123821,1315,418,359,123403,1376,323362,1871,1796,716,321566,1941,392666,1675,4533,1272,388133,2236,515405,1946,8957,1424,506448,2585,104884,1240,7290,1423,97594,1847,71003,1186,13643,1454,57360,1791,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,15637,720,105,114,15532,723,45108,1087,417,279,44691,1157,70637,1058,915,533,69722,1220,120607,1016,5158,986,115449,1427,33705,482,3983,743,29722,832,18510,419,5460,844,13050,983,313352,1189,14459,552,150,164,14309,548,42300,828,276,204,42024,856,68498,992,686,382,67812,1018,126583,1003,3740,1002,122843,1361,36714,603,1811,522,34903,804,24798,426,5718,819,19080,894,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,257474,3490,862,579,256612,3510,693389,4637,4303,1248,689086,4655,921251,6024,8350,1898,912901,6337,1569840,5870,48920,3728,1520920,6358,352864,2541,42085,3109,310779,3895,202300,2436,48575,2521,153725,3049,4259692,6007,244446,3468,1326,647,243120,3437,669785,4315,3008,988,666777,4514,957388,5467,8529,1919,948859,5547,1699274,5046,26946,2697,1672328,5868,401713,2886,23105,2544,378608,3876,287086,2802,48269,2926,238817,4085,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,231620,1571,1455,608,230165,1590,606080,2637,3005,972,603075,2816,868472,4152,8164,1816,860308,4670,1411371,3937,56694,3906,1354677,5317,323280,2150,51497,3239,271783,3590,178301,1427,57823,2557,120478,2620,3680688,4107,223395,2186,2209,1026,221186,2346,584226,2447,2972,996,581254,2593,840791,3429,6762,1566,834029,4135,1435872,3317,32526,2878,1403346,4152,354629,1947,20755,1945,333874,2652,241775,2347,50937,3166,190838,3923,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,51869,1913,137,204,51732,1934,138989,2734,1824,806,137165,2652,184646,2072,3673,1218,180973,2458,347566,2384,26451,2712,321115,3554,97811,968,22664,2582,75147,2627,56692,819,19806,1856,36886,2055,909553,3271,46018,1825,809,485,45209,1843,135227,2613,714,302,134513,2578,181084,1749,2458,943,178626,2057,359817,1966,13463,2273,346354,2856,107441,937,8469,1217,98972,1443,79966,1304,18038,1938,61928,2201,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,171191,1978,1227,563,169964,2102,480898,2510,2186,608,478712,2593,636376,3133,5597,1402,630779,3362,1121087,3140,43198,2730,1077889,3988,264986,1367,32677,1711,232309,2218,157686,1402,41367,2116,116319,2344,2891739,4172,162794,1634,875,432,161919,1763,464050,2687,1681,572,462369,2665,627794,2547,4184,1038,623610,2816,1131676,2888,20239,2058,1111437,3632,283244,1636,15152,1537,268092,2171,222181,1450,35719,2383,186462,2331,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,18810,1350,153,205,18657,1402,52428,1563,421,457,52007,1703,65394,1810,1003,532,64391,1840,109095,1651,8539,1745,100556,2411,27417,963,6009,1050,21408,1486,15400,918,6200,1091,9200,1215,280347,2527,19100,1206,166,197,18934,1177,47218,1745,378,352,46840,1713,63068,1713,514,402,62554,1725,105622,1115,3194,857,102428,1278,27340,1075,2666,715,24674,1287,17999,904,3657,928,14342,1259,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,82207,2747,0,262,82207,2747,262482,3557,2862,1158,259620,3496,354286,2762,4954,1581,349332,3194,587484,2864,25790,3342,561694,4265,165222,1493,19804,2478,145418,2677,117527,1433,25909,2440,91618,2997,1740769,5004,64492,2806,542,436,63950,2826,246948,3296,518,388,246430,3367,367907,2537,4302,1882,363605,3152,690895,2592,17398,2487,673497,3613,202132,317,16905,2317,185227,2291,168395,642,32813,3039,135582,3075,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
