GEO_ID,B19126_001E,B19126_001M,B19126_002E,B19126_002M,B19126_003E,B19126_003M,B19126_004E,B19126_004M,B19126_005E,B19126_005M,B19126_006E,B19126_006M,B19126_007E,B19126_007M,B19126_008E,B19126_008M,B19126_009E,B19126_009M,B19126_010E,B19126_010M,B19126_011E,B19126_011M,NAME,B19126_001MA,B19126_001EA,B19126_002MA,B19126_002EA,B19126_003EA,B19126_003MA,B19126_004EA,B19126_004MA,B19126_005MA,B19126_005EA,B19126_006MA,B19126_006EA,B19126_007EA,B19126_007MA,B19126_008EA,B19126_008MA,B19126_009EA,B19126_009MA,B19126_010MA,B19126_010EA,B19126_011MA,B19126_011EA,state
0400000US25,98758,1414,118733,1864,134915,2621,108732,1603,49587,1653,64419,3651,53555,4562,70927,3677,44698,1775,31463,967,59328,2820,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,69664,611,83120,791,92792,1341,78226,776,37399,716,45966,1142,37979,2841,52803,1786,35101,915,26283,780,46615,1476,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,86416,733,98578,964,111045,1126,89633,981,46631,1042,55241,2308,50615,1992,65498,5164,43055,1491,35128,1818,57648,2862,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,55937,988,70949,1059,77740,2559,66824,1966,29760,1239,40061,3170,35518,4915,46889,4562,26938,1103,20818,972,35193,1702,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,67317,630,79953,774,89229,1666,74584,1043,37085,690,45938,1681,38671,2869,53498,3660,34022,1136,26672,1302,45883,1981,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,68994,1978,77140,1398,84904,3781,73163,2620,35757,2402,45796,2853,40484,9164,51700,9131,31629,2979,25867,2579,39661,7132,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,75112,1202,86174,1173,91646,1478,81243,1126,38426,1991,50156,2530,43701,4471,58724,6029,34460,2045,26926,1662,51753,3229,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,68276,1415,81087,1196,85235,3264,79160,1843,44829,1979,51782,2506,47772,3210,59096,3849,40443,1845,31570,1632,54573,3380,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,91029,2083,102528,2060,118603,5339,94126,2504,50666,3741,62497,6650,54778,7427,71134,8173,42994,3241,31584,3014,60350,3862,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,97300,1088,116294,1084,127504,1848,108819,1620,51525,1033,62774,3353,50752,2539,69395,3075,47367,1929,32707,1604,63714,2629,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,58308,1906,72592,1877,80057,4607,69705,2257,33019,1647,40543,2676,32460,4809,45100,3776,30533,1294,24361,2212,39038,3270,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,80114,555,98946,1034,105088,1559,94346,1089,45131,773,57051,1788,42440,1762,66021,2935,41159,621,29059,1023,54910,1186,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,65964,573,80274,761,88784,2250,75576,958,35820,840,41333,995,36978,2218,45451,2640,33758,1247,26692,1387,42020,1068,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,81869,1830,91308,1745,101039,3039,86108,2042,44145,3553,52489,3801,47496,6479,62431,15220,36274,4290,27470,3989,53186,6764,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,69632,729,83361,654,95134,1249,77393,724,36133,725,46309,1432,41090,1102,52435,2341,32232,670,24968,750,44451,1289,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,61471,655,74730,1105,78578,2306,71774,1183,33474,990,41363,1999,33957,3056,50178,3259,31073,822,25050,1186,40781,1374,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,73202,1289,84526,1520,90941,1920,80765,1415,41439,1502,49986,2448,39713,4442,58460,6062,37330,1949,28664,2386,50420,2833,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,75949,581,89313,738,101115,856,82380,603,41478,770,52050,1101,45543,2172,57905,1747,36661,808,27788,1058,49949,1564,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,84557,2741,99917,1911,103063,4284,96928,3397,41347,2477,58717,9495,44357,6957,70301,8596,37230,3562,27699,3086,49938,5530,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,62432,754,77808,1095,86299,2209,73952,1164,33036,1073,42045,2693,35937,3101,47041,2773,31099,749,24544,1485,40041,2109,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,73236,1941,84052,1690,91004,1935,78481,2568,35257,3032,42988,4185,40421,2992,52561,6258,30144,2168,26215,2908,44300,6114,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,62926,737,75917,887,82906,1781,71976,917,34605,927,42323,1905,36683,2111,51338,3729,31639,780,24751,1390,42471,2333,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,70136,511,85270,531,88529,1252,82390,767,38894,627,48304,1409,41504,1153,53641,1714,35418,584,27344,732,48428,1294,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,77940,1192,86071,1122,89392,2094,82340,1626,47352,2391,58685,4668,56138,5049,61842,5311,41290,1511,31689,2058,56252,2285,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,74426,2366,85331,1833,89058,5933,83273,3611,39710,3979,49035,5951,39607,6934,61594,11379,35573,4937,28477,4413,50503,3432,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,86279,890,101690,790,110720,1561,96115,1312,46216,1158,57025,2468,49079,2415,66527,4033,41131,1125,31570,1062,52910,1728,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,84594,908,98121,995,103520,1881,93814,1126,47039,1216,59658,3117,51010,2382,67937,3551,41497,1212,30991,1791,54326,1479,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,56086,1573,66653,1675,77244,3247,62177,1554,29320,2156,36359,4016,33968,4337,40217,8638,26048,1759,17215,2325,36364,2548,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,75413,643,86757,623,100160,1262,80235,681,40957,672,50979,1302,44693,2961,59315,2732,35959,1188,29080,1394,50105,1656,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,74868,2059,83743,2932,88781,3715,79610,3786,41645,3468,59113,7348,59141,7108,58710,16103,35859,4186,31201,2894,55736,3137,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23190,694,30922,916,40515,1877,27874,1030,15284,833,19000,1430,14661,1760,21975,1896,13861,1000,7799,944,19555,962,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
