GEO_ID,C27001A_001E,C27001A_001M,C27001A_002E,C27001A_002M,C27001A_003E,C27001A_003M,C27001A_004E,C27001A_004M,C27001A_005E,C27001A_005M,C27001A_006E,C27001A_006M,C27001A_007E,C27001A_007M,C27001A_008E,C27001A_008M,C27001A_009E,C27001A_009M,C27001A_010E,C27001A_010M,NAME,C27001A_001EA,C27001A_001MA,C27001A_002MA,C27001A_002EA,C27001A_003EA,C27001A_003MA,C27001A_004EA,C27001A_004MA,C27001A_005MA,C27001A_005EA,C27001A_006MA,C27001A_006EA,C27001A_007EA,C27001A_007MA,C27001A_008EA,C27001A_008MA,C27001A_009EA,C27001A_009MA,C27001A_010MA,C27001A_010EA,state
0400000US16,1527325,8233,409934,5115,393160,5839,16774,3231,868825,5318,745159,7762,123666,6653,248566,1663,247929,1653,637,425,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9011537,27093,2010277,13821,1956923,14103,53354,5132,5480668,16691,5049580,19387,431088,15474,1520592,4307,1511591,4526,9001,1585,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5504327,9124,1307167,6456,1225865,9550,81302,7057,3293055,6575,2961052,12208,332003,11252,904105,2236,899870,2484,4235,1237,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2792841,6091,660786,4070,641820,4806,18966,2837,1646425,4448,1549365,7195,97060,6295,485630,1153,484478,1227,1152,527,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2418471,8322,605743,5272,576652,5742,29091,4064,1415718,5651,1260385,8108,155333,6951,397010,1376,395959,1454,1051,508,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3807446,6402,886600,4842,854795,7976,31805,5860,2283234,5108,2131085,8266,152149,7672,637612,1272,636228,1430,1384,540,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2839850,8254,640191,5257,622537,5613,17654,2891,1709667,5989,1520868,9382,188799,7754,489992,1531,488405,1597,1587,818,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1249171,1712,244188,2080,231845,2636,12343,1973,750362,1978,663572,5443,86790,5038,254621,793,254122,837,499,367,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3273422,13210,681412,6754,659639,6812,21773,3777,1994238,7935,1877331,9057,116907,7740,597772,2093,595554,2106,2218,910,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5330746,16168,1064719,8308,1052501,8525,12218,2114,3310617,10903,3204594,12259,106023,5953,955410,2482,953297,2490,2113,741,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7749183,10070,1678468,6214,1627410,6772,51058,4293,4661807,6825,4346693,10837,315114,10285,1408908,2157,1404785,2453,4123,1106,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4564911,7518,1013398,5488,985145,5432,28253,3179,2768263,4797,2636767,7066,131496,6329,783250,1388,781675,1550,1575,747,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1702665,5062,389216,4113,366051,5367,23165,4182,990771,3612,836511,9609,154260,8842,322678,1663,321576,1707,1102,569,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4932249,7973,1121963,5651,1069877,7295,52086,5026,2938461,6506,2591075,12964,347386,12881,871825,2460,868906,2625,2919,763,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,918409,2538,197122,1926,188811,2420,8311,2016,545503,2141,490142,4259,55361,4289,175784,793,175089,915,695,471,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1654484,5198,411831,3962,392486,4648,19345,2952,972633,3350,871638,5652,100995,5740,270020,1164,268600,1233,1420,723,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1917352,16626,414915,7374,384053,7982,30862,4688,1149152,11572,995785,12387,153367,7861,353285,2612,350532,2781,2753,1007,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1234771,2946,248644,2514,242678,2807,5966,1421,764573,2493,703298,4267,61275,4107,221554,813,220551,912,1003,641,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6054228,22473,1322351,10728,1279670,10681,42681,5007,3641404,14854,3301192,15073,340212,12565,1090473,4109,1086390,4286,4083,1268,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1557259,11670,370937,6636,356176,6761,14761,3218,893721,7062,793303,10511,100418,8589,292601,2502,290368,2681,2233,1046,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12383618,35453,2530797,16358,2464541,17245,66256,6241,7562666,22424,7117710,25386,444956,14794,2290155,7225,2282028,7388,8127,1587,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6934611,16949,1513422,10644,1447693,10973,65729,5299,4152526,11991,3557553,15841,594973,18561,1268663,2164,1265101,2190,3562,955,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,639879,2664,148381,1626,139587,2188,8794,1839,388444,2361,362342,3508,26102,2619,103054,483,102839,540,215,239,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9360043,9045,2079783,6334,1982411,10843,97372,8199,5615693,6964,5197359,16375,418334,14870,1664567,2759,1658367,2992,6200,1262,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2786861,7328,650707,4798,610915,5370,39792,3453,1639884,4865,1355473,7968,284411,8461,496270,1783,493667,1650,2603,702,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3466628,13633,726487,7621,701233,8168,25254,3784,2089985,8340,1892694,10680,197291,10647,650156,1937,648070,2042,2086,804,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10202848,16824,2100027,10622,2001606,12847,98421,8082,6128888,10529,5724087,15837,404801,14245,1973933,3077,1966994,3278,6939,1451,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,854190,7040,164854,3790,161619,3838,3235,1074,531723,4342,504624,4919,27099,3198,157613,1173,157217,1155,396,284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3325067,9001,707921,5949,673156,7518,34765,4507,1957252,6735,1669473,11184,287779,9970,659894,1830,658242,1960,1652,746,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,724050,3008,172210,2196,164770,2845,7440,1699,423486,2245,384896,3769,38590,3500,128354,547,128118,641,236,232,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5152703,8789,1154741,4882,1107650,6893,47091,5297,3090201,7100,2683348,14105,406853,13423,907761,1933,905213,2088,2548,635,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20618946,49724,5589824,25861,4980231,30346,609593,22550,12247547,32318,9389375,35850,2858172,36220,2781575,8536,2739134,8733,42441,5214,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2637146,9141,806857,5292,757898,5936,48959,4780,1518969,5551,1373704,7855,145265,7144,311320,1518,309506,1555,1814,790,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,581819,1292,115293,1231,113305,1334,1988,761,355380,1471,331044,2865,24336,2483,111146,433,110944,470,202,228,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5581886,16665,1220873,7386,1159076,7898,61797,5346,3390215,12165,3028700,16321,361515,14244,970798,2899,965931,3597,4867,1890,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5506411,15169,1176906,8438,1149948,8925,26958,3559,3372993,10511,3125852,11810,247141,10634,956512,2670,953140,2465,3372,944,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1663453,3930,354285,3244,345222,3929,9063,1961,979839,3745,891796,5871,88043,5629,329329,986,328908,1042,421,337,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4892216,10722,1059734,6302,1018645,6990,41089,3746,2957246,7115,2775454,8988,181792,6683,875236,1804,872795,2005,2441,722,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519911,3219,127565,2520,116042,3339,11523,2487,307422,2372,257984,5188,49438,5482,84924,853,84829,867,95,135,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2192849,25751,458287,10727,443736,10614,14551,3548,1274119,17636,1153710,17499,120409,8339,460443,7061,456764,7023,3679,1017,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
