GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001MA,B25101_001EA,B25101_002MA,B25101_002EA,B25101_003EA,B25101_003MA,B25101_004MA,B25101_004EA,B25101_005MA,B25101_005EA,B25101_006EA,B25101_006MA,B25101_007EA,B25101_007MA,B25101_008EA,B25101_008MA,B25101_009EA,B25101_009MA,B25101_010MA,B25101_010EA,B25101_011MA,B25101_011EA,B25101_012EA,B25101_012MA,B25101_013EA,B25101_013MA,B25101_014EA,B25101_014MA,B25101_015EA,B25101_015MA,B25101_016MA,B25101_016EA,B25101_017EA,B25101_017MA,B25101_018EA,B25101_018MA,B25101_019EA,B25101_019MA,B25101_020EA,B25101_020MA,B25101_021MA,B25101_021EA,B25101_022MA,B25101_022EA,B25101_023EA,B25101_023MA,B25101_024EA,B25101_024MA,B25101_025EA,B25101_025MA,B25101_026MA,B25101_026EA,B25101_027MA,B25101_027EA,B25101_028EA,B25101_028MA,B25101_029EA,B25101_029MA,B25101_030EA,B25101_030MA,B25101_031MA,B25101_031EA,B25101_032MA,B25101_032EA,B25101_033MA,B25101_033EA,B25101_034EA,B25101_034MA,B25101_035EA,B25101_035MA,B25101_036EA,B25101_036MA,B25101_037MA,B25101_037EA,B25101_038MA,B25101_038EA,B25101_039EA,B25101_039MA,B25101_040EA,B25101_040MA,B25101_041MA,B25101_041EA,B25101_042EA,B25101_042MA,B25101_043MA,B25101_043EA,B25101_044MA,B25101_044EA,B25101_045EA,B25101_045MA,state
0400000US13,2354922,19925,1529558,18602,87686,4919,262,235,710,441,86714,4940,130023,5461,2721,618,15823,1697,111479,5210,155557,7148,20689,2449,54225,4064,80643,5389,284625,9487,88606,5613,130844,7076,65175,4288,860897,14214,657472,14132,164355,5941,39070,3302,10770,2243,825364,11595,137062,5938,31029,2506,35245,2854,70788,4672,142283,5647,97404,4520,32095,3244,12784,1985,117465,5520,106899,5308,8585,1680,1981,630,149147,6001,145498,6127,2906,809,743,504,263051,8081,261968,8146,894,465,189,212,16356,2020,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268078,4714,172214,4524,5934,1060,0,187,6,13,5928,1062,7313,1195,71,79,537,429,6705,1085,11534,1686,258,153,994,515,10282,1656,22778,2117,2488,669,5281,883,15009,2010,123481,4221,55724,2800,38912,2563,28845,2232,1174,496,95864,3693,11836,1692,2321,673,1927,729,7588,1446,10902,1471,5387,1222,2727,795,2788,726,12287,1876,9158,1572,2401,845,728,337,15745,1483,14177,1579,1469,596,99,104,43291,2707,42349,2715,842,423,100,100,1803,678,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,435493,6933,280297,6541,14423,2032,109,131,291,189,14023,2011,27049,3299,703,311,3816,811,22530,3095,38478,3283,5037,1046,15850,2325,17591,2490,66691,4156,23072,2386,28856,2801,14763,2533,130999,4991,97456,4901,29776,2683,3767,907,2657,943,155196,5564,22884,2433,5195,1301,5457,1083,12232,1671,31184,3059,23099,2839,5364,1272,2721,686,23920,2547,21713,2345,2005,726,202,176,30153,2687,29877,2667,276,245,0,201,44830,3188,44648,3156,182,232,0,201,2225,829,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3182232,18239,2007439,17715,87467,3960,214,254,916,462,86337,4042,131877,5556,3096,663,16227,2099,112554,4730,186557,6833,18161,1913,52556,3339,115840,5523,352198,8667,94764,4065,130502,5454,126932,5213,1240164,12818,798787,11826,338871,8766,102506,4683,9176,1565,1174793,12243,148292,5546,16484,1619,22599,2176,109209,4883,187415,6770,70781,4121,59258,3457,57376,3722,156934,5569,104701,4715,39105,2766,13128,1502,211032,6191,184420,5664,20802,2383,5810,1178,454236,8052,442844,8006,9981,1368,1411,511,16884,2317,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1765500,14956,1156805,14021,60339,3650,330,251,935,355,59074,3588,108801,5241,6203,921,27799,2676,74799,4891,136144,4977,31073,2631,58360,3251,46711,3444,244184,7358,124064,5417,93897,4315,26223,2774,601474,11018,510517,10153,79367,4479,11590,1727,5863,1054,608695,10157,92014,4879,19712,1862,22544,2387,49758,3336,111276,4760,80171,4017,22881,2752,8224,1447,97154,4232,88835,4246,7121,1212,1198,564,117279,4389,115284,4205,1604,567,391,270,183225,5296,183056,5287,130,144,39,67,7747,1395,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,900362,9741,554182,8106,21479,2112,32,37,267,155,21180,2110,41118,2932,1577,425,8540,1575,31001,2462,61018,3351,10455,1470,26260,1940,24303,2122,115429,4954,49015,3397,48584,3000,17830,1673,312859,6612,249273,6573,53429,3217,10157,1380,2279,713,346180,7299,47756,2958,6974,866,11871,1211,28911,2178,60776,3437,35976,2440,18145,1948,6655,999,55011,3219,47682,3208,6432,917,897,493,64071,3724,62829,3742,1107,363,135,99,114913,3816,114404,3800,440,367,69,115,3653,771,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,743508,8948,438620,8776,14891,1787,42,69,243,162,14606,1748,32083,2281,777,296,6321,1059,24985,1896,45624,2945,7513,1191,18609,1844,19502,1750,89903,4765,32008,2631,39861,3150,18034,1725,254190,6119,192782,5077,51752,3222,9656,1565,1929,702,304888,6701,42168,2555,5693,856,9857,1357,26618,2028,51500,2964,27664,1974,15166,1630,8670,1346,46246,2565,39156,2251,5848,1115,1242,495,63856,2977,61904,2956,1688,527,264,173,97630,3659,97237,3613,393,265,0,177,3488,859,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1146668,12735,667936,11058,45158,3291,112,123,1252,481,43794,3313,65792,3605,4248,808,15744,1709,45800,3455,77137,3767,13636,1738,34255,2698,29246,2661,135224,5640,65030,3947,52773,3697,17421,1782,341590,9227,283442,7602,49027,3276,9121,1343,3035,765,478732,9559,97442,5520,31016,2606,23764,2463,42662,3568,94111,4345,71952,3831,16672,1921,5487,1069,74182,4122,70263,3988,3298,776,621,325,80670,4186,79757,4115,839,415,74,122,123668,5100,123454,5061,155,168,59,78,8659,1451,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1132229,12824,596545,11143,41878,3320,394,424,680,322,40804,3367,61217,4200,2084,794,11627,1494,47506,3980,63247,4178,11702,1792,25118,2750,26427,2411,108862,5521,41188,3768,43576,3287,24098,2549,315634,8278,246143,7604,58167,4396,11324,1696,5707,1462,535684,8994,113535,4692,38938,3142,24699,2626,49898,3958,102988,4997,83140,4288,15699,2062,4149,894,74845,3822,70290,3585,3576,938,979,362,91269,4542,90262,4523,859,496,148,158,142496,5277,141673,5242,778,396,45,82,10551,1939,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,395809,5987,243301,5727,12475,1399,8,13,565,417,11902,1439,22869,2172,835,414,3222,830,18812,2021,25296,2413,3346,800,7435,1270,14515,1831,50172,3856,17680,2024,21139,2120,11353,1658,131187,4176,93161,3564,31037,2626,6989,1182,1302,604,152508,4340,25293,2273,3697,794,5437,1042,16159,1836,29343,2051,15842,1600,9258,1550,4243,815,23454,1830,18984,1754,4047,736,423,210,28944,2500,27620,2359,1107,529,217,186,44223,2598,43698,2572,459,262,66,92,1251,405,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1472500,10315,1073033,11268,39163,3132,94,120,41,72,39028,3129,50154,3494,554,330,3024,758,46576,3346,69163,3857,3585,958,12487,1562,53091,3678,147045,6576,22336,2064,47693,3021,77016,5161,763385,10450,454192,9863,235579,7588,73614,4168,4123,946,399467,7518,40604,2934,2694,729,5186,899,32724,2789,53816,3522,19344,2097,18923,1708,15549,2002,48602,2891,34466,2515,10776,1396,3360,798,69493,3827,63215,3634,5341,1278,937,414,182779,6277,181314,6250,1304,471,161,139,4173,1046,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1623515,11340,1135557,12226,34760,2995,0,210,102,119,34658,2985,50975,3848,368,264,2283,821,48324,3728,68697,3857,2300,491,8431,1328,57966,3675,142394,5670,14235,2117,41289,2962,86870,4360,834857,10236,467301,9980,262485,7608,105071,4701,3874,922,487958,9103,51556,3536,1875,707,3695,868,45986,3235,67220,4053,11034,1395,22015,2470,34171,2481,61947,2825,28765,2112,23030,2253,10152,1591,76653,4265,58078,3710,13533,1795,5042,969,225691,6057,218769,6047,4888,1104,2034,800,4891,854,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2803372,15813,1688608,13609,83863,4037,305,280,1592,506,81966,3923,150088,4457,5599,894,27941,2235,116548,4133,193727,6513,29160,2194,76669,4443,87898,4423,331261,7919,133044,5302,136252,5519,61965,3141,922085,9704,723315,9576,163451,4867,35319,2289,7584,1140,1114764,11369,165588,5401,19269,1733,33865,2101,112454,5001,208809,4980,114679,3943,64533,2977,29597,2602,182868,5567,157579,5079,21748,2229,3541,777,213687,6101,205597,6057,6687,964,1403,547,325389,7522,322848,7505,2174,509,367,183,18423,1855,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1547594,10546,1038893,8908,32329,2182,40,63,203,131,32086,2178,61009,3026,1811,530,9463,1050,49735,2812,88227,3998,9030,1014,25554,1825,53643,3251,187138,5408,47857,2858,83185,3663,56096,3188,667410,8636,473164,7422,160264,5733,33982,2471,2780,767,508701,7224,56458,2948,7042,795,11718,1237,37698,2241,74687,3263,37976,2050,24584,1896,12127,1247,75581,2788,64145,2606,9286,1061,2150,633,101476,3494,96741,3505,3825,639,910,350,195910,4440,194570,4378,1121,400,219,181,4589,793,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,748055,10139,367369,8559,32127,2884,269,255,984,500,30874,2879,40065,3422,1719,637,10161,1810,28185,2951,46776,3795,8319,1343,20694,2501,17763,2311,77208,5108,35028,3316,31167,2916,11013,1904,169081,5921,136115,6035,27499,2545,5467,1342,2112,669,380686,8803,84226,4554,27478,2564,19949,2237,36799,3015,76731,4448,60414,3824,12268,1923,4049,1110,56948,3761,54430,3419,2473,882,45,74,65170,4478,64135,4449,901,546,134,193,89980,4653,89870,4655,110,159,0,217,7631,1499,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
