GEO_ID,B15002I_001E,B15002I_001M,B15002I_002E,B15002I_002M,B15002I_003E,B15002I_003M,B15002I_004E,B15002I_004M,B15002I_005E,B15002I_005M,B15002I_006E,B15002I_006M,B15002I_007E,B15002I_007M,B15002I_008E,B15002I_008M,B15002I_009E,B15002I_009M,B15002I_010E,B15002I_010M,B15002I_011E,B15002I_011M,B15002I_012E,B15002I_012M,B15002I_013E,B15002I_013M,B15002I_014E,B15002I_014M,B15002I_015E,B15002I_015M,B15002I_016E,B15002I_016M,B15002I_017E,B15002I_017M,B15002I_018E,B15002I_018M,B15002I_019E,B15002I_019M,NAME,B15002I_001EA,B15002I_001MA,B15002I_002EA,B15002I_002MA,B15002I_003MA,B15002I_003EA,B15002I_004MA,B15002I_004EA,B15002I_005MA,B15002I_005EA,B15002I_006MA,B15002I_006EA,B15002I_007EA,B15002I_007MA,B15002I_008MA,B15002I_008EA,B15002I_009MA,B15002I_009EA,B15002I_010MA,B15002I_010EA,B15002I_011MA,B15002I_011EA,B15002I_012EA,B15002I_012MA,B15002I_013EA,B15002I_013MA,B15002I_014MA,B15002I_014EA,B15002I_015MA,B15002I_015EA,B15002I_016MA,B15002I_016EA,B15002I_017EA,B15002I_017MA,B15002I_018EA,B15002I_018MA,B15002I_019MA,B15002I_019EA,state
0400000US22,140423,3129,75388,2532,15361,2452,10121,1512,18009,2226,3725,1084,13691,2047,3741,935,7270,1641,3470,675,65035,1941,10493,1865,7294,1343,17031,2359,1665,597,12636,1897,4686,927,6896,1250,4334,1033,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,10628,1121,4996,902,371,326,480,334,1039,460,502,500,787,459,72,90,842,449,903,622,5632,661,345,271,119,141,1500,637,31,42,1639,566,400,336,1074,410,524,248,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,345734,1864,179013,1599,43307,3730,24483,2923,39313,3272,5970,1428,23834,2479,8281,1745,19691,2449,14134,1847,166721,1367,34184,2950,20430,2999,31655,3076,4423,1145,26358,2484,8747,1591,24502,2683,16422,1877,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,454608,1113,220268,865,34403,3074,29245,3594,63397,3849,10900,2038,34773,3412,10897,2070,20642,2660,16011,2070,234340,822,34844,2847,26336,2493,54506,4296,9359,1483,44203,3544,18577,2693,29936,2891,16579,1818,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,259188,2174,131663,1763,20718,2227,17942,1843,32001,2937,7655,1374,24691,2072,9231,1472,10704,1572,8721,1031,127525,1624,16338,1801,15639,2148,27920,2251,6469,1142,25112,2025,11162,1359,15914,1711,8971,1320,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,146906,2094,77244,1780,16130,1780,11529,1557,16462,2011,3607,879,12498,1798,5202,1059,8516,1558,3300,697,69662,1536,13173,1658,9079,1421,15506,2005,1879,567,11258,1698,5908,1298,8967,1388,3892,973,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,42000,3031,23779,2327,4683,1138,3407,1000,6593,1536,1391,662,3880,1020,930,449,2406,876,489,338,18221,1657,2205,687,3238,952,3781,1206,585,353,2446,1019,1346,672,3025,1020,1595,597,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,128571,3344,64946,2569,9759,1651,9521,1787,14591,2433,3272,1092,12464,2358,3653,821,7140,1368,4546,1108,63625,2321,7281,1436,7816,1572,15290,2065,2212,861,12203,1750,4838,1231,7432,1560,6553,1254,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,18729,1231,9777,985,1264,806,2133,1006,2101,765,912,408,1640,676,673,418,790,443,264,219,8952,1003,635,430,1195,611,1463,576,388,271,2298,743,580,268,1494,592,899,374,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,102067,1641,54288,1574,14506,1582,9275,1728,11378,1892,2921,992,7622,1344,2689,872,4285,1038,1612,571,47779,1195,11839,1706,7197,1269,9746,1395,2483,740,8407,1291,2845,903,3438,863,1824,581,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,483686,1313,244922,1431,42945,3454,43735,3731,69409,4450,10376,1869,42585,3626,11691,1513,18889,2582,5292,1162,238764,841,38929,3123,38242,3336,68645,3831,7206,1599,47401,3697,12489,1798,19306,2312,6546,1140,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,26931,1287,13582,1050,915,664,1851,667,3072,1179,1058,734,2675,1025,857,422,1928,708,1226,698,13349,849,874,425,973,490,3510,860,376,382,2438,868,1661,892,2405,768,1112,547,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1117438,1001,553268,1045,83817,5774,60032,4196,169268,7901,20162,2239,94642,6231,28017,2805,70744,4751,26586,2648,564170,535,81178,4747,50728,4061,157996,6317,15691,2084,101959,6249,34634,2969,85131,4505,36853,2879,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,606602,2421,296248,1929,31460,3066,37943,3414,80154,5032,17736,2804,64888,3746,20422,2372,28757,2803,14888,1777,310354,1640,32383,3141,34510,3292,73968,4368,15231,1853,76066,3865,24363,2733,31519,3436,22314,2444,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2365690,2654,1143191,2461,189873,8883,160725,6809,294159,10560,63012,4758,178068,8601,72885,5701,126138,6707,58331,4763,1222499,1835,206726,6746,157175,5946,267942,9246,52888,3943,189435,7382,95524,4877,162985,6527,89824,4819,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,476705,4055,243793,3701,65469,5284,38183,3850,53674,4203,8717,1680,35633,3736,9948,1623,20914,2102,11255,1785,232912,2544,53078,4044,34082,3221,45852,3881,7353,1686,37584,3451,15374,2444,26518,2924,13071,1939,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13249,808,7463,1099,436,247,1164,654,1349,473,1570,1000,1581,606,840,513,314,229,209,182,5786,733,355,223,744,499,1282,535,483,352,1455,681,341,212,834,437,292,343,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,227001,2543,115719,1743,14171,1748,15187,2042,31573,3072,6760,1373,23725,2245,6214,1324,9772,1290,8317,1476,111282,2247,11964,1812,11420,1707,28849,2432,5053,1116,20820,2272,9369,1514,15413,1938,8394,1124,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,197987,1850,103680,1750,25947,2518,15890,1861,26199,2737,5451,1203,16429,1892,3889,871,7189,1298,2686,718,94307,1694,18368,1725,11449,1754,22598,2146,4628,1093,18143,1826,5742,738,9796,1518,3583,829,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,277055,2358,145409,1872,30010,2858,19974,2415,32954,3584,8276,1815,24090,2822,9416,1703,14257,2332,6432,1300,131646,1949,25234,2766,12833,2126,23664,2910,5329,1008,29329,3007,10147,1932,16854,2298,8256,1416,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,497044,3051,249870,2562,35470,3713,39386,4000,72927,4182,16684,2406,37837,3376,13353,2257,20601,2269,13612,2215,247174,1627,28219,2827,31163,3534,66512,3573,13410,1920,42933,3491,19320,2509,29453,2677,16164,2085,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,89333,997,43140,935,5965,1443,3766,1384,18508,2247,2226,748,5514,1274,1635,834,3401,1216,2125,729,46193,766,6353,1210,4269,1449,16801,2199,2169,800,7471,1398,2815,1021,4405,1245,1910,879,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,151542,2663,81528,2877,16412,2497,12230,2160,20920,2984,3657,1248,14817,2061,3171,1125,6312,1538,4009,1077,70014,2173,12980,1986,7115,1586,16774,2104,2207,725,12516,2062,5121,1284,9293,1959,4008,851,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,15743,954,9379,1150,1320,850,1064,499,3049,894,713,386,1575,564,193,206,949,612,516,346,6364,991,832,550,737,463,1846,729,352,364,808,374,454,407,1076,531,259,201,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,176098,3042,96235,2704,27183,2902,13066,1728,25444,2938,3537,952,11625,1835,2661,908,8343,1658,4376,1290,79863,2485,16475,2309,9315,1731,20535,2371,3883,944,10988,1679,4542,1050,10301,1937,3824,930,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6230377,6657,3099806,4622,611436,14256,477556,12112,744548,16431,152053,7331,541743,12799,166258,7856,290724,9523,115488,6062,3130571,5063,605385,13352,411551,12547,697933,16610,141155,6709,575332,14976,204263,8995,357306,11453,137646,6229,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,215503,1511,110293,1371,17303,2221,17460,2197,30554,3251,4448,1021,17972,2414,6995,1300,11033,1775,4528,1159,105210,1186,13768,1979,15864,2149,27498,2618,3820,1054,22354,2475,6501,1503,11615,1903,3790,905,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5641,716,2365,555,141,103,331,222,146,131,37,53,424,292,303,223,405,276,578,328,3276,520,289,212,61,86,356,255,27,37,832,346,86,98,1304,335,321,217,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,439050,3373,223494,2980,44703,4391,23999,3032,50930,4170,7234,1527,31335,2882,12634,2185,33565,3844,19094,2757,215556,2494,35710,4046,22162,2370,42207,3712,5414,991,38794,4226,14795,1985,37196,3600,19278,2460,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,474071,2416,248704,1495,53949,4175,32857,3400,53688,3791,12786,2122,41608,3362,15951,2320,26458,2941,11407,2042,225367,1991,49535,4072,25870,2949,42345,3585,10035,1944,42026,3555,17378,2298,23280,2478,14898,2291,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,12328,1575,5867,1210,503,348,344,273,1507,586,438,347,1533,601,341,204,831,416,370,290,6461,983,575,530,795,461,1142,610,198,245,1504,737,439,349,1226,691,582,318,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,197858,1820,102642,1710,16273,2174,15948,1799,28179,2654,5690,1095,17529,1638,5844,1128,8411,1455,4768,1023,95216,1464,13295,1930,13964,1880,20275,2116,4463,993,19766,1936,7150,1085,11095,1592,5208,965,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,31371,1581,17477,1131,2325,762,1996,852,5520,1333,1450,821,3327,1131,870,421,1459,749,530,471,13894,1319,1155,537,2238,790,2866,912,667,460,3105,924,1401,697,1511,576,951,559,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2320692,5225,1061631,3334,178878,6003,103409,5808,300001,11401,32303,3357,132895,7084,98259,6440,152694,7624,63192,4565,1259061,3210,190296,7217,83780,5174,288234,8254,27778,3484,149396,6025,141753,7698,269395,8239,108429,6192,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
