GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001MA,B25013_001EA,B25013_002MA,B25013_002EA,B25013_003EA,B25013_003MA,B25013_004EA,B25013_004MA,B25013_005EA,B25013_005MA,B25013_006MA,B25013_006EA,B25013_007MA,B25013_007EA,B25013_008MA,B25013_008EA,B25013_009EA,B25013_009MA,B25013_010EA,B25013_010MA,B25013_011MA,B25013_011EA,state
0400000US31,754490,4583,500086,6928,26239,1897,115995,4035,170567,5725,187285,4625,254404,6618,29954,2921,69967,3835,96611,4368,57872,2601,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,619309,7889,50013,2819,141581,5555,219214,6658,208501,6407,475304,8814,70249,4840,130107,5004,184148,6300,90800,4461,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,369037,5901,14069,2015,84281,4096,107540,4749,163147,4846,159663,4888,16321,2116,48567,3705,53731,3858,41044,3002,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,2053929,12820,108834,4928,460286,8944,483183,9419,1001626,11719,1164869,11609,168618,7633,341018,10882,299584,8473,355649,9059,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,521450,7322,61510,3823,115448,5242,170290,5723,174202,4598,246255,6801,34211,2956,59603,4081,92646,4616,59795,4728,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,3930033,20800,263012,7909,896319,12797,1035237,14201,1735465,17108,3374299,21042,578266,12641,868719,13062,822243,14107,1105071,16171,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,2586616,16311,228331,8008,577110,12768,800069,12938,981106,13215,1368453,16087,196479,7770,344986,10839,477870,13159,349118,9586,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,200554,4137,11494,1345,48838,2304,73190,3346,67032,3214,115752,3667,8978,1535,32561,3120,43872,3510,30341,3034,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,3070181,16573,202330,6304,919733,9536,904302,12314,1043816,13184,1597011,16099,205450,7344,523086,9756,538510,11593,329965,8727,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,962483,6980,83881,3991,260462,6153,306589,5414,311551,6122,507881,7566,66802,3695,158773,5255,187378,5803,94928,4632,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,1007015,9420,52157,3429,190742,6746,352088,6721,412028,7028,596620,10301,65496,4102,138924,6968,227762,7605,164438,6143,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,3421017,18098,223535,5982,1077982,13143,855228,13712,1264272,12406,1587734,16243,194017,6948,568794,11588,418801,9797,406122,8946,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,248723,5299,17918,2472,59489,3690,64200,3760,107116,4101,160025,4702,24391,2525,53573,4281,42474,2922,39587,3121,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,1309670,12305,115746,5326,329871,7443,407967,9634,456086,8686,595430,11967,94411,4351,179135,8080,203130,8078,118754,6508,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,233092,4186,10284,1265,65436,3148,77046,3737,80326,3627,111168,3817,13513,2085,33608,2929,39479,3401,24568,2175,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,1693790,16621,156251,5501,486517,9955,484587,10796,566435,11810,894865,13978,128798,6430,290464,8919,278895,7711,196708,7841,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9623874,22217,5964183,30479,765675,15302,1209805,16718,1783949,22925,2204754,21328,3659691,28117,618861,14787,900263,16393,1210852,20665,929715,16880,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,975448,5045,681563,7026,34175,2689,121010,5227,246721,6592,279657,6228,293885,6727,30718,3104,64564,4970,117528,5343,81075,4101,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,256629,3631,178405,3788,8196,1249,44107,2237,46145,2561,79957,2989,78224,3675,8231,1638,22520,2349,23804,2328,23669,2545,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3120880,13665,2077417,16923,152603,6038,406097,8940,560421,11115,958296,12897,1043463,11870,126973,5983,244004,8053,320102,9207,352384,7827,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2840377,11168,1783549,14805,89333,4622,314178,8074,614288,12232,765750,12058,1056828,14219,107517,6309,234076,8410,393582,12252,321653,10227,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,715308,7000,518882,7414,57827,3997,202552,5659,134563,4989,123940,4482,196426,6466,30784,3009,73314,4376,60251,4267,32077,2784,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2350293,7563,1565599,10504,83947,4308,418517,8277,499146,8093,563989,8359,784694,9580,80238,4439,244390,6238,278411,8091,181655,6011,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,225796,3968,159792,4280,8850,1451,42846,3594,56834,3574,51262,2903,66004,3869,5570,1145,20492,2638,25921,2575,14021,2153,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1191305,10722,802024,10541,191878,6103,203147,8512,166052,6105,240947,6878,389281,10101,96206,5560,122319,6706,101644,5847,69112,4823,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
