GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004EA,B01001G_004MA,B01001G_005MA,B01001G_005EA,B01001G_006MA,B01001G_006EA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009EA,B01001G_009MA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012MA,B01001G_012EA,B01001G_013EA,B01001G_013MA,B01001G_014EA,B01001G_014MA,B01001G_015EA,B01001G_015MA,B01001G_016MA,B01001G_016EA,B01001G_017MA,B01001G_017EA,B01001G_018EA,B01001G_018MA,B01001G_019EA,B01001G_019MA,B01001G_020EA,B01001G_020MA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023MA,B01001G_023EA,B01001G_024EA,B01001G_024MA,B01001G_025EA,B01001G_025MA,B01001G_026EA,B01001G_026MA,B01001G_027MA,B01001G_027EA,B01001G_028MA,B01001G_028EA,B01001G_029EA,B01001G_029MA,B01001G_030EA,B01001G_030MA,B01001G_031EA,B01001G_031MA,state
0400000US13,286165,15074,139279,8629,24649,3219,19254,2660,20199,3279,9738,1645,4093,1158,10359,1785,9541,1909,7756,1729,12823,2589,8343,1413,7632,1280,3319,786,1474,720,99,146,146886,9474,23163,3304,18119,2576,15822,2653,9736,1991,7588,1902,12785,2276,9447,1849,9242,1811,12961,2314,12815,2533,7498,1638,5443,1412,1893,696,374,256,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,331992,12399,167926,7228,18061,1842,18361,1653,18045,1691,9174,1159,5058,881,12613,1981,13140,1586,12165,1762,22181,2043,16442,1481,13027,1447,6483,1052,2730,804,446,252,164066,6782,19017,1515,18609,2098,15345,1565,8222,1154,4671,858,12787,1704,12487,1600,11922,1586,17850,1676,14166,1619,12973,1329,10740,1240,4270,1024,1007,554,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,52711,6054,29824,4078,4138,1171,3858,1220,3869,1152,2785,963,1721,703,2494,992,1711,996,1439,668,3173,931,1829,833,1393,701,1072,573,312,268,30,55,22887,2666,3051,796,2847,1131,2691,944,1700,787,825,483,2195,810,1595,869,902,434,3463,1194,1918,805,687,368,936,486,77,97,0,201,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,335471,13189,169542,8242,27116,2647,22099,2380,22593,2418,12702,1827,6264,1107,14116,2209,13462,2034,8999,1559,16555,1905,10874,1740,8279,1329,4632,927,1404,595,447,318,165929,7908,22665,2766,22948,2895,19879,2300,10707,1668,6805,1393,13992,2123,13153,2179,9691,1735,16852,1851,11636,1818,9272,1627,5139,883,2293,741,897,445,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,177031,8148,86546,4703,13698,1958,12954,1829,11885,1681,5741,1244,6055,1404,7301,1614,5197,1203,4490,976,7625,1464,5452,1075,3857,909,1522,519,769,360,0,197,90485,5788,14984,2327,12894,2178,10688,1984,6795,1618,4183,1145,8187,1600,6817,1551,4246,1099,7131,1671,5483,1254,4243,955,2700,761,1214,753,920,540,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,67729,5542,32062,3302,4504,1089,6672,1384,4026,1049,3499,1561,1758,632,2722,842,1499,746,1889,708,1954,724,2022,601,771,419,491,336,98,89,157,117,35667,3355,6339,1263,5907,1517,4253,939,2792,807,1844,613,2788,811,2233,751,1495,555,3024,986,2437,778,1548,713,529,308,338,219,140,186,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,101338,6084,52166,4132,7378,1314,7354,1606,7913,1512,3300,828,2598,717,4150,1030,5032,1364,2754,845,3945,1026,3285,891,2350,734,1264,446,709,337,134,115,49172,3626,7995,1464,6611,1294,5016,1079,4367,1039,2643,972,4750,1072,3006,782,1991,671,4144,1256,3053,845,2832,767,1604,518,891,441,269,207,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,101523,6447,53701,4074,9616,1783,8397,1844,7712,1391,3941,1432,3353,1038,4010,1238,3254,1035,2310,776,4583,1221,2073,662,2106,608,1197,502,955,460,194,200,47822,4018,7591,1462,7338,1502,5768,1223,3078,840,3238,1056,3181,1014,3398,914,1673,610,4255,1441,2487,696,3070,966,1662,612,918,469,165,244,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,86409,7164,42184,4557,7378,1742,5985,1781,5278,1318,2899,1078,2028,1042,3391,1455,1975,705,2763,978,2900,962,3533,1012,1645,627,1454,787,693,403,262,246,44225,4234,6436,1475,6368,1382,5680,1383,2736,1158,1888,766,4000,1283,1980,801,2522,906,4158,1040,3053,798,2566,935,1793,798,900,384,145,128,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30578,2319,14781,1384,1554,531,1636,516,2057,644,1204,740,323,210,1624,593,507,280,1141,548,1434,537,1598,596,745,347,836,328,122,124,0,175,15797,2037,2093,561,1731,484,2099,588,1580,674,574,312,1199,611,1667,612,555,451,1514,472,1082,449,959,411,449,264,271,192,24,59,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,205316,11384,101368,6448,15973,2129,15150,2019,13339,2187,6468,1376,3545,1002,8753,1867,7139,1372,5776,1297,9170,1543,7002,1365,5945,1197,2238,702,627,387,243,224,103948,7446,13636,2085,14145,2331,12464,1903,8228,1608,3179,831,6414,1487,7464,1434,6011,1542,10525,1777,11276,1814,5812,1211,3152,967,1400,587,242,177,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,209873,13038,108051,7869,15586,1956,14465,2144,12771,2556,6253,1311,5266,1418,9358,2059,7565,1487,7363,1375,11055,2071,8237,1813,5740,1324,2669,858,1286,548,437,307,101822,7012,12318,1946,12459,1947,11508,2097,6593,1137,4915,1060,8061,1683,7270,1491,6154,1439,12614,1798,8343,1352,6304,1531,3117,933,1302,572,864,674,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,294529,10231,147130,6369,21743,2536,22363,2120,19236,2419,10850,1606,7525,1255,13205,1839,10193,1815,6654,1193,11830,1652,9648,1570,7733,919,4270,963,1350,470,530,372,147399,6492,18792,2243,18306,1948,20543,2299,10171,1453,7031,1329,13144,2101,11017,1485,7146,1405,13378,1767,10170,1595,9451,1343,5500,938,2373,802,377,211,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,158237,8950,80475,5196,13766,1843,13330,2006,10248,1490,4332,1092,4095,1042,6793,1579,6109,1513,5405,1089,6300,1154,4530,913,3593,865,1559,443,402,243,13,21,77762,5079,13484,2014,11432,1519,10454,1422,5778,957,3018,758,6089,1151,6280,1376,5051,946,8153,1388,3013,603,3216,977,1033,390,518,258,243,180,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40431,5134,20088,3355,3575,1472,2850,881,3086,1298,1758,950,922,561,603,374,1043,539,1047,626,1082,524,1064,581,933,519,1109,646,922,567,94,162,20343,3045,3570,1076,2442,887,2207,891,1267,473,1036,734,932,624,1381,962,1244,672,1540,665,1547,599,2110,1000,711,392,213,218,143,180,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,161277,8726,82550,5461,15093,2098,9574,2095,9993,2047,4437,1069,3023,907,7955,2011,5248,1167,5290,1328,7706,1516,5431,1151,5222,1180,2245,703,1287,508,46,64,78727,5645,10518,1902,12616,2051,12395,2081,4221,1143,3920,1281,7292,1564,3858,1089,3864,1132,4837,968,6754,1290,3627,1016,3480,997,965,428,380,292,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,34098,3173,15858,2129,1807,589,2326,803,1976,713,657,327,471,345,1412,534,828,496,1055,486,1785,585,1557,574,1143,521,662,336,104,104,75,131,18240,2042,2546,805,1502,513,2184,728,2197,811,955,587,1447,595,846,343,1307,623,2079,891,1080,441,990,415,725,543,339,250,43,74,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,51228,3493,25874,2439,6087,1058,3633,760,3182,747,1638,650,880,475,1848,633,1813,600,1174,461,2841,812,795,304,1069,416,819,445,54,75,41,74,25354,1953,4158,836,3263,896,4152,1116,1784,641,666,321,2339,761,1897,842,1315,639,2432,695,1290,466,1256,481,595,301,200,176,7,18,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,139203,8911,69894,5198,9127,1651,11170,1885,6926,1481,4451,1192,1659,714,5738,1319,5769,1274,4548,1329,7013,1414,5467,1089,4341,1059,2480,689,607,306,598,541,69309,5393,12491,2150,8581,1712,6596,1365,3951,1077,1768,711,3836,878,5603,1403,5299,1114,8218,1662,4693,1260,4496,967,2034,503,1405,607,338,321,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,28109,2901,14596,1967,1712,530,2662,740,1628,609,650,354,808,387,769,426,558,396,901,635,1470,716,1405,553,699,376,1088,545,160,203,86,104,13513,2164,1492,534,2622,1055,961,498,990,509,322,258,1105,625,758,675,664,439,1387,583,692,488,1547,657,759,310,88,80,126,125,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,229588,10637,113737,6584,15974,2140,16668,2677,12730,1473,6422,1163,3231,890,7759,1395,12129,2088,7247,1529,10774,1703,8266,1456,7299,1189,3015,798,1946,777,277,182,115851,6396,15891,2530,13487,1804,14448,1987,7928,1730,3070,938,8880,1570,7313,1324,7302,1474,11784,1942,11574,1536,7668,1302,4001,1020,1944,792,561,298,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,69565,5524,36185,3781,3960,1173,4344,1308,4833,1412,2142,883,2551,936,2554,768,2978,838,1929,810,3351,1035,2764,954,2349,789,1697,564,628,298,105,96,33380,3064,4126,1270,3721,974,4592,1368,2014,729,1255,527,2141,752,2254,841,1792,729,3692,1045,2716,816,2180,613,1935,677,694,363,268,159,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,602071,18354,290389,10630,41852,3487,32192,2453,29170,2879,17922,2081,11384,1733,25212,3285,25530,3482,21206,2856,30608,3530,24485,2679,18422,2165,7848,1495,3417,802,1141,622,311682,11644,42033,3869,35753,3187,27931,3095,14472,1673,9176,1682,28120,3237,26205,2519,21448,2380,32332,3340,31075,2676,23703,2357,11381,1603,5592,1459,2461,919,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,266988,13249,131982,7440,22422,2854,18267,2796,18876,2378,9285,1759,5916,1518,11403,1808,10881,1896,7018,1220,9825,1456,9030,1514,5117,1222,2849,916,950,435,143,247,135006,8443,20494,2605,17904,2615,18645,2427,9740,1886,6736,1331,10607,2217,10343,2249,6689,1210,11669,1676,9558,1553,5818,1197,4436,935,1891,684,476,371,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14787,2568,7662,1665,1231,683,1307,552,940,678,263,337,501,260,523,287,295,237,693,458,698,384,384,307,772,435,18,32,27,40,10,19,7125,1514,1172,698,742,488,1306,626,436,279,234,175,767,449,471,366,51,74,650,338,434,319,556,399,180,193,104,103,22,42,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,340980,12350,169461,7591,25670,2577,24752,2442,23385,2755,13766,1868,8549,1580,13932,2421,14367,2520,5863,1127,14811,1814,10868,1537,7529,1223,3600,823,1686,599,683,497,171519,7859,26978,2948,25046,3205,21602,2503,10831,1648,9841,1915,15780,2385,12201,1818,7746,1422,13669,2475,10694,1819,9308,1723,4758,1103,1838,602,1227,644,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,302882,8985,148815,5484,20453,1931,18191,1783,16608,1916,9076,1200,7780,1497,12217,1743,9961,1581,8363,1152,14754,1475,9868,1077,11463,1007,7074,797,2152,391,855,333,154067,4962,17336,1585,18728,1845,15924,1594,9818,1520,6620,1124,12245,1452,12027,1369,8983,1041,17159,1650,11103,1033,12839,1169,7141,830,3096,623,1048,323,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,198742,9132,101435,6322,11591,1866,11396,2013,11262,2082,5598,1298,5034,1065,9507,1654,7547,1492,5593,1356,11362,1992,11328,1904,6013,1126,3660,840,1091,464,453,330,97307,6294,10978,1658,10975,1617,11983,1715,5740,1080,4085,1222,8004,1646,7594,1585,7668,1327,10868,1863,8561,1604,5697,1229,4287,948,780,357,87,110,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
