GEO_ID,B27014_001E,B27014_001M,B27014_002E,B27014_002M,B27014_003E,B27014_003M,B27014_004E,B27014_004M,B27014_005E,B27014_005M,B27014_006E,B27014_006M,B27014_007E,B27014_007M,B27014_008E,B27014_008M,B27014_009E,B27014_009M,B27014_010E,B27014_010M,B27014_011E,B27014_011M,B27014_012E,B27014_012M,B27014_013E,B27014_013M,B27014_014E,B27014_014M,B27014_015E,B27014_015M,B27014_016E,B27014_016M,B27014_017E,B27014_017M,B27014_018E,B27014_018M,B27014_019E,B27014_019M,B27014_020E,B27014_020M,B27014_021E,B27014_021M,B27014_022E,B27014_022M,NAME,B27014_001EA,B27014_001MA,B27014_002EA,B27014_002MA,B27014_003MA,B27014_003EA,B27014_004MA,B27014_004EA,B27014_005MA,B27014_005EA,B27014_006MA,B27014_006EA,B27014_007EA,B27014_007MA,B27014_008EA,B27014_008MA,B27014_009EA,B27014_009MA,B27014_010EA,B27014_010MA,B27014_011MA,B27014_011EA,B27014_012EA,B27014_012MA,B27014_013MA,B27014_013EA,B27014_014MA,B27014_014EA,B27014_015MA,B27014_015EA,B27014_016MA,B27014_016EA,B27014_017MA,B27014_017EA,B27014_018EA,B27014_018MA,B27014_019EA,B27014_019MA,B27014_020EA,B27014_020MA,B27014_021MA,B27014_021EA,B27014_022MA,B27014_022EA,state
0400000US13,6198581,8452,3429552,28505,1896248,18017,83660,5048,1812588,18310,1533304,19496,64565,5467,1468739,19647,1423573,23929,585457,14740,61518,4661,523939,13367,838116,15971,98368,5762,739748,15528,1345456,20638,487898,13032,208909,9772,278989,10354,857558,14935,262774,9709,594784,13427,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,802826,2934,462445,7995,252310,5842,20663,2370,231647,5928,210135,4943,14790,2390,195345,5250,191955,6412,85584,4378,18868,2201,66716,4266,106371,4544,23995,2182,82376,4010,148426,5302,55253,3604,27243,2658,28010,2462,93173,4120,32799,2806,60374,3674,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,964996,3769,502031,10413,306494,7303,20636,2401,285858,7383,195537,6431,8051,1514,187486,6191,272086,8191,111730,5574,15646,2627,96084,5302,160356,5722,17656,2672,142700,5567,190879,7529,62830,5087,32634,3443,30196,3456,128049,5916,38505,3634,89544,5013,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7669234,6747,4226261,22934,2405614,15797,156734,7498,2248880,15423,1820647,16433,146184,6012,1674463,16160,1956762,20434,811670,13036,166145,6884,645525,11775,1145092,15947,269129,9631,875963,13533,1486211,19791,563143,12048,281441,9388,281702,9444,923068,15150,345590,9042,577478,12400,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3910354,5624,2169063,18749,1242643,11922,70660,4407,1171983,12578,926420,12608,59422,3984,866998,13334,991471,16103,397988,10195,72550,4096,325438,10062,593483,10822,115567,5953,477916,8835,749820,14153,282993,9698,155008,6688,127985,6893,466827,9768,189018,7855,277809,7269,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1825767,4225,1116282,9447,635648,6060,41594,2906,594054,6408,480634,7381,31640,2458,448994,7541,454432,8144,183069,5718,40551,3249,142518,5510,271363,6124,65188,3087,206175,5772,255053,6722,96167,4212,53594,3654,42573,3248,158886,5233,66272,3642,92614,3939,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1671821,4780,988914,9203,569107,6780,28889,2880,540218,6907,419807,6980,15200,2120,404607,7543,408922,8686,168742,5331,19635,2335,149107,5073,240180,6497,27262,2783,212918,6037,273985,6563,93157,4519,42369,2947,50788,3549,180828,5613,54518,3546,126310,4774,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2607164,4489,1355751,13946,758150,9354,75158,4459,682992,8930,597601,9887,68542,4392,529059,9133,614562,10418,259308,7326,86554,4609,172754,5914,355254,7915,111384,4657,243870,7000,636851,10677,262105,6562,184943,5948,77162,4022,374746,7703,219473,7323,155273,6131,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2729961,5381,1408645,16781,760206,11720,65652,5190,694554,11914,648439,11457,78334,5766,570105,11173,617322,12711,266333,9054,61544,4549,204789,8315,350989,9993,107091,6559,243898,8474,703994,16845,283690,10115,168270,7056,115420,6308,420304,11374,211927,8784,208377,7687,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,790011,2277,429446,6937,235272,4911,14854,2093,220418,5130,194174,4683,6211,1115,187963,4747,220061,6214,94217,4079,15879,2163,78338,3787,125844,4701,21784,2618,104060,4180,140504,5527,58555,3803,38769,3030,19786,2281,81949,4031,43325,3154,38624,2807,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3659877,5001,2168164,15097,1172760,10493,87252,5291,1085508,10371,995404,12669,74923,4620,920481,12887,878154,13296,357225,9333,78660,4606,278565,8852,520929,9934,109622,5908,411307,8982,613559,10781,228962,7628,119938,5641,109024,5349,384597,9325,155995,7239,228602,6988,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4235243,4803,2335672,18856,1313190,12654,140221,8077,1172969,12987,1022482,12684,109161,6227,913321,10751,1190578,15367,478018,9741,137751,6813,340267,7159,712560,11389,188623,7396,523937,10251,708993,14837,276059,9472,166581,7117,109478,6230,432934,10269,222262,8311,210672,7147,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5913860,5777,3075859,17353,1768855,12898,136065,4965,1632790,12001,1307004,12884,111611,5188,1195393,11900,1594796,16871,655058,10901,166918,6581,488140,8817,939738,12260,243482,7927,696256,11785,1243205,16303,494365,9549,304024,7899,190341,6164,748840,12540,366949,9496,381891,8638,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3317065,4653,1955644,14146,1117492,8840,88958,4499,1028534,9351,838152,9069,66011,3513,772141,8637,931925,12084,382117,7504,100437,4435,281680,6933,549808,8693,132548,4980,417260,7305,429496,9858,167445,6144,97508,4913,69937,3394,262051,7117,113726,4513,148325,5406,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1705865,5175,865644,11683,463353,8169,24415,2593,438938,8164,402291,8490,20791,3003,381500,8704,367673,8829,157397,6805,20746,3233,136651,5904,210276,6646,29603,3366,180673,6525,472548,11346,187672,7244,96071,5471,91601,5213,284876,8085,123824,6835,161052,7848,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3561566,5666,2016027,14713,1112422,10947,51969,3390,1060453,11097,903605,9363,36752,3821,866853,9624,871636,13961,368794,9684,50119,4562,318675,9282,502842,9002,69157,4376,433685,9443,673903,13258,263109,8452,132098,6283,131011,5916,410794,8762,159178,5782,251616,6817,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,610502,2132,323097,6664,183724,4541,16330,1829,167394,4258,139373,4077,12037,1739,127336,4254,187999,6766,82327,3649,20796,2546,61531,2932,105672,4652,25163,3328,80509,3987,99406,5237,40329,3206,20723,2693,19606,2111,59077,3617,24080,2549,34997,2625,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1109152,2900,697087,7514,399565,4734,15215,1629,384350,4783,297522,5617,10986,1460,286536,5803,272557,6440,110097,4061,12067,1705,98030,3943,162460,5161,18470,1923,143990,5307,139508,5242,46979,2769,22209,2006,24770,2188,92529,4130,29738,2348,62791,3481,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1788916,3630,987474,12634,568105,8184,43174,3817,524931,8536,419369,8500,35089,3112,384280,7519,434036,10061,194778,6824,40586,2842,154192,6527,239258,7871,56209,4535,183049,6576,367406,9671,131461,6100,65376,4400,66085,4698,235945,6554,85868,5178,150077,5312,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,821660,2963,475907,7010,272433,4749,14310,1978,258123,4966,203474,4763,7873,1302,195601,4531,225785,7111,91266,3977,19287,2368,71979,3598,134519,5118,21133,2214,113386,4643,119968,5118,44076,3254,23615,2654,20461,2420,75892,4041,31014,3097,44878,2718,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5431362,5561,3046964,19539,1736577,12176,88615,5661,1647962,12649,1310387,13960,86575,5663,1223812,14001,1361524,16754,559737,10851,103657,5441,456080,11108,801787,12637,151623,6177,650164,11249,1022874,16997,369010,10009,169123,7323,199887,7580,653864,12886,219052,7851,434812,10762,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1186640,4332,578640,9889,321267,7737,49454,4013,271813,7737,257373,6732,44050,3948,213323,7054,286167,8135,125251,6072,43736,3609,81515,5447,160916,5722,64049,4225,96867,5236,321833,9753,140025,6720,90956,5251,49069,4507,181808,6164,94341,5053,87467,4612,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12138390,7331,6496390,29618,3590730,20186,404100,11043,3186630,21039,2905660,20223,322093,7850,2583567,22129,3056331,25247,1304912,17444,385608,10989,919304,14893,1751419,16286,528285,11686,1223134,15817,2585669,27142,1014653,15660,579013,13680,435640,11684,1571016,20141,788074,16258,782942,15655,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6030609,9672,3288396,24028,1814558,16490,100329,4927,1714229,15876,1473838,13934,72242,5398,1401596,14366,1440317,21611,583136,12714,76605,5130,506531,11878,857181,16847,135021,7705,722160,15534,1301896,22109,495233,12430,241714,7898,253519,9242,806663,15543,286842,9808,519821,13006,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,447988,2232,273975,5100,160847,3456,8248,1564,152599,3673,113128,3529,4200,1284,108928,3524,122335,4612,53987,3195,7743,1439,46244,2989,68348,3584,9359,1684,58989,3470,51678,2989,18742,1865,8509,1524,10233,1348,32936,2365,9441,1144,23495,2108,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6855594,7105,3749422,20126,2110333,14355,156237,7066,1954096,14684,1639089,14911,151218,6706,1487871,15709,1788075,20170,735462,11798,192125,7522,543337,12123,1052613,14481,298936,8793,753677,12176,1318097,17061,520441,11188,313988,9001,206453,7987,797656,13457,372142,8206,425514,9994,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2248268,4264,1208918,12589,681476,8399,38511,2693,642965,8142,527442,8252,23310,2264,504132,8168,534043,10153,235151,6355,28490,2620,206661,5782,298892,7473,37552,3108,261340,6738,505307,9983,188578,6321,82556,3684,106022,5084,316729,6318,101591,3941,215138,5399,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2477138,4425,1266806,13474,728844,8354,71962,4724,656882,8776,537962,8964,51196,3280,486766,8316,732625,13934,312045,7972,87390,5164,224655,6710,420580,10146,113508,5838,307072,9583,477707,10989,186137,6945,112935,5768,73202,4079,291570,8451,135703,6434,155867,6282,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7570498,6876,4188256,20362,2360659,14486,142949,5856,2217710,14344,1827597,17127,130053,5262,1697544,16411,1902923,16449,791996,11559,183571,7153,608425,11054,1110927,13320,246034,8847,864893,11921,1479319,17258,571399,10624,336598,9221,234801,6920,907920,14685,437810,10584,470110,9990,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,650045,2488,348469,7108,192935,5199,17173,2384,175762,5601,155534,4686,15788,2365,139746,4812,183106,6049,78301,4332,19397,2744,58904,3902,104805,4437,28334,2806,76471,4335,118470,5741,45605,3449,27099,3226,18506,2540,72865,4482,41793,3682,31072,2934,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2910554,6234,1555113,16881,849681,12035,61562,5138,788119,11851,705432,9824,41359,3831,664073,9925,698899,15329,286283,11116,40202,4032,246081,9581,412616,11089,76018,5075,336598,9910,656542,13875,256852,8576,122947,5924,133905,6255,399690,9539,160132,6810,239558,7963,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,491664,2220,299259,5417,170895,3560,9640,1546,161255,3554,128364,3580,5709,1277,122655,3453,123348,4707,52032,3278,7405,1456,44627,2955,71316,3295,9643,1756,61673,2971,69057,3425,26072,1995,11508,1402,14564,1441,42985,2620,13446,1500,29539,2265,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3970871,5983,2175505,19380,1205362,10752,88311,4861,1117051,10938,970143,15326,72360,4842,897783,15383,917040,13786,387897,9925,63391,4662,324506,9773,529143,9228,112873,6636,416270,7843,878326,15954,331854,8809,176690,6165,155164,6453,546472,12144,232838,7690,313634,9889,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16685368,12590,9337561,40657,5412862,24950,254783,8449,5158079,25032,3924699,28707,150941,7791,3773758,26785,3827333,34963,1677632,24471,169150,8225,1508482,23238,2149701,23523,225921,8480,1923780,22062,3520474,33437,1131943,19931,451260,13550,680683,15327,2388531,26313,581770,13878,1806761,21685,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1773582,3425,958553,11158,608281,7547,22273,2285,586008,7826,350272,7477,9321,1582,340951,7211,518066,9951,202042,7586,20452,1959,181590,7244,316024,7015,27050,2600,288974,6851,296963,8058,79069,5022,29933,3016,49136,4088,217894,6059,44613,3730,173281,5904,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,376724,1572,203515,5727,110826,3776,14396,1704,96430,3525,92689,3887,9209,1415,83480,3759,114808,4543,49541,3399,15651,2347,33890,2577,65267,3119,22131,2271,43136,2681,58401,3064,26042,2197,17476,2093,8566,1120,32359,2337,19140,2038,13219,1399,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5029841,8569,2883861,22502,1599984,12855,83736,4621,1516248,12932,1283877,16438,51215,3294,1232662,16678,1225097,19099,504464,9931,49862,3642,454602,9839,720633,14120,78872,5408,641761,12689,920883,16047,329222,8937,137220,6633,192002,8052,591661,12842,169702,7722,421959,10365,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4461995,7151,2380257,17808,1394184,13208,116633,6111,1277551,13929,986073,11569,76077,5077,909996,11241,1252913,16348,541622,11968,142455,7254,399167,9702,711291,10983,165935,6154,545356,11065,828825,13936,294920,9099,168723,5764,126197,6153,533905,10057,209706,6819,324199,8573,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1045864,3479,488142,8497,277399,6033,27076,2561,250323,5781,210743,5991,21288,2624,189455,5852,243722,7748,109036,5259,35373,3402,73663,4500,134686,5703,42446,3838,92240,4301,314000,8724,132996,5261,90762,4360,42234,3693,181004,6227,102588,4945,78416,4948,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3434358,4740,2016062,13158,1149128,9009,66897,3520,1082231,9184,866934,9521,47723,3684,819211,10185,903854,12959,361952,9000,72648,4337,289304,8490,541902,10227,107438,4747,434464,9225,514442,10101,205919,7475,111613,4954,94306,5277,308523,6195,134140,5174,174383,5924,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334831,1969,186325,4617,107051,3252,5706,1172,101345,3362,79274,3589,2438,1005,76836,3666,93096,4210,42154,3083,5932,1374,36222,2921,50942,2851,7074,1547,43868,2883,55410,3604,21463,2427,8673,1347,12790,1925,33947,2839,10358,1653,23589,2473,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1951365,3872,649593,13620,348982,8298,69636,5725,279346,8584,300611,8811,48336,4129,252275,8554,383462,12165,184929,7482,96054,5419,88875,6348,198533,10470,105420,8258,93113,6670,918310,16413,382136,9890,273789,8924,108347,7756,536174,11712,379428,10665,156746,7703,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
