GEO_ID,B20017_001E,B20017_001M,B20017_002E,B20017_002M,B20017_003E,B20017_003M,B20017_004E,B20017_004M,B20017_005E,B20017_005M,B20017_006E,B20017_006M,B20017_007E,B20017_007M,NAME,B20017_001EA,B20017_001MA,B20017_002EA,B20017_002MA,B20017_003EA,B20017_003MA,B20017_004EA,B20017_004MA,B20017_005MA,B20017_005EA,B20017_006MA,B20017_006EA,B20017_007EA,B20017_007MA,state
0400000US01,30528,263,36713,556,48199,1068,10477,354,24616,624,35414,435,9654,394,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,37326,1165,43350,2318,57943,3113,19534,2605,31734,754,47472,2131,15073,1954,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,31651,213,35887,384,46681,547,11522,237,28139,640,39675,615,11297,221,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,30050,405,34561,948,43266,1449,11086,444,25470,439,34154,871,10151,357,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,35544,124,40557,130,52487,385,14788,244,30598,139,46783,256,12447,99,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,36804,237,42277,316,54869,982,12378,422,31268,335,44733,869,11755,213,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,41053,412,49253,1365,62976,1803,12928,946,33975,863,52120,686,13158,635,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,36315,918,40854,953,54657,2542,10749,810,31966,734,47052,1641,11032,746,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,54604,1720,60167,3688,74877,4116,13662,3001,51904,1060,66679,1236,12887,1899,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,30471,140,33572,550,42261,205,12464,252,26412,201,36746,251,11637,144,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,32010,193,37222,314,47114,439,11388,214,27421,366,38958,592,10652,217,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37247,637,42189,649,51594,727,14194,1491,32265,566,41664,493,12476,1228,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27589,855,34165,1405,46241,1152,10471,721,20894,503,34665,1176,9529,657,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,35868,224,42238,239,55585,470,12234,187,30039,246,43149,700,11537,158,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,32069,220,40283,339,50782,293,10571,300,26129,342,37167,305,10419,212,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,33349,645,40624,310,50295,309,10183,375,27348,420,39658,712,10066,329,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,31839,262,38674,799,49267,1102,9724,562,26113,450,37931,940,9879,476,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30663,215,36142,411,46289,551,10891,321,25455,359,36487,483,10167,296,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,30544,285,38263,1607,50445,452,11566,324,24454,600,34708,1145,9419,401,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,31552,452,36359,884,49476,1559,11430,483,27724,936,40618,467,11478,529,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,42149,227,49045,1123,61263,455,12339,373,37218,477,52381,534,12309,258,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,41700,222,50224,241,65939,572,12391,402,35704,381,54646,968,12691,494,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,31713,130,39822,538,51749,260,11137,186,26156,245,40453,248,10745,141,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,37397,298,43323,831,55812,521,12081,255,31706,259,45798,398,12276,203,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,29818,649,34616,1212,42287,668,10464,468,24441,933,32441,693,10000,405,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31514,211,36751,349,47436,560,10918,238,27009,327,37339,470,10361,201,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28925,957,33221,1715,45616,1615,12159,558,24322,844,35964,789,10684,495,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,33314,721,40448,520,50293,395,10373,454,27439,561,38726,1065,10566,303,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,32322,265,36726,540,45439,1026,14047,954,29422,853,37880,884,12728,684,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,37858,1124,46197,856,57966,2712,11952,624,31360,612,46044,1167,12801,1218,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41556,212,50432,303,64497,1654,13567,659,34602,605,51538,333,12847,466,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28062,879,31663,537,42690,1476,10715,515,24171,1074,35523,895,10122,466,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,37329,185,42037,224,55636,448,13146,427,32231,183,48901,524,12366,130,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31347,177,36026,321,46289,437,11346,235,27127,310,38784,609,10545,205,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,35999,575,41686,656,51563,551,12671,1279,30726,551,40964,712,11741,612,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31982,158,39819,534,51000,212,10894,174,26728,217,39774,415,10417,145,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30479,236,35769,464,46114,631,10979,370,25036,427,35488,352,10090,274,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,32137,307,37715,896,50965,540,12822,882,27107,393,41572,401,11953,294,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,35000,304,41182,216,52111,199,10963,226,29255,410,41929,236,10671,147,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,36278,838,42084,811,55183,1949,12625,1758,30413,810,46146,1360,11179,488,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30021,324,34621,1247,45477,626,10495,373,25125,420,35142,456,10164,297,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31333,371,37012,775,46170,957,9477,907,26397,656,35424,911,10137,719,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30994,197,35552,332,45032,803,11367,250,26596,299,36812,361,10512,252,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,32264,118,38129,481,49414,627,11860,183,27150,237,40236,209,10506,116,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,31046,244,40450,423,52249,479,10611,375,22448,502,37252,634,10081,292,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,31457,616,35578,1091,48924,2123,9995,903,27410,1354,41976,934,11273,534,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,37483,497,45226,443,57690,1336,11424,280,31126,277,45692,390,10893,210,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,38437,609,46620,520,60893,428,15401,445,31202,305,47681,798,12801,498,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,28937,1237,35166,1176,47425,1476,10634,489,24036,1016,35078,1103,9940,467,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,34841,504,41180,273,51346,310,10957,281,28623,564,40930,267,11020,216,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,32885,1514,40838,1569,51948,1974,13933,1731,27108,1161,40200,1813,9908,1073,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16946,232,16832,293,23006,657,7601,387,17113,387,23780,502,7718,264,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
