GEO_ID,B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,NAME,B22002_001EA,B22002_001MA,B22002_002EA,B22002_002MA,B22002_003MA,B22002_003EA,B22002_004MA,B22002_004EA,B22002_005MA,B22002_005EA,B22002_006EA,B22002_006MA,B22002_007EA,B22002_007MA,B22002_008EA,B22002_008MA,B22002_009EA,B22002_009MA,B22002_010EA,B22002_010MA,B22002_011EA,B22002_011MA,B22002_012MA,B22002_012EA,B22002_013EA,B22002_013MA,B22002_014EA,B22002_014MA,B22002_015EA,B22002_015MA,B22002_016EA,B22002_016MA,B22002_017MA,B22002_017EA,B22002_018EA,B22002_018MA,B22002_019EA,B22002_019MA,B22002_020EA,B22002_020MA,B22002_021MA,B22002_021EA,B22002_022EA,B22002_022MA,B22002_023EA,B22002_023MA,B22002_024EA,B22002_024MA,B22002_025EA,B22002_025MA,B22002_026EA,B22002_026MA,B22002_027MA,B22002_027EA,state
0400000US13,3745074,16431,470762,13113,252005,10521,75639,5354,173364,8808,20372,3122,152992,8152,3002,955,218757,7520,34339,3534,55748,3766,12314,2078,43434,3328,128670,6690,3274312,17372,1003774,14557,710457,12550,285380,10041,71941,6092,213439,8280,7937,1725,2270538,18591,968320,14066,222536,8482,73164,5102,149372,6964,1079682,15025,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,458078,4221,48954,3363,24897,2625,10342,1718,14406,1999,3603,906,10803,1895,149,145,24057,2658,4476,1212,6689,1581,2071,782,4618,1332,12892,1708,409124,5024,124414,4353,92190,3531,31486,2476,10453,1498,21033,2099,738,358,284710,5830,126365,4098,34382,2615,12394,1428,21988,1960,123963,4358,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,625135,5980,60914,3977,30746,2974,14565,2022,15964,2139,2568,776,13396,1919,217,210,30168,2902,6100,1537,3635,1079,886,407,2749,932,20433,2544,564221,5594,171351,5243,133178,4700,37486,3376,13567,1890,23919,2733,687,376,392870,6124,184582,5574,24264,2908,9912,1990,14352,1943,184024,6160,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4808672,14430,618363,11607,301864,9476,99646,5895,199290,8029,35209,3577,164081,7069,2928,784,316499,7196,48137,2898,66248,4238,15717,2092,50531,3479,202114,6768,4190309,18770,1157552,13528,863730,11292,284223,8278,84439,4640,199784,7398,9599,1744,3032757,16056,1265764,14300,256505,7226,87670,4883,168835,5939,1510488,13921,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2557299,10669,237307,8280,126350,6488,36920,3633,86591,4764,12134,1923,74457,4231,2839,1047,110957,4861,14096,1985,19829,2212,5067,850,14762,2015,77032,3862,2319992,12557,659692,9653,458171,8796,193656,6744,64106,3679,129550,5833,7865,1435,1660300,11533,723586,9749,127253,4904,44676,3390,82577,3602,809461,11458,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1257505,6773,120558,4664,59827,3893,19137,1885,39570,3193,8299,1460,31271,2792,1120,455,60731,3645,8569,1165,8358,1409,2106,721,6252,1123,43804,2867,1136947,7231,309725,5916,233636,5704,72722,4099,27949,2922,44773,3061,3367,989,827222,8018,373167,6134,39455,3145,13790,1519,25665,2606,414600,6475,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1128983,6821,86591,4518,44488,3288,15090,2191,28961,2504,4715,1118,24246,2461,437,309,42103,2770,5927,983,6150,1154,2002,660,4148,988,30026,2653,1042392,8879,310580,7328,227820,6328,79906,4668,26282,2436,53624,4095,2854,757,731812,7686,323556,6570,46239,2897,16988,1696,29251,2396,362017,7411,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1725034,10346,242950,7806,119300,5688,42539,3465,73970,4082,11909,1987,62061,3751,2791,996,123650,6283,23282,2381,20237,2502,5917,1312,14320,1965,80131,4663,1482084,11874,414518,10438,297625,8479,112673,5794,36248,3347,76425,4608,4220,1004,1067566,11046,474107,8538,85395,4183,27450,2430,57945,3398,508064,9516,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737123,11255,285732,7062,143673,5675,40350,3221,101909,5214,13110,2281,88799,4659,1414,672,142059,6221,22808,2652,31687,2797,6383,1555,25304,2483,87564,4596,1451391,12307,391037,8851,259110,7532,128365,6048,36180,3620,92185,4599,3562,1187,1060354,11207,421743,7902,101273,5374,31666,3159,69607,4520,537338,10336,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540959,6050,69380,3789,24331,2159,8133,1203,15372,1788,3903,1027,11469,1456,826,528,45049,3201,6704,1308,4827,803,1400,421,3427,630,33518,2939,471579,5908,105786,4045,78239,3466,26190,2575,10043,1590,16147,1844,1357,627,365793,5346,170802,4791,19839,2230,6130,979,13709,1861,175152,5170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2207343,8135,226673,7172,112341,5606,33151,3144,78233,4427,10667,1915,67566,4048,957,546,114332,5069,16168,1726,28084,2344,7601,1765,20483,1830,70080,4121,1980670,9805,588634,9833,423348,8837,161112,7716,44804,3967,116308,6290,4174,1006,1392036,9509,579630,8145,150104,5859,41627,3191,108477,5254,662302,10710,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2604954,9148,305393,9047,117460,6553,31280,2941,85594,5646,10476,1798,75118,5200,586,276,187933,6891,26774,2457,35455,3401,10029,1519,25426,2809,125704,5716,2299561,12332,629245,10970,468065,9289,155863,7140,42460,4197,113403,5717,5317,1279,1670316,15034,697282,10729,151901,7996,48693,4144,103208,6462,821133,13536,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3930017,12926,514289,9486,226516,6956,70827,3842,150761,5650,27261,2934,123500,5125,4928,1064,287773,7259,40398,2869,60178,3835,16519,1935,43659,3669,187197,6660,3415728,14900,895440,9283,639966,7527,246821,7134,81197,4118,165624,5630,8653,1302,2520288,14066,1105559,10751,203493,6313,64581,3789,138912,5202,1211236,12258,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2162211,7968,168078,5920,78705,4417,28660,2274,48791,3996,8416,1457,40375,3555,1254,426,89373,3824,10055,1471,11024,1471,2528,784,8496,1211,68294,3222,1994133,10092,576502,7321,430965,5871,139727,5596,48396,3249,91331,4673,5810,1052,1417631,10090,636967,7504,82553,3931,29976,2346,52577,3184,698111,10445,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091980,9693,167167,6844,91558,5572,21741,2842,68808,4691,9017,1999,59791,3983,1009,753,75609,4030,9576,1606,17494,2231,3769,1276,13725,1907,48539,3873,924813,10263,255440,6850,172086,6140,81306,5054,20984,2670,60322,4267,2048,917,669373,8489,279281,7127,66159,3906,21111,2035,45048,3359,323933,8661,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2385135,13054,263150,7527,132920,4601,40728,2751,89226,4159,14886,2242,74340,3902,2966,1082,130230,6386,20490,2544,21801,2633,5607,1335,16194,2144,87939,5335,2121985,14254,571106,9534,406021,8853,159101,6071,49642,3960,109459,4595,5984,1278,1550879,12656,671023,9908,118870,5056,39783,3239,79087,4701,760986,11517,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,423091,4068,39709,3393,19249,2416,9384,1836,9742,1688,2241,677,7501,1518,123,158,20460,2173,3190,792,2175,751,388,205,1787,690,15095,1908,383382,5032,90183,3828,68832,3368,20909,2540,8105,1684,12804,1679,442,249,293199,5718,131712,4325,16782,1885,6385,1065,10397,1748,144705,5489,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,754490,4583,62887,3482,34198,2530,10924,1457,22583,2228,3757,981,18826,2186,691,355,28689,2473,4216,870,3961,852,1332,578,2629,627,20512,2297,691603,6072,204145,4914,153510,4396,48782,2971,17579,1843,31203,2400,1853,670,487458,5870,215695,4402,25318,2108,10802,1473,14516,1570,246445,5510,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1094613,6821,133137,5339,68558,4080,24627,3051,42697,3300,9594,1805,33103,2966,1234,541,64579,3855,8756,1465,13742,1770,4285,1033,9457,1439,42081,3680,961476,7745,268278,5735,182468,5649,82279,4764,26652,2707,55627,3905,3531,970,693198,8090,275277,6872,70603,4113,26344,2558,44259,3099,347318,8861,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,528700,4349,36772,2900,18888,2477,5814,1420,12784,1926,3169,934,9615,1672,290,210,17884,1743,2892,806,2494,735,594,306,1900,684,12498,1611,491928,5012,125864,3796,94451,3678,29975,2514,11642,1885,18333,2129,1438,569,366064,4915,172368,5050,25435,2733,10471,1800,14964,1929,168261,4809,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3218798,8951,286528,7665,142182,5825,51064,4035,90417,4625,14066,2082,76351,4199,701,461,144346,5342,23332,2546,30682,2864,8605,1732,22077,2228,90332,4161,2932270,10191,913153,11476,685628,10481,223229,7670,61526,3903,161703,6971,4296,1037,2019117,12975,894105,12102,236774,7606,78831,4986,157943,5944,888238,14090,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767705,6614,133515,6225,63932,4306,21779,2519,42051,3492,10891,1982,31160,2850,102,112,69583,4628,11420,1937,15027,2038,4325,1305,10702,1600,43136,3907,634190,8843,157219,5704,104176,5271,51510,3557,15912,2454,35598,3016,1533,622,476971,6995,192213,5967,40916,3227,15478,2470,25438,2371,243842,6687,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7304332,18884,1083022,16690,443917,10490,145933,5716,292390,9392,41139,3650,251251,8543,5594,1593,639105,12901,100319,4075,137145,6137,30220,2917,106925,5513,401641,10357,6221310,22307,1686192,15277,1190793,13088,481665,9278,137315,6249,344350,8814,13734,2078,4535118,23398,1773424,17543,498339,12192,164241,7400,334098,10241,2263355,21328,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,488137,11914,240875,9178,74447,5215,162753,7124,26688,2703,136065,6629,3675,1117,247262,8066,41211,3617,49599,3211,13581,2067,36018,2594,156452,6543,3466932,16391,966857,14981,691468,13358,268673,10097,78349,5508,190324,8256,6716,1447,2500075,17526,1100533,13866,201496,7747,60232,4288,141264,5916,1198046,14175,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,19847,2011,8983,1677,3073,1078,5865,1127,1056,452,4809,1064,45,51,10864,1508,970,452,1099,510,114,83,985,504,8795,1400,296459,3739,76524,2908,57540,2723,18372,2100,7196,1374,11176,1723,612,378,219935,4033,91231,3435,12067,2043,5549,1286,6518,1356,116637,4389,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,617649,12206,278963,7383,72788,4356,201326,7527,27980,2582,173346,7240,4849,1096,338686,10190,42110,2626,65094,3888,18077,2069,47017,3552,231482,8622,4049543,16226,1067333,12876,750880,10989,304916,8820,100075,5299,204841,6864,11537,1784,2982210,15474,1271023,11095,243033,6223,82783,4095,160250,5863,1468154,15756,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,193761,6097,100230,4153,33385,2361,65877,3516,12368,1666,53509,3200,968,312,93531,4289,15281,1475,19455,1948,6172,1168,13283,1549,58795,3590,1276603,7234,370741,6497,261304,5903,104962,4800,32484,2240,72478,4040,4475,1235,905862,7258,395614,5404,68266,3181,23921,1918,44345,2341,441982,8506,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,246836,8069,101777,6087,39255,3747,60397,5152,13088,2148,47309,4447,2125,835,145059,5949,22607,2497,26453,2609,7777,1457,18676,2301,95999,4694,1356799,10203,356390,8240,269861,7275,82817,4625,28366,2735,54451,4227,3712,1005,1000409,9601,449035,8650,60550,4371,22752,2699,37798,3348,490824,9103,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,646413,10902,278914,7875,80345,4910,195191,7495,32904,3022,162287,6695,3378,907,367499,7988,50146,3104,67359,4756,16933,2121,50426,3939,249994,6567,4362338,14772,1100657,12488,816929,11228,275828,8190,90402,6097,185426,6628,7900,1345,3261681,15507,1429666,11650,261825,8003,88958,4659,172867,5607,1570190,14157,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,63109,3571,22640,2792,6878,1515,15681,2263,2202,920,13479,2126,81,133,40469,3059,5099,1062,7314,1399,1535,666,5779,1233,28056,2686,345639,5064,90980,4581,68383,4068,21714,2393,5912,1271,15802,2094,883,552,254659,5445,105692,3971,21050,2326,6693,1466,14357,1946,127917,5723,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,233897,7625,127987,6237,36925,3322,89780,5286,12031,2004,77749,5152,1282,653,105910,5129,17821,2030,22867,2460,4118,839,18749,2441,65222,4711,1671203,11738,428143,9638,292906,7120,132151,6072,32744,3315,99407,5147,3086,1109,1243060,12147,554055,9448,106755,5222,30317,2631,76438,4304,582250,11698,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,30563,2590,16969,2081,5460,1303,11300,1657,1724,547,9576,1528,209,264,13594,1665,1214,370,2162,679,654,333,1508,601,10218,1417,313697,3718,82692,3078,60373,3071,20989,1641,7887,1331,13102,1436,1330,629,231005,4131,100604,3477,11300,1609,5111,864,6189,1386,119101,3747,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,348689,9359,171047,7019,57886,4129,111165,5415,17696,2133,93469,5201,1996,847,177642,6463,29491,2893,35543,2827,7319,1242,28224,2640,112608,5231,2239966,14620,604875,10718,427927,9244,173721,7491,54917,4385,118804,6647,3227,1107,1635091,13827,740080,11952,131675,6079,40400,3308,91275,4713,763336,12729,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
