GEO_ID,B24081_001E,B24081_001M,B24081_002E,B24081_002M,B24081_003E,B24081_003M,B24081_004E,B24081_004M,B24081_005E,B24081_005M,B24081_006E,B24081_006M,B24081_007E,B24081_007M,B24081_008E,B24081_008M,B24081_009E,B24081_009M,NAME,B24081_001MA,B24081_001EA,B24081_002EA,B24081_002MA,B24081_003EA,B24081_003MA,B24081_004MA,B24081_004EA,B24081_005MA,B24081_005EA,B24081_006MA,B24081_006EA,B24081_007EA,B24081_007MA,B24081_008EA,B24081_008MA,B24081_009EA,B24081_009MA,state
0400000US19,36437,315,35684,348,35313,371,50148,2324,36295,925,42781,1626,48901,2170,55999,1717,26032,1630,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35618,347,35165,490,34300,1121,48470,3754,35405,1233,39463,1220,39306,2112,51603,2428,24974,1412,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32565,554,32022,263,31773,266,48527,4257,34938,1479,37231,1810,37752,1464,53812,2612,21749,881,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32346,320,31837,351,31409,348,50633,2471,35396,2642,37158,1478,40383,974,54977,3386,22103,793,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,35093,702,32871,1186,32152,525,49992,5465,37740,2085,39541,2022,44666,2619,59690,2565,25413,1126,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46338,376,40468,344,40053,506,56474,5801,51023,808,52202,758,51603,984,92598,1864,26506,852,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,46294,288,45012,621,43614,901,65084,4286,47495,1136,56850,1371,60631,1228,62771,2740,31042,1017,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,35517,203,34612,507,33750,527,49302,3067,37165,686,42257,823,50322,1064,60277,1544,22597,1015,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40722,211,40068,365,39070,680,52316,2920,41598,720,46656,970,50934,1048,56057,3530,30269,971,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31366,289,30460,323,30180,333,41378,1880,35904,2366,32417,2546,36115,1045,50704,2351,22387,1460,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,34249,531,33158,755,32498,619,48758,3588,35814,796,40164,961,36293,1229,53395,2770,24237,2151,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31237,352,30551,497,29752,1180,42114,4994,31577,1034,35075,3041,40646,1906,49120,5414,23719,3654,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36156,413,35087,633,34264,989,51624,1695,38083,1747,41789,1035,41735,1285,55700,3968,27445,3550,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35063,446,33030,776,32458,475,55579,6298,36437,1729,50408,1896,48769,1680,55652,6346,23403,2930,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41201,474,40756,531,40462,560,50829,2638,41624,2135,45346,2982,42919,3668,62882,3291,31577,1778,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,45655,398,42333,324,41865,309,61313,1267,46069,1599,55578,942,60260,784,67443,4121,30712,627,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30890,376,27122,582,26764,595,41098,3629,32126,1402,34415,1917,40536,1903,59846,5693,21722,1023,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,40913,149,38041,475,37191,220,52490,1917,42181,423,54461,1229,56821,1110,61283,790,26356,633,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,33815,511,32249,224,31887,216,47498,3500,39273,1845,38247,1159,40284,558,56534,1673,21898,615,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38313,1096,37443,886,36881,655,51012,8943,36076,2704,40526,2355,44803,5259,50384,3009,35085,3585,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,35585,211,34012,468,33266,488,51557,902,37125,666,42147,560,47117,1062,62629,2170,22259,705,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32226,251,31581,308,31241,316,45387,2917,30824,1036,34497,1203,36600,695,52071,2106,23951,2283,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,35926,366,35017,672,33845,918,50585,1631,39114,1511,46239,1830,44994,2611,60041,4453,24931,1569,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,37709,376,36397,233,35945,235,52358,1271,40701,477,46808,700,50268,915,58879,1435,26138,788,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,40240,676,36937,1041,36225,1027,65580,9984,43260,4394,53278,6693,60705,6804,60395,5331,30561,3634,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31591,240,30843,275,30522,279,45564,3089,33011,2436,36360,1472,38373,1484,52797,2736,22074,875,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,33420,1257,31710,515,31423,526,50173,5040,37750,3054,35901,1526,40406,1854,52288,4368,32792,4640,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,32409,201,31516,207,31318,213,50611,4325,36611,820,38329,1165,39722,1186,59803,2549,26238,1213,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,35660,154,34624,429,33741,432,52460,2730,38533,1204,42659,902,43307,1270,57596,2224,25126,752,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32986,747,31950,304,31384,317,55477,5349,37294,2133,35630,1624,41055,1643,59708,2146,21407,929,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,35122,987,32627,1246,32221,819,44051,5086,39661,2280,43889,2464,48561,3974,57670,7505,21761,1670,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,41160,260,37164,322,36657,328,52404,2617,44075,1934,44010,974,45174,1403,90800,1498,25219,1205,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,41867,247,40853,318,40398,331,54732,4262,43400,1806,51328,640,50177,1143,61148,1509,26157,1120,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31753,553,30885,641,30694,641,45060,9257,31061,1716,32281,2291,37423,2248,61312,3515,22750,3189,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,37173,285,36412,313,36107,313,49744,2301,38611,1303,45147,1127,45633,1193,57247,2792,25524,1040,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36783,924,35231,1533,34251,2075,51861,9131,34743,4656,43132,2461,48130,2702,52608,9050,30847,3767,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17691,400,16760,248,16595,251,21597,1550,16931,1321,17339,768,27982,1144,41380,6009,10798,650,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
