GEO_ID,C18131_001E,C18131_001M,C18131_002E,C18131_002M,C18131_003E,C18131_003M,C18131_004E,C18131_004M,C18131_005E,C18131_005M,C18131_006E,C18131_006M,C18131_007E,C18131_007M,C18131_008E,C18131_008M,C18131_009E,C18131_009M,C18131_010E,C18131_010M,C18131_011E,C18131_011M,C18131_012E,C18131_012M,C18131_013E,C18131_013M,C18131_014E,C18131_014M,C18131_015E,C18131_015M,C18131_016E,C18131_016M,NAME,C18131_001MA,C18131_001EA,C18131_002MA,C18131_002EA,C18131_003EA,C18131_003MA,C18131_004EA,C18131_004MA,C18131_005EA,C18131_005MA,C18131_006MA,C18131_006EA,C18131_007MA,C18131_007EA,C18131_008EA,C18131_008MA,C18131_009EA,C18131_009MA,C18131_010EA,C18131_010MA,C18131_011MA,C18131_011EA,C18131_012MA,C18131_012EA,C18131_013EA,C18131_013MA,C18131_014EA,C18131_014MA,C18131_015EA,C18131_015MA,C18131_016MA,C18131_016EA,state
0400000US13,10121586,5983,683878,28116,105791,7993,578087,25425,832830,37318,161152,9076,671678,32982,998788,26936,164123,7779,834665,26175,988579,28813,145919,7821,842660,26669,6617511,51157,669408,16913,5948103,50062,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1358623,2688,66533,6367,9131,1692,57402,5870,65004,6002,15528,2111,49476,5695,73466,7431,12376,1810,61090,6745,92714,7684,9934,1915,82780,6974,1060906,13260,101565,5243,959341,12123,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1682628,2028,92716,8707,13707,2186,79009,7982,123542,10612,26814,3572,96728,9532,169119,12876,31904,3556,137215,11793,188152,13755,33361,4268,154791,12186,1109099,18405,132948,5826,976151,18523,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12494117,3650,723961,22569,102025,5514,621936,20779,845380,28176,172728,6930,672652,26963,986481,34025,163641,8639,822840,29197,1039771,28672,151196,7064,888575,27578,8898524,48189,807633,14301,8090891,47918,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6460375,3884,402895,19196,71212,4810,331683,17137,468352,21594,114434,7168,353918,18497,565022,22278,120920,6419,444102,20027,597701,22653,107713,6419,489988,20582,4426405,35671,495116,10753,3931289,35504,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3043079,2002,143191,8139,25977,2766,117214,7523,183126,10643,39750,3414,143376,9643,242142,12442,44818,3670,197324,11343,275576,12667,39564,3215,236012,11399,2199044,17506,195220,7019,2003824,16454,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2816106,2930,152501,9917,26746,3638,125755,9056,183582,11409,42106,3424,141476,10523,247195,14048,45652,3892,201543,12298,265125,13546,43445,3051,221680,13081,1967703,19887,213118,6716,1754585,19500,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4307755,3226,335047,15017,75709,4814,259338,13286,408891,15792,123847,7437,285044,13154,415050,15206,107936,5626,307114,12368,412111,16260,88854,6481,323257,13614,2736656,27524,364777,9981,2371879,27629,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4542000,3040,420490,18521,63668,5208,356822,17479,478180,20199,101264,7074,376916,18113,495894,18601,103196,7255,392698,17047,446406,19655,85457,6457,360949,17550,2701030,26074,322134,10961,2378896,27165,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1300042,1179,56941,5051,14329,1732,42612,4757,87071,6378,30908,3355,56163,4724,116346,8626,31324,3413,85022,7475,110360,7358,26522,3031,83838,5964,929324,13795,113805,5955,815519,11744,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5895118,3384,269592,15588,50538,4910,219054,13587,279321,16330,65925,4813,213396,14785,362920,19953,59536,4565,303384,18378,403081,18275,55453,4646,347628,16936,4580204,28863,425408,10468,4154796,27714,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6618205,3591,335462,15460,61657,4524,273805,15109,356690,18262,99088,6604,257602,15754,401837,19498,94030,5660,307807,16961,400574,18085,76372,6764,324202,16362,5123642,26839,464455,11743,4659187,27160,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9726348,4343,603496,16197,111480,6164,492016,15020,774223,22987,189996,7661,584227,19806,836059,21509,172141,7819,663918,19300,867184,22198,156268,6323,710916,21116,6645386,31716,754249,12749,5891137,32142,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5448347,2853,219109,10216,43462,3673,175647,8970,298239,13900,67143,4020,231096,12174,361723,15898,72645,4312,289078,14301,396723,12850,60638,3758,336085,12153,4172553,24222,369011,9407,3803542,24553,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883333,2290,262990,14839,46411,4657,216579,12897,307932,12380,81822,4472,226110,11938,324870,15534,79613,6085,245257,13764,312924,19093,58009,5590,254915,16922,1674617,25119,225046,10663,1449571,25566,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5919553,4848,340742,15044,66735,4252,274007,13477,454563,18080,119601,6914,334962,15408,539484,17839,119737,7300,419747,14280,563778,20787,109832,6369,453946,18710,4020986,28220,474837,10494,3546149,29170,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1022800,2028,56550,5893,9726,1874,46824,5300,71227,6099,14793,2144,56434,5352,93767,7746,19331,2276,74436,7345,106878,7872,19080,2340,87798,7382,694378,12714,78391,4097,615987,12434,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1860579,1809,85719,7365,15647,2315,70072,6725,115098,8836,21802,2546,93296,7816,158049,10378,27999,2497,130050,10027,171840,8651,26070,2907,145770,7828,1329873,13979,134191,4705,1195682,14069,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2947411,2424,177890,12516,29790,3310,148100,10918,205924,14493,35340,3756,170584,13098,261586,13528,41578,4263,220008,13151,292771,14730,37791,3351,254980,13733,2009240,24623,217502,7443,1791738,24179,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1296946,1793,49029,6305,10526,2429,38503,5023,50828,5303,15609,2051,35219,4684,75642,7184,19511,2689,56131,6272,84347,7114,17065,2462,67282,6095,1037100,12144,107894,5955,929206,12306,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8824413,2890,387543,17230,58371,4922,329172,15132,495130,22860,95028,5465,400102,21827,541455,23404,92408,7220,449047,21136,596829,26253,87211,5985,509618,24331,6803456,35866,579231,10729,6224225,34799,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037865,2280,182248,13158,31264,3895,150984,11995,219314,12655,47244,3733,172070,11806,226599,15018,45043,4359,181556,12842,215392,11979,40773,3872,174619,11038,1194312,19873,156862,6232,1037450,18735,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19321141,5003,1243004,29566,202863,9309,1040141,29576,1478766,42546,336612,13435,1142154,36440,1603345,35333,281798,9843,1321547,32482,1509361,36520,222758,7692,1286603,34571,13486665,55078,1206185,19255,12280480,55847,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9951016,4818,651433,22612,111316,8154,540117,20024,818578,26177,179918,8517,638660,23400,956352,23931,182516,7951,773836,21967,964959,24707,152589,6739,812370,22784,6559694,41689,711860,14350,5847834,40384,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724193,1589,39830,3581,6602,1005,33228,3286,35311,4373,7963,1307,27348,3912,51303,4950,7400,1287,43903,4496,55667,5752,8386,1352,47281,5483,542082,8270,44499,3353,497583,8030,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11322406,4690,712712,23646,133179,5761,579533,21797,870219,27141,219919,9186,650300,23108,935770,23762,207486,7563,728284,22236,1011543,23366,187393,6615,824150,22529,7792162,35870,853305,13906,6938857,36778,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3804443,2764,254774,10615,53276,3934,201498,9790,348915,12902,85498,4919,263417,11688,416107,15055,86765,5058,329342,13616,411186,17684,78140,5071,333046,14720,2373461,20732,329261,8658,2044200,19774,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4061703,2832,235446,11577,44042,4186,191404,10394,302349,16049,73652,5131,228697,14810,353381,16893,65532,4112,287849,16034,361132,17765,60096,5090,301036,15786,2809395,29674,325667,9041,2483728,28820,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12392146,4719,743558,22833,138531,6918,605027,21038,805162,26140,227371,10476,577791,21782,938577,23951,225828,7589,712749,22013,1021623,22667,200455,7844,821168,21173,8883226,41644,969300,13967,7913926,39371,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016616,1319,43222,6015,8470,1845,34752,5034,75145,7983,21193,3256,53952,6602,74167,8810,20937,3613,53230,7062,82044,8269,14762,2271,67282,7513,742038,12465,73773,4480,668265,12370,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4866219,3583,334465,17053,52768,4383,281697,15688,416886,18021,94891,6964,321995,15782,500158,20475,105128,6954,395030,18807,503330,21525,90582,6872,412748,18513,3111380,28866,382211,10332,2729169,28092,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,836439,2133,51063,4763,7840,1412,43223,4502,58036,5467,10315,1679,47721,5278,67077,6097,14800,2263,52277,5403,73846,7063,10855,2012,62991,6280,586417,11143,54100,4080,532317,10513,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6538255,3818,404551,19130,81538,6358,323013,16884,575487,22350,154348,6963,421139,20672,656399,24442,142692,7464,513707,20985,636702,23227,119481,7046,517221,21979,4265116,33872,517629,12684,3747487,33775,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27624371,8693,1775181,48359,239865,11553,1535316,43341,2300446,49123,402787,13297,1897659,47074,2789887,58006,416075,14387,2373812,53894,2681015,51162,346970,12027,2334045,48029,18077842,82315,1754348,27037,16323494,78322,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3049198,2893,132148,9362,14438,2100,117710,8709,164409,11889,24683,2938,139726,10833,231668,13184,31987,3106,199681,11624,284696,16876,29916,3237,254780,16216,2236277,21233,194745,7033,2041532,21414,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,599330,697,27688,3227,6124,1166,21564,3039,40077,4582,10517,1704,29560,3846,48250,4864,10951,1767,37299,4464,55820,5152,12102,2213,43718,4747,427495,8365,47640,2777,379855,8059,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8145236,5898,413870,18298,65011,5157,348859,15878,459015,21017,106496,6284,352519,18894,555020,21226,111929,7216,443091,19433,607184,22520,89005,5051,518179,20594,6110147,34524,599453,14311,5510694,36325,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7239295,4267,368700,20231,66417,4806,302283,18712,432498,17715,102755,6015,329743,15853,506924,20920,100902,6374,406022,18671,545214,19248,87177,5414,458037,17623,5385959,32794,580476,11980,4805483,34387,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1760980,2233,141757,8696,27689,3093,114068,7498,194544,11803,63811,5264,130733,9335,182868,9387,53557,4408,129311,8123,165518,9369,41068,3718,124450,7773,1076293,16601,173389,6696,902904,16769,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5642213,2660,282723,13200,52480,3944,230243,12685,356838,15097,80834,4915,276004,13122,436912,15652,84681,4686,352231,14324,483416,17852,80613,4660,402803,16389,4082324,26420,373972,8090,3708352,28045,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,562471,1478,31730,5045,6891,1706,24839,4080,32324,4333,9436,2082,22888,3823,40657,5556,7962,1579,32695,5095,52637,5443,7719,1542,44918,4771,405123,9588,49353,4389,355770,10056,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3304799,1603,827091,28288,171977,9157,655114,24769,641707,27064,171397,9664,470310,23498,529718,20459,135993,8397,393725,17995,376990,18562,79041,5840,297949,17120,929293,28973,154290,9074,775003,27722,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
