GEO_ID,B27023_001E,B27023_001M,B27023_002E,B27023_002M,B27023_003E,B27023_003M,B27023_004E,B27023_004M,B27023_005E,B27023_005M,B27023_006E,B27023_006M,B27023_007E,B27023_007M,B27023_008E,B27023_008M,B27023_009E,B27023_009M,B27023_010E,B27023_010M,B27023_011E,B27023_011M,B27023_012E,B27023_012M,B27023_013E,B27023_013M,B27023_014E,B27023_014M,B27023_015E,B27023_015M,NAME,B27023_001EA,B27023_001MA,B27023_002MA,B27023_002EA,B27023_003EA,B27023_003MA,B27023_004MA,B27023_004EA,B27023_005EA,B27023_005MA,B27023_006EA,B27023_006MA,B27023_007MA,B27023_007EA,B27023_008EA,B27023_008MA,B27023_009MA,B27023_009EA,B27023_010MA,B27023_010EA,B27023_011MA,B27023_011EA,B27023_012EA,B27023_012MA,B27023_013MA,B27023_013EA,B27023_014MA,B27023_014EA,B27023_015MA,B27023_015EA,state
0400000US18,641517,6725,323518,4534,127558,5433,111060,5188,16498,2580,195960,5784,139351,5440,56609,4045,317999,5526,136592,5507,116208,5167,20384,2329,181407,6436,116130,5032,65277,4548,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,307023,5461,154862,3647,65518,3616,59406,3550,6112,1556,89344,3540,68724,3614,20620,2104,152161,3448,71597,3950,62490,3861,9107,1739,80564,4049,55242,3680,25322,2347,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,279696,5361,142119,3772,57278,3696,50979,3460,6299,1422,84841,4125,63872,3957,20969,2878,137577,3454,63738,3318,55937,3065,7801,1397,73839,3697,53282,3118,20557,2607,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,404531,5444,206944,4677,67347,3763,52128,3366,15219,2312,139597,5106,91413,4636,48184,3754,197587,3519,83385,4044,63234,3756,20151,2286,114202,4128,67465,3726,46737,3699,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,440080,7592,218928,5131,77752,4557,59419,4807,18333,2440,141176,5653,84880,5808,56296,5003,221152,5138,94566,4593,69486,4633,25080,2841,126586,6159,62875,4935,63711,4822,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,105617,2729,54440,1824,19884,2099,17195,2096,2689,709,34556,2207,23901,2223,10655,1669,51177,2107,25069,2067,20896,2027,4173,740,26108,2229,16002,1702,10106,1646,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,532986,6644,265347,4836,104957,4216,86803,4484,18154,2530,160390,5456,115394,4919,44996,3725,267639,4603,127603,4952,105451,4990,22152,2901,140036,4407,97269,3728,42767,3473,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,685474,6400,344997,3929,164897,5201,141876,4767,23021,2828,180100,5753,128806,4786,51294,3537,340477,4602,191320,5496,158613,5511,32707,2812,149157,5260,103418,5101,45739,4007,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,951672,7336,487511,5841,202136,6262,168010,5862,34126,3008,285375,7660,193160,7237,92215,4451,464161,5678,218488,5873,176887,6173,41601,3487,245673,6641,150596,5939,95077,5085,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,490213,5913,250548,4351,98904,4195,81580,3590,17324,2190,151644,4565,116407,4118,35237,3014,239665,4000,108129,4152,89523,3984,18606,1720,131536,4156,94111,3746,37425,2855,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,289859,6640,143366,4810,52747,3320,40371,3337,12376,2145,90619,4514,51649,4215,38970,3932,146493,4844,67149,4488,50581,3600,16568,2508,79344,4160,42681,3838,36663,3541,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,549904,7667,279587,5691,99667,5167,88894,4739,10773,1733,179920,6345,122888,5284,57032,4911,270317,4424,119780,5382,104015,5192,15765,2516,150537,5060,98190,5820,52347,3886,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,96823,2632,52602,1771,17091,2055,14454,1987,2637,905,35511,2464,23462,2250,12049,1582,44221,2042,15134,2137,13043,2027,2091,771,29087,2574,18423,2260,10664,1555,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,183833,3717,93309,2407,38126,2439,33219,2117,4907,1361,55183,2773,41270,2592,13913,1918,90524,2529,42763,2906,36652,2833,6111,1284,47761,2890,35263,2841,12498,1932,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,255741,4041,132121,3318,36240,3364,28267,3053,7973,1392,95881,4134,60868,4028,35013,3621,123620,2960,42246,3105,32754,2850,9492,1779,81374,3822,49052,3281,32322,2735,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,121654,2940,61387,2270,24401,2224,21218,2000,3183,855,36986,2234,27561,2033,9425,1529,60267,2079,28539,2341,25497,2207,3042,938,31728,2548,24912,2397,6816,1531,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,781097,8626,398381,6229,175585,5426,143672,5232,31913,2925,222796,7088,154311,6447,68485,4610,382716,5452,183316,5240,146428,5820,36888,3558,199400,5583,138900,5207,60500,4575,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,195923,5435,100257,4266,28311,3002,17561,2153,10750,2494,71946,4649,34790,3597,37156,3494,95666,2903,35158,3094,22446,2536,12712,2219,60508,3550,27034,2742,33474,2872,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1896211,11049,944685,8363,409979,8884,303760,8586,106219,6457,534706,10700,345542,9862,189164,7731,951526,8861,459700,9579,342829,9251,116871,5765,491826,10411,322592,9552,169234,6689,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,907254,9851,451910,7302,165454,7510,139741,7119,25713,2615,286456,8595,181768,8223,104688,6455,455344,6011,202571,6733,161964,6337,40607,3858,252773,7456,156061,7186,96712,5232,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,83499,2889,43777,2573,16146,2243,14521,2279,1625,517,27631,2655,22270,2601,5361,1251,39722,1603,17672,1609,15563,1561,2109,887,22050,1881,16193,1759,5857,1428,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1061083,9569,534149,6138,199509,6550,169803,6239,29706,2839,334640,7588,225031,6496,109609,5688,526934,6366,227507,6791,188515,6353,38992,3976,299427,8429,178287,7573,121140,5552,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,366224,4862,187317,3653,65348,3621,52492,3262,12856,1889,121969,3630,73468,3200,48501,3494,178907,3403,76652,3150,61304,2782,15348,2010,102255,3804,57280,3071,44975,2917,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,363038,6404,182185,4186,62670,4242,47216,3962,15454,2624,119515,4481,74436,4006,45079,3517,180853,4005,76958,4921,59931,4701,17027,2445,103895,4898,64269,3737,39626,3220,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1157779,9495,576946,5864,225569,7025,192742,6143,32827,3113,351377,8172,242113,7021,109264,6556,580833,6523,267886,6458,225866,6161,42020,3219,312947,6927,208775,7769,104172,5730,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,112473,3587,55748,2423,27150,2256,22800,1823,4350,1578,28598,2748,19968,2580,8630,1977,56725,2395,34654,2621,26745,2396,7909,1870,22071,2604,13665,2122,8406,1581,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,447632,7522,228669,5914,85831,5084,70157,4422,15674,2754,142838,6424,94665,5371,48173,4515,218963,5364,90917,4772,72349,4236,18568,2279,128046,5440,76398,4818,51648,4203,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,78510,2427,39375,1757,16118,1744,13982,1706,2136,651,23257,1902,16202,1607,7055,1188,39135,1591,14877,1697,13410,1698,1467,556,24258,2042,17225,1598,7033,1521,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,603636,8546,298833,5927,98651,4893,80704,4363,17947,2021,200182,5880,132711,5707,67471,5430,304803,5629,117766,4948,96120,4695,21646,2587,187037,6703,113993,5409,73044,4646,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2711206,20002,1374379,14315,497431,14833,374584,12043,122847,7074,876948,15586,510328,12995,366620,10614,1336827,9613,559793,11757,408611,11714,151182,7337,777034,11786,432664,11246,344370,11007,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,341327,4979,175463,3836,77430,4036,71422,3885,6008,1362,98033,4583,77845,4235,20188,2830,165864,3141,71541,3638,66123,3649,5418,1308,94323,3733,77516,3651,16807,2310,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,63619,2190,33406,1428,15428,1975,13471,2005,1957,699,17978,2081,11638,1849,6340,1133,30213,1443,14576,1688,12036,1545,2540,842,15637,1450,9174,1394,6463,1267,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,775189,8491,385066,6233,164004,6306,144251,5930,19753,2829,221062,6870,162705,6115,58357,4282,390123,6178,181806,6491,158737,6430,23069,2540,208317,7441,149542,7476,58775,4598,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,649101,10393,329074,6400,110385,5064,87976,4310,22409,2834,218689,7270,153533,6051,65156,5722,320027,6625,123495,6755,98336,6309,25159,2762,196532,5823,135876,5848,60656,4255,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,158693,3909,84967,2738,27864,2338,22600,2142,5264,1126,57103,3144,34080,2631,23023,2514,73726,2744,31905,2818,25126,2575,6779,1216,41821,2592,20995,2411,20826,2181,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,535676,5748,270861,4052,107241,5100,93892,4866,13349,1754,163620,5266,122673,5203,40947,3283,264815,3604,121280,4655,102339,4551,18941,2338,143535,4758,101687,4408,41848,3171,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,50908,2876,25745,2011,9429,1447,6713,1033,2716,1055,16316,1963,10942,1728,5374,1475,25163,1823,9511,1233,8187,1265,1324,503,15652,1675,8714,1569,6938,1572,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,327756,6494,166048,5079,72675,4546,37696,3864,34979,3702,93373,4995,27943,3183,65430,4692,161708,4853,85447,5352,41756,4760,43691,3811,76261,5437,21471,3600,54790,4150,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
