GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001MA,B17023_001EA,B17023_002EA,B17023_002MA,B17023_003EA,B17023_003MA,B17023_004MA,B17023_004EA,B17023_005MA,B17023_005EA,B17023_006MA,B17023_006EA,B17023_007MA,B17023_007EA,B17023_008MA,B17023_008EA,B17023_009EA,B17023_009MA,B17023_010EA,B17023_010MA,B17023_011MA,B17023_011EA,B17023_012MA,B17023_012EA,B17023_013MA,B17023_013EA,B17023_014EA,B17023_014MA,B17023_015EA,B17023_015MA,B17023_016EA,B17023_016MA,B17023_017MA,B17023_017EA,B17023_018MA,B17023_018EA,B17023_019EA,B17023_019MA,B17023_020EA,B17023_020MA,B17023_021EA,B17023_021MA,B17023_022MA,B17023_022EA,B17023_023MA,B17023_023EA,B17023_024EA,B17023_024MA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027MA,B17023_027EA,B17023_028MA,B17023_028EA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032MA,B17023_032EA,B17023_033MA,B17023_033EA,B17023_034EA,B17023_034MA,B17023_035EA,B17023_035MA,state
0400000US13,2525783,17938,279748,11291,96992,7159,45565,3890,27372,3268,20280,2796,3775,1372,182756,8684,26728,3060,10136,1908,12422,2197,3306,1282,864,599,156028,8376,41250,3766,76430,5849,32562,3846,5786,1610,2246035,17534,1691763,17964,1018142,14642,545886,12047,118625,6139,9110,1981,554272,11265,151063,7245,93507,5570,50077,5045,7187,1833,292,253,403209,9506,212382,8251,164986,7424,24335,3309,1506,889,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320336,5022,23547,2448,9084,1261,5853,958,1654,527,1322,869,255,288,14463,2094,2544,779,968,415,1367,648,128,148,81,108,11919,1823,3741,1050,5833,1279,2043,850,302,339,296789,5140,224289,4878,140419,4098,66960,3600,15208,1737,1702,657,72500,3662,25977,2369,17796,1845,6438,1339,1591,846,152,211,46523,3092,32286,2495,12056,1706,2136,702,45,72,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419774,7037,36225,3347,17272,2316,7970,1325,4128,1051,3851,1268,1323,788,18953,2379,2950,918,386,298,1664,768,760,515,140,161,16003,2134,2230,860,10043,1707,3584,1052,146,115,383549,7091,321153,6567,191457,5473,89446,4454,34326,3085,5924,1347,62396,4543,23983,3061,12443,2236,9655,1785,1796,902,89,106,38413,2788,19310,2190,16306,2026,2712,950,85,125,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3083543,17333,277866,10016,95833,5247,44491,3355,30088,3071,17390,2249,3864,855,182033,7742,29362,2857,11279,1657,14056,2179,3698,1131,329,347,152671,7009,37164,3049,77953,4799,32384,3579,5170,1084,2805677,18153,2181444,16902,1323207,14456,679203,11306,169251,6310,9783,2077,624233,10594,193673,7072,109595,4927,70476,4360,12956,2104,646,379,430560,10165,238896,7783,169231,6775,21435,2429,998,492,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1660102,12057,153371,6313,48517,3520,23900,2411,11598,1640,9943,1802,3076,850,104854,5649,18200,2251,6997,1435,8563,1443,2203,874,437,469,86654,4755,15803,2138,48365,3201,20822,2973,1664,694,1506731,12719,1184256,12173,744248,9249,335106,7870,95452,4379,9450,1471,322475,8029,107783,5414,52979,3830,49870,3220,4566,1146,368,242,214692,5833,108049,4545,94560,4752,11615,1997,468,301,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,794614,8064,53223,3390,21000,2024,10779,1267,5112,1123,4269,1042,840,375,32223,2721,5577,1211,1195,452,2701,889,1634,692,47,87,26646,2528,3686,890,16840,2248,5783,1127,337,245,741391,7660,613509,7696,380553,6339,174160,5744,53545,3315,5251,984,127882,5247,46567,3710,18286,2117,24783,2786,3267,810,231,332,81315,3714,35546,2796,38135,2677,7095,1503,539,369,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,733649,7787,58235,3251,22452,2048,10344,1472,6725,1047,3805,1110,1578,683,35783,2856,5538,1153,1707,612,2753,821,823,560,255,273,30245,2552,4952,1227,16591,2074,7616,1262,1086,504,675414,7801,549941,7474,332054,6907,158381,5893,53893,3239,5613,1242,125473,5206,44449,3053,20741,1922,19850,2465,3649,1162,209,146,81024,4280,37166,2316,37977,3677,5472,1318,409,387,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1129828,12032,145997,5304,59391,3950,32210,2698,16240,2081,8893,1714,2048,776,86606,4009,16044,2349,5334,1284,8281,1603,2346,877,83,139,70562,3747,20974,2204,35829,3423,12760,1871,999,541,983831,12470,778162,11143,497743,8356,224130,7748,53066,3285,3223,813,205669,6936,65480,4213,34394,2948,27672,3115,3349,1124,65,113,140189,5328,80673,3980,52282,3615,6549,1338,685,496,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1107245,13193,163281,7082,44430,3552,23170,2301,12690,2099,7760,1907,810,503,118851,5798,17965,2782,6542,1461,9254,2014,2103,840,66,117,100886,5815,29410,2943,48329,3569,19973,2737,3174,1074,943964,13522,699581,11475,448048,7592,202923,7379,45439,4318,3171,894,244383,8047,69374,4688,39614,3975,25751,2765,3783,1301,226,238,175009,6927,101840,5489,64290,4504,8292,1534,587,538,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,330106,6496,20919,2229,8316,1205,5032,1007,2082,714,887,416,315,280,12603,1860,3084,945,669,344,2147,796,268,219,0,175,9519,1443,1248,417,6687,1279,1494,697,90,146,309187,6042,255562,6083,178512,4675,65373,3369,11224,1231,453,262,53625,3662,18392,1911,8082,1144,9573,1382,737,372,0,175,35233,2942,18814,1975,15156,1931,1214,488,49,77,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1469830,12332,91780,3816,27300,2544,15699,1745,6167,1164,4267,1238,1167,592,64480,4082,10183,1806,5070,1327,3981,1076,1098,584,34,57,54297,4002,15678,2026,25206,2847,11715,1928,1698,830,1378050,13235,1024997,11798,613488,8774,331253,7874,74324,4271,5932,1505,353053,9293,94516,5059,54733,3658,34430,3290,5353,1400,0,203,258537,7658,149931,6703,98154,4807,10001,1907,451,480,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1652214,13374,119694,5175,36380,3385,20092,2199,11052,1893,4602,1337,634,404,83314,4548,10362,2012,5219,1292,4015,1189,1128,779,0,210,72952,4393,16257,2269,43070,3375,12830,2038,795,371,1532520,14082,1187021,12674,733624,11134,375345,9272,74520,3994,3532,1136,345499,11795,101296,6421,63500,4782,34856,3634,2868,920,72,118,244203,8978,139791,7311,94140,4473,9976,1847,296,297,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2518003,14120,244660,6889,81980,4205,39990,3148,21793,2123,15960,1912,4237,904,162680,5583,33846,2790,11677,1638,16474,2363,5149,1196,546,310,128834,4898,30388,2300,70341,3955,23966,2506,4139,1091,2273343,14494,1774770,14794,1149687,11864,487006,7314,129274,4877,8803,1215,498573,8701,155712,5326,83673,4152,64116,4010,7399,1398,524,492,342861,8422,194771,6311,132852,5888,14425,1912,813,491,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1388742,11141,80450,4362,29638,2573,12258,1440,8879,1446,6600,1231,1901,719,50812,3642,10039,1507,2889,710,5004,1109,1811,574,335,355,40773,3517,7895,1484,22618,2699,8482,1473,1778,677,1308292,10634,1077009,9459,650866,7898,321877,6392,96278,3887,7988,1241,231283,6393,79277,4001,36495,2493,36345,2636,6039,1075,398,221,152006,5336,68212,3879,70029,3809,12646,1873,1119,661,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716451,10880,106921,5365,30033,2981,17235,2174,7379,1326,4671,1356,748,778,76888,4418,11038,2219,4426,1196,4972,1573,1528,688,112,122,65850,4236,18149,2130,33361,3363,11855,1994,2485,984,609530,9658,452651,10313,290689,7635,131394,5793,28928,2734,1640,647,156879,6252,43843,3364,26146,2107,16183,2562,1290,589,224,241,113036,5603,64703,4054,42433,3363,5776,1288,124,184,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1527260,14698,140934,6046,48435,3620,25386,2515,12119,1638,8354,1347,2576,794,92499,5258,16348,2706,4985,1229,9264,2134,2032,811,67,66,76151,4523,17551,2125,39869,3504,16336,2428,2395,800,1386326,14329,1089827,12582,698015,10026,303883,7450,81717,3752,6212,1406,296499,8893,93570,4856,49998,4107,39520,2958,3477,981,575,428,202929,7124,107236,5384,83926,4713,11394,1703,373,297,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,262726,5181,20328,2505,10012,1904,4646,1004,3219,1202,1744,684,403,305,10316,1674,2448,712,888,441,1234,477,326,257,0,174,7868,1455,1930,641,4015,903,1605,652,318,223,242398,5204,203106,5915,136099,4502,52528,3114,13124,1812,1355,554,39292,3369,14671,1962,7079,1123,6661,1600,931,411,0,174,24621,2524,13640,1804,9724,1515,1257,756,0,174,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484989,6677,35128,3384,12905,1622,5640,996,3189,935,3386,908,690,427,22223,2517,3942,1022,1136,530,1559,612,1240,586,7,13,18281,2258,1841,520,10182,1814,5060,1114,1198,705,449861,6887,371440,6236,220685,4339,110144,3903,36699,2332,3912,843,78421,3938,29528,2499,13308,1708,14347,1766,1830,568,43,57,48893,3315,20635,1976,23753,2482,4031,1080,474,440,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,700449,9375,63517,3984,23584,2297,10402,1650,6394,1265,6094,1588,694,437,39933,3464,7771,1560,3299,1026,3334,953,942,533,196,183,32162,3106,7140,1172,16515,2364,7690,1670,817,477,636932,10213,467544,9445,290079,7570,137789,5612,36641,3310,3035,841,169388,6597,59104,3984,33901,2936,21570,2636,3415,1104,218,219,110284,5457,59836,3953,45126,3812,5017,1366,305,245,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,346213,5110,16962,2241,5864,1356,3678,957,1188,600,967,569,31,48,11098,1690,2684,937,732,440,1536,685,416,351,0,192,8414,1490,1150,499,5930,1228,1257,722,77,126,329251,5091,269661,5453,179479,5089,72164,3151,17340,2227,678,365,59590,4293,23192,2415,12437,1926,9065,1426,1667,916,23,40,36398,3293,18650,2202,15966,2275,1753,821,29,50,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2235231,15874,163127,6809,61272,4022,28039,2673,22034,2449,8601,1378,2598,798,101855,5470,16655,2488,6290,1465,7275,1613,2240,1056,850,537,85200,5304,21798,2733,45485,3597,16219,2205,1698,718,2072104,16546,1592857,16490,928305,12691,547756,10746,110865,5620,5931,1173,479247,10989,146373,6051,93576,5334,45943,3032,6854,1576,0,206,332874,8521,196830,7058,121002,5510,14905,1776,137,163,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,479092,8736,72629,3999,27618,3200,15691,2148,7479,1543,3806,1067,642,467,45011,3566,10511,1701,3274,867,5692,1238,1516,833,29,37,34500,3030,9353,1697,18124,2275,6144,1232,879,590,406463,8204,301970,7615,202612,5907,76861,3796,20936,2429,1561,581,104493,4400,36095,3789,21010,2799,12536,2113,2466,879,83,148,68398,3676,37803,2563,27038,2363,3546,1104,11,21,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4620008,22062,481948,10308,174369,6526,81897,4347,51918,3680,30424,2671,10130,1471,307579,8013,48166,3748,20601,2607,21501,2651,5195,1167,869,507,259413,7426,70674,4332,140062,6894,42994,3700,5683,1335,4138060,21829,3036100,22077,1879844,17432,941476,13899,198230,7237,16550,2076,1101960,15982,324749,10041,207100,8269,105679,5766,11569,2087,401,346,777211,13172,473979,10489,273593,7060,27355,2906,2284,902,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
