GEO_ID,B05014_001E,B05014_001M,B05014_002E,B05014_002M,B05014_003E,B05014_003M,B05014_004E,B05014_004M,B05014_005E,B05014_005M,B05014_006E,B05014_006M,B05014_007E,B05014_007M,B05014_008E,B05014_008M,B05014_009E,B05014_009M,B05014_010E,B05014_010M,B05014_011E,B05014_011M,B05014_012E,B05014_012M,B05014_013E,B05014_013M,B05014_014E,B05014_014M,B05014_015E,B05014_015M,B05014_016E,B05014_016M,B05014_017E,B05014_017M,B05014_018E,B05014_018M,B05014_019E,B05014_019M,NAME,B05014_001EA,B05014_001MA,B05014_002EA,B05014_002MA,B05014_003EA,B05014_003MA,B05014_004MA,B05014_004EA,B05014_005EA,B05014_005MA,B05014_006EA,B05014_006MA,B05014_007EA,B05014_007MA,B05014_008EA,B05014_008MA,B05014_009MA,B05014_009EA,B05014_010MA,B05014_010EA,B05014_011EA,B05014_011MA,B05014_012EA,B05014_012MA,B05014_013EA,B05014_013MA,B05014_014EA,B05014_014MA,B05014_015MA,B05014_015EA,B05014_016EA,B05014_016MA,B05014_017EA,B05014_017MA,B05014_018EA,B05014_018MA,B05014_019EA,B05014_019MA,state
0400000US16,101140,7182,49033,4316,1481,764,2681,1011,8068,1564,10648,2052,8971,1605,8349,1481,5214,1214,3621,1106,52107,4098,1609,818,3493,1243,7084,1332,11976,2204,10536,1853,7210,1484,5728,1315,4471,960,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1832421,19648,903744,12881,14870,2318,40517,3407,109093,5135,191136,6642,202782,5322,157182,5286,108027,4896,80137,3897,928677,11110,13732,1909,38183,3165,112825,4818,182738,5655,196070,5392,151936,4534,122908,5390,110285,3912,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,351233,10753,177418,6909,6090,1787,15410,2315,35654,3933,40256,3555,35826,3431,22632,2277,13566,1968,7984,1449,173815,7246,5527,1403,15581,2062,32209,2801,39946,3701,32873,3320,23127,2594,12723,2084,11829,1509,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,166728,6675,85684,4336,3099,883,8183,1855,19042,2076,18380,2315,16259,1876,11113,1628,6574,1188,3034,684,81044,3767,3134,973,5459,1292,13887,1844,19840,2304,15731,1793,11697,1824,5838,1107,5458,1254,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,200557,6935,103117,4294,2536,829,5536,1055,19535,2109,23405,2257,22387,2295,15660,1603,9227,1246,4831,993,97440,4028,2416,746,6537,1242,14183,1885,22264,1890,22636,1860,12923,1598,9493,1327,6988,1300,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,169085,7898,86610,5003,3104,1048,8371,1869,18367,2334,18288,1841,17523,2072,11597,1419,6480,1434,2880,766,82475,4451,3023,979,7041,1399,15359,1973,16900,1755,15904,1781,11369,1491,6909,1283,5970,1261,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,191403,8271,100436,4586,1950,870,8421,1770,18668,2152,24418,2623,19566,2626,12363,1628,10107,1630,4943,936,90967,5525,2763,867,4593,1197,10673,2167,21275,2570,18084,2371,14179,2037,8835,1352,10565,1463,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,45433,3032,18560,1948,526,404,1521,494,3149,1052,3759,846,2109,645,3425,1004,2119,743,1952,589,26873,2270,480,355,2245,768,2788,850,3550,720,5150,1118,3540,912,4091,975,5029,852,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,927936,17540,446959,10148,11336,2057,31500,3696,57404,3771,99597,4142,98556,4715,70241,2904,47459,2790,30866,1974,480977,10476,12340,2261,27963,3218,58940,3759,102428,4509,96997,4213,80400,3281,53441,2922,48468,3228,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1156472,19090,556801,11425,14592,2417,36966,3546,84004,4648,115903,5395,103614,4986,97217,4316,54667,3548,49838,3036,599671,10496,13063,2356,37303,3358,83055,5129,116033,5007,107406,4833,98854,4450,68870,3746,75087,3856,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,703806,16780,347682,9768,12783,2305,27295,2858,58634,3969,64600,3838,63281,3013,51761,3038,37694,2633,31634,1982,356124,9036,10846,1648,26931,2897,51232,3202,66673,3740,67450,3671,52811,2791,34586,2294,45595,2228,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,486243,10464,240500,7046,10104,1839,22268,2574,39918,3130,57635,3920,51363,2914,31499,2253,15966,1640,11747,1390,245743,5833,9039,1871,21784,2376,38818,3034,60349,3020,48124,2630,29001,2299,19147,1959,19481,1862,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,65718,4949,34530,3634,418,369,2704,1089,5517,1424,7940,1486,6980,1761,5800,1234,2878,792,2293,745,31188,2662,421,291,3113,949,3822,1128,6645,1436,5817,1286,4710,1223,3327,950,3333,899,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,257102,9567,124449,6370,4859,1070,8235,1400,23022,3036,27488,2496,22654,2258,17696,1890,12352,1475,8143,1128,132653,4955,2430,716,11810,2025,22967,2419,27280,2196,22876,2074,17804,1732,13066,1863,14420,1862,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23109,2677,9903,1816,304,330,757,454,1676,769,1127,490,1476,771,2526,1038,1093,502,944,381,13206,1895,246,233,553,371,2493,987,2352,761,2405,652,1255,514,1833,702,2069,655,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,143331,6167,74596,3620,2281,672,5975,1156,12684,1654,21592,2235,14147,1984,9263,1304,5703,1034,2951,717,68735,3543,2036,568,5841,1504,13635,1713,15458,1455,12504,1311,9918,1240,6170,907,3173,722,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,596019,12835,286484,7474,4492,1094,13560,2190,33172,2978,62725,3519,66528,3427,53649,2753,28981,2291,23377,1923,309535,7547,3162,958,12423,1893,31639,2970,62118,3185,69973,3290,59781,2786,37035,3016,33404,2551,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,83167,5297,39288,3137,890,544,2342,829,6018,1441,7430,1257,7411,1315,6982,1389,4218,890,3997,905,43879,3449,1508,979,2064,736,5376,1154,7394,1260,8672,1555,7435,1330,5952,1047,5478,1090,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2055062,24340,992118,15603,24516,2895,51356,4071,116524,6772,207565,6743,206713,7110,171734,5544,120833,5283,92877,3703,1062944,12906,24009,3023,46372,3814,117243,5146,220076,5484,207473,5456,187911,4805,134552,5659,125308,5352,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,195508,10145,91261,5172,1104,578,4586,1506,12444,2573,17624,2340,19086,2175,17153,2234,11829,1829,7435,1335,104247,6794,3487,1444,7284,1785,10202,1873,17897,2751,22460,2484,16576,1819,15102,2073,11239,1429,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4540381,36548,2132512,24754,39266,4714,110036,6359,267625,8172,406217,9814,402608,9402,382403,8250,290060,8060,234297,5706,2407869,20397,39318,3537,102827,6197,272740,8528,431763,8481,438973,8350,430376,8424,347516,9144,344356,8711,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,829416,17576,408250,11128,11142,2248,28309,3291,60078,4938,102643,5348,97096,4878,60759,3698,27305,2765,20918,1988,421166,10523,12482,2344,28662,2956,60860,4461,97146,4817,97972,4372,58099,3725,36136,3202,29809,2828,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,31062,3169,16440,2238,413,386,1043,540,4096,1383,5149,1433,2860,1162,1784,689,838,461,257,184,14622,1845,191,232,943,488,3370,820,3812,1316,2492,713,1992,887,887,408,935,363,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,528291,18004,258156,11204,8244,2060,17822,2645,46651,3627,52553,3609,49443,4098,37767,2964,24609,2157,21067,2088,270135,9476,9590,2245,18961,2671,42991,3404,54229,3492,49017,3539,34547,2616,28200,2382,32600,2535,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,223883,7211,118111,5282,2767,804,6763,996,24269,2724,26350,2053,24632,2261,18532,1766,8922,1077,5876,863,105772,4360,2648,853,6357,1312,18563,2264,21914,1944,21661,1331,15528,1620,10273,1165,8828,1098,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,408718,12712,200547,8008,4171,1664,11226,2417,30214,3074,43231,3586,46279,3359,32090,2853,18876,2128,14460,1853,208171,7347,3369,1086,10485,1880,27888,2772,43289,3440,47911,3560,30047,2567,21738,2088,23444,1968,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,893769,18083,436790,10929,11485,2150,30932,3162,71147,5228,88721,5953,84017,4544,65409,3715,47269,3255,37810,2371,456979,11057,13771,2780,32808,2930,59532,3969,91719,4121,84593,4153,64571,3520,55629,3292,54356,3534,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,147017,6555,72426,4616,2304,903,4071,962,11009,2226,15723,2093,10932,1776,11015,1580,10766,1835,6606,1390,74591,3656,2768,1440,3555,955,9666,1800,12169,1454,13582,1664,14066,1600,9724,1555,9061,1363,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,244294,8606,123849,5597,3816,1370,8232,2101,18744,2299,29847,2842,25369,2350,18840,2297,11091,1655,7910,1471,120445,5172,2122,834,9788,1880,15098,1888,27707,2537,23886,2360,16451,2518,11481,1772,13912,1747,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,29401,3289,15138,2012,856,794,1276,685,3480,1012,4168,987,1609,631,1528,636,1954,918,267,228,14263,1965,423,596,1996,829,2429,886,4010,1122,1813,667,1543,645,1211,468,838,351,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,347754,11957,175606,7229,6230,1475,13834,2406,28864,3113,46449,3373,37667,3376,22333,2846,13898,2045,6331,982,172148,6887,6657,1755,15631,2824,27224,2851,44893,2934,31381,2742,21379,2346,12552,1796,12431,1645,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4854140,42073,2420745,26580,60553,5265,151375,8720,357359,12303,527882,14241,535619,12398,404087,9053,230738,7443,153132,4749,2433395,25766,58522,5471,137373,8012,307310,10207,506549,10726,553688,12824,394609,9580,260950,7633,214394,6368,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,269239,7865,131802,4347,2569,874,10673,1801,23097,2610,29778,2851,28872,2327,20531,2090,9654,1469,6628,1015,137437,5287,4019,1759,7886,1744,19284,2418,31313,2868,31553,2794,19560,1939,12678,1567,11144,1573,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,28083,2467,11800,1218,560,405,403,246,3106,914,1234,582,1634,573,1764,690,1575,510,1524,432,16283,1954,378,290,1032,430,3295,1156,2550,618,2416,698,2190,617,2410,645,2012,526,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1062370,16028,508757,9007,11163,1686,35095,3540,69967,4080,114648,5146,114995,4211,79083,3646,50787,3592,33019,2417,553613,10946,11588,2126,31792,3343,74775,4614,123349,5067,117360,4738,85541,4043,60662,3756,48546,2578,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1060153,17490,510111,11374,15410,2477,30279,3454,76978,5440,118992,4792,105785,4862,75469,4000,50663,3404,36535,2983,550042,10004,13375,1959,31056,2882,70249,4124,118660,5075,107946,4231,83809,3906,62648,3298,62299,3093,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29954,3269,14080,1907,301,286,1542,645,2735,998,1807,925,2312,749,2115,768,2222,630,1046,470,15874,2148,343,327,537,311,2286,694,3075,866,3020,869,1968,831,1739,578,2906,1010,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,288052,9397,141977,5827,3206,963,10011,1651,23092,2320,34021,3045,29229,2736,18201,2027,14401,1652,9816,1512,146075,5427,4048,926,10921,1544,22367,2424,29964,2508,30231,2474,17698,1357,14087,1796,16759,1550,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,20520,2713,10482,1847,111,197,1220,727,1598,851,2781,900,1843,726,1803,786,735,458,391,277,10038,1702,33,55,400,257,2507,911,2502,942,1255,634,1394,590,750,398,1197,555,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,91402,7516,39766,3964,155,250,2254,914,5152,1935,3068,992,6175,1532,9352,1947,6812,1632,6798,1390,51636,4967,473,442,1084,591,5150,1636,5139,1232,8232,1702,11454,1711,9576,1683,10528,1803,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
