GEO_ID,B19313I_001E,B19313I_001M,NAME,B19313I_001EA,B19313I_001MA,state
0400000US01,3103231500,247310836,Alabama,null,null,01
0400000US02,1312460300,126186110,Alaska,null,null,02
0400000US04,38815107900,684150637,Arizona,null,null,04
0400000US05,3557162800,414288066,Arkansas,null,null,05
0400000US06,305362548600,2561715952,California,null,null,06
0400000US08,24243037100,585778757,Colorado,null,null,08
0400000US09,12192760000,526648155,Connecticut,null,null,09
0400000US10,1728854700,345832336,Delaware,null,null,10
0400000US11,2953625600,256182497,District of Columbia,null,null,11
0400000US12,115703930700,1483308455,Florida,null,null,12
0400000US13,17812996200,643595818,Georgia,null,null,13
0400000US15,3314574500,205088070,Hawaii,null,null,15
0400000US16,3287438000,279242593,Idaho,null,null,16
0400000US17,42267266600,764391463,Illinois,null,null,17
0400000US18,7995467100,306774412,Indiana,null,null,18
0400000US19,3242319900,173235199,Iowa,null,null,19
0400000US20,5987357900,252329240,Kansas,null,null,20
0400000US21,2750452800,190140793,Kentucky,null,null,21
0400000US22,4561552700,265907327,Louisiana,null,null,22
0400000US23,463142200,97044653,Maine,null,null,23
0400000US24,14715476100,560844212,Maryland,null,null,24
0400000US25,16872533100,551246543,Massachusetts,null,null,25
0400000US26,9697001400,475413579,Michigan,null,null,26
0400000US27,5546976600,316416799,Minnesota,null,null,27
0400000US28,1407414200,163898376,Mississippi,null,null,28
0400000US29,5036875400,370411564,Missouri,null,null,29
0400000US30,680890400,82442136,Montana,null,null,30
0400000US31,3400278100,159883145,Nebraska,null,null,31
0400000US32,16355012000,442842752,Nevada,null,null,32
0400000US33,1265938300,109939410,New Hampshire,null,null,33
0400000US34,42385679200,862323679,New Jersey,null,null,34
0400000US35,19539072700,572183493,New Mexico,null,null,35
0400000US36,84996914000,1877369954,New York,null,null,36
0400000US37,14630570300,374155254,North Carolina,null,null,37
0400000US38,516768100,50167966,North Dakota,null,null,38
0400000US39,7752964900,243876657,Ohio,null,null,39
0400000US40,6446242800,265632292,Oklahoma,null,null,40
0400000US41,9935734000,391412550,Oregon,null,null,41
0400000US42,16477192200,735280800,Pennsylvania,null,null,42
0400000US44,2784682200,225184041,Rhode Island,null,null,44
0400000US45,5062224900,299155947,South Carolina,null,null,45
0400000US46,549374400,69002662,South Dakota,null,null,46
0400000US47,5933955500,442394646,Tennessee,null,null,47
0400000US48,203400637600,1791674354,Texas,null,null,48
0400000US49,7453857000,300365062,Utah,null,null,49
0400000US50,218916200,42209584,Vermont,null,null,50
0400000US51,18958843100,593796177,Virginia,null,null,51
0400000US53,18613573000,640480015,Washington,null,null,53
0400000US54,377847200,68356516,West Virginia,null,null,54
0400000US55,6874054600,315326850,Wisconsin,null,null,55
0400000US56,1157531200,148526483,Wyoming,null,null,56
0400000US72,40264654400,1010371895,Puerto Rico,null,null,72
