GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002MA,B23024_002EA,B23024_003MA,B23024_003EA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007EA,B23024_007MA,B23024_008EA,B23024_008MA,B23024_009EA,B23024_009MA,B23024_010EA,B23024_010MA,B23024_011EA,B23024_011MA,B23024_012EA,B23024_012MA,B23024_013EA,B23024_013MA,B23024_014EA,B23024_014MA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017EA,B23024_017MA,B23024_018EA,B23024_018MA,B23024_019EA,B23024_019MA,B23024_020EA,B23024_020MA,B23024_021EA,B23024_021MA,B23024_022EA,B23024_022MA,B23024_023EA,B23024_023MA,B23024_024EA,B23024_024MA,B23024_025MA,B23024_025EA,B23024_026MA,B23024_026EA,B23024_027EA,B23024_027MA,B23024_028EA,B23024_028MA,B23024_029EA,B23024_029MA,B23024_030EA,B23024_030MA,B23024_031EA,B23024_031MA,state
0400000US13,6056994,10009,804536,23986,169711,9256,37499,3199,0,224,37499,3199,23875,2364,13624,2304,132212,8749,634825,20346,353893,12686,994,508,352899,12654,285495,11314,67404,5327,280932,13411,5252458,26866,476030,14505,220458,8970,3395,1080,217063,8858,200040,8412,17023,2921,255572,10458,4776428,27633,4097285,28899,28475,3170,4068810,28025,3921003,27834,147807,7449,679143,13841,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,814766,1852,70550,4590,12282,1954,2254,660,0,187,2254,660,1699,578,555,355,10028,1964,58268,3851,27262,2520,946,407,26316,2497,21541,2430,4775,1251,31006,3082,744216,4762,47577,3695,26665,3029,1232,539,25433,2941,23479,2854,1954,735,20912,2340,696639,5818,605711,7124,27550,2390,578161,7667,559636,7755,18525,2371,90928,4750,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,945137,3448,119174,7151,27211,3959,7571,2059,0,201,7571,2059,6029,1801,1542,925,19640,3065,91963,5918,51189,4403,51,86,51138,4403,44486,4085,6652,1465,40774,4233,825963,8019,94405,5782,49886,4188,0,201,49886,4188,47422,4060,2464,757,44519,3976,731558,8646,617659,8028,3812,1258,613847,8088,597686,8932,16161,2033,113899,5408,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7483605,5976,868597,18818,170183,6731,42668,3503,0,190,42668,3503,27814,2869,14854,1986,127515,5484,698414,16921,404610,12091,412,392,404198,12106,301904,9212,102294,5966,293804,10503,6615008,19739,498190,12785,252758,7238,104,111,252654,7276,228447,7506,24207,3279,245432,9205,6116818,21858,5303346,25059,8898,1778,5294448,24783,5093333,23514,201115,8476,813472,14194,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3791998,5697,487197,14370,122133,6442,25631,2437,0,197,25631,2437,18581,2342,7050,1415,96502,6372,365064,12348,204500,8521,0,197,204500,8521,166828,7963,37672,3726,160564,7899,3304801,15866,339371,9264,172076,6572,0,197,172076,6572,160162,6387,11914,1983,167295,6633,2965430,18839,2586528,19847,3189,877,2583339,19709,2511574,20284,71765,4461,378902,9625,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1760835,4091,192775,7267,43010,3545,12238,1483,0,163,12238,1483,9925,1220,2313,659,30772,2800,149765,6696,88764,5288,319,505,88445,5291,76072,4621,12373,2147,61001,4494,1568060,8612,119408,4708,68092,3876,50,83,68042,3869,64830,3844,3212,762,51316,3535,1448652,8816,1304315,8755,1233,474,1303082,8725,1273869,9322,29213,2550,144337,4658,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1635165,4501,188142,7714,44078,3440,13179,1794,0,177,13179,1794,10930,1714,2249,729,30899,2862,144064,7007,87475,5129,399,349,87076,5093,74507,4382,12569,2143,56589,4845,1447023,9272,142003,5851,81212,4978,521,306,80691,5023,74885,4532,5806,1330,60791,3231,1305020,9935,1150787,10165,10171,1601,1140616,10406,1113674,10296,26942,2488,154233,5005,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2540174,5225,427833,12841,143051,7202,26336,2784,116,166,26220,2779,16533,1986,9687,1722,116715,6717,284782,10493,147088,7296,185,228,146903,7301,117331,5625,29572,3588,137694,6784,2112341,12778,277607,8868,120377,6435,939,576,119438,6360,110330,6171,9108,1552,157230,6425,1834734,14765,1581264,15393,7713,1475,1573551,15214,1526374,15683,47177,3978,253470,7625,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2664638,6365,477335,14835,102954,6683,19978,2137,83,123,19895,2132,11458,1712,8437,1648,82976,5955,374381,13840,197024,8371,161,183,196863,8362,153610,6342,43253,4143,177357,9468,2187303,16312,248130,9691,119335,6634,1222,729,118113,6578,107013,6163,11100,2072,128795,6562,1939173,17613,1629610,17657,9373,1645,1620237,17403,1561845,18335,58392,5148,309563,10326,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,767640,2244,86750,4674,31207,3086,5492,1217,0,175,5492,1217,3671,1110,1821,597,25715,2878,55543,4079,29510,2671,0,175,29510,2671,23628,2288,5882,1222,26033,2962,680890,5363,77093,4729,37042,3758,253,293,36789,3748,34044,3616,2745,829,40051,3113,603797,6390,537317,7373,921,402,536396,7375,523556,7595,12840,1833,66480,4181,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3581064,4558,302336,12023,70573,5426,15220,2330,59,73,15161,2301,9058,1770,6103,1399,55353,4759,231763,10013,126723,7003,199,169,126524,7031,97550,5988,28974,3604,105040,6211,3278728,12661,255018,7345,143216,6612,650,372,142566,6597,130115,6355,12451,1632,111802,5437,3023710,13224,2678583,14885,19190,2045,2659393,14676,2565205,13129,94188,5646,345127,8933,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4069940,4658,393386,14645,97837,6313,19485,2403,0,210,19485,2403,11884,2045,7601,1610,78352,5696,295549,12598,152671,7886,49,84,152622,7888,121861,6528,30761,3531,142878,8529,3676554,15575,281222,10122,141195,7138,204,196,140991,7138,131488,6679,9503,1757,140027,7323,3395332,17556,3017520,18547,3936,989,3013584,18377,2924391,18041,89193,5493,377812,9409,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5759495,5280,774589,17310,197087,6535,39161,2746,0,170,39161,2746,24321,1984,14840,1985,157926,6122,577502,15612,334599,10510,47,78,334552,10503,255854,9258,78698,4463,242903,10638,4984906,18312,507714,11810,231500,7563,106,155,231394,7562,215324,7072,16070,2057,276214,8408,4477192,20069,3845377,18968,3675,927,3841702,18886,3712547,18675,129155,6007,631815,9365,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3232882,4827,291176,8726,70629,3906,17818,1885,10,19,17808,1884,14732,1684,3076,669,52811,3197,220547,8063,138016,6081,118,199,137898,6088,117353,6005,20545,2382,82531,4787,2941706,9766,224401,7418,135593,6048,16,26,135577,6051,127227,5992,8350,1310,88808,3992,2717305,12342,2452926,12681,1989,629,2450937,12640,2394815,13024,56122,3708,264379,7276,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1656226,5685,298996,9565,82308,5241,14395,2498,0,217,14395,2498,9419,1969,4976,1319,67913,4687,216688,9137,112703,7368,297,367,112406,7377,87165,6251,25241,3632,103985,5962,1357230,9956,176062,8568,68944,5218,84,120,68860,5213,62364,4670,6496,1948,107118,6039,1181168,11940,1000304,12910,6137,1420,994167,12794,952064,13654,42103,4347,180864,7724,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3470764,6498,434772,11857,123579,6491,27127,3335,0,190,27127,3335,19114,2789,8013,1794,96452,5498,311193,9297,179055,6750,427,452,178628,6708,148403,6518,30225,3008,132138,5335,3035992,13879,330520,9157,162811,6765,359,230,162452,6778,150296,6218,12156,2181,167709,6470,2705472,15285,2371959,15671,8094,1510,2363865,15530,2298715,15731,65150,5337,333513,8612,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,595740,2622,76978,5370,16409,2356,5089,1198,0,174,5089,1198,4059,1099,1030,443,11320,1829,60569,4675,38378,3566,0,174,38378,3566,34048,3488,4330,941,22191,2383,518762,6151,51208,3449,28917,2806,0,174,28917,2806,27296,2701,1621,642,22291,2445,467554,7145,405684,7101,1695,556,403989,7128,394527,7383,9462,1640,61870,3665,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1078986,2846,108177,6099,23802,2611,7220,1278,0,163,7220,1278,5415,1209,1805,756,16582,2197,84375,5089,56316,4156,92,114,56224,4170,48355,3415,7869,1961,28059,2184,970809,6997,84369,3997,51765,3401,80,95,51685,3422,48365,3157,3320,966,32604,2417,886440,7300,805061,7949,4276,909,800785,7806,788055,8191,12730,1823,81379,4286,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1765724,2130,209395,10964,42463,4131,10566,2063,0,211,10566,2063,6555,1635,4011,1341,31897,3210,166932,8571,97730,5984,267,269,97463,6000,74645,5051,22818,3076,69202,5120,1556329,11153,137484,5664,71828,4806,0,211,71828,4806,66227,4688,5601,1328,65656,4210,1418845,12401,1208999,12416,6562,1412,1202437,12343,1159796,12378,42641,3752,209846,6179,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,794774,2672,58186,4549,16875,2191,5092,1265,0,192,5092,1265,3222,956,1870,943,11783,1795,41311,4003,23686,3107,109,176,23577,3094,19408,2700,4169,1320,17625,2361,736588,5275,64981,4820,34044,3174,159,216,33885,3197,32085,3188,1800,518,30937,3061,671607,6232,603198,5571,1684,885,601514,5585,586967,5774,14547,1949,68409,3918,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5306634,4466,469382,14938,88084,4693,18869,2317,0,206,18869,2317,11350,1760,7519,1379,69215,4201,381298,13463,211260,9075,0,206,211260,9075,165301,7566,45959,3961,170038,7544,4837252,15304,328067,9200,160834,6240,102,151,160732,6246,147305,6276,13427,1704,167233,7277,4509185,15514,3918952,18536,6558,1546,3912394,18584,3763636,19144,148758,7156,590233,12842,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1161292,4289,213941,9221,49593,3983,11140,2047,0,201,11140,2047,7661,1727,3479,1011,38453,3492,164348,8297,80060,4564,193,255,79867,4596,63764,4313,16103,2244,84288,6801,947351,9593,115272,5719,53004,4842,157,167,52847,4844,48193,4725,4654,1277,62268,4727,832079,10429,691538,10346,5780,1304,685758,10476,658119,10630,27639,3426,140541,7033,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11808859,6410,1494547,28445,316395,10395,66788,5963,34,54,66754,5955,41564,3982,25190,3373,249607,8299,1178152,26203,601228,17309,453,336,600775,17379,471148,14738,129627,6797,576924,18153,10314312,29071,749904,15152,362789,10494,1079,609,361710,10543,328932,9554,32778,3219,387115,11124,9564408,30584,8245189,29856,14361,1774,8230828,29992,7936646,31780,294182,11424,1319219,21099,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5928219,9769,799343,18813,187750,8538,36638,3521,221,243,36417,3485,24408,2748,12009,2064,151112,7581,611593,16178,343743,11866,1107,565,342636,11862,278645,10458,63991,4651,267850,10329,5128876,21316,485148,13160,224266,8305,3643,1169,220623,8216,201987,8032,18636,2362,260882,9948,4643728,24275,4005585,26616,52212,3438,3953373,26131,3829344,26862,124029,7525,638143,14284,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,438558,2128,43429,3557,8514,1255,2367,781,0,161,2367,781,1632,660,735,458,6147,1111,34915,3152,21328,2405,138,155,21190,2366,18804,2251,2386,768,13587,1764,395129,3629,27784,2280,19406,2024,221,212,19185,2014,18480,2025,705,383,8378,1297,367345,4046,333512,4284,4780,1381,328732,4739,322579,4675,6153,1464,33833,2078,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6670084,6918,881796,18491,240314,8449,54504,3657,0,193,54504,3657,35178,2991,19326,2206,185810,7373,641482,15167,371872,12416,0,193,371872,12416,300375,10592,71497,4361,269610,8947,5788288,18240,575459,12933,285557,9389,438,487,285119,9487,266142,9284,18977,2475,289902,8456,5212829,21653,4542581,22450,7740,1345,4534841,22317,4400632,22579,134209,7287,670248,11577,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2195167,3411,326575,8524,90751,4710,20671,2005,42,72,20629,2019,14126,1728,6503,1086,70080,4070,235824,7464,132012,5320,104,88,131908,5318,110511,5332,21397,1913,103812,5805,1868592,8419,240880,7865,122319,5253,902,463,121417,5288,111098,4695,10319,1536,118561,5088,1627712,11711,1388962,13166,9357,1779,1379605,13496,1337676,13090,41929,3315,238750,7090,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
