GEO_ID,B18101G_001E,B18101G_001M,B18101G_002E,B18101G_002M,B18101G_003E,B18101G_003M,B18101G_004E,B18101G_004M,B18101G_005E,B18101G_005M,B18101G_006E,B18101G_006M,B18101G_007E,B18101G_007M,B18101G_008E,B18101G_008M,B18101G_009E,B18101G_009M,B18101G_010E,B18101G_010M,NAME,B18101G_001EA,B18101G_001MA,B18101G_002MA,B18101G_002EA,B18101G_003MA,B18101G_003EA,B18101G_004MA,B18101G_004EA,B18101G_005EA,B18101G_005MA,B18101G_006EA,B18101G_006MA,B18101G_007EA,B18101G_007MA,B18101G_008MA,B18101G_008EA,B18101G_009MA,B18101G_009EA,B18101G_010EA,B18101G_010MA,state
0400000US20,98903,6050,49825,4502,3080,1029,46745,4647,44470,3587,6656,1274,37814,3405,4608,944,2527,667,2081,572,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,99838,6366,53280,4376,3713,1086,49567,4142,41547,4063,7198,1200,34349,3928,5011,988,2892,792,2119,636,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,84785,7050,42686,4812,3789,1454,38897,4410,36998,4331,6034,1491,30964,3978,5101,1278,2611,811,2490,784,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30161,2295,13954,1391,1450,576,12504,1218,14533,1854,2963,885,11570,1674,1674,416,533,253,1141,387,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,202473,11546,99384,7414,3783,905,95601,7134,95243,6152,11742,1465,83501,5953,7846,1511,2724,828,5122,1131,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,207715,13088,91926,7291,4670,1486,87256,7119,106446,7943,12966,2021,93480,7401,9343,1731,4576,1239,4767,997,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,290749,10273,141730,6603,9832,1538,131898,6348,134712,6647,23801,2835,110911,5854,14307,1784,6448,999,7859,1434,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,156761,8957,82721,5714,4689,1104,78032,5587,70296,4978,8974,1481,61322,4624,3744,814,1385,556,2359,578,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,39586,5132,20755,3470,1935,802,18820,3253,15788,2895,3129,1096,12659,2571,3043,1046,1770,862,1273,679,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,159434,8644,78746,5965,4681,1562,74065,5673,72429,5239,13428,1916,59001,4650,8259,1332,4174,1143,4085,941,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33673,3219,15169,2016,1205,702,13964,1794,16575,1761,2493,715,14082,1537,1929,886,694,472,1235,710,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,50680,3502,27764,2921,1491,592,26273,2823,21244,2256,3711,1059,17533,2018,1672,641,830,567,842,387,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,137763,8840,63241,6404,2269,834,60972,6123,67120,5088,8899,1646,58221,4774,7402,1255,2591,662,4811,1124,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27502,2916,12713,1949,745,451,11968,2019,12838,1926,2216,672,10622,1908,1951,552,659,294,1292,541,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,227294,10750,103163,6321,4157,1208,99006,6055,112540,7288,13756,2331,98784,6759,11591,1679,4342,1071,7249,1332,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,68749,5511,29732,4257,1790,997,27942,4101,33778,3484,5232,1317,28546,3319,5239,1133,1618,451,3621,1014,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,596464,18342,240895,10899,11789,1566,229106,10813,324169,12348,35308,2896,288861,11103,31400,3335,14116,2250,17284,2034,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,259645,13122,135423,8595,6633,1641,128790,8405,113733,7539,17355,2791,96378,6838,10489,1587,4058,951,6431,1258,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14187,2410,7397,1743,114,104,7283,1727,6478,1214,948,467,5530,1184,312,202,75,69,237,190,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,336036,12316,171544,8028,15472,2193,156072,7812,150944,7759,23246,2324,127698,7099,13548,2011,6646,1275,6902,1356,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,297363,9042,126073,5427,8226,1696,117847,5229,150876,5511,27262,2757,123614,4743,20414,1391,10023,1027,10391,1104,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,195099,8947,79341,5484,4141,1496,75200,5033,105672,5977,14824,1894,90848,5683,10086,1437,5652,1145,4434,1093,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,309104,14588,155908,9631,13038,2179,142870,8867,140815,7519,21438,2667,119377,7090,12381,2013,5554,1286,6827,1629,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34050,5349,14128,2600,489,355,13639,2535,18451,3314,3296,1112,15155,2668,1471,639,658,467,813,488,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,102942,9663,51826,6363,3999,1187,47827,5871,46736,5023,8292,1854,38444,4474,4380,1129,1770,598,2610,936,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21972,2951,11390,1764,746,534,10644,1834,9243,1755,1511,679,7732,1568,1339,563,834,527,505,260,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,140852,8614,71490,6049,5502,1517,65988,5781,62211,4772,9498,1642,52713,4378,7151,1489,4117,1087,3034,880,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,734440,24648,343557,15580,15478,2138,328079,15114,354137,14604,45067,4685,309070,13499,36746,2802,17078,2013,19668,2301,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,91158,7457,46873,4836,3467,1307,43406,4437,42864,3794,4298,963,38566,3696,1421,721,342,278,1079,672,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12812,1598,5590,1189,162,154,5428,1176,6414,1047,1119,486,5295,934,808,374,452,296,356,224,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,322975,14430,156496,8486,5635,1426,150861,8321,153754,8971,16812,2591,136942,8536,12725,2092,5354,1265,7371,1521,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,430619,14693,199906,9656,9745,2417,190161,9176,211306,8900,25926,2715,185380,8368,19407,2114,8717,1630,10690,1592,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29506,3438,17023,2379,1171,534,15852,2322,10895,1893,2248,905,8647,1565,1588,594,1106,569,482,250,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,141301,6849,72950,4813,5298,1331,67652,4358,63243,3928,8960,1775,54283,3601,5108,979,2410,655,2698,718,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,15771,2360,7967,1674,189,246,7778,1680,7457,1318,1210,675,6247,1208,347,197,231,164,116,119,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,173985,11546,37888,4648,4592,1439,33296,4281,108103,8408,26246,3388,81857,8080,27994,3038,15964,2098,12030,1908,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
