GEO_ID,C27008_001E,C27008_001M,C27008_002E,C27008_002M,C27008_003E,C27008_003M,C27008_004E,C27008_004M,C27008_005E,C27008_005M,C27008_006E,C27008_006M,C27008_007E,C27008_007M,C27008_008E,C27008_008M,C27008_009E,C27008_009M,C27008_010E,C27008_010M,C27008_011E,C27008_011M,C27008_012E,C27008_012M,C27008_013E,C27008_013M,C27008_014E,C27008_014M,C27008_015E,C27008_015M,C27008_016E,C27008_016M,C27008_017E,C27008_017M,C27008_018E,C27008_018M,C27008_019E,C27008_019M,C27008_020E,C27008_020M,C27008_021E,C27008_021M,NAME,C27008_001EA,C27008_001MA,C27008_002EA,C27008_002MA,C27008_003MA,C27008_003EA,C27008_004EA,C27008_004MA,C27008_005EA,C27008_005MA,C27008_006EA,C27008_006MA,C27008_007MA,C27008_007EA,C27008_008MA,C27008_008EA,C27008_009MA,C27008_009EA,C27008_010EA,C27008_010MA,C27008_011MA,C27008_011EA,C27008_012EA,C27008_012MA,C27008_013MA,C27008_013EA,C27008_014MA,C27008_014EA,C27008_015EA,C27008_015MA,C27008_016MA,C27008_016EA,C27008_017EA,C27008_017MA,C27008_018EA,C27008_018MA,C27008_019MA,C27008_019EA,C27008_020MA,C27008_020EA,C27008_021MA,C27008_021EA,state
0400000US13,10241594,3158,4921118,8847,1355168,7631,51613,5265,1303555,9004,2969603,8067,87893,5419,2881710,9491,596347,2766,58404,3434,537943,3852,5320476,8017,1315709,8186,50099,4638,1265610,9452,3228978,6404,113168,7294,3115810,9758,775789,3089,54606,3828,721183,4678,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,671429,2782,165276,1492,21340,2406,143936,2663,393147,2505,21283,2536,371864,3454,113006,690,12543,1449,100463,1644,701773,1666,155673,1477,22017,2107,133656,2620,409679,1676,35672,2712,374007,2720,136421,856,10998,1628,125423,1966,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,846431,2702,243008,2581,6440,2014,236568,2710,481054,3212,12081,2051,468973,3514,122369,1302,12100,1516,110269,2026,848842,2797,228731,2451,4825,1915,223906,3239,483942,3101,12089,1954,471853,3869,136169,1474,11882,1750,124287,2027,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,6173024,4831,1567510,5020,13324,2248,1554186,5259,3780427,5262,34381,2711,3746046,5955,825087,2607,27509,2334,797578,3635,6447102,4671,1501908,4833,12136,2199,1489772,5322,3888807,5441,32746,2856,3856061,5760,1056387,2578,22512,2097,1033875,3380,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,3223272,5239,861532,5408,10995,2340,850537,5820,1923624,5306,24144,2609,1899480,5771,438116,2424,19974,1975,418142,2944,3345162,5188,808885,5046,8712,1888,800173,5006,1986730,5022,20306,2339,1966424,5673,549547,2637,16759,1978,532788,3052,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,1537348,3690,397302,3739,6660,1982,390642,4121,914884,3653,10153,1590,904731,4033,225162,1423,10253,1084,214909,1760,1564831,3550,378627,3758,5867,1531,372760,3711,910883,3033,10669,1474,900214,3182,275321,1553,8235,1158,267086,1902,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,1411724,4183,387016,3366,17973,2562,369043,4048,831006,4237,21919,2467,809087,4903,193702,1334,15408,1513,178294,1820,1443730,3964,368425,3637,15427,2163,352998,4014,840815,3727,28896,2319,811919,4142,234490,1893,12367,1340,222123,2174,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,2138621,4275,553423,5367,13596,2091,539827,5740,1279563,4114,27558,2903,1252005,5024,305635,1937,23082,2223,282553,2797,2232319,3960,525419,4045,12673,2030,512746,4433,1327601,3710,27436,2460,1300165,3924,379299,1758,18635,2034,360664,2719,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,2209005,5998,602179,5723,11767,2040,590412,6241,1310229,4701,28050,3249,1282179,5643,296597,2327,22436,1889,274161,2765,2371253,5656,573021,5119,13045,2047,559976,5245,1419732,4078,30034,2808,1389698,4832,378500,2099,19267,1876,359233,2586,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,646260,1882,138917,1895,3728,1133,135189,2204,388044,1974,8888,1595,379156,2351,119299,1188,9486,1287,109813,1966,675389,1856,132829,1936,4056,1154,128773,2278,401967,1995,9459,1471,392508,2551,140593,896,8542,1141,132051,1327,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,2866331,4274,726028,4081,23093,3308,702935,5085,1758947,4208,50576,4285,1708371,5839,381356,1675,29772,2028,351584,2799,3091540,3956,693512,3916,24634,3067,668878,4929,1900930,3384,50156,3315,1850774,4813,497098,1761,27783,2337,469315,3014,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,3288881,3288,754598,3433,8376,2052,746222,4088,2067267,3349,17484,2377,2049783,3748,467016,1694,15810,1798,451206,2430,3496741,3066,724363,3616,8174,1904,716189,3785,2167976,3342,17125,2326,2150851,3640,604402,1885,14722,1469,589680,2421,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,4830752,4066,1181839,4813,9111,1564,1172728,5192,2918278,4443,27843,2556,2890435,5317,730635,2007,28540,2213,702095,3124,5022404,4066,1130853,3910,11327,1853,1119526,4225,2995582,3728,25629,2409,2969953,4193,895969,2200,20905,1576,875064,2538,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,2746565,3827,701722,3668,6521,1108,695201,3891,1667054,3502,17611,1567,1649443,3883,377789,1679,16261,1549,361528,2377,2772634,3819,671266,3748,6560,1451,664706,4005,1650011,3485,15407,1789,1634604,3952,451357,1784,14841,1389,436516,2098,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,1398217,5846,394251,5342,12037,2210,382214,5844,808422,4755,28442,3665,779980,5941,195544,2168,23673,2021,171871,2800,1522591,5669,369205,5465,12550,2513,356655,5525,897443,3857,29204,3416,868239,5203,255943,1882,20962,2497,234981,2889,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,2926378,5137,749871,5560,16401,2720,733470,5703,1744325,4524,35710,3231,1708615,5099,432182,2221,31091,2455,401091,2893,3073948,5070,714854,5615,14236,2307,700618,6416,1817241,4493,33294,2870,1783947,5330,541853,2520,28042,2658,513811,3171,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,516864,2153,121028,1599,3358,1032,117670,1934,306380,1907,8731,1468,297649,2234,89456,1122,6328,902,83128,1385,519381,2172,119736,1900,3998,1265,115738,2185,304122,1888,7230,1338,296892,2338,95523,1008,5461,1075,90062,1199,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,942886,2799,256943,2490,7643,1462,249300,3063,556641,2074,13348,1675,543293,2764,129302,1086,9259,907,120043,1403,948567,2827,243061,2987,9436,1943,233625,2759,552511,2223,14406,1688,538105,2918,152995,1240,7791,994,145204,1496,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,1477770,2694,367968,2613,9607,2614,358361,3505,894344,3214,21122,2205,873222,4055,215458,1238,20358,1663,195100,1982,1484466,2711,350868,2516,8077,1884,342791,3426,894572,2406,22173,2328,872399,3546,239026,989,17385,1795,221641,1963,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,654960,2444,142254,2144,1928,855,140326,2053,407775,2516,4498,971,403277,2712,104931,982,7841,1296,97090,1537,670056,2278,133723,1850,1534,538,132189,1887,413885,2040,5188,1091,408697,2196,122448,1156,7644,1400,114804,1620,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,4327369,3265,1067648,4109,10993,2522,1056655,4801,2665324,4121,17395,2126,2647929,5010,594397,1892,17296,1754,577101,2659,4575063,2882,1026021,4132,9818,2177,1016203,4714,2766038,3639,17607,2206,2748431,4642,783004,1696,15098,1769,767906,2160,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1007766,4136,264083,3700,8199,1698,255884,3897,586543,3711,19558,2885,566985,4174,157140,1385,18354,1880,138786,2091,1046535,3992,258737,4512,9546,1823,249191,4801,600097,2773,19752,2190,580345,3481,187701,1194,13598,1383,174103,1816,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,9476188,5651,2247049,6073,18580,2797,2228469,6383,5910295,6772,36370,3459,5873925,7542,1318844,2424,33379,2348,1285465,3606,10131878,5438,2156095,6704,18740,2457,2137355,7296,6228095,5918,35585,2788,6192510,6910,1747688,3275,23586,2375,1724102,3653,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,4844279,7906,1251870,7967,62094,4632,1189776,8557,2892927,7633,84454,5891,2808473,9040,699482,2997,63577,2785,635905,4488,5226502,7234,1199041,6992,57559,4429,1141482,7523,3137682,6934,117385,5558,3020297,8491,889779,4012,60987,3768,828792,4655,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,377790,2426,95163,1748,2817,926,92346,2018,233576,2098,6786,1698,226790,2654,49051,476,3589,788,45462,827,360387,2049,88430,1763,3944,957,84486,1957,214412,1730,7411,1212,207001,2035,57545,858,3886,855,53659,1142,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,5600497,6227,1409401,6328,19978,3294,1389423,6729,3366236,5981,40429,3331,3325807,7554,824860,2396,40410,3104,784450,3691,5884581,5958,1349895,5408,19552,2652,1330343,5722,3489358,4606,41488,3167,3447870,5494,1045328,3505,28724,2588,1016604,4445,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,1890297,4538,523982,3305,16795,2405,507187,3766,1105205,3745,30248,2583,1074957,4254,261110,1725,24638,2059,236472,2592,1961005,3758,494771,3314,18593,2398,476178,3843,1143063,3248,36952,2733,1106111,4258,323171,1962,24053,1878,299118,2455,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,2024505,4244,476625,4586,5379,1461,471246,4620,1227026,3910,15048,2189,1211978,4393,320854,2276,23714,2409,297140,3038,2078396,4036,451490,4137,6444,1683,445046,4658,1250112,3341,14405,2028,1235707,3866,376794,2231,19065,2083,357729,2860,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,6139951,4643,1449891,4668,12271,2002,1437620,5135,3724054,5765,41058,3238,3682996,7048,966006,2850,43193,2709,922813,3839,6462521,4539,1385025,4270,14208,2353,1370817,4489,3846444,5216,36072,2801,3810372,5874,1231052,3132,36425,2647,1194627,3994,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,504557,1863,113621,1519,2940,1125,110681,1811,316841,2127,3484,1083,313357,2436,74095,831,5230,1072,68865,1374,539554,1934,110387,1775,2819,1256,107568,1979,333204,2257,3790,1003,329414,2701,95963,924,4834,1094,91129,1499,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,2364975,6595,593053,6906,24677,3714,568376,7660,1392816,5364,47361,3529,1345455,6615,379106,1829,47927,3041,331179,3400,2563285,6116,576310,6219,20895,3101,555415,6743,1517738,4609,52742,3559,1464996,5798,469237,1964,45017,3075,424220,3479,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,427382,2875,115270,2445,4618,1147,110652,2923,248999,2174,6662,1310,242337,2488,63113,925,5428,1349,57685,1499,424444,2791,109144,2177,4540,1219,104604,2271,242665,1941,7527,1333,235138,2396,72635,1060,4625,1143,68010,1394,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,3199559,5840,812333,5810,21212,2846,791121,6264,1925113,5662,49401,4009,1875712,7020,462113,2384,41296,2949,420817,3568,3412993,6037,788089,5425,22681,2743,765408,5893,2045758,4766,54351,3933,1991407,6537,579146,2424,36514,2925,542632,3807,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,13704361,9643,3973937,9960,94700,6659,3879237,12465,8222437,9408,182408,7637,8040029,11413,1507987,3571,135471,4788,1372516,5731,14132563,9109,3807908,10419,89828,6117,3718080,11668,8462931,9453,192776,7589,8270155,12435,1861724,3805,126556,5916,1735168,6055,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,1545177,3135,501537,2818,8453,1863,493084,2954,889392,2649,13677,2016,875715,3495,154248,1124,13643,1419,140605,1713,1531141,3167,471064,3481,6354,1468,464710,3842,884190,2590,14162,1897,870028,3165,175887,1399,12962,1607,162925,1840,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,304204,1259,65580,1376,788,419,64792,1483,186409,1146,3509,772,182900,1435,52215,592,3009,745,49206,978,313352,1189,61525,1172,1115,717,60410,1505,190315,1165,3847,982,186468,1492,61512,631,2865,859,58647,888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,3997118,7290,1008284,6063,87345,5696,920939,9242,2433670,6812,154626,6596,2279044,9024,555164,2910,80203,3376,474961,4704,4259692,6007,974722,6503,80584,4696,894138,7337,2596171,5797,173844,6140,2422327,8269,688799,2842,80372,3459,608427,4321,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,3619124,4673,886817,4129,40003,4169,846814,5759,2230726,4894,64503,4466,2166223,6687,501581,2246,49913,2935,451668,3950,3680688,4107,853015,3861,34910,3427,818105,5354,2231269,5057,82085,4411,2149184,6552,596404,2169,45536,3067,550868,3715,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,877573,3347,203639,3383,2860,1316,200779,3864,519431,2523,6668,1206,512763,2619,154503,1110,9569,1390,144934,1728,909553,3271,195713,3490,3359,1266,192354,3499,526433,2365,7181,1404,519252,2706,187407,1463,7342,1118,180065,1556,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,2832224,4246,692553,3838,5399,1018,687154,3887,1716999,4050,19129,2067,1697870,4429,422672,1821,18640,1414,404032,2194,2891739,4172,668955,3996,6777,1152,662178,4224,1717359,3619,16548,1506,1700811,3714,505425,2040,14453,1449,490972,2531,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,288544,2571,75059,2327,2069,696,72990,2528,170668,1741,4264,1162,166404,2068,42817,819,2744,652,40073,1113,280347,2527,70845,2308,2740,1048,68105,2236,164163,1880,5087,1092,159076,1985,45339,705,3437,883,41902,1142,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,1569208,5008,370412,5848,2356,1345,368056,6038,916047,3234,6463,1565,909584,3539,282749,531,7886,1595,274863,1753,1740769,5004,334924,5891,2294,1615,332630,5978,1035318,2854,6348,1370,1028970,3473,370527,698,5429,1404,365098,1549,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
