GEO_ID,B25126_001E,B25126_001M,B25126_002E,B25126_002M,B25126_003E,B25126_003M,B25126_004E,B25126_004M,B25126_005E,B25126_005M,B25126_006E,B25126_006M,B25126_007E,B25126_007M,B25126_008E,B25126_008M,B25126_009E,B25126_009M,B25126_010E,B25126_010M,B25126_011E,B25126_011M,B25126_012E,B25126_012M,B25126_013E,B25126_013M,B25126_014E,B25126_014M,B25126_015E,B25126_015M,B25126_016E,B25126_016M,B25126_017E,B25126_017M,B25126_018E,B25126_018M,B25126_019E,B25126_019M,B25126_020E,B25126_020M,B25126_021E,B25126_021M,B25126_022E,B25126_022M,B25126_023E,B25126_023M,B25126_024E,B25126_024M,B25126_025E,B25126_025M,B25126_026E,B25126_026M,B25126_027E,B25126_027M,B25126_028E,B25126_028M,B25126_029E,B25126_029M,B25126_030E,B25126_030M,B25126_031E,B25126_031M,B25126_032E,B25126_032M,B25126_033E,B25126_033M,B25126_034E,B25126_034M,B25126_035E,B25126_035M,B25126_036E,B25126_036M,B25126_037E,B25126_037M,B25126_038E,B25126_038M,B25126_039E,B25126_039M,B25126_040E,B25126_040M,B25126_041E,B25126_041M,B25126_042E,B25126_042M,B25126_043E,B25126_043M,B25126_044E,B25126_044M,B25126_045E,B25126_045M,B25126_046E,B25126_046M,B25126_047E,B25126_047M,B25126_048E,B25126_048M,B25126_049E,B25126_049M,B25126_050E,B25126_050M,B25126_051E,B25126_051M,B25126_052E,B25126_052M,B25126_053E,B25126_053M,B25126_054E,B25126_054M,B25126_055E,B25126_055M,B25126_056E,B25126_056M,B25126_057E,B25126_057M,B25126_058E,B25126_058M,B25126_059E,B25126_059M,B25126_060E,B25126_060M,B25126_061E,B25126_061M,B25126_062E,B25126_062M,B25126_063E,B25126_063M,B25126_064E,B25126_064M,B25126_065E,B25126_065M,B25126_066E,B25126_066M,B25126_067E,B25126_067M,B25126_068E,B25126_068M,B25126_069E,B25126_069M,NAME,B25126_001MA,B25126_001EA,B25126_002MA,B25126_002EA,B25126_003EA,B25126_003MA,B25126_004EA,B25126_004MA,B25126_005EA,B25126_005MA,B25126_006MA,B25126_006EA,B25126_007MA,B25126_007EA,B25126_008EA,B25126_008MA,B25126_009EA,B25126_009MA,B25126_010EA,B25126_010MA,B25126_011MA,B25126_011EA,B25126_012MA,B25126_012EA,B25126_013EA,B25126_013MA,B25126_014EA,B25126_014MA,B25126_015EA,B25126_015MA,B25126_016MA,B25126_016EA,B25126_017MA,B25126_017EA,B25126_018EA,B25126_018MA,B25126_019EA,B25126_019MA,B25126_020EA,B25126_020MA,B25126_021MA,B25126_021EA,B25126_022MA,B25126_022EA,B25126_023EA,B25126_023MA,B25126_024EA,B25126_024MA,B25126_025EA,B25126_025MA,B25126_026MA,B25126_026EA,B25126_027MA,B25126_027EA,B25126_028MA,B25126_028EA,B25126_029MA,B25126_029EA,B25126_030MA,B25126_030EA,B25126_031EA,B25126_031MA,B25126_032EA,B25126_032MA,B25126_033MA,B25126_033EA,B25126_034MA,B25126_034EA,B25126_035MA,B25126_035EA,B25126_036EA,B25126_036MA,B25126_037MA,B25126_037EA,B25126_038MA,B25126_038EA,B25126_039MA,B25126_039EA,B25126_040MA,B25126_040EA,B25126_041EA,B25126_041MA,B25126_042EA,B25126_042MA,B25126_043MA,B25126_043EA,B25126_044MA,B25126_044EA,B25126_045MA,B25126_045EA,B25126_046MA,B25126_046EA,B25126_047EA,B25126_047MA,B25126_048EA,B25126_048MA,B25126_049EA,B25126_049MA,B25126_050MA,B25126_050EA,B25126_051MA,B25126_051EA,B25126_052MA,B25126_052EA,B25126_053EA,B25126_053MA,B25126_054EA,B25126_054MA,B25126_055EA,B25126_055MA,B25126_056MA,B25126_056EA,B25126_057MA,B25126_057EA,B25126_058EA,B25126_058MA,B25126_059EA,B25126_059MA,B25126_060EA,B25126_060MA,B25126_061MA,B25126_061EA,B25126_062MA,B25126_062EA,B25126_063EA,B25126_063MA,B25126_064EA,B25126_064MA,B25126_065EA,B25126_065MA,B25126_066MA,B25126_066EA,B25126_067MA,B25126_067EA,B25126_068EA,B25126_068MA,B25126_069EA,B25126_069MA,state
0400000US01,1841665,12421,1253199,12678,128791,5296,9908,1692,9376,1748,26718,2829,20316,2358,16156,2237,15910,1845,11821,1920,10348,1564,3709,1026,4529,965,708141,10380,20042,2604,28586,3004,148861,6250,153432,5209,102169,4342,92011,4867,64144,3899,49008,3356,21104,2207,28784,2894,416267,6478,4514,1082,7643,1499,50987,2955,63170,3300,57643,3512,83099,4024,62164,3464,43013,2245,18645,1829,25389,2127,588466,10414,205931,7663,8462,1483,9552,1744,28089,2986,40512,3335,33653,3709,35728,4033,19488,2558,14629,2092,7077,1701,8741,1724,297251,7127,4764,1312,10114,1940,36598,3834,50868,4001,46470,3601,56241,3824,34992,3013,29197,2896,12189,1624,15818,2388,85284,3712,2575,895,2934,705,9814,1490,14447,1820,12853,1766,15260,1563,10611,1570,7291,1343,4320,939,5179,940,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,250741,3074,159344,3559,17657,2073,485,328,634,257,4759,1218,1282,476,5932,1245,2299,587,1059,534,977,420,40,35,190,131,102054,2711,1063,495,1894,480,21087,1837,14236,1454,27376,2346,23433,2022,7101,1253,3497,753,989,363,1378,386,39633,1731,315,221,742,305,5557,982,4243,721,10210,1299,10008,1104,4764,850,2160,549,800,319,834,320,91397,3639,40694,2698,806,632,1219,605,7106,1465,6867,1225,9048,1611,8624,1267,4528,1200,1714,684,449,253,333,162,41397,2169,647,418,1245,556,4462,1010,4987,936,9618,1481,11980,1852,3838,1089,2902,692,969,444,749,311,9306,1250,108,93,222,172,1153,390,1127,462,1771,616,2440,775,1253,441,893,418,176,166,163,128,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2552972,11005,1652321,12356,163097,5524,8046,1474,8115,1517,55320,4054,25147,2178,21606,2172,23078,2341,9928,1713,8734,1378,1552,540,1571,614,900613,9489,33548,2905,32705,2773,259881,7500,170341,6019,135871,5753,137411,5863,55278,3434,52098,3908,13785,1909,9695,1295,588611,6939,12699,1711,11877,1658,136464,5117,129810,4880,102522,4001,110122,4425,44128,3267,28520,1813,5849,1073,6620,1194,900651,12842,317464,7760,11362,1840,12136,2227,60822,4228,65686,4829,65363,4917,49942,4116,24376,2651,15208,2477,4930,1244,7639,1445,454454,10286,8385,1906,13287,2083,92703,5358,81312,5115,84168,4695,88504,4811,42379,3673,27356,2479,9273,1406,7087,1235,128733,4670,1915,566,3856,946,21821,2445,26209,2335,25472,2225,25663,2765,12425,1706,6684,1723,1929,711,2759,703,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1153082,8560,752399,11287,84226,4874,6088,1319,7533,1380,18674,2566,14840,2220,11419,1880,11530,1727,6113,1269,3135,952,2392,740,2502,1000,418220,7347,12902,1689,17037,1977,90669,4280,81999,4106,63825,3657,65626,3541,34806,3159,23062,2559,10956,1362,17338,1972,249953,4842,3184,898,5367,1082,34840,2129,41790,2758,36507,2329,53152,3177,31454,2250,20326,2188,10369,1395,12964,1707,400683,9039,149930,5378,7635,2384,10015,2201,22524,2535,30932,3159,22305,3094,25211,2880,14057,1945,8876,1799,2778,825,5597,1140,195212,6644,4059,1143,8677,1670,25283,3001,35725,3568,31636,3233,36944,3342,21958,2139,13648,1997,8493,1416,8789,1456,55541,3437,1278,545,1904,747,5611,1167,11658,1700,9290,1483,8441,1370,7287,1178,3961,826,3166,938,2945,866,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,13005097,17539,7125090,26839,554531,9710,25639,2525,17419,2299,88170,5209,59029,3937,90161,4643,79785,4491,58136,3639,72523,4009,24954,2553,38715,2800,4309053,24324,74099,4109,76235,4675,655471,13377,515428,10240,641132,11431,628043,11762,495454,12490,636758,12210,251977,8355,334456,8926,2261506,14249,16593,2030,16824,1912,188569,5845,210257,5987,343805,8059,445196,9256,341404,7328,355117,7673,145196,4791,198545,5846,5880007,28546,1782357,18075,42359,3437,46021,4191,171559,7303,213731,8164,294147,8741,340430,8500,235357,7581,181613,6732,83505,4622,173635,6415,3257772,23851,40545,2990,56389,3535,272623,9163,316937,9798,483066,10732,618833,12104,479287,11286,428687,10006,211834,8389,349571,8678,839878,13435,8089,1385,18330,2175,82907,4572,87852,4858,121338,5872,155301,5081,121547,5324,102687,5127,48313,3762,93514,5071,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2139207,8774,1394824,10847,163949,5754,10143,1426,7123,1236,30076,2784,25594,2579,26812,2660,27009,2712,9223,1285,12698,1974,4361,1007,10910,1588,845202,9393,30077,2638,28137,2461,184942,5262,157488,5488,112080,4630,133109,4208,60065,3088,61178,3237,18647,1863,59479,3131,385673,4563,6008,1003,6536,1071,55225,3157,65024,3352,57635,2570,81927,3447,40226,2631,34252,2459,11436,1638,27404,2504,744383,11664,305951,7280,13718,2013,15795,2250,38943,3932,48194,3398,44436,3839,60493,4128,28379,3163,19613,2105,8559,1458,27821,3169,344006,10015,10896,1684,9327,1761,44137,4074,48164,4020,53728,3651,75677,5163,29921,2955,31288,3396,12607,2108,28261,2899,94426,5105,2464,765,4051,974,11983,1502,13631,1956,12931,1445,17951,2365,12167,2027,7753,1503,3019,826,8476,1423,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1356762,6513,898234,7622,74085,3662,970,380,1093,483,5378,1248,5159,1195,10091,1434,8940,1595,13358,1967,12551,1623,4971,952,11574,1698,549855,6888,3994,930,6137,1033,47615,3421,53824,3373,74586,3974,65121,3592,74770,3457,92514,4102,37139,2605,94155,4144,274294,4451,920,331,1630,722,14626,1494,15509,1824,35553,2617,45517,2783,43878,2499,48593,3363,18676,1907,49392,2971,458528,7656,134201,5888,3609,1027,4514,993,7631,1438,9054,1384,17379,1869,17382,2004,14990,2252,12151,1880,5616,1288,41875,3573,236983,6796,1969,869,3880,1208,11405,1532,13184,2259,26258,2936,30807,3182,31244,3062,26644,2948,14912,1821,76680,4418,87344,3631,992,425,1489,541,6801,1599,7663,1477,10858,1679,13034,1972,12143,1877,8896,1660,4717,1221,20751,2571,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,357937,4266,253948,5292,23982,2281,2095,713,2364,944,4265,1231,3004,872,2459,723,1873,721,2323,826,2446,642,1311,696,1842,608,144386,4668,6367,1144,6381,1295,30281,2526,26836,2498,18187,1981,13451,1725,12071,1718,13918,1481,7414,1610,9480,1459,85580,2371,3997,793,4316,1021,18494,1556,9930,1376,9706,1125,10562,1336,11328,1304,8758,1010,2695,759,5794,921,103989,4386,36313,3074,909,522,1208,622,4066,934,5810,1275,5389,1169,6394,1692,3531,968,3419,1072,2124,853,3463,816,51659,3664,1247,976,1118,544,4977,1181,5662,1333,7319,1410,9944,1806,6324,1474,5280,1087,4177,1162,5611,1176,16017,1805,131,105,805,391,1794,671,1713,621,2721,757,2315,715,1710,675,2157,693,997,409,1674,437,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,281475,3302,118805,3235,15394,1617,334,262,444,347,2176,730,272,226,694,421,546,412,668,375,1515,585,1302,492,7443,1025,69750,2909,1566,584,1264,476,7101,1281,1463,418,1994,625,2250,740,4443,1095,6399,1114,7845,1330,35425,2320,33661,1757,44,77,103,124,633,305,674,309,568,368,1877,553,3554,839,4737,1018,4669,838,16802,1553,162670,3861,67678,3252,3849,964,4088,805,5933,1343,2678,817,4488,1052,7105,1181,8809,1561,7761,1564,6083,1439,16884,1853,72922,3807,3482,1141,3788,893,4484,1207,1821,570,4481,1248,7124,1600,13886,1856,11529,1889,6121,1196,16206,2242,22070,1758,493,412,528,419,1668,653,1065,492,848,504,2055,695,4868,1009,3625,960,2513,785,4407,923,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7689964,22835,5010187,26720,360189,8494,21796,2486,17836,2407,86483,5726,52059,3864,61443,3944,51248,3327,26171,2582,28130,2713,7326,1332,7697,1392,2642208,19496,95435,5804,80924,4659,585989,13599,476996,9546,497338,11555,383020,9877,216467,8073,209936,8012,45383,3186,50720,3599,2007790,13507,38705,3429,41823,2937,358690,9029,360761,9817,443022,8723,378336,9048,176297,5900,141597,4731,33621,2693,34938,2408,2679777,21534,793199,14995,32913,3548,31362,3011,141375,7215,133168,6848,158371,7758,137652,6736,70500,5234,51259,4165,15874,2164,20725,2539,1457803,16361,35113,3301,35548,4202,234543,8913,232929,8879,287362,10139,289472,9376,151562,5994,112095,6407,40438,3729,38741,3426,428775,10408,7481,1452,10688,1643,58453,4592,62758,3640,89141,5003,89096,5250,52526,4134,33527,2749,11093,1689,14012,2150,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
