GEO_ID,C11010_001E,C11010_001M,C11010_002E,C11010_002M,C11010_003E,C11010_003M,C11010_004E,C11010_004M,C11010_005E,C11010_005M,C11010_006E,C11010_006M,C11010_007E,C11010_007M,C11010_008E,C11010_008M,C11010_009E,C11010_009M,C11010_010E,C11010_010M,C11010_011E,C11010_011M,NAME,C11010_001MA,C11010_001EA,C11010_002EA,C11010_002MA,C11010_003EA,C11010_003MA,C11010_004EA,C11010_004MA,C11010_005MA,C11010_005EA,C11010_006MA,C11010_006EA,C11010_007EA,C11010_007MA,C11010_008EA,C11010_008MA,C11010_009EA,C11010_009MA,C11010_010MA,C11010_010EA,C11010_011MA,C11010_011EA,state
0400000US01,637976,11803,294457,8707,242409,8016,178277,7433,64132,3089,52048,3866,343519,8601,308936,7564,160996,6302,147940,5040,34583,3441,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,83340,3526,46594,2503,34643,2543,26177,2438,8466,1111,11951,1648,36746,2282,28861,2067,18420,1642,10441,1190,7885,1218,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,900647,12664,435565,9457,330783,9026,236189,7890,94594,4138,104782,5489,465082,8952,379837,7865,199488,6175,180349,5676,85245,5606,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,398383,9741,188400,7532,152743,6347,109446,5735,43297,2556,35657,3645,209983,6382,183309,5870,95400,4101,87909,3638,26674,2599,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,4094480,23476,1942664,18385,1400284,17141,1005319,16112,394965,9083,542380,11676,2151816,16877,1725140,17363,890198,15420,834942,10125,426676,10494,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,772400,9837,380955,7527,271669,8077,205148,7184,66521,3829,109286,5203,391445,8559,307066,7822,172001,6696,135065,4684,84379,4479,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,479469,8915,215440,7624,169414,7305,122192,6939,47222,2617,46026,4543,264029,6797,223795,6246,111869,5000,111926,4312,40234,3117,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,122142,5418,51714,3332,40638,2879,28645,2625,11993,1497,11076,1897,70428,3800,58538,3615,32854,3166,25684,1980,11890,1701,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,162118,4407,72428,3464,53129,3333,42990,3141,10139,1194,19299,1981,89690,3612,74015,3416,54192,3170,19823,1447,15675,1685,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2746458,24558,1260234,16580,966622,14227,632931,12563,333691,8885,293612,9047,1486224,18793,1251371,17709,597782,12353,653589,11982,234853,7828,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
