GEO_ID,B19060_001E,B19060_001M,B19060_002E,B19060_002M,B19060_003E,B19060_003M,NAME,B19060_001EA,B19060_001MA,B19060_002EA,B19060_002MA,B19060_003EA,B19060_003MA,state
0400000US01,1841665,12421,205990,7969,1635675,12765,Alabama,null,null,null,null,null,null,01
0400000US02,250741,3074,110897,4474,139844,5187,Alaska,null,null,null,null,null,null,02
0400000US04,2552972,11005,269807,6574,2283165,11424,Arizona,null,null,null,null,null,null,04
0400000US05,1153082,8560,117368,5365,1035714,9430,Arkansas,null,null,null,null,null,null,05
0400000US06,13005097,17539,1321468,18657,11683629,22402,California,null,null,null,null,null,null,06
0400000US08,2139207,8774,241947,6919,1897260,10725,Colorado,null,null,null,null,null,null,08
0400000US09,1356762,6513,161569,6476,1195193,8196,Connecticut,null,null,null,null,null,null,09
0400000US10,357937,4266,33264,3021,324673,4610,Delaware,null,null,null,null,null,null,10
0400000US11,281475,3302,17820,2267,263655,4003,District of Columbia,null,null,null,null,null,null,11
0400000US12,7689964,22835,763795,12359,6926169,23051,Florida,null,null,null,null,null,null,12
0400000US13,3745074,16431,357567,10916,3387507,17223,Georgia,null,null,null,null,null,null,13
0400000US15,458078,4221,49088,3084,408990,5053,Hawaii,null,null,null,null,null,null,15
0400000US16,625135,5980,81466,4907,543669,7516,Idaho,null,null,null,null,null,null,16
0400000US17,4808672,14430,416736,9460,4391936,16827,Illinois,null,null,null,null,null,null,17
0400000US18,2557299,10669,272845,8131,2284454,12930,Indiana,null,null,null,null,null,null,18
0400000US19,1257505,6773,140520,4990,1116985,7409,Iowa,null,null,null,null,null,null,19
0400000US20,1128983,6821,119689,4889,1009294,8244,Kansas,null,null,null,null,null,null,20
0400000US21,1725034,10346,188367,6833,1536667,11826,Kentucky,null,null,null,null,null,null,21
0400000US22,1737123,11255,151209,6640,1585914,11614,Louisiana,null,null,null,null,null,null,22
0400000US23,540959,6050,62242,3554,478717,6003,Maine,null,null,null,null,null,null,23
0400000US24,2207343,8135,216204,7498,1991139,11659,Maryland,null,null,null,null,null,null,24
0400000US25,2604954,9148,250920,7265,2354034,10787,Massachusetts,null,null,null,null,null,null,25
0400000US26,3930017,12926,427325,9485,3502692,16626,Michigan,null,null,null,null,null,null,26
0400000US27,2162211,7968,249598,6498,1912613,9732,Minnesota,null,null,null,null,null,null,27
0400000US28,1091980,9693,116623,5054,975357,9600,Mississippi,null,null,null,null,null,null,28
0400000US29,2385135,13054,261178,7169,2123957,14013,Missouri,null,null,null,null,null,null,29
0400000US30,423091,4068,49923,3462,373168,4829,Montana,null,null,null,null,null,null,30
0400000US31,754490,4583,90029,4410,664461,5829,Nebraska,null,null,null,null,null,null,31
0400000US32,1094613,6821,105304,4044,989309,7560,Nevada,null,null,null,null,null,null,32
0400000US33,528700,4349,52392,3534,476308,4844,New Hampshire,null,null,null,null,null,null,33
0400000US34,3218798,8951,305766,9722,2913032,11172,New Jersey,null,null,null,null,null,null,34
0400000US35,767705,6614,93080,5111,674625,7802,New Mexico,null,null,null,null,null,null,35
0400000US36,7304332,18884,612591,11808,6691741,19926,New York,null,null,null,null,null,null,36
0400000US37,3955069,14774,409470,8468,3545599,14338,North Carolina,null,null,null,null,null,null,37
0400000US38,316306,3300,34900,2405,281406,3947,North Dakota,null,null,null,null,null,null,38
0400000US39,4667192,13650,503466,11319,4163726,14902,Ohio,null,null,null,null,null,null,39
0400000US40,1470364,5913,191763,5571,1278601,7979,Oklahoma,null,null,null,null,null,null,40
0400000US41,1603635,8695,195925,6874,1407710,10523,Oregon,null,null,null,null,null,null,41
0400000US42,5008751,12653,501311,10951,4507440,16429,Pennsylvania,null,null,null,null,null,null,42
0400000US44,408748,4427,44972,3123,363776,5470,Rhode Island,null,null,null,null,null,null,44
0400000US45,1905100,10277,216753,6965,1688347,11283,South Carolina,null,null,null,null,null,null,45
0400000US46,344260,3147,41295,2702,302965,3557,South Dakota,null,null,null,null,null,null,46
0400000US47,2588655,10916,276897,8583,2311758,12542,Tennessee,null,null,null,null,null,null,47
0400000US48,9623874,22217,1027275,16869,8596599,25470,Texas,null,null,null,null,null,null,48
0400000US49,975448,5045,101004,4845,874444,6633,Utah,null,null,null,null,null,null,49
0400000US50,256629,3631,26125,2178,230504,4039,Vermont,null,null,null,null,null,null,50
0400000US51,3120880,13665,358936,9300,2761944,15171,Virginia,null,null,null,null,null,null,51
0400000US53,2840377,11168,354806,8728,2485571,12599,Washington,null,null,null,null,null,null,53
0400000US54,715308,7000,84067,4804,631241,7864,West Virginia,null,null,null,null,null,null,54
0400000US55,2350293,7563,249543,6520,2100750,10396,Wisconsin,null,null,null,null,null,null,55
0400000US56,225796,3968,29500,2575,196296,4571,Wyoming,null,null,null,null,null,null,56
0400000US72,1191305,10722,150666,6686,1040639,11724,Puerto Rico,null,null,null,null,null,null,72
