GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001MA,B20005_001EA,B20005_002MA,B20005_002EA,B20005_003MA,B20005_003EA,B20005_004MA,B20005_004EA,B20005_005EA,B20005_005MA,B20005_006EA,B20005_006MA,B20005_007EA,B20005_007MA,B20005_008MA,B20005_008EA,B20005_009MA,B20005_009EA,B20005_010EA,B20005_010MA,B20005_011EA,B20005_011MA,B20005_012EA,B20005_012MA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015MA,B20005_015EA,B20005_016EA,B20005_016MA,B20005_017EA,B20005_017MA,B20005_018EA,B20005_018MA,B20005_019MA,B20005_019EA,B20005_020MA,B20005_020EA,B20005_021EA,B20005_021MA,B20005_022EA,B20005_022MA,B20005_023EA,B20005_023MA,B20005_024EA,B20005_024MA,B20005_025MA,B20005_025EA,B20005_026MA,B20005_026EA,B20005_027MA,B20005_027EA,B20005_028EA,B20005_028MA,B20005_029EA,B20005_029MA,B20005_030EA,B20005_030MA,B20005_031MA,B20005_031EA,B20005_032EA,B20005_032MA,B20005_033EA,B20005_033MA,B20005_034EA,B20005_034MA,B20005_035MA,B20005_035EA,B20005_036MA,B20005_036EA,B20005_037MA,B20005_037EA,B20005_038EA,B20005_038MA,B20005_039EA,B20005_039MA,B20005_040MA,B20005_040EA,B20005_041EA,B20005_041MA,B20005_042MA,B20005_042EA,B20005_043EA,B20005_043MA,B20005_044EA,B20005_044MA,B20005_045MA,B20005_045EA,B20005_046MA,B20005_046EA,B20005_047MA,B20005_047EA,B20005_048MA,B20005_048EA,B20005_049EA,B20005_049MA,B20005_050EA,B20005_050MA,B20005_051MA,B20005_051EA,B20005_052EA,B20005_052MA,B20005_053MA,B20005_053EA,B20005_054EA,B20005_054MA,B20005_055EA,B20005_055MA,B20005_056EA,B20005_056MA,B20005_057EA,B20005_057MA,B20005_058MA,B20005_058EA,B20005_059MA,B20005_059EA,B20005_060EA,B20005_060MA,B20005_061EA,B20005_061MA,B20005_062EA,B20005_062MA,B20005_063MA,B20005_063EA,B20005_064MA,B20005_064EA,B20005_065EA,B20005_065MA,B20005_066EA,B20005_066MA,B20005_067EA,B20005_067MA,B20005_068EA,B20005_068MA,B20005_069MA,B20005_069EA,B20005_070MA,B20005_070EA,B20005_071EA,B20005_071MA,B20005_072EA,B20005_072MA,B20005_073EA,B20005_073MA,B20005_074EA,B20005_074MA,B20005_075MA,B20005_075EA,B20005_076EA,B20005_076MA,B20005_077MA,B20005_077EA,B20005_078EA,B20005_078MA,B20005_079EA,B20005_079MA,B20005_080MA,B20005_080EA,B20005_081MA,B20005_081EA,B20005_082MA,B20005_082EA,B20005_083EA,B20005_083MA,B20005_084EA,B20005_084MA,B20005_085EA,B20005_085MA,B20005_086MA,B20005_086EA,B20005_087EA,B20005_087MA,B20005_088EA,B20005_088MA,B20005_089EA,B20005_089MA,B20005_090MA,B20005_090EA,B20005_091MA,B20005_091EA,B20005_092MA,B20005_092EA,B20005_093EA,B20005_093MA,B20005_094EA,B20005_094MA,B20005_095MA,B20005_095EA,state
0400000US01,3906384,4456,1864059,3753,862467,9364,93,158,862374,9387,1444,669,1287,589,4965,1245,4361,1257,12947,1950,10816,2101,23768,2859,22225,2919,40814,3609,26994,2999,59656,4684,73501,4977,53084,4312,63572,4690,45304,3799,65863,3997,78118,4355,58977,4108,90494,4948,124184,4686,1001592,10503,662022,11360,339570,8544,63825,3679,40838,3567,34347,2803,23960,2671,35705,3292,15509,2598,22517,2436,9352,1695,15479,2106,6287,1300,11977,1896,11370,1665,7977,1370,7127,1225,5034,1129,3744,1034,5668,1138,4772,1256,5473,936,8609,1658,2042325,4336,665551,12376,0,200,665551,12376,885,370,654,442,6005,1180,5795,1538,20147,2542,18366,2467,34758,3866,27416,3386,48523,3950,27459,2571,67932,4871,68692,4611,55882,3813,48392,3269,36236,2797,46895,3346,47024,3615,31757,3013,37109,3499,35624,2571,1376774,13220,940874,11182,435900,11902,81521,5181,50439,4080,52587,3814,38775,3670,50150,4526,24223,3214,29787,3271,13157,2093,17590,2609,7927,2002,12654,1696,11587,1537,8701,1349,9276,1513,4767,1158,6466,1401,5978,1128,2739,945,3222,1065,4354,1605,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,573196,1289,302276,1454,145864,5129,0,153,145864,5129,31,34,56,82,1548,544,945,720,1814,666,760,470,3252,1122,1504,632,5279,1247,2783,916,8885,1703,9101,1809,6884,1483,9210,1658,8327,1738,8860,1409,12913,2000,13381,2177,21077,2660,29254,2195,156412,5474,72405,4098,84007,4154,10261,1286,5962,1163,8216,1425,4495,1249,5070,864,2053,591,4617,952,1634,531,5108,1092,1839,836,5082,1086,4531,978,2703,839,3800,915,1565,639,1979,648,2162,597,2254,678,3951,919,6725,1277,270920,1614,102365,2796,11,19,102354,2798,379,246,126,140,845,533,332,274,1452,508,1190,792,2515,973,1654,599,4462,1232,2494,779,8604,1535,8233,1505,8016,1572,7220,1293,6613,1439,7128,1360,11227,1672,8303,1364,12029,1836,9532,1510,168555,2897,88917,3898,79638,3789,12372,1629,7731,1376,7943,1454,3481,762,5905,953,2223,604,5587,1099,1744,634,5917,1352,2526,888,4739,1313,4507,955,2737,679,2326,724,1781,734,1328,527,1555,535,1487,585,2408,735,1341,539,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5571583,4735,2753524,3651,1292511,10544,88,93,1292423,10558,3057,987,2362,938,9247,1427,6826,1416,23370,2927,13215,1986,30889,3218,29185,3447,70911,4382,36397,3433,93107,5796,105097,6293,98720,6154,94856,4901,69210,4867,81691,4918,108243,5734,75756,4572,135552,4889,204732,6700,1461013,10939,894901,10543,566112,12286,84842,5156,56882,3839,63436,3116,41113,3184,60406,3804,26481,3428,39634,3223,17336,2486,29356,3515,11701,1879,27192,3125,21085,2509,13221,1771,13344,2050,8306,1788,7021,1314,9318,1696,7582,1240,8651,1281,19205,2332,2818059,3421,954891,14539,0,208,954891,14539,1351,578,1465,660,9368,1597,7659,1540,19492,2523,15645,2211,28998,3193,25688,3071,65406,4933,35620,3721,82332,4845,101930,5260,86459,4741,79106,4386,52073,3923,62286,3604,78383,4300,54090,3602,72968,4237,74572,4254,1863168,14355,1205935,12937,657233,10529,109527,5697,66696,4644,66232,4373,47791,3713,73966,4403,35248,3431,42383,3252,20848,2896,35116,2850,14496,1892,32017,3123,23802,2044,17469,2231,17026,2104,7491,1465,12665,1773,10624,1509,5850,1069,7783,1266,10203,1703,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2375324,3142,1156298,3536,536635,8605,0,201,536635,8605,2215,727,402,292,1724,732,4315,1065,9792,1972,5526,1335,13805,2020,10798,1961,29697,2793,19062,2449,47514,3816,49212,3468,38709,3737,42509,3586,31300,3388,37740,3083,45356,3634,37018,3391,49648,3908,60293,4066,619663,8265,407361,8291,212302,6664,33641,2886,24013,2659,23016,2576,15107,2282,23883,2751,10998,1892,14243,1963,8769,1986,10423,1797,4220,1236,6749,1232,7936,1428,5036,1322,4546,1110,3178,1224,2836,799,3644,823,2061,759,2763,823,5240,1107,1219026,3834,432699,9385,0,201,432699,9385,305,263,1810,863,3508,821,3442,896,14236,1916,9570,1607,23382,2889,15648,1968,35917,3682,20522,2851,48832,4133,44445,4199,39159,3676,31988,3567,26679,2464,23893,2784,28811,2758,20980,2399,21359,2496,18213,2239,786327,9884,530698,8851,255629,7586,43485,3153,30778,2749,28538,2936,23290,2921,28489,3100,13628,2103,15904,2589,9138,1782,10040,1763,5103,1208,11633,1986,7922,1744,4317,1155,5394,1189,4305,1050,2901,880,4159,1235,2678,835,1293,628,2634,758,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31510759,11155,15549419,8289,7675793,32506,1009,430,7674784,32464,15722,2171,9834,1576,40151,3313,37035,4093,119739,6182,71284,4615,166361,7862,152314,7030,370796,11686,214983,8186,476245,11806,555241,13337,446115,12247,482393,13455,346360,9609,428890,10550,604982,12788,481713,12378,854200,17228,1800426,19410,7873626,32633,4441858,24289,3431768,31364,408550,10037,289282,9931,307916,9426,219817,9201,349827,9976,153501,7167,228995,7576,126633,6149,206741,8271,78063,4634,162731,7014,151118,7395,94043,4862,86255,4529,56481,4335,74226,3972,77905,4227,61341,4552,108685,5348,189658,6356,15961340,7452,5305304,33307,396,252,5304908,33293,9489,1892,10128,1533,40628,4220,33479,2910,116437,6574,75529,4507,147437,7572,130104,6323,293516,9385,166534,7674,359660,10341,419598,10621,353432,10894,372192,10034,274125,9796,310460,9994,432666,10186,349549,10899,602752,11435,807193,13223,10656036,34762,6495801,31819,4160235,29509,528216,11647,391628,10337,420602,10814,292517,10684,456861,10419,194874,7803,286867,8002,136788,5933,239297,8424,102672,5372,190712,6871,174220,6400,103728,5818,101412,4712,60541,3686,78174,4616,84086,4019,69799,4700,119190,5627,128051,6377,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4488813,4636,2244682,3750,1227016,11965,203,169,1226813,11974,2061,730,1634,610,5761,1207,6381,1696,17965,2017,13314,1675,22582,2906,15551,2281,39729,3662,27541,2420,67721,4811,87296,5246,76634,5597,81449,5121,64842,3909,83942,5066,120228,6296,87554,4457,148927,5529,255701,6265,1017666,12430,513146,9098,504520,9689,74599,4645,54081,3360,49313,3747,30966,3204,45517,3688,16868,1895,29431,3047,13668,1882,27380,2512,13720,2064,23232,2529,22286,2373,13548,2268,14334,1686,9183,1426,10785,1593,11309,1888,8530,1573,13243,1652,22527,2337,2244131,2963,858463,10634,137,120,858326,10623,2070,834,1652,616,7592,1668,5144,1231,17337,2476,11884,1833,18638,2232,17641,2518,40409,3851,23889,2575,59879,4804,74162,3739,75126,4798,75829,4924,56404,3763,62970,4128,78364,4082,61076,4497,82567,4853,85693,4386,1385668,11530,752268,10152,633400,10201,98447,5127,69778,4011,58579,3924,44564,2773,64583,4023,28120,2708,41344,3215,19208,2119,35292,2705,15386,2213,29292,2533,25199,2362,20341,2185,15090,1701,12687,1821,10663,1497,12654,1826,8705,1129,10087,1500,13381,1776,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2937891,3242,1416732,2980,703851,9085,55,92,703796,9085,1474,586,1386,715,2595,847,2523,779,4829,1053,2247,868,6917,1406,9574,2093,18662,2825,9290,1516,31057,3271,42210,3435,30858,3202,43430,3402,34616,3704,50556,3468,65279,3816,56809,3686,100968,4844,188516,5900,712881,8631,392594,6954,320287,8095,49368,3058,31961,2958,30936,3041,15954,2145,29931,2777,11638,1802,20440,2736,9361,1868,18726,2544,8988,1856,14839,2207,12285,1738,7538,1474,7067,1492,5598,1280,6211,1260,7722,1563,7077,1251,10338,1690,14309,1845,1521159,2692,542716,10980,219,219,542497,10987,1047,437,1017,585,1716,574,1438,593,5544,1457,3328,967,7434,1494,6255,1440,16489,1889,12375,1838,37327,3642,46885,3547,37342,3532,36011,3642,34796,3176,36192,2993,59077,4192,40561,3744,78663,4062,79000,3833,978443,11035,549447,10501,428996,9048,62040,4016,44565,3811,37944,3165,24408,3125,39782,3336,21877,3076,29028,2959,15558,2499,27587,2554,9064,1518,22634,2692,19602,2373,11755,1844,9441,1393,6102,1056,10793,1866,9475,1575,7368,1150,10802,1402,9171,1615,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,781963,1680,374094,1519,174590,4379,0,198,174590,4379,413,440,502,527,1243,552,654,457,1783,550,978,492,2984,1059,2747,843,5930,1156,2573,956,13012,2463,12395,2143,10790,1778,10906,1696,10621,1479,10181,1436,17555,2075,16080,2268,20858,2542,32385,2349,199504,4854,125090,3973,74414,3607,13637,2020,9386,1439,7271,1438,4919,1325,6654,1274,2749,1152,3658,1009,2388,838,4311,1334,1293,675,4327,1150,3290,912,1191,588,1565,688,419,316,1337,600,1494,503,857,591,1423,541,2245,638,407869,1369,143009,4642,44,73,142965,4640,81,121,119,171,715,409,938,427,3097,1127,743,433,2554,757,2100,991,6385,1389,3994,1133,9539,1539,14506,2124,10531,1554,12364,1918,8550,1538,8376,1463,15094,2232,9141,1346,18133,2337,16005,1679,264860,4991,173737,4672,91123,4696,13487,2012,9087,1639,10826,1559,8645,1743,8519,1502,4120,941,5380,1253,2871,1010,5321,1558,1841,673,5631,1663,3382,943,1601,653,1926,471,1250,540,1885,691,1769,590,505,263,2072,656,1005,466,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,579654,1066,270957,723,147247,3798,0,208,147247,3798,0,208,44,76,600,415,453,357,1241,495,748,533,899,414,1394,984,2248,967,2257,912,4684,1075,7425,1515,5224,1245,7148,1425,5570,1777,8385,1929,11739,1830,13627,2211,20334,2196,53227,2487,123710,3831,67887,4293,55823,3966,8388,1396,5683,1518,4992,1134,3170,1162,5007,1787,1445,593,1956,672,2543,1085,2007,654,1297,663,2809,988,2768,873,1404,601,1377,627,828,433,1628,639,3254,1113,921,483,2145,777,2201,637,308697,857,143982,4386,0,208,143982,4386,225,173,65,110,935,468,269,242,1566,752,481,359,2030,782,922,500,2546,1041,1336,819,5381,1199,5415,1359,4634,1204,7507,1609,6258,1526,11440,1872,16816,2259,15210,1978,19397,2004,41549,2862,164715,4517,91730,4729,72985,4219,12006,2120,9425,1452,6632,1224,2943,924,5113,913,2410,748,3557,1086,1825,609,4308,1693,1703,649,3580,1048,3168,1004,1840,642,2659,779,1370,517,1778,633,1262,487,1700,641,2470,772,3236,771,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,17280632,7551,8366206,7486,3822608,25987,248,196,3822360,25949,4835,1188,6248,1729,20992,2488,20054,3103,83778,5463,47392,4799,119671,7924,101990,8068,232851,9875,122931,7734,318621,10003,349954,12133,275777,9920,292924,13175,201153,9146,246706,10516,288494,10354,216037,8233,324755,9907,547197,10495,4543598,26310,2935903,19814,1607695,22918,224337,8440,147312,8310,157968,8961,108030,5411,168612,7069,83271,5418,116091,6758,56095,4482,97131,6246,35724,3902,83326,5885,64817,5130,42182,3731,40844,3706,23967,2828,26729,2532,27853,2793,18013,2320,27836,2647,57557,3646,8914426,6395,3008594,21273,235,181,3008359,21267,4652,1207,6350,1516,25269,2820,24656,3265,77760,6185,49676,4676,128175,7594,113246,8290,220978,9832,134965,8041,307707,9975,299368,12234,248222,6997,247695,8720,172105,7891,183914,8315,209689,8570,153250,7002,201682,8372,199000,6841,5905832,23066,3944824,22030,1961008,22388,275161,8879,193204,8564,210110,8512,153462,9125,226917,10336,105158,6541,152905,8377,67944,5125,111293,6449,50888,4726,92391,5301,73354,5622,51076,4489,51312,4070,25320,3095,27823,3072,27844,2909,18508,2071,22742,2461,23596,2577,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
