GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002EA,B01001I_002MA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005MA,B01001I_005EA,B01001I_006EA,B01001I_006MA,B01001I_007EA,B01001I_007MA,B01001I_008EA,B01001I_008MA,B01001I_009MA,B01001I_009EA,B01001I_010MA,B01001I_010EA,B01001I_011EA,B01001I_011MA,B01001I_012EA,B01001I_012MA,B01001I_013EA,B01001I_013MA,B01001I_014MA,B01001I_014EA,B01001I_015MA,B01001I_015EA,B01001I_016MA,B01001I_016EA,B01001I_017EA,B01001I_017MA,B01001I_018EA,B01001I_018MA,B01001I_019EA,B01001I_019MA,B01001I_020MA,B01001I_020EA,B01001I_021MA,B01001I_021EA,B01001I_022EA,B01001I_022MA,B01001I_023EA,B01001I_023MA,B01001I_024EA,B01001I_024MA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027MA,B01001I_027EA,B01001I_028EA,B01001I_028MA,B01001I_029EA,B01001I_029MA,B01001I_030EA,B01001I_030MA,B01001I_031MA,B01001I_031EA,state
0400000US13,1001472,3345,522986,4311,52064,2702,49210,3149,58285,3015,29550,2228,18367,1859,41570,2697,41570,2574,41430,2424,86797,3336,57652,3101,30321,1837,10779,1467,4167,1123,1224,641,478486,4969,50052,2944,52752,3105,51234,3387,23676,1659,17595,1901,36592,2381,32515,2236,36012,2107,78011,3039,50929,2505,29135,2100,12892,1577,5465,1362,1626,715,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,150125,-555555555,76821,380,9685,227,8944,958,6393,958,3452,300,2147,431,7874,777,7016,870,6264,423,10728,827,6069,801,4819,362,2182,369,988,290,260,204,73304,380,9790,226,7868,1065,6668,1064,3245,301,2004,434,5541,445,6808,510,6035,550,9439,872,6362,690,5290,163,2849,282,893,339,512,228,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,213619,555,109308,2080,12619,1299,10392,1510,11399,1440,5931,1077,4803,1098,10419,1818,8292,1224,8398,1016,14083,1603,11542,1353,7294,1269,3250,796,602,374,284,207,104311,2106,10286,1381,11723,1598,12206,1721,6776,1025,4665,1026,8322,1357,6917,854,8205,1197,12131,1486,11278,1376,7447,899,3350,729,463,289,542,498,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2206927,1564,1130269,2799,92601,1329,101938,4700,108195,4945,61330,1155,41479,1291,89512,1212,91101,1427,88550,1460,174771,2066,134957,1787,84613,1115,41505,1076,15618,987,4099,795,1076658,2712,90206,1138,92838,4630,108698,4449,58356,938,38130,1291,89011,1476,82046,1209,79412,1492,160223,1706,123406,1440,80860,1477,45361,1187,22108,1391,6003,994,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,461618,1780,239051,3118,23786,1399,26103,2356,26578,2277,15055,1439,8740,1171,20280,1812,16514,1318,17974,1711,36012,1710,24613,1922,13763,1300,6347,1133,2576,673,710,408,222567,2684,20958,1258,25055,1920,24531,2132,11581,1133,10547,1123,17854,1568,16682,1356,15621,1396,34212,1718,22486,1480,12635,1096,6821,1042,2050,515,1534,485,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,185746,1391,96631,2114,10574,1253,10287,1459,10381,1333,6383,1292,3956,1048,8675,1168,6673,1062,7443,1259,14715,1686,9167,1384,6250,977,1605,609,395,261,127,138,89115,1796,9875,959,10688,1188,8145,1243,5054,1030,5458,1160,7709,1390,6817,1082,5831,962,10649,1253,9813,1316,5731,1084,2041,639,985,453,319,243,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,345510,919,178278,2092,18615,1383,19617,1708,18476,1833,10669,1006,6638,1030,17269,1495,14340,1516,13037,1179,23664,1508,17869,1363,11212,959,4834,712,1494,434,544,293,167232,1989,17623,1110,20403,1369,16625,1509,9038,912,6975,1048,14185,1490,13134,1269,11014,946,22931,1651,16952,1390,10218,925,5322,845,1875,519,937,337,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,155163,2309,84808,2643,10232,1237,8783,1261,7695,1326,4865,1131,3262,992,6717,1043,6432,1171,7998,1219,13189,1384,8181,1253,4930,1009,1767,396,724,370,33,51,70355,2183,7733,1104,7876,1341,9625,1398,3867,842,2985,915,5089,977,5354,877,5769,1141,10560,1087,4978,804,3881,946,1845,486,631,449,162,165,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,243620,2482,132043,3272,14277,1654,10793,1811,10736,1480,4598,924,4163,1003,12088,1721,10632,1423,12323,1297,21324,1627,14199,1715,9746,1414,3862,506,2680,536,622,379,111577,2890,10076,1282,10405,1409,7418,1376,4803,1020,3476,886,10364,1712,8660,1252,10134,1240,16213,1413,11740,1452,8470,1087,4990,740,3574,667,1254,538,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,21899,892,12412,1268,1149,457,885,475,1951,691,1203,901,218,180,2010,755,945,515,637,395,1263,522,881,440,123,97,644,312,495,427,8,21,9487,991,790,343,772,354,851,480,161,219,347,264,934,463,378,290,741,434,1728,529,1351,491,561,400,523,286,281,196,69,107,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,612709,502,318264,1848,33106,1139,29680,2261,28514,2149,14479,1310,9340,940,24132,1490,25309,1297,27652,1307,55576,1448,38503,1454,20407,807,8067,690,2183,688,1316,600,294445,1906,31951,883,27680,2168,25718,2315,13724,918,8755,873,19896,1107,22969,1308,23826,1280,46980,1239,33959,1371,21854,782,10465,747,4875,798,1793,653,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,811292,150,404244,1193,38766,855,34560,2308,35035,2072,21026,727,16155,967,38434,811,38997,1085,34041,1156,56743,1261,43413,652,26736,525,13366,559,5671,661,1301,519,407048,1172,35455,819,34582,2599,32307,2508,19772,606,14804,696,35788,866,35720,759,30893,764,59926,1260,47305,983,31584,424,18176,688,8169,980,2567,757,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,504398,804,258901,2215,24440,1060,26652,2020,27870,2377,15460,1159,9587,1084,23229,1565,19695,1356,18194,1602,34664,1659,28337,1812,17616,925,8735,812,3326,632,1096,427,245497,2316,23140,1187,22818,1887,27035,1764,14020,1358,9182,1006,21777,1428,18927,1122,17145,1285,32229,1652,27107,1604,16757,937,8466,936,4572,739,2322,703,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,296666,938,153833,2283,14068,1045,16621,1712,16958,2044,8776,1352,6898,993,13268,1310,11338,1055,12425,1093,25030,1372,15122,1195,8901,861,2681,726,1306,541,441,366,142833,2212,14957,1192,15760,1537,17694,1762,8722,912,5838,853,10200,1018,10981,950,11144,1100,20144,1494,14217,1211,7752,881,3510,670,1670,604,244,189,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,86035,3238,45124,3295,3898,993,4280,1213,3872,920,2290,782,2232,811,4773,1300,3166,846,3993,975,6621,1513,5211,1239,2629,797,1429,802,427,292,303,216,40911,2352,4772,892,4889,1090,4643,1154,1802,652,2415,831,4169,1521,2531,814,2675,817,5318,1313,3474,1092,1813,664,1538,622,732,500,140,158,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,255803,2366,129512,2884,12700,1590,12292,1697,14284,1396,7748,1444,5567,1292,11975,1605,10671,1784,10889,1522,16816,1626,12680,1597,7413,1057,3934,873,2272,673,271,172,126291,3151,13396,1426,13840,1974,12415,1884,7353,1157,5420,1158,10242,1261,10350,1109,9557,1301,14050,1236,12372,1427,9347,1317,4880,907,2531,690,538,257,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,38933,616,19568,1225,2035,775,1992,702,1945,768,1096,599,616,312,2107,805,2331,805,377,220,2313,656,2327,832,1339,701,773,416,317,243,0,174,19365,1179,1480,563,1963,713,2960,710,1131,535,667,338,2212,768,979,493,1641,765,2209,664,2053,680,1203,510,486,290,278,292,103,125,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,209917,624,110595,1866,11694,1120,11022,1243,13872,1260,5955,1034,3968,639,9796,1137,8142,994,8732,1281,15538,1550,10871,1253,6612,814,3305,802,779,364,309,268,99322,1904,11977,1171,11295,1258,11715,1370,5009,876,3301,669,8246,1021,8496,1065,7841,1190,11835,1256,9768,1099,5830,815,2841,594,890,291,278,218,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,864663,-555555555,439212,1372,38378,612,42303,2516,39116,2480,23977,630,13882,476,36634,1093,36991,649,36721,1206,64088,1101,52569,953,32046,720,14903,738,5974,768,1630,741,425451,1372,36776,548,36915,2785,41717,2810,22317,814,14047,509,34915,647,34187,414,31906,579,62484,983,50858,997,32041,668,16797,484,8172,937,2319,836,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,50393,1243,25271,1161,2352,404,2241,542,2183,571,1091,627,764,368,3058,746,2089,526,2341,696,3058,892,3587,844,1398,649,1087,481,22,43,0,192,25122,1268,2427,591,2544,805,1955,592,1687,577,1177,546,1983,480,1835,298,2832,705,2809,775,2304,709,1873,477,1435,600,261,226,0,192,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1840433,-555555555,922543,879,79104,899,72212,3929,77997,3861,42272,635,27645,1423,70045,1466,74877,781,74765,863,146439,1143,117521,1052,79088,469,37961,819,16938,1143,5679,1033,917890,879,76962,502,73101,3482,71598,3712,40038,622,26114,1190,65907,1231,66892,475,68927,769,138727,731,120589,746,86792,493,48206,744,23911,1557,10126,1585,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1018344,-555555555,507577,2487,39231,1819,41880,2752,44243,2742,25120,1191,19072,1902,41783,1887,36553,1534,36628,1628,64556,2075,55513,1675,52325,772,31129,803,15399,1071,4145,835,510767,2486,37495,2051,41853,2997,39610,2772,24363,1089,17381,1652,39711,2117,34800,1563,35846,1190,64220,1234,56850,1169,55224,400,37249,821,18533,1356,7632,1323,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3811654,476,1882307,2191,156439,1213,135837,5465,151567,5217,82824,1075,60499,1586,151950,1693,167912,1392,159746,1404,275304,1527,234504,1350,163412,1069,90069,941,40322,1638,11922,1572,1929347,2136,148649,1441,137321,5204,141371,5031,78593,1294,56807,1404,144107,1818,157507,1049,145710,1228,268544,1396,246087,1425,192625,912,120474,1063,63346,2738,28206,2626,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,962466,2657,495806,5063,52155,3111,53239,3188,55808,3381,29782,2391,19297,2045,41732,2608,34712,1971,38908,3296,81412,3347,52855,3211,22224,1716,9659,1271,2846,936,1177,470,466660,4827,53319,2398,48294,3311,51949,3154,25757,2002,17605,1949,36824,2186,31377,1978,33300,2000,76395,3150,50083,2874,23782,1959,12173,1665,4550,1199,1252,562,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,26479,431,14014,1105,1301,460,1172,500,694,409,917,607,300,179,2167,885,1373,476,2327,739,1747,741,935,519,752,397,250,175,79,77,0,161,12465,1132,1853,843,1766,577,753,422,454,349,342,239,1511,548,1374,600,303,216,1812,555,864,490,1083,536,293,305,46,66,11,21,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,436762,1528,222620,3023,21547,1531,24514,2218,21680,2461,13152,1194,9087,1091,16921,1524,19806,1461,20214,1674,29621,2152,21549,2051,14056,958,6650,855,2948,710,875,465,214142,2823,22435,1354,24214,1708,19830,1827,11054,1214,7979,1266,17348,1291,18626,1475,16927,1420,26401,1551,20563,1719,15117,1218,7861,1255,4494,732,1293,559,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,417708,-555555555,218621,2091,22617,1089,23573,2229,25919,1965,12527,1092,9861,984,20444,1445,15116,969,18113,1417,28354,1288,21848,1070,12567,1113,5093,767,1901,424,688,281,199087,2092,22707,848,21828,1675,23372,1727,12234,1039,7669,786,16970,1107,15171,1027,15088,1211,24993,1318,19701,1282,10902,735,5092,653,2096,360,1264,572,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,540924,-555555555,280848,2048,26437,1054,29510,2305,26820,2332,16601,1148,11851,1525,24220,1467,23260,1293,23113,1478,41101,1637,30138,1499,16629,1198,6746,1139,3019,847,1403,756,260076,2047,24215,1094,25919,2285,27807,2488,15649,1028,10278,1226,24562,1714,19819,1248,19842,1520,37046,1574,27832,1588,15133,879,7636,1095,3335,868,1003,427,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
