GEO_ID,B19119_001E,B19119_001M,B19119_002E,B19119_002M,B19119_003E,B19119_003M,B19119_004E,B19119_004M,B19119_005E,B19119_005M,B19119_006E,B19119_006M,B19119_007E,B19119_007M,NAME,B19119_001EA,B19119_001MA,B19119_002EA,B19119_002MA,B19119_003MA,B19119_003EA,B19119_004MA,B19119_004EA,B19119_005MA,B19119_005EA,B19119_006EA,B19119_006MA,B19119_007EA,B19119_007MA,state
0400000US01,61512,726,55747,1192,62416,2009,76585,2945,70412,3542,69723,5623,63292,5209,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,86831,2820,80474,5111,81427,6183,97465,9938,96709,9064,102158,8410,81544,10573,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,67886,759,63698,1150,69284,2013,79026,2485,71908,2785,67409,4012,73267,8074,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,57421,1216,52621,1256,58931,3474,66712,3312,67040,4815,65781,6192,59186,8374,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,82009,339,75327,632,82000,744,94505,1421,84404,1793,81550,1741,93196,2416,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,84918,1121,77762,1614,85243,2160,102233,2094,93270,3344,87868,7115,91465,5150,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,93870,1823,81604,1611,98432,3180,114110,4948,114777,6009,107925,7143,96140,21932,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,77082,2857,69706,2517,81539,4791,97540,10670,83011,10295,70923,16285,110346,85384,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,106528,4406,110582,5766,97707,14196,129135,14062,90869,18987,65923,51242,87979,13376,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,64003,508,58960,611,65278,1172,76953,1466,71795,1658,67807,4699,78256,5301,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,67983,976,61794,775,70863,1834,80510,1875,74462,1972,71643,5017,70236,7379,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,91460,1555,77510,2562,93020,3562,102125,5108,99300,13203,114085,9551,159590,14943,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,64178,1252,59635,1765,64609,3114,72381,5865,66877,3533,75961,11321,78220,9826,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,79168,702,69871,784,81199,1255,96252,1911,88104,3518,84617,5615,84684,5144,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
