GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,B25074_051E,B25074_051M,B25074_052E,B25074_052M,B25074_053E,B25074_053M,B25074_054E,B25074_054M,B25074_055E,B25074_055M,B25074_056E,B25074_056M,B25074_057E,B25074_057M,B25074_058E,B25074_058M,B25074_059E,B25074_059M,B25074_060E,B25074_060M,B25074_061E,B25074_061M,B25074_062E,B25074_062M,B25074_063E,B25074_063M,B25074_064E,B25074_064M,NAME,B25074_001MA,B25074_001EA,B25074_002EA,B25074_002MA,B25074_003MA,B25074_003EA,B25074_004MA,B25074_004EA,B25074_005EA,B25074_005MA,B25074_006MA,B25074_006EA,B25074_007EA,B25074_007MA,B25074_008EA,B25074_008MA,B25074_009MA,B25074_009EA,B25074_010MA,B25074_010EA,B25074_011EA,B25074_011MA,B25074_012MA,B25074_012EA,B25074_013EA,B25074_013MA,B25074_014MA,B25074_014EA,B25074_015MA,B25074_015EA,B25074_016EA,B25074_016MA,B25074_017MA,B25074_017EA,B25074_018EA,B25074_018MA,B25074_019EA,B25074_019MA,B25074_020MA,B25074_020EA,B25074_021EA,B25074_021MA,B25074_022EA,B25074_022MA,B25074_023EA,B25074_023MA,B25074_024EA,B25074_024MA,B25074_025MA,B25074_025EA,B25074_026MA,B25074_026EA,B25074_027EA,B25074_027MA,B25074_028EA,B25074_028MA,B25074_029EA,B25074_029MA,B25074_030EA,B25074_030MA,B25074_031MA,B25074_031EA,B25074_032EA,B25074_032MA,B25074_033EA,B25074_033MA,B25074_034EA,B25074_034MA,B25074_035EA,B25074_035MA,B25074_036MA,B25074_036EA,B25074_037MA,B25074_037EA,B25074_038EA,B25074_038MA,B25074_039MA,B25074_039EA,B25074_040EA,B25074_040MA,B25074_041EA,B25074_041MA,B25074_042MA,B25074_042EA,B25074_043EA,B25074_043MA,B25074_044EA,B25074_044MA,B25074_045MA,B25074_045EA,B25074_046EA,B25074_046MA,B25074_047MA,B25074_047EA,B25074_048MA,B25074_048EA,B25074_049EA,B25074_049MA,B25074_050MA,B25074_050EA,B25074_051EA,B25074_051MA,B25074_052EA,B25074_052MA,B25074_053MA,B25074_053EA,B25074_054EA,B25074_054MA,B25074_055EA,B25074_055MA,B25074_056MA,B25074_056EA,B25074_057EA,B25074_057MA,B25074_058MA,B25074_058EA,B25074_059MA,B25074_059EA,B25074_060EA,B25074_060MA,B25074_061MA,B25074_061EA,B25074_062EA,B25074_062MA,B25074_063MA,B25074_063EA,B25074_064MA,B25074_064EA,state
0400000US13,1390152,18759,166095,6489,1720,687,2220,728,6374,1427,4059,1256,3260,1038,3894,1249,92325,5668,52243,3772,198604,8616,6060,1316,6147,1322,10800,1986,8780,1839,8307,1625,25725,3036,121172,6715,11613,1740,285555,9663,18146,2193,17570,2554,30641,3355,37860,4207,36540,3722,59759,4885,72083,5195,12956,1502,229684,9875,36287,3660,37586,4119,46137,3722,42397,4279,23958,3192,24099,3556,7869,2008,11351,1966,239692,10465,84459,5772,63087,4757,44970,4778,22719,3226,8227,1654,5622,1777,1711,1011,8897,1534,134127,7101,86330,6148,29823,3232,9502,1680,2668,954,557,395,1108,584,441,327,3698,1064,136395,7658,121329,7056,7504,1296,1838,1006,970,524,515,452,142,177,0,224,4097,1195,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,190000,4482,18607,2208,160,158,304,207,1692,966,1313,525,299,310,84,87,10695,1514,4060,1261,15956,1978,424,268,718,531,701,445,892,470,894,605,697,313,10201,1618,1429,609,24951,2608,727,410,375,229,1552,625,1383,637,2450,1026,3760,921,12542,1875,2162,575,24891,2645,1473,596,1803,681,2300,632,2943,863,1797,659,4698,1075,8519,1502,1358,531,35079,3335,4471,971,4374,1064,4907,1164,5388,1207,3332,860,4683,1271,5584,1250,2340,962,29787,2714,7584,1518,6339,1443,4439,1033,2549,933,2626,999,3452,1038,981,441,1817,709,40729,2768,21238,2184,7229,1399,3838,889,2565,784,2676,1005,1195,577,32,52,1956,593,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,189642,6433,23434,3095,20,37,115,143,1182,635,534,386,490,444,926,682,13567,2279,6600,1566,28224,2837,1133,738,626,393,1902,799,1680,595,1598,654,4751,1219,14359,2007,2175,740,46129,3788,3323,1149,3439,1005,7441,1648,6304,1170,8022,1489,8539,1629,5840,1530,3221,1041,33890,3453,6239,1269,7299,1424,8322,1930,4841,1261,2505,1005,2207,1537,599,409,1878,684,30825,2841,15408,1659,8480,1875,2998,1113,1158,783,828,516,166,183,83,144,1704,615,12562,2324,10207,2090,1530,667,157,226,0,201,157,243,0,201,0,201,511,294,14578,2178,13300,2023,364,391,119,148,0,201,0,201,0,201,0,201,795,406,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1626440,15529,222827,8464,2638,802,2143,720,9100,1842,9096,1574,3504,1015,5380,1176,131678,6004,59288,4632,243849,8361,8245,1442,9986,1724,15532,2083,13859,1912,10841,1571,26162,2838,146900,6684,12324,1811,302796,9295,17618,2254,17926,1944,31815,3035,37398,2987,38514,2710,62463,4265,85656,5207,11406,1709,225973,7880,33242,2792,38285,3750,47614,3606,38926,3906,21620,2636,24737,2823,13053,2104,8496,1285,275713,8527,100885,5295,70471,4732,42495,3103,25031,2749,13654,2052,9991,1847,4243,951,8943,1324,145584,6710,84559,4964,30930,2414,15793,2506,4167,977,2176,716,1887,834,387,297,5685,1072,209698,8244,167776,7451,23703,2472,7508,1400,2380,876,364,260,493,384,63,103,7411,1464,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,791799,11302,110967,4385,1078,589,767,495,4827,975,2729,962,1970,816,1926,603,63556,3903,34114,3176,136006,5212,3894,966,3801,1023,9299,1388,7742,1405,6414,1049,21835,2304,73467,4302,9554,1811,178314,7205,10645,1660,16051,2041,28068,3201,32416,3007,27513,2548,31856,2932,22787,2684,8978,1557,127661,5974,28755,2742,36139,2853,29486,2809,14729,2187,5983,1374,4988,1415,2353,820,5228,1105,130995,5934,79365,4076,28653,3030,10345,1731,3817,891,1240,620,821,463,863,631,5891,1283,56289,4052,46021,4087,5079,1201,1354,586,418,443,0,197,196,178,150,183,3071,917,51567,3843,47167,3675,631,316,594,514,283,219,144,175,50,82,0,197,2698,745,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,357143,7725,40482,2824,672,420,167,127,1843,618,1275,559,501,276,1497,548,24799,2517,9728,1427,63965,4551,1431,515,2687,592,4316,881,5075,1141,4445,832,12379,1857,30152,3251,3480,871,77684,4173,5178,981,11880,1769,11859,1747,14012,1878,8169,1470,12369,1774,10481,1701,3736,831,62702,4263,17723,1752,18122,2407,12263,1775,5325,1340,1638,592,2659,969,1159,541,3813,846,62886,3884,40953,3548,11003,1733,4608,1235,1186,499,386,295,233,240,387,313,4130,905,26839,3000,20811,2387,2667,914,1296,926,0,163,342,353,148,175,0,163,1575,452,22585,2401,20159,2386,442,260,106,109,0,163,0,163,0,163,0,163,1878,503,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,385475,6561,43702,3951,480,316,395,351,1307,393,1322,581,370,326,740,370,28687,2923,10401,2096,61939,3682,2687,697,2626,831,3881,932,4365,1059,3803,814,9776,1543,31073,2685,3728,750,83323,4887,6615,1110,7264,1611,13074,1698,15981,2411,12665,1915,14214,1982,10013,1920,3497,790,72199,3790,16011,1896,19047,2525,15614,1833,8324,1384,4427,1113,3765,1070,1559,734,3452,815,64181,3645,33664,2559,15438,2437,6719,1355,3434,1270,1344,626,332,249,268,191,2982,614,32511,3253,24806,2833,2915,992,2126,1088,593,393,89,143,510,342,123,152,1349,559,27620,2891,25145,2752,985,408,0,177,55,94,75,123,0,177,0,177,1360,436,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,578366,9268,96646,4857,755,440,1311,745,5271,1189,3801,1003,2941,946,3746,1185,50062,4146,28759,2552,106001,5888,5171,1319,4843,1198,8454,1406,7843,1211,6712,1312,15952,1894,45996,3856,11030,1648,123849,5259,9336,1546,15290,2467,24442,2663,19506,2280,15974,2505,15471,2052,12136,1806,11694,1659,93672,4887,29720,2885,23694,2548,15527,2097,10117,1763,4600,1350,2255,828,1303,604,6456,1229,84406,4950,51501,3994,17112,2291,6913,1462,1953,750,480,320,450,285,209,177,5788,1387,38603,3192,32447,2918,2595,791,829,493,156,156,86,121,0,195,131,212,2359,866,35189,2838,32162,2686,756,525,41,72,22,37,44,81,0,195,0,195,2164,720,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,604894,11475,110358,5583,240,238,1140,570,3241,998,4481,1049,3283,999,4086,1011,59925,4513,33962,2700,119156,5535,3496,925,2952,1078,5216,1123,8365,1992,7426,1480,16393,2091,62620,4466,12688,1665,134571,6464,6825,1474,8896,1835,14872,2276,18397,3081,23409,2559,25452,3593,21548,2695,15172,2109,82480,4927,14288,1862,17978,2153,17941,2712,9483,2092,7226,1365,3750,1010,2988,1063,8826,1484,84572,5291,38473,3916,19571,2544,10056,2324,4681,1409,767,406,1549,658,470,491,9005,1468,36125,3351,25649,2784,4436,1410,1420,531,1032,728,125,161,0,214,0,214,3463,891,37632,3874,32783,3558,1655,683,226,151,92,104,0,214,0,214,0,214,2876,1016,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,145150,5231,20200,2553,48,60,1001,592,2146,692,1277,536,486,402,725,421,10001,1550,4516,1170,30818,2572,1584,632,1867,804,3597,978,3554,1019,1793,930,3395,1018,12139,1507,2889,666,26127,2655,1650,578,2577,807,4071,1171,3574,1040,3427,891,5105,1201,3719,1023,2004,652,23719,2365,4920,1052,6407,1382,4280,1109,3234,926,1686,604,1109,334,438,287,1645,565,25159,2611,11982,1980,5703,1254,3478,920,1271,514,449,339,610,342,141,220,1525,691,10270,1630,6923,1298,1816,837,342,273,233,267,101,123,66,112,0,175,789,432,8857,1430,8107,1411,298,228,0,175,42,68,0,175,0,175,0,175,410,220,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,734843,11524,70629,4741,1258,720,1367,570,4908,1204,1961,766,1434,657,1554,721,43643,3483,14504,2474,76550,3804,3004,902,2673,844,5938,1274,4171,1132,2203,815,6897,1320,47981,3630,3683,1181,114708,5124,6389,1220,3058,1040,5337,1000,7633,1512,10477,1723,20357,2273,56924,3611,4533,1114,108763,6270,5592,1000,9053,1900,13912,2380,18234,2706,17369,2471,23744,2521,17787,2399,3072,888,136898,6710,21345,2454,27135,2801,32125,3114,22030,2481,13124,2343,12294,1787,4371,1078,4474,970,89908,4749,32355,2857,28152,3235,15812,2262,6167,1483,2306,903,1899,679,172,162,3045,853,137387,5723,100282,4699,23377,2507,5819,1153,2760,852,1313,454,573,314,0,203,3263,830,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,981439,10805,115595,5202,2167,977,1348,582,6187,1317,7714,1597,3224,1000,4074,1208,63711,3914,27170,3179,153209,6474,7076,1476,7255,1562,21624,2198,14860,2069,7275,1551,11272,1815,77794,5250,6053,1231,158620,6822,13438,2264,9770,1877,14096,2044,16520,2316,11137,1679,26642,3432,62611,5009,4406,912,121952,5995,12962,2013,12250,1833,18883,2369,17247,2475,14887,2027,22590,2302,19122,2637,4011,976,154250,5945,38034,3388,31699,3516,28066,3147,21359,2284,12808,2142,13062,2130,5285,969,3937,967,93863,5184,37035,3471,23330,2441,14375,1857,8915,1693,4279,1102,2896,776,888,408,2145,647,183950,6689,130382,6136,28376,2908,14066,1955,3922,1103,2038,825,538,404,0,210,4628,1000,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1126645,12484,162017,6498,1251,481,1348,600,9093,1546,6710,1421,3237,902,3582,791,97177,5013,39619,2979,196238,6447,5833,1133,7351,1383,12754,1761,12832,1970,10323,1524,27621,2889,109157,4870,10367,1423,240618,7349,12571,1986,20077,2309,35496,2927,38800,3040,33542,2991,46166,3479,43383,3402,10583,1576,182998,6649,36007,3100,45443,3463,42820,3529,22689,2616,11294,1871,9610,1735,7063,1454,8072,1196,179135,7377,92011,5017,44891,3822,19138,2450,8502,1331,2892,824,2561,891,2110,689,7030,1198,79136,4181,60716,3793,9750,1333,2791,706,1393,501,467,311,631,407,256,254,3132,710,86503,5021,75044,4623,4850,1073,1803,747,436,213,295,244,274,235,0,170,3801,764,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,614617,8292,63567,3418,1075,430,1224,546,4126,989,3160,931,1883,596,1251,567,41418,3014,9430,1286,93388,4298,4436,942,3566,929,10387,1602,7554,1231,4854,1114,9130,1303,49647,3342,3814,874,123870,5158,8000,1464,7239,1287,14744,1820,17200,2002,14815,2043,23870,2137,32393,3399,5609,960,100282,4941,16707,2259,19879,2251,19948,2198,16046,1865,8727,1398,8735,1290,6231,1196,4009,1009,111332,4536,43631,2823,25638,2166,19876,1954,9345,1447,4419,1090,2246,580,2465,893,3712,728,59856,3949,35557,3019,14807,2178,4735,1153,1210,451,486,315,690,476,251,220,2120,622,62322,3517,53548,3479,5411,1285,843,527,273,269,0,153,145,186,0,153,2102,501,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,343925,10085,66343,4558,742,392,1640,829,3199,1007,2697,941,1930,927,2326,1100,31279,3192,22530,2589,68910,4559,2758,842,2080,875,5710,1526,4799,1108,3788,1185,8789,2001,31193,3105,9793,1739,73431,4701,6394,1206,7010,1438,12291,1822,10550,1772,8684,1745,13445,2290,6397,1356,8660,1578,49920,4166,12137,1782,11823,2137,9575,1600,6123,1606,3903,1479,643,362,659,568,5057,1252,47258,3350,25838,3068,10112,1810,5025,1348,758,466,132,142,240,277,25,44,5128,1362,21276,2786,17410,2382,1762,797,366,288,0,217,0,217,0,217,0,217,1738,775,16787,2412,13229,2146,804,479,220,278,20,31,0,217,0,217,0,217,2514,982,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,788265,11974,97895,5035,541,318,691,424,3941,916,3199,1111,2024,898,2178,794,62116,4712,23205,2343,131024,6070,4287,1189,5700,1415,9832,1443,7327,1339,8391,1659,19775,2391,66267,4238,9445,1360,179131,7014,14083,1915,16988,2458,29934,2563,26772,2991,21969,2514,33487,3157,25330,2716,10568,1614,129752,6503,28749,2546,33970,3195,26032,3068,16554,2692,9465,1657,5396,1422,1693,590,7893,1450,136094,6151,77165,4670,29147,3003,13630,1901,5595,1487,1949,700,983,459,1454,652,6171,1302,59922,4169,47699,3360,6591,1608,1723,769,419,281,331,377,675,477,43,71,2441,753,54447,4076,48124,3847,1993,545,172,162,44,72,121,146,0,190,0,190,3993,1301,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,130506,4275,15535,2268,779,602,660,563,291,216,652,466,281,254,507,337,9535,1648,2830,836,21062,2358,1064,609,801,398,1211,561,1915,796,2092,1311,2739,718,9344,1597,1896,473,32082,2835,2562,817,4026,1017,5200,1051,5276,1330,4078,1001,3978,850,4875,1212,2087,543,21188,2319,5514,985,4051,980,4503,1191,1996,828,1335,617,1716,859,847,497,1226,423,21648,2207,12315,1886,4683,1150,1816,596,601,397,135,155,209,249,237,268,1652,522,10278,1625,7257,1263,1175,603,265,182,99,111,39,64,35,43,0,174,1408,714,8713,1566,7254,1408,142,147,194,198,0,174,0,174,0,174,0,174,1123,286,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,254404,6618,26065,2212,286,270,280,196,770,347,891,485,477,311,815,506,16112,1866,6434,1339,35599,2768,1996,821,2220,700,2468,671,2247,558,3347,950,4713,1025,16127,1789,2481,727,54678,3416,3586,777,7107,1264,7875,1091,8998,1434,8751,1525,9338,1477,6263,1197,2760,669,46440,3172,11730,1584,11102,1798,8308,1382,6157,1064,2964,739,2076,745,1076,451,3027,758,50288,3545,29627,3016,10898,1507,4177,1244,1356,591,696,400,532,410,290,177,2712,635,23098,2502,18068,2262,2403,815,811,462,200,146,238,195,0,163,57,82,1321,399,18236,1602,16431,1561,365,196,98,98,0,163,18,28,0,163,0,163,1324,555,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,475304,8814,49256,4298,387,292,146,170,984,602,1245,729,490,360,469,386,31423,2892,14112,2183,53201,3824,485,388,519,454,1368,473,1245,459,2444,950,5877,1147,39632,3418,1631,636,91559,5423,2130,649,3288,862,8351,1498,10009,1616,14464,2151,23031,3116,27671,2617,2615,561,78019,4434,6369,1403,13571,1944,16694,2160,16913,2421,10897,1846,9230,1602,2959,899,1386,495,95650,4814,28827,2525,28713,3046,19730,2497,9167,1924,3209,964,2675,868,1080,591,2249,785,50325,4647,30238,3568,13191,2232,4602,1117,641,353,394,340,145,178,53,88,1061,610,57294,3803,50891,3416,3949,1058,949,514,458,422,131,157,106,164,0,211,810,550,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
