GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001EA,B18135_001MA,B18135_002MA,B18135_002EA,B18135_003MA,B18135_003EA,B18135_004EA,B18135_004MA,B18135_005MA,B18135_005EA,B18135_006EA,B18135_006MA,B18135_007MA,B18135_007EA,B18135_008MA,B18135_008EA,B18135_009EA,B18135_009MA,B18135_010EA,B18135_010MA,B18135_011EA,B18135_011MA,B18135_012EA,B18135_012MA,B18135_013MA,B18135_013EA,B18135_014MA,B18135_014EA,B18135_015EA,B18135_015MA,B18135_016EA,B18135_016MA,B18135_017EA,B18135_017MA,B18135_018MA,B18135_018EA,B18135_019MA,B18135_019EA,B18135_020EA,B18135_020MA,B18135_021EA,B18135_021MA,B18135_022EA,B18135_022MA,B18135_023EA,B18135_023MA,B18135_024MA,B18135_024EA,B18135_025MA,B18135_025EA,B18135_026MA,B18135_026EA,B18135_027EA,B18135_027MA,B18135_028EA,B18135_028MA,B18135_029MA,B18135_029EA,B18135_030MA,B18135_030EA,B18135_031MA,B18135_031EA,B18135_032MA,B18135_032EA,B18135_033EA,B18135_033MA,B18135_034EA,B18135_034MA,state
0400000US13,10241594,3158,2670877,6790,107556,6196,100852,5923,47077,3955,60714,5004,6704,1515,2563321,9558,2370396,14370,1463537,24177,983165,25258,192925,11479,6198581,8452,652253,15573,533326,13982,299381,11086,310581,11407,118927,6042,5546328,17749,4499976,26935,4173410,27554,469213,13462,1046352,23288,1372136,4076,491150,8396,488776,8389,268049,8356,484972,8303,2374,931,880986,9401,873092,9281,522931,8995,837216,10052,7894,1841,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,320949,1506,8260,1415,8039,1398,5900,1251,3108,731,221,214,312689,1839,305872,2150,217490,6201,104378,5870,6817,1506,802826,2934,59358,4264,55905,4090,34289,3316,30526,3146,3453,1135,743468,5456,702418,6724,622134,8232,107832,5925,41050,4146,249427,864,81241,3156,80864,3072,53230,3009,79574,3130,377,381,168186,3378,167277,3423,124044,3588,157380,3666,909,426,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,471739,3042,24417,2873,22959,2804,10813,1737,16313,2555,1458,830,447322,3431,427143,5222,281869,8629,165991,8560,20179,3356,964996,3769,123401,7197,104549,6002,61442,4020,60017,4642,18852,3131,841595,8036,710708,8204,665891,8611,73111,5507,130887,7021,258538,1852,92326,3854,92169,3858,58035,3294,91112,3947,157,158,166212,4091,165732,4008,105786,4929,160693,4181,480,391,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,3069418,5586,104472,5399,100758,5310,50260,3262,56655,4549,3714,1065,2964946,7641,2879311,9694,1867440,22623,1103173,22659,85635,6946,7669234,6747,679741,14761,630038,13848,316292,9830,376281,10070,49703,4756,6989493,16729,6287394,24014,5436264,30135,988942,17826,702099,18585,1881474,3204,619802,9254,615322,9054,353479,7548,604308,9229,4480,1062,1261672,9563,1248046,10416,798587,12366,1185458,11592,13626,2404,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,1670417,5180,90407,5036,86989,4949,41886,3297,55561,4016,3418,980,1580010,6730,1477643,9800,1014195,15553,520719,15201,102367,7954,3910354,5624,470057,12227,429249,10943,224736,7952,255438,8587,40808,3699,3440297,13019,3056171,16882,2733055,20174,406787,12384,384126,12152,987663,3468,354588,6975,352700,6806,218967,6226,350106,6820,1888,816,633075,7215,629283,7674,411253,7539,609352,7829,3792,1229,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,775929,4252,30751,2983,29428,2847,15658,2166,18438,2521,1323,601,745178,5568,722457,5870,522819,9865,244386,8519,22721,2977,1825767,4225,167157,6234,159772,5941,82889,4025,96876,5186,7385,1338,1658610,6875,1545920,9415,1391838,11263,201963,7475,112690,6147,500483,1796,151128,4681,150871,4655,99298,3740,149572,4662,257,260,349355,4574,347714,4609,238449,5237,338879,4646,1641,796,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,755441,4361,30746,2619,30026,2680,15135,2041,17871,2188,720,384,724695,4829,685939,5907,490218,9030,221529,7779,38756,4329,1671821,4780,189152,6319,163293,5900,102079,5144,85166,4986,25859,2730,1482669,7242,1299901,9960,1234928,10571,102707,5122,182768,7846,428192,2189,153804,5237,153388,5201,99432,4293,152486,5160,416,265,274388,4982,273515,4979,186790,5037,264663,5438,873,468,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,1078842,4462,62905,3748,60737,3869,21847,2365,44601,3520,2168,943,1015937,5704,977199,8575,586514,13729,429967,13681,38738,6613,2607164,4489,424786,11986,405502,11572,166120,7835,287598,9015,19284,2381,2182378,13103,2008991,15303,1623669,17584,458456,11253,173387,7844,684934,2637,277584,6219,277184,6234,155616,5572,274979,6136,400,261,407350,6139,406100,6134,267426,6565,394738,5916,1250,480,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,1175200,4887,61726,5238,60919,5115,18407,2519,47900,4571,807,460,1113474,7129,1078214,8150,559723,14747,565113,14161,35260,4718,2729961,5381,356912,11052,326977,10338,144380,6562,221454,9104,29935,3717,2373049,11906,2059611,15859,1669753,19606,471364,14414,313438,12210,675097,2832,260885,6471,260260,6414,130450,5388,255216,6698,625,318,414212,6761,411628,6647,237369,8029,391315,6742,2584,957,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,271746,2109,18045,2299,17485,2291,8368,1823,11202,1530,560,280,253701,2898,240836,2990,174516,5084,74661,4756,12865,1997,790011,2277,110680,5674,99220,5330,45686,4092,66684,3906,11460,1943,679331,6410,597664,7514,543223,8327,74138,4870,81667,5184,259892,1188,89947,3717,89895,3716,53445,3138,88502,3763,52,76,169945,3798,169482,3754,106640,3680,163268,3902,463,349,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,1419540,4467,56370,4477,55029,4469,29627,2595,29286,3293,1341,663,1363170,5445,1310435,7429,915858,15051,434900,14444,52735,6140,3659877,5001,330098,9165,311671,8891,173628,6582,181633,7511,18427,2615,3329779,9557,3044361,13740,2686542,18185,444757,12348,285418,11730,878454,2031,273675,6572,271456,6581,179028,6421,264679,6487,2219,1256,604779,6845,599322,6583,443116,7344,562615,7013,5457,1209,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,1478961,4244,67205,5749,66493,5797,34828,3629,40634,4493,712,512,1411756,7355,1390583,7687,995504,13661,470434,12427,21173,3074,4235243,4803,387643,11788,376742,11269,171245,7004,251741,8803,10901,2173,3847600,13256,3694644,14446,3098196,20043,712858,20032,152956,8044,1071418,1776,349129,8290,348442,8258,207391,7291,342583,8294,687,327,722289,8374,718917,8424,501628,8093,671000,9557,3372,983,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,2312692,4935,115192,6077,111845,6117,52627,3139,72436,5454,3347,1050,2197500,7035,2131670,8893,1414072,13117,816111,13168,65830,5750,5913860,5777,715660,12562,680972,12414,322725,7889,453566,10214,34688,3160,5198200,12770,4799741,15825,4070501,19813,875483,15212,398459,12175,1626604,2485,559458,7076,557719,7140,387227,6725,551314,7214,1739,699,1067146,7552,1061670,7578,791139,8610,1030292,7901,5476,1351,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,1372988,4242,55966,4224,54095,4159,25939,2267,34354,3493,1871,615,1317022,5250,1271688,6623,946970,9795,380815,9430,45334,4389,3317065,4653,301029,8827,285596,8702,147097,5358,174324,6762,15433,1891,3016036,10356,2838483,11634,2491943,14033,424864,9107,177553,7976,829146,1887,258851,5428,258074,5471,170261,5298,255438,5354,777,492,570295,5874,568754,5818,410599,6324,550568,6028,1541,629,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,763456,4496,38561,4088,37262,3956,14917,2668,26305,2982,1299,667,724895,6044,689201,7584,351877,10624,364842,10302,35694,5215,1705865,5175,260900,9565,217009,8071,97699,5936,146480,7193,43891,4133,1444965,10795,1175872,14455,1050886,15841,168970,8532,269093,10901,451487,2877,192135,6958,191765,6978,98217,4927,190170,6856,370,339,259352,7084,257945,6985,149038,5851,250402,6898,1407,648,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,1464725,5709,73767,6147,71522,5928,34569,3610,41494,4424,2245,967,1390958,8537,1318697,9169,904975,16050,458313,14600,72261,5652,3561566,5666,458503,11549,399495,9984,216583,6821,236903,8632,59008,4505,3103063,12410,2692799,18458,2500724,18689,262370,9427,410264,13665,974035,3109,361808,7342,360201,7201,200619,5786,356057,7371,1607,545,612227,7922,609341,7956,378748,7778,588402,8032,2886,950,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,240764,1888,10014,1611,9711,1622,4460,1100,6258,1423,303,245,230750,2381,217189,2911,132143,6013,93270,6155,13561,2343,610502,2132,68938,4061,63657,3928,33817,2988,37900,3165,5281,1078,541564,4756,474072,6117,410820,7719,81229,5392,67492,4365,184979,1409,63310,2879,62966,2908,39211,2616,62614,2895,344,318,121669,2976,120941,3004,76063,3247,118315,2933,728,423,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,500004,2495,19654,2073,19127,2060,10120,1481,10309,1539,527,252,480350,2820,455162,4062,337815,7616,132764,7573,25188,3538,1109152,2900,110922,4879,94683,4239,60755,3618,46189,3354,16239,2067,998230,5653,885260,8229,845282,8991,62496,3726,112970,5439,282297,1414,96924,3336,96562,3356,60115,3161,95744,3333,362,332,185373,3412,183875,3442,121348,3941,177396,3301,1498,596,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,718836,3002,24883,3538,23232,3604,10783,1691,13688,3019,1651,745,693953,4746,638051,7053,423730,9915,240187,10556,55902,5417,1788916,3630,182160,7531,163325,7065,83288,4850,98961,5598,18835,2682,1606756,7940,1356441,10737,1171504,11738,227341,8843,250315,9937,454484,1278,155826,5260,153892,5187,72436,3559,150410,5206,1934,886,298658,5489,294671,5311,159407,5377,281879,5186,3987,1262,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,275977,2486,14799,2329,14620,2347,7541,1417,8748,1863,179,145,261178,3322,255019,3452,186219,5329,76482,5201,6159,1411,821660,2963,83138,5121,75991,4645,41790,3676,43822,3444,7147,1936,738522,5526,675951,6799,621235,7843,73410,4553,62571,4587,227379,1134,73667,3872,73307,3883,49627,2889,72350,3838,360,447,153712,3901,153069,3850,110077,4390,146094,4028,643,482,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,2093669,5068,76587,5144,74400,5193,40246,3512,39576,4428,2187,879,2017082,7071,1941069,9647,1375402,14972,629069,14920,76013,7013,5431362,5561,422905,10134,395251,9324,214395,7379,235421,8440,27654,2949,5008457,12315,4440675,18521,3944446,22347,583224,15366,567782,15144,1377401,1983,414900,8151,411192,8153,231482,6465,404396,7826,3708,1117,962501,8313,951777,8642,606572,9775,900963,9068,10724,2360,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,522820,3771,23601,3115,22789,3023,6955,1514,17620,2791,812,541,499219,4380,473577,5488,224580,8784,273881,8931,25642,3419,1186640,4332,167007,6981,155019,6910,58164,4363,114832,6066,11988,1825,1019633,6934,874663,12248,644835,15239,271754,10227,144970,9695,344841,1777,131748,4930,131093,4990,63827,3794,130374,4998,655,331,213093,5097,210164,5029,120181,4440,202707,4881,2929,1047,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,4403144,6636,189048,8271,186151,8229,91115,5396,122408,7364,2897,937,4214096,9825,4099490,13020,2627150,26004,1714171,23986,114606,9355,12138390,7331,1084288,17892,1033742,17599,486642,11927,690582,14809,50546,3667,11054102,17555,10131072,24474,8134971,38421,2316591,30633,923030,21649,3066532,3287,993071,13105,989059,13084,513325,10651,976372,12962,4012,1038,2073461,13588,2055610,14061,1270375,12946,1946303,15558,17851,2276,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
