GEO_ID,B27020_001E,B27020_001M,B27020_002E,B27020_002M,B27020_003E,B27020_003M,B27020_004E,B27020_004M,B27020_005E,B27020_005M,B27020_006E,B27020_006M,B27020_007E,B27020_007M,B27020_008E,B27020_008M,B27020_009E,B27020_009M,B27020_010E,B27020_010M,B27020_011E,B27020_011M,B27020_012E,B27020_012M,B27020_013E,B27020_013M,B27020_014E,B27020_014M,B27020_015E,B27020_015M,B27020_016E,B27020_016M,B27020_017E,B27020_017M,NAME,B27020_001EA,B27020_001MA,B27020_002MA,B27020_002EA,B27020_003EA,B27020_003MA,B27020_004MA,B27020_004EA,B27020_005MA,B27020_005EA,B27020_006MA,B27020_006EA,B27020_007EA,B27020_007MA,B27020_008MA,B27020_008EA,B27020_009MA,B27020_009EA,B27020_010MA,B27020_010EA,B27020_011MA,B27020_011EA,B27020_012MA,B27020_012EA,B27020_013EA,B27020_013MA,B27020_014EA,B27020_014MA,B27020_015EA,B27020_015MA,B27020_016MA,B27020_016EA,B27020_017MA,B27020_017EA,state
0400000US13,10241594,3158,9187990,18403,8142366,29498,6153705,45921,2988936,32002,1045624,26320,1053604,18823,461241,13941,398381,12616,337756,12454,102241,5913,62860,6328,592363,17558,325671,15178,282924,13314,54684,6823,266692,13779,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1373202,2427,1112417,10663,1076688,10982,863411,12970,394451,10612,35729,3753,260785,10509,156823,6620,151910,6461,122514,5976,60380,3759,4913,1254,103962,8931,91777,8400,71162,7265,27967,3606,12185,2141,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1695273,1260,1595017,7135,1453136,10210,1130424,13330,544931,13141,141881,8022,100256,7118,39836,4489,33509,4127,25597,3101,11904,2400,6327,2104,60420,5753,36615,4666,27815,3875,10402,2824,23805,3070,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12620126,1888,10796702,19978,10299473,25661,7744232,45408,3814544,36701,497229,15572,1823424,19869,916642,16366,850800,15863,628076,14565,319282,9741,65842,5459,906782,17659,610596,15258,450014,12051,180991,8715,296186,13212,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6568434,898,6218997,10767,5761612,18215,4423330,32028,2125457,25391,457385,15307,349437,10827,134334,6453,120651,6358,98499,5957,39747,4091,13683,2471,215103,9530,149772,8280,122263,7929,32759,4222,65331,6098,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3102179,690,2936575,6792,2821598,9051,2244710,16341,1011441,12679,114977,7120,165604,6671,64939,4757,59592,4079,46492,3664,19884,2484,5347,1779,100665,5401,74972,4954,59749,4375,18789,3112,25693,3404,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2855454,1638,2657514,6853,2463005,11935,2002765,15945,816219,10406,194509,9474,197940,6898,79671,5032,69606,4960,59450,4594,18371,2093,10065,1709,118269,6409,73451,5529,66367,5007,9832,2305,44818,4141,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4370940,1538,4202573,7771,4007266,13325,2726087,27908,1846424,23048,195307,10943,168367,7929,69534,5585,63960,5693,47578,4512,24971,3784,5574,1545,98833,6146,64487,5723,47527,4621,18944,3657,34346,4775,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4580258,1767,4393639,8746,4074819,13568,2672594,28600,1905517,24487,318820,11173,186619,8440,73203,4647,64926,4484,43306,4097,30076,2728,8277,2181,113416,7683,57864,5915,44182,4884,16769,2996,55552,5210,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321649,577,1276678,3115,1174502,6736,903537,12344,461320,8774,102176,6037,44971,3071,26049,2629,24264,2650,16407,2176,11730,1631,1785,907,18922,2614,15816,2222,11934,1858,5405,1386,3106,1068,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5957871,2105,5034937,17085,4835176,18603,3828605,24272,1691143,23450,199761,10311,922934,17725,484229,12977,454144,11988,363000,11234,147438,6619,30085,4355,438705,15624,302954,11320,236194,9697,79289,5878,135751,9247,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6785622,1021,5635807,19381,5522945,19411,4304483,27676,2020373,26556,112862,7402,1149815,19351,603051,13645,588403,13289,416031,10382,249371,8954,14648,2212,546764,18079,484473,16132,288278,11443,219506,13703,62291,5543,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9853156,970,9152339,16866,8718638,19024,6584599,29404,3558946,27659,433701,13818,700817,16771,356457,10019,338317,9984,242515,8070,151526,7399,18140,2007,344360,13100,286662,11545,211177,8187,88730,8994,57698,6127,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5519199,675,5036725,10366,4849423,13970,3908737,20217,1644071,17621,187302,8866,482474,10309,252865,8921,239938,8855,163861,7050,100118,6069,12927,2331,229609,10689,187329,10072,120211,5844,76174,8498,42280,4398,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2920808,1463,2860756,4384,2530513,14704,1728850,24047,1136397,16936,330243,14146,60052,4320,26532,3844,22171,3339,18822,2960,8317,1856,4361,1425,33520,4133,16370,2625,14962,2507,2455,927,17150,2827,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6000326,1538,5745302,9523,5249339,18360,4065645,27909,1895101,20253,495963,16175,255024,9470,122670,6808,109548,6180,88930,5335,32765,2985,13122,2559,132354,6997,93168,6304,81643,5648,15673,2765,39186,4676,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1036245,559,1013333,2688,928091,6110,679782,12998,392947,11114,85242,5446,22912,2681,12016,1860,11583,1761,9255,1638,4739,1016,433,291,10896,1811,8862,1591,7477,1591,1900,788,2034,874,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1891453,931,1749259,6236,1633654,8399,1352910,13583,501276,10533,115605,6681,142194,6139,55823,4929,48542,4321,41186,4231,11246,1809,7281,1819,86371,5619,52473,4117,41339,3701,12376,2862,33898,3865,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2962236,1424,2369672,12796,2174408,15132,1562401,20558,875138,18087,195264,9729,592564,12678,292083,8600,268981,7905,205934,7419,96918,5036,23102,2644,300481,10241,186223,8239,152813,7226,40410,4044,114258,8426,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1325016,952,1243162,5346,1176772,6657,958112,10213,399181,9102,66390,4666,81854,5327,42941,3757,40775,3621,33872,3470,14046,1777,2166,791,38913,4088,30410,3995,24505,3687,7679,1966,8503,2331,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8902432,1561,6858972,24509,6561507,23452,5170180,30696,2237531,22661,297465,12641,2043460,24371,1129281,19334,1044211,18611,776819,15054,390064,12260,85070,5816,914179,22015,608646,18076,465544,15641,165054,7870,305533,12849,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2054301,1433,1862225,10048,1724837,12467,1037305,20607,937874,16265,137388,9125,192076,10220,80403,5484,70888,5305,44016,4379,36035,3236,9515,2488,111673,8462,71580,6362,37221,4012,37259,4987,40093,5334,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19608066,2106,15098311,37232,14521135,40103,10678861,47572,5824992,43034,577176,17492,4509755,36843,2537705,29185,2411636,28466,1565719,23295,1166242,20383,126069,7283,1972050,28711,1562353,25996,878998,19855,775193,21361,409697,16564,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10070781,3392,9249692,18042,8445522,23927,6295100,42107,3355094,30934,804170,19879,821089,17651,314975,11775,273578,10987,225855,9999,82509,4760,41397,4507,506114,16177,275698,12713,231400,9813,53868,6590,230416,12636,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,738177,1431,707394,3541,656987,5614,566318,9276,186044,7530,50407,4285,30783,3166,11804,2396,11221,2286,9189,1897,2717,1120,583,426,18979,2648,14387,2306,13581,2168,1377,688,4592,1447,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11485078,1447,10960294,17720,10346007,27980,7592290,42996,4161935,37273,614287,21424,524784,17880,268413,10410,251365,10049,185327,8015,102139,5584,17048,2731,256371,14135,201692,12364,156395,8666,51675,7936,54679,6336,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3851302,1847,3632326,7066,3159471,12003,2340431,17935,1299617,13571,472855,10202,218976,7051,78446,3737,66725,3400,55607,3206,19606,2049,11721,1572,140530,6467,79623,5874,69151,5259,13390,2054,60907,4118,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4102901,1020,3697805,12324,3491632,13985,2524111,21697,1512210,20148,206173,10334,405096,12428,184249,8971,173917,8323,133770,7544,65218,4194,10332,2469,220847,11355,156536,8891,112359,6187,51924,7099,64311,6212,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12602472,1128,11717158,17771,11148046,24765,8560451,32829,4380252,31853,569112,17542,885314,17821,466930,11234,438554,11029,333730,10274,169309,6393,28376,3545,418384,14839,323669,12886,248873,10958,91627,7977,94715,7446,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1044111,858,898157,6677,870184,6668,647631,10677,339951,10290,27973,2794,145954,6603,78433,5080,73132,4969,44948,4431,36489,3703,5301,1653,67521,6418,52605,5494,34230,4836,20489,3677,14916,3235,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4928260,2320,4687561,8669,4223818,17052,3090665,24558,1784008,19526,463743,15533,240699,8721,105085,7017,93409,6435,74585,5483,35242,3873,11676,2455,135614,6854,69500,5391,59387,4911,14020,2690,66114,6150,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,851826,955,822966,3273,750104,5288,601234,8335,259836,6868,72862,4555,28860,3271,12374,2469,10729,2185,9554,2126,2338,767,1645,837,16486,2868,13655,2278,12968,2231,1127,656,2831,1268,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6612552,2386,6266624,12291,5753058,21334,4194303,33728,2369589,25524,513566,16635,345928,11930,128876,7778,113073,6671,89267,5640,38610,3714,15803,3546,217052,10444,117279,7733,97609,6093,24629,4033,99773,7167,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27836924,4153,23023957,42426,19982666,54801,14968888,68647,7187213,50395,3041291,43023,4812967,41547,1801643,27964,1502785,27297,1167903,24003,473088,12807,298858,12956,3011324,41693,1534505,28564,1189110,23073,392549,14441,1476819,31445,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3076318,925,2808451,8172,2603742,11501,2245323,17677,620672,14041,204709,9592,267867,7860,104261,5486,93692,5302,79250,5220,26029,2480,10569,2579,163606,8119,97131,7321,88276,7239,10774,1934,66475,5495,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,617556,273,589664,2459,563374,3526,391549,7890,261979,7022,26290,2743,27892,2470,15311,1900,14853,1898,10704,1652,6998,1266,458,288,12581,1791,11218,1674,8431,1412,3876,1620,1363,781,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8256810,4827,7207154,15334,6693717,22967,5558368,34245,2118924,22068,513437,15519,1049656,16075,545711,12556,499268,12821,439684,12148,124425,6929,46443,5260,503945,16381,334646,13561,295166,11219,51888,6346,169299,12139,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7299812,2782,6247165,17236,5967375,20464,4508418,33939,2309749,27808,279790,11572,1052647,17569,502252,11181,477863,11196,354815,10161,184213,8310,24389,3211,550395,16025,408468,12947,305540,10665,120825,7910,141927,8404,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1787126,719,1757826,3200,1651897,7185,1086896,16373,842536,13908,105929,6884,29300,3196,15571,2608,14633,2472,11860,2259,5571,1422,938,536,13729,2185,11707,2075,8987,1880,3420,1178,2022,842,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5723963,784,5437948,9368,5183455,12145,4121587,23210,1803375,19693,254493,8587,286015,9392,133291,6257,125659,5829,97459,5315,47010,3565,7632,1604,152724,8815,105445,6368,87153,5630,22765,3118,47279,5198,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568891,1060,548836,2967,486020,6384,400214,8703,157845,6125,62816,6487,20055,2723,6984,1425,5904,1285,5759,1252,1325,572,1080,678,13071,2443,7252,1689,6408,1493,1618,847,5819,1798,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3309977,1047,3219045,7543,3009206,13112,1250431,28117,1983073,25015,209839,12554,90932,7466,45740,4537,42673,4341,23833,4079,28159,3269,3067,1072,45192,4849,30575,3889,14095,2898,17465,2607,14617,2397,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
