GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001EA,C08406_001MA,C08406_002MA,C08406_002EA,C08406_003MA,C08406_003EA,C08406_004EA,C08406_004MA,C08406_005EA,C08406_005MA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008MA,C08406_008EA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012EA,C08406_012MA,C08406_013MA,C08406_013EA,C08406_014MA,C08406_014EA,C08406_015EA,C08406_015MA,C08406_016EA,C08406_016MA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019MA,C08406_019EA,C08406_020MA,C08406_020EA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023EA,C08406_023MA,C08406_024MA,C08406_024EA,C08406_025MA,C08406_025EA,C08406_026EA,C08406_026MA,C08406_027EA,C08406_027MA,C08406_028EA,C08406_028MA,C08406_029MA,C08406_029EA,C08406_030MA,C08406_030EA,C08406_031EA,C08406_031MA,C08406_032EA,C08406_032MA,C08406_033EA,C08406_033MA,state
0400000US13,4786881,26858,4243507,27060,3771733,28411,471774,13828,345049,10669,74335,6589,52390,5233,101998,7266,75341,5370,89573,5771,276462,9732,2511709,15484,2221482,17543,1959182,18191,262300,9978,184575,7784,42214,4345,35511,3985,51189,5618,41536,4050,55632,4730,141870,7357,2275172,19616,2022025,19209,1812551,20455,209474,8648,160474,7493,32121,4010,16879,2397,50809,3974,33805,3297,33941,3359,134592,5738,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,707361,8134,571399,8197,477556,7985,93843,5648,66626,4722,16744,2394,10473,2427,43332,3253,38496,3353,23490,2715,30644,2673,382180,5444,312132,5446,269097,4672,43035,3598,31018,2906,6770,1402,5247,1526,18871,2173,21903,2290,14584,2121,14690,1684,325181,5008,259267,5749,208459,6113,50808,3343,35608,2858,9974,1544,5226,1347,24461,2535,16593,2323,8906,1990,15954,2150,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,746284,10995,665340,11041,590389,11358,74951,4690,54921,4255,11243,2187,8787,1592,4607,1040,17463,2032,14868,2056,44006,3786,403111,8055,359351,7970,318904,8093,40447,3335,29313,3088,5892,1540,5242,1132,2811,649,10655,1593,10163,1429,20131,2528,343173,6968,305989,7345,271485,7592,34504,2949,25608,2492,5351,1244,3545,1062,1796,709,6808,1285,4705,1410,23875,2548,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6113959,23493,4929154,23291,4453877,24462,475277,14144,369203,13390,62295,4843,43779,4138,591248,11993,177602,6196,117743,6091,298212,9371,3215056,16328,2593132,16289,2342974,16287,250158,9188,195008,8574,32157,3420,22993,3001,302830,8529,94888,4709,71396,4324,152810,6671,2898903,17284,2336022,16502,2110903,16364,225119,7765,174195,7122,30138,2413,20786,2169,288418,8362,82714,4056,46347,3617,145402,6875,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3077325,20964,2807191,21291,2535440,21602,271751,9454,209794,8261,36057,3949,25900,3318,23667,2520,65831,4091,46727,4717,133909,5688,1617781,14183,1476287,14497,1331899,14723,144388,6729,110508,5736,19005,2389,14875,2397,12858,1858,34647,3031,29692,3802,64297,4338,1459544,13258,1330904,12537,1203541,12496,127363,5560,99286,5192,17052,2437,11025,1955,10809,1785,31184,2941,17035,2549,69612,4074,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599740,10279,1430257,11409,1300658,12030,129599,6149,100739,5306,17053,2129,11807,1767,13433,1730,51021,2768,23324,2273,81705,4337,845067,6752,755038,7663,684851,8375,70187,4423,55936,4008,8670,1451,5581,1324,5890,1346,26542,2322,15611,1807,41986,3268,754673,7191,675219,7620,615807,7388,59412,3482,44803,2977,8383,1233,6226,1092,7543,1130,24479,2338,7713,1232,39719,2553,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1456871,11594,1330552,11063,1204191,11503,126361,6221,96833,5015,17342,2422,12186,1885,6039,1344,32613,2716,19952,2162,67715,3897,780049,8868,712775,8451,647624,8362,65151,4523,48728,3556,8854,1632,7569,1451,2902,822,18157,2044,13725,2003,32490,2332,676822,7898,617777,7342,556567,7682,61210,3409,48105,2802,8488,1409,4617,911,3137,1045,14456,1994,6227,1361,35225,2725,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1965785,16001,1797165,16708,1616309,16042,180856,7720,140755,6931,25235,3148,14866,2304,21324,2899,40978,3146,29478,2651,76840,5192,1035067,10915,947229,11320,854468,10651,92761,5426,71579,4540,12305,2408,8877,1651,8871,1736,22819,2459,18760,2333,37388,3765,930718,11614,849936,11911,761841,11767,88095,4693,69176,4304,12930,1975,5989,1277,12453,2042,18159,2284,10718,1889,39452,3213,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2016127,18068,1855295,19033,1668452,18608,186843,9599,142223,7783,25707,2986,18913,3026,20983,2993,33550,3022,39405,4048,66894,4158,1045496,12589,959435,13215,862360,13738,97075,5720,73303,4717,12636,1973,11136,2180,9653,1773,17644,2110,27608,3160,31156,3056,970631,11927,895860,12037,806092,11763,89768,6279,68920,5196,13071,2079,7777,1717,11330,1968,15906,1967,11797,1831,35738,3027,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641573,8033,563837,8291,503188,9366,60649,3931,48774,3593,5958,1103,5917,1310,3185,805,26016,3010,9562,1444,38973,3086,322683,5082,282612,5658,250230,5963,32382,2737,26254,2561,2384,736,3744,1026,1381,495,13948,2165,6123,1083,18619,2001,318890,6300,281225,6419,252958,6688,28267,2256,22520,2149,3574,759,2173,685,1804,587,12068,1847,3439,874,20354,2498,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2804022,20887,2389014,20565,2135024,20922,253990,9219,192590,8311,33311,3280,28089,3235,153222,7743,65580,4411,46527,4028,149679,6644,1439583,12168,1237995,11801,1107383,12829,130612,6952,94846,6150,17993,2503,17773,2498,72162,5457,32768,2894,27801,3098,68857,4171,1364439,15145,1151019,15600,1027641,15942,123378,5113,97744,4649,15318,1883,10316,1734,81060,4643,32812,3034,18726,2245,80822,4762,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3595372,19939,2787554,22483,2526059,22060,261495,10187,201446,8954,33508,3572,26541,3472,372707,9757,169840,6400,78927,5372,186344,7454,1846439,13020,1444898,14943,1312714,14405,132184,6604,98752,5683,18191,2770,15241,2576,179476,6004,81621,5021,46962,3740,93482,4970,1748933,12176,1342656,12633,1213345,13017,129311,6342,102694,5683,15317,1836,11300,2001,193231,6843,88219,3799,31965,3534,92862,4894,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4520097,20467,4118809,21300,3728473,20062,390336,11880,303916,10942,51699,4429,34721,4086,57657,4591,98654,4870,53962,3567,191015,6427,2363711,13631,2153823,16047,1950896,15608,202927,7481,157578,7222,27514,3155,17835,2647,29106,3242,51304,3271,34412,2957,95066,4435,2156386,15387,1964986,15193,1777577,13226,187409,7169,146338,6328,24185,2225,16886,2423,28551,2583,47350,3557,19550,2144,95949,4245,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2921816,12744,2520470,14245,2282310,15303,238160,7773,181647,7667,33566,3056,22947,2540,107118,5365,76623,4214,46536,3512,171069,6475,1525681,8675,1323756,9556,1203327,10529,120429,5046,92724,4752,16245,1997,11460,1894,49686,3056,40435,3318,30760,2905,81044,4018,1396135,9691,1196714,9892,1078983,10233,117731,4715,88923,4579,17321,1988,11487,1465,57432,4215,36188,2742,15776,1872,90025,4151,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1161244,13970,1097707,13361,991133,14298,106574,6589,80307,5965,14763,2030,11504,1789,3622,1159,16952,1928,15128,2394,27835,3390,589494,9705,554481,9795,499817,9481,54664,4944,41238,4248,7147,1543,6279,1360,2301,982,10571,1593,9283,1842,12858,2148,571750,9416,543226,9054,491316,9842,51910,3583,39069,2994,7616,1356,5225,1092,1321,616,6381,1009,5845,1566,14977,2188,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2910484,18622,2634616,20051,2390888,21236,243728,8429,190921,8261,32386,3077,20421,2267,40096,4256,56358,4697,33857,3480,145557,6430,1507184,12779,1358846,13920,1235219,14517,123627,5096,96398,5257,15954,2062,11275,1680,20704,2423,32790,3640,21977,2701,72867,4436,1403300,13629,1275770,13928,1155669,13833,120101,5415,94523,4852,16432,2140,9146,1314,19392,3177,23568,2540,11880,2121,72690,4325,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,507615,7648,434005,8208,388869,8380,45136,3657,32494,3268,6440,1113,6202,1099,4003,1021,24969,2149,11396,1797,33242,2771,266876,5273,224617,5643,200840,5924,23777,2424,17361,2221,2570,628,3846,771,2490,715,14097,1525,8711,1672,16961,1885,240739,4803,209388,5143,188029,5270,21359,2202,15133,1823,3870,946,2356,781,1513,724,10872,1507,2685,782,16281,1826,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1016160,8079,923085,8262,831858,8919,91227,5103,69899,4566,12237,1677,9091,1824,6966,1760,27634,2171,11599,1581,46876,3129,540896,5493,490189,5828,445841,6227,44348,2947,34513,2672,5727,1223,4108,1048,3820,1033,14739,1535,8181,1223,23967,2288,475264,5306,432896,5115,386017,5483,46879,3465,35386,2919,6510,1102,4983,1112,3146,1234,12895,1523,3418,805,22909,1769,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1401743,11724,1237520,12082,1100194,13351,137326,6813,103122,5992,19789,2546,14415,2394,42679,4071,27686,2882,33574,3146,60284,4284,759394,8279,666820,8066,598941,9218,67879,4986,50445,4071,8973,1631,8461,1990,25261,2846,14744,1886,20806,2417,31763,3085,642349,8568,570700,8387,501253,8793,69447,4523,52677,3948,10816,1669,5954,1272,17418,2405,12942,1841,12768,1812,28521,2760,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,680280,9933,605703,9462,546477,8758,59226,4647,48225,4018,6860,1441,4141,1056,3747,1170,17407,2287,8915,2113,44508,3568,348430,6085,310553,5904,280492,5485,30061,2781,24697,2480,3562,1042,1802,682,1896,811,9036,1590,4434,1184,22511,2411,331850,7307,295150,6872,265985,6735,29165,3014,23528,2572,3298,929,2339,733,1851,682,8371,1342,4481,1426,21997,2412,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4059360,24735,3434272,21921,3089063,21868,345209,10623,246759,9465,49385,4575,49065,4009,217578,8348,128263,7195,77577,5923,201670,6892,2120270,15624,1795459,15113,1614729,15573,180730,7475,127354,6328,26503,3086,26873,3158,110004,6575,70050,5294,44109,4643,100648,4803,1939090,16090,1638813,15954,1474334,15857,164479,5708,119405,4993,22882,2682,22192,2352,107574,5493,58213,4520,33468,3664,101022,4382,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,858922,12220,773315,11361,681629,12046,91686,6193,69334,5321,12996,2211,9356,1783,9679,2254,17348,2610,14452,2281,44128,3712,451372,8790,403838,8385,357383,8503,46455,4028,34916,3241,5871,1524,5668,1501,5789,1686,10422,2200,10302,1907,21021,2429,407550,7532,369477,7342,324246,7583,45231,3684,34418,3217,7125,1358,3688,846,3890,1373,6926,1148,4150,1160,23107,2552,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9832005,34970,5671535,31395,5076878,29655,594657,14536,452481,12961,81669,5653,60507,4217,2970057,23922,584626,16827,195774,8612,410013,10362,5124299,24134,3015293,22263,2699946,21116,315347,10120,235353,8253,44483,4051,35511,3217,1484858,19154,292877,12503,116134,5472,215137,7987,4707706,24076,2656242,20810,2376932,19898,279310,7928,217128,7709,37186,3409,24996,2133,1485199,16567,291749,9496,79640,5477,194876,7184,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4782775,26169,4305542,24653,3884026,27182,421516,12818,328864,11806,57186,5442,35466,4251,45746,4044,82053,5049,57757,4123,291677,9011,2491441,16965,2226493,16816,1991080,17115,235413,8437,180152,7893,31543,4061,23718,3417,22654,3051,55915,4197,35442,3241,150937,6161,2291334,17460,2079049,17060,1892946,18437,186103,8110,148712,7403,25643,2879,11748,1952,23092,2610,26138,2660,22315,2529,140740,6049,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
