GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001EA,C08513_001MA,C08513_002MA,C08513_002EA,C08513_003EA,C08513_003MA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006EA,C08513_006MA,C08513_007MA,C08513_007EA,C08513_008MA,C08513_008EA,C08513_009EA,C08513_009MA,C08513_010EA,C08513_010MA,C08513_011EA,C08513_011MA,C08513_012EA,C08513_012MA,C08513_013MA,C08513_013EA,C08513_014MA,C08513_014EA,C08513_015MA,C08513_015EA,C08513_016EA,C08513_016MA,C08513_017EA,C08513_017MA,C08513_018MA,C08513_018EA,C08513_019MA,C08513_019EA,C08513_020MA,C08513_020EA,C08513_021EA,C08513_021MA,C08513_022EA,C08513_022MA,C08513_023EA,C08513_023MA,C08513_024MA,C08513_024EA,C08513_025MA,C08513_025EA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028EA,C08513_028MA,C08513_029MA,C08513_029EA,C08513_030MA,C08513_030EA,state
0400000US13,4786881,26858,4075116,26755,711765,12383,417494,12603,294271,9725,3771733,28411,3278584,25173,493149,13221,310673,11257,182476,8931,471774,13828,337138,10934,134636,8531,55378,5372,79258,7250,101998,7266,81694,5881,20304,3262,11968,2468,8336,2016,164914,7774,130718,7089,34196,4708,17274,2922,16922,2999,276462,9732,246982,9469,29480,3237,22201,2501,7279,1698,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,707361,8134,515355,9428,192006,8742,113944,6710,78062,5490,477556,7985,365928,8877,111628,6256,74071,5017,37557,3446,93843,5648,62048,4216,31795,3791,15919,2325,15876,2859,43332,3253,20729,2437,22603,3311,10062,2341,12541,2191,61986,4644,42371,3644,19615,2908,9439,1564,10176,2063,30644,2673,24279,2375,6365,1360,4453,1104,1912,784,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,746284,10995,658554,10177,87730,4774,55523,4117,32207,3386,590389,11358,525810,10355,64579,4168,42063,3571,22516,2472,74951,4690,61055,4657,13896,2300,7264,1557,6632,1886,4607,1040,4374,999,233,187,172,137,61,117,32331,2700,27369,2508,4962,1243,2729,816,2233,1000,44006,3786,39946,3534,4060,1273,3295,1166,765,516,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6113959,23493,4614604,25899,1499355,16940,942809,15401,556546,13139,4453877,24462,3432613,21972,1021264,15751,653682,14493,367582,10091,475277,14144,282327,10655,192950,8067,97417,5981,95533,5744,591248,11993,437335,10567,153913,7606,105151,6220,48762,4837,295345,8610,217747,7770,77598,5377,50057,4354,27541,3016,298212,9371,244582,8281,53630,4408,36502,3353,17128,2282,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3077325,20964,2813926,21271,263399,8573,164431,7514,98968,5984,2535440,21602,2351556,20791,183884,7416,120309,6238,63575,4730,271751,9454,224600,8088,47151,4805,22559,3471,24592,3158,23667,2520,20021,2391,3646,1213,1970,877,1676,818,112558,6214,94812,5468,17746,3048,11309,2030,6437,1855,133909,5688,122937,5652,10972,2176,8284,2036,2688,931,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599740,10279,1469469,9873,130271,6291,71345,4712,58926,4537,1300658,12030,1208570,12463,92088,5937,52982,3935,39106,3883,129599,6149,106463,5236,23136,2985,9701,1722,13435,2299,13433,1730,11563,1621,1870,739,1102,591,768,513,74345,3640,65999,3633,8346,1771,4471,1105,3875,1241,81705,4337,76874,4072,4831,1513,3089,1029,1742,998,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1456871,11594,1284751,12037,172120,6215,101678,4888,70442,3870,1204191,11503,1071798,11796,132393,6365,80324,4411,52069,3534,126361,6221,99992,5293,26369,2743,13159,1718,13210,2186,6039,1344,4579,1264,1460,556,1027,504,433,327,52565,3091,45809,3004,6756,1505,3861,1147,2895,1005,67715,3897,62573,3851,5142,1312,3307,1111,1835,699,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1965785,16001,1835744,16598,130041,6184,72375,4647,57666,4480,1616309,16042,1528501,16061,87808,5178,53735,3568,34073,3353,180856,7720,156461,7256,24395,3571,9469,2037,14926,2707,21324,2899,18532,2654,2792,907,1678,788,1114,564,70456,4030,60632,3525,9824,1889,4161,998,5663,1666,76840,5192,71618,4724,5222,1765,3332,1472,1890,743,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2016127,18068,1845424,17760,170703,8070,102570,6974,68133,5624,1668452,18608,1546957,17709,121495,6546,79515,5910,41980,4161,186843,9599,154681,8322,32162,3740,11493,2124,20669,3022,20983,2993,18669,2888,2314,881,1338,771,976,558,72955,5231,63674,5084,9281,1767,5992,1224,3289,1191,66894,4158,61443,4216,5451,1237,4232,1099,1219,639,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,641573,8033,608373,7826,33200,3092,25687,2779,7513,1264,503188,9366,479308,8828,23880,2817,18902,2494,4978,1097,60649,3931,56913,3676,3736,1043,2359,633,1377,702,3185,805,2688,749,497,283,109,134,388,225,35578,3571,32976,3510,2602,702,2087,663,515,257,38973,3086,36488,2990,2485,874,2230,831,255,188,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2804022,20887,2258489,18713,545533,12508,342704,10502,202829,7817,2135024,20922,1753576,19986,381448,9854,252483,8604,128965,5358,253990,9219,172878,7755,81112,5778,39571,3470,41541,4276,153222,7743,116574,7239,36648,3640,19932,2570,16716,2182,112107,6263,90946,5522,21161,2628,12019,1866,9142,1765,149679,6644,124515,5623,25164,3210,18699,2518,6465,1567,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3595372,19939,2746130,20521,849242,15569,519997,12906,329245,12299,2526059,22060,2012855,18248,513204,13721,326541,11123,186663,8600,261495,10187,167697,8187,93798,6945,45773,4170,48025,5375,372707,9757,239785,8341,132922,7491,75993,4746,56929,5625,248767,7982,172942,6890,75825,4927,48832,3987,26993,3688,186344,7454,152851,6744,33493,3264,22858,2679,10635,1764,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4520097,20467,4077280,21363,442817,11169,299277,8841,143540,6664,3728473,20062,3387898,19999,340575,10410,236946,8306,103629,5207,390336,11880,330751,11452,59585,4302,31954,2800,27631,3320,57657,4591,50307,4127,7350,1362,4654,1168,2696,810,152616,5681,132017,5591,20599,2381,15056,1873,5543,1390,191015,6427,176307,6138,14708,1928,10667,1608,4041,918,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2921816,12744,2594868,13530,326948,8809,198574,8386,128374,6556,2282310,15303,2062839,13985,219471,8065,137634,7537,81837,4858,238160,7773,187102,6152,51058,4253,26005,2952,25053,2846,107118,5365,85655,4685,21463,2472,12458,1795,9005,1949,123159,5234,102443,4814,20716,2766,12028,1702,8688,2131,171069,6475,156829,5826,14240,2461,10449,2203,3791,1131,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1161244,13970,1115446,14623,45798,4089,25946,3210,19852,2528,991133,14298,956976,14470,34157,3477,21733,2852,12424,1910,106574,6589,97894,6662,8680,1661,2523,790,6157,1555,3622,1159,3473,1152,149,200,25,29,124,196,32080,2924,29853,2870,2227,806,1080,610,1147,450,27835,3390,27250,3374,585,414,585,414,0,198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2910484,18622,2713376,19177,197108,7292,126910,5966,70198,4821,2390888,21236,2243797,21306,147091,6537,99482,5609,47609,4038,243728,8429,214306,7919,29422,3279,14624,1928,14798,2174,40096,4256,37220,4235,2876,899,1294,433,1582,682,90215,5870,80610,5400,9605,1552,6708,1165,2897,1013,145557,6430,137443,6120,8114,1850,4802,1202,3312,1231,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,507615,7648,485213,7858,22402,2353,17218,1985,5184,1674,388869,8380,374569,8252,14300,1858,10950,1468,3350,1442,45136,3657,41446,3541,3690,1060,2462,680,1228,631,4003,1021,3773,1024,230,183,71,136,159,149,36365,2539,33718,2602,2647,877,2225,848,422,298,33242,2771,31707,2699,1535,721,1510,721,25,31,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1016160,8079,903094,8574,113066,4797,61157,4066,51909,3475,831858,8919,747505,8920,84353,4144,48991,3578,35362,2963,91227,5103,71348,4515,19879,2429,7941,1597,11938,2069,6966,1760,5522,1389,1444,746,596,493,848,576,39233,2683,34326,2527,4907,1083,2079,693,2828,857,46876,3129,44393,2897,2483,837,1550,566,933,586,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1401743,11724,926465,12390,475278,11284,291142,9619,184136,6705,1100194,13351,732497,11519,367697,10369,231116,8899,136581,6468,137326,6813,79994,4861,57332,5438,30438,3685,26894,3671,42679,4071,25928,3014,16751,2691,8162,1612,8589,1909,61260,4295,39211,3536,22049,2556,12549,1795,9500,1779,60284,4284,48835,4066,11449,2135,8877,1755,2572,1026,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,680280,9933,624334,9689,55946,4837,36792,3539,19154,2961,546477,8758,506765,8860,39712,4120,28244,3216,11468,1838,59226,4647,50340,3815,8886,2111,3657,1204,5229,1723,3747,1170,3167,1030,580,515,241,197,339,428,26322,3151,22606,2614,3716,1375,1844,532,1872,1353,44508,3568,41456,3614,3052,922,2806,880,246,246,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4059360,24735,2729610,25064,1329750,19343,795290,14997,534460,13161,3089063,21868,2199808,21916,889255,16234,583026,13251,306229,10068,345209,10623,169208,6934,176001,8479,76924,4911,99077,6885,217578,8348,106034,6283,111544,6529,54592,4487,56952,5186,205840,9063,100979,5205,104861,6871,49487,4236,55374,4755,201670,6892,153581,6001,48089,2944,31261,2353,16828,2027,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,858922,12220,583797,12958,275125,9162,201809,7405,73316,5882,681629,12046,464798,11077,216831,8529,162521,7069,54310,4893,91686,6193,57478,4177,34208,4573,21431,3091,12777,3140,9679,2254,7718,2185,1961,683,1234,579,727,391,31800,3402,23063,2394,8737,1761,7068,1637,1669,628,44128,3712,30740,2662,13388,2616,9555,2047,3833,1362,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9832005,34970,6800832,37896,3031173,28817,1770729,28776,1260444,19372,5076878,29655,4021305,30132,1055573,17688,671247,16942,384326,10961,594657,14536,369334,9677,225323,9671,110648,6328,114675,6229,2970057,23922,1651375,22541,1318682,18473,753636,15947,565046,12833,780400,19628,452331,13164,328069,11808,168923,8970,159146,9689,410013,10362,306487,8325,103526,5978,66275,5124,37251,3501,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4782775,26169,4202818,24471,579957,12909,335397,9641,244560,9906,3884026,27182,3460434,25538,423592,10357,259062,7602,164530,7382,421516,12818,324663,9416,96853,6883,42343,5326,54510,5012,45746,4044,38078,3466,7668,1721,3484,960,4184,1430,139810,6349,119620,5807,20190,3235,12078,1783,8112,2201,291677,9011,260023,8859,31654,4049,18430,2448,13224,2788,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,435473,5546,407021,5738,28452,3167,21949,2883,6503,1391,355231,6053,334807,5614,20424,2764,16155,2418,4269,1156,37209,3528,33732,3360,3477,1249,2428,876,1049,837,2440,824,1864,663,576,507,253,314,323,398,21830,2290,19036,2100,2794,1113,2111,1030,683,417,18763,2227,17582,2182,1181,968,1002,964,179,133,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5495667,23168,5095947,23946,399720,10734,278878,8979,120842,6641,4579498,23830,4296402,24975,283096,10011,206718,8037,76378,4958,422407,11605,360680,10524,61727,5613,33444,3525,28283,3813,79064,4693,70523,4359,8541,1549,6105,1232,2436,899,182014,8362,156093,7464,25921,3226,16876,2634,9045,1749,232684,7941,212249,7600,20435,2917,15735,2665,4700,1215,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1741248,12749,1547917,12591,193331,5896,115698,5169,77633,4128,1431109,13357,1285273,12792,145836,5341,92091,4761,53745,3399,172191,6943,138316,5905,33875,4050,15611,2286,18264,3011,6410,1396,5569,1261,841,591,606,533,235,234,56935,4233,49438,4005,7497,1390,4187,1222,3310,629,74603,3994,69321,3839,5282,1168,3203,803,2079,697,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2003410,16021,1682139,18629,321271,9695,195957,9066,125314,6153,1443135,17056,1229038,17501,214097,9391,136566,8507,77531,5562,196276,7475,148950,7000,47326,3925,22219,2613,25107,3017,89036,5040,66600,4178,22436,3562,13115,2587,9321,2702,131256,6503,111519,5879,19737,2393,12827,2031,6910,1562,143707,6831,126032,6591,17675,2891,11230,1818,6445,1925,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5998480,24662,5315884,24426,682596,13833,429746,10587,252850,10553,4552156,20122,4114718,20708,437438,12321,286180,9300,151258,8115,508680,14257,403542,12140,105138,6696,51968,4363,53170,4427,335489,9268,276945,9016,58544,4083,38045,3008,20499,2762,301972,8494,251081,6624,50891,5321,32289,3691,18602,3335,300183,8741,269598,8515,30585,2850,21264,2414,9321,1681,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
