GEO_ID,C23022_001E,C23022_001M,C23022_002E,C23022_002M,C23022_003E,C23022_003M,C23022_004E,C23022_004M,C23022_005E,C23022_005M,C23022_006E,C23022_006M,C23022_007E,C23022_007M,C23022_008E,C23022_008M,C23022_009E,C23022_009M,C23022_010E,C23022_010M,C23022_011E,C23022_011M,NAME,C23022_001EA,C23022_001MA,C23022_002EA,C23022_002MA,C23022_003EA,C23022_003MA,C23022_004EA,C23022_004MA,C23022_005MA,C23022_005EA,C23022_006MA,C23022_006EA,C23022_007EA,C23022_007MA,C23022_008EA,C23022_008MA,C23022_009EA,C23022_009MA,C23022_010MA,C23022_010EA,C23022_011MA,C23022_011EA,state
0400000US19,1974073,3431,998098,3549,866360,5478,640360,6222,226000,6044,131738,5074,975975,2824,791734,5525,481808,7411,309926,6444,184241,5502,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1832407,3803,928664,3705,800112,5256,589657,6406,210455,5039,128552,4909,903743,3456,697223,6547,422331,7030,274892,6788,206520,5850,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2844053,4707,1417740,4154,1080997,7560,776822,9606,304175,8041,336743,7230,1426313,4615,999161,8465,601582,9924,397579,8287,427152,8322,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3003708,5322,1482399,4139,1079930,11205,778852,11953,301078,9268,402469,11845,1521309,4069,1030996,11357,652010,11551,378986,10412,490313,11720,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,847448,2317,419377,1754,348280,3882,237492,5121,110788,4176,71097,3627,428071,1899,335648,4458,195220,4656,140428,4683,92423,4299,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3952788,4403,1936815,3402,1605016,8784,1198318,10587,406698,10267,331799,8584,2015973,3096,1567321,11123,1001073,12638,566248,10409,448652,10616,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4552907,4274,2238353,3277,1871191,10786,1320007,12609,551184,10235,367162,10833,2314554,3268,1811619,10757,1023959,12655,787660,11121,502935,10415,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6387389,5678,3187709,4329,2540742,10847,1781344,13179,759398,11620,646967,10018,3199680,4612,2341746,14182,1310106,12937,1031640,13046,857934,13571,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3563931,3991,1801346,3374,1577700,7923,1123793,8678,453907,8148,223646,6984,1762585,3090,1458809,8311,840016,9186,618793,8356,303776,7602,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1886117,3892,922016,4208,651901,8940,471385,7921,180516,7075,270115,8704,964101,3715,631303,8382,404637,8702,226666,7025,332798,8219,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3875431,5735,1928242,4581,1562433,9943,1124334,10978,438099,10146,365809,9792,1947189,4263,1468166,9241,909014,9481,559152,9681,479023,9379,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,656462,2108,330988,2190,280769,4123,186840,4568,93929,3757,50219,3197,325474,1917,257796,4344,140339,4073,117457,4800,67678,3873,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1201846,2288,608681,2191,540695,3670,404689,4816,136006,4642,67986,3520,593165,2105,484288,4382,298955,5533,185333,4966,108877,4730,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1931509,3245,978187,2730,792839,6798,577977,8156,214862,7397,185348,6839,953322,2242,678914,6667,422113,8545,256801,7760,274408,6799,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,882287,2239,441879,2289,384007,3738,274900,4766,109107,3766,57872,3652,440408,1749,355949,4394,203739,4736,152210,5149,84459,4289,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5848878,5381,2901825,4397,2380491,10475,1749744,12137,630747,11350,521334,11083,2947053,3605,2179525,12771,1314310,13990,865215,12600,767528,13144,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1304761,3781,653304,3681,474739,7311,330747,7938,143992,6126,178565,7543,651457,2607,434480,6469,258958,6824,175522,5938,216977,6844,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13017162,8519,6406930,6183,5059290,17012,3620478,20489,1438812,18259,1347640,16764,6610232,5704,4792290,19808,2911036,20334,1881254,18022,1817942,20749,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6618653,7002,3250101,6620,2581223,13182,1901548,16955,679675,13022,668878,13700,3368552,6155,2426265,16234,1484313,13952,941952,17865,942287,16016,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,486351,1769,256683,1723,231843,2116,167446,3536,64397,3280,24840,2068,229668,1828,191560,3168,114980,3550,76580,3735,38108,2580,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7427053,6244,3690604,5529,2992577,12105,2128256,14355,864321,12820,698027,12094,3736449,5455,2816022,14540,1643896,15014,1172126,13935,920427,14320,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2473870,3402,1239532,3365,974204,6927,695968,8296,278236,6778,265328,7095,1234338,3239,863794,6763,530956,8229,332838,7545,370544,6848,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2661927,4715,1330835,3782,1085217,7806,733786,8391,351431,8832,245618,7972,1331092,3636,993801,8365,539666,9162,454135,10299,337291,8595,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8182677,5883,4081671,4991,3306951,11834,2379571,14591,927380,12720,774720,12873,4101006,5155,3062997,15090,1832707,17190,1230290,14237,1038009,15645,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,701387,2157,343616,1936,284052,3907,195783,5299,88269,4632,59564,3845,357771,1969,272022,4405,156318,4669,115704,4422,85749,4469,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3183992,5059,1554274,4112,1209269,9325,872696,12483,336573,11659,345005,9455,1629718,4528,1168878,10278,710693,9855,458185,10830,460840,9660,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,537802,1874,276236,2274,242839,2512,174874,3611,67965,3546,33397,2216,261566,2194,211850,3049,128933,3566,82917,3528,49716,2810,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4315291,5744,2124901,5274,1677731,9698,1225094,10639,452637,9860,447170,10115,2190390,5001,1561487,12657,974729,15406,586758,9983,628903,12057,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18296241,12693,9168767,10215,7436777,23434,5503586,25160,1933191,26250,1731990,23292,9127474,9653,6296110,27267,3948494,28576,2347616,25780,2831364,27601,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1943500,3423,984348,2749,865635,5875,616196,7683,249439,8551,118713,5936,959152,2461,709638,6193,351982,7326,357656,6957,249514,6024,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,402429,1498,200168,1248,168503,2623,111605,3756,56898,3400,31665,2430,202261,1076,165535,2533,92951,3858,72584,3325,36726,2482,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5541740,6948,2751202,5529,2288063,11135,1694082,12820,593981,10503,463139,10488,2790538,5259,2100305,14102,1304648,16324,795657,14617,690233,14198,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4821749,6085,2442725,4716,2046935,9312,1439609,13580,607326,12256,395790,10204,2379024,3995,1765028,11349,994747,11429,770281,11969,613996,10197,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1134480,3087,567186,2617,402910,5842,280100,6171,122810,5492,164276,6025,567294,2594,358785,5847,211763,5901,147022,5755,208509,6824,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3706717,5106,1869493,4319,1593004,8429,1156572,9173,436432,9755,276489,8137,1837224,3739,1482978,7881,870307,9494,612671,10381,354246,6977,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,365619,2103,189190,1932,160799,2825,110754,3389,50045,3297,28391,2569,176429,1940,136887,3399,79829,3503,57058,3236,39542,3116,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2112768,3025,1010826,2673,545126,10000,351243,8290,193883,7718,465700,10387,1101942,2695,501830,11631,300986,8812,200844,10494,600112,12720,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
