GEO_ID,B16006_001E,B16006_001M,B16006_002E,B16006_002M,B16006_003E,B16006_003M,B16006_004E,B16006_004M,B16006_005E,B16006_005M,B16006_006E,B16006_006M,B16006_007E,B16006_007M,B16006_008E,B16006_008M,NAME,B16006_001EA,B16006_001MA,B16006_002EA,B16006_002MA,B16006_003MA,B16006_003EA,B16006_004EA,B16006_004MA,B16006_005EA,B16006_005MA,B16006_006EA,B16006_006MA,B16006_007EA,B16006_007MA,B16006_008MA,B16006_008EA,state
0400000US13,899356,4200,191377,9262,702333,9492,390996,12237,135454,7098,122666,7834,53217,5741,5646,2074,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,130650,-555555555,97243,3544,25103,3361,18443,2535,4652,1509,1508,633,500,418,8304,2034,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,190714,1636,78406,5275,111390,5288,65789,4416,18678,2420,16151,2460,10772,2424,918,575,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2024120,1835,459876,14727,1554491,14844,941774,15371,278307,9386,237169,9931,97241,7010,9753,1849,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,416874,1810,156223,7583,258625,7416,152655,7572,49451,3732,46249,4669,10270,2067,2026,666,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,165297,1973,63283,4800,100784,4872,55413,3416,20525,2333,18231,2574,6615,1424,1230,645,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,309272,1944,111448,6826,196981,6738,118615,5209,33436,2699,31907,2985,13023,1981,843,503,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,137198,2565,52684,4900,84151,4557,37777,2854,22249,3040,16601,2536,7524,1878,363,272,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,219267,2774,79786,5170,138153,4816,64299,5375,29615,3183,32627,3656,11612,2509,1328,458,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19960,1020,12915,1695,6897,1471,4547,1034,1292,637,523,489,535,473,148,171,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,547652,1168,107376,6410,436190,6636,235245,7885,89882,6161,80522,5366,30541,4123,4086,1298,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,737071,610,180328,8555,546716,8879,313908,10034,97047,5785,85103,6337,50658,4758,10027,2586,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,456818,1264,228810,6642,225848,6750,144680,6735,34958,2937,32779,3578,13431,2046,2160,762,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,267641,1623,95739,5489,169281,5570,93151,4434,34320,2925,32269,3091,9541,2059,2621,1305,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,77365,3265,29904,3761,47248,3960,26630,3508,8185,1617,8203,1907,4230,1199,213,238,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,229707,3092,108798,6495,119816,5924,71409,4284,24633,3066,18743,2993,5031,1820,1093,569,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,35418,910,24780,2127,10638,2114,6881,1498,2239,1054,1299,676,219,249,0,174,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,186246,875,58518,4156,127040,4301,64114,4323,28101,2813,26432,2499,8393,1644,688,419,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,789509,477,206404,9894,581101,9868,358881,8829,85599,4972,95891,5837,40730,4432,2004,698,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,45614,1080,20745,2380,24324,2722,15192,2139,3867,945,4124,1621,1141,671,545,517,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1684367,838,343321,13212,1331691,13260,725957,13754,244729,9764,243499,9265,117506,7829,9355,2152,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,941618,1292,455358,12865,483173,12754,340816,11674,69998,5096,47588,4662,24771,3318,3087,1094,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3506566,1352,794939,19291,2686360,19183,1466488,23204,505752,13311,496265,15086,217855,9035,25267,3547,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,856992,3567,195437,10057,658783,10312,368374,11004,122609,7860,116930,5897,50870,5271,2772,1087,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23325,962,12145,1853,10976,2225,8235,1947,1889,676,827,474,25,36,204,221,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,392780,2065,190538,8499,199034,8961,124971,6594,37558,3406,26272,3068,10233,1854,3208,1372,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,372384,1473,139293,7227,231759,7113,138033,5919,40232,3075,37712,3921,15782,2456,1332,593,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,490272,1517,169975,9095,317820,9029,198134,9773,56574,5103,43405,4459,19707,3008,2477,921,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,845386,1710,295349,10156,544902,10712,315511,10296,107828,6694,81845,5475,39718,4861,5135,1438,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,148564,589,32700,4421,114945,4493,58183,4013,29184,3440,19257,3560,8321,1924,919,584,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,258360,1759,72356,5873,184075,5852,104323,6279,36441,3135,31625,3594,11686,2084,1929,853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27003,1194,12222,1597,14423,1696,7621,1336,3363,975,2939,982,500,290,358,457,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,319245,2796,97808,6641,219281,6920,107456,6556,46348,3962,46482,4470,18995,2779,2156,1166,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10145819,2790,2730973,38793,7396131,38647,4383430,47081,1307122,25938,1037835,21033,667744,20399,18715,2652,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,388407,892,132790,7969,253291,8023,162420,6709,41424,3117,40225,3557,9222,2044,2326,947,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11029,1038,6555,877,4115,934,2930,520,868,496,242,226,75,95,359,312,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,715785,2913,198119,9919,511783,9911,281126,9639,106664,8428,97836,6843,26157,4184,5883,1512,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,843591,1036,299211,11527,539190,11572,307914,9865,97045,5168,89885,6063,44346,3860,5190,1491,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21363,1588,12534,1801,8436,1677,5498,1225,1385,607,990,465,563,473,393,300,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,359091,1106,150542,7215,207084,7482,123641,6297,40584,3208,33707,3288,9152,1672,1465,554,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,51902,911,28623,3407,22493,2852,14095,2161,4255,1596,3521,1615,622,435,786,592,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3160403,4728,172321,9286,2984848,11006,562366,15048,467474,14843,662965,19307,1292043,21348,3234,1280,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
