GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001EA,C08101_001MA,C08101_002MA,C08101_002EA,C08101_003MA,C08101_003EA,C08101_004MA,C08101_004EA,C08101_005MA,C08101_005EA,C08101_006MA,C08101_006EA,C08101_007MA,C08101_007EA,C08101_008MA,C08101_008EA,C08101_009EA,C08101_009MA,C08101_010EA,C08101_010MA,C08101_011EA,C08101_011MA,C08101_012MA,C08101_012EA,C08101_013MA,C08101_013EA,C08101_014MA,C08101_014EA,C08101_015MA,C08101_015EA,C08101_016MA,C08101_016EA,C08101_017MA,C08101_017EA,C08101_018MA,C08101_018EA,C08101_019EA,C08101_019MA,C08101_020EA,C08101_020MA,C08101_021EA,C08101_021MA,C08101_022MA,C08101_022EA,C08101_023MA,C08101_023EA,C08101_024MA,C08101_024EA,C08101_025MA,C08101_025EA,C08101_026MA,C08101_026EA,C08101_027MA,C08101_027EA,C08101_028MA,C08101_028EA,C08101_029MA,C08101_029EA,C08101_030MA,C08101_030EA,C08101_031MA,C08101_031EA,C08101_032EA,C08101_032MA,C08101_033EA,C08101_033MA,C08101_034MA,C08101_034EA,C08101_035MA,C08101_035EA,C08101_036MA,C08101_036EA,C08101_037EA,C08101_037MA,C08101_038EA,C08101_038MA,C08101_039MA,C08101_039EA,C08101_040MA,C08101_040EA,C08101_041MA,C08101_041EA,C08101_042EA,C08101_042MA,state
0400000US13,4782581,26117,164955,7297,465192,9908,2107158,15890,1071658,10358,442886,9601,530732,10398,3765494,28187,117134,5951,345869,8753,1658151,17277,855418,13143,359179,7990,429743,10454,472742,13703,23846,3246,59540,4942,227983,8496,95484,5894,33645,3060,32244,3003,102295,7160,4687,1470,15023,2452,46838,4210,19490,2652,7143,1522,9114,1910,165588,8333,14536,2226,31471,3425,67873,5416,25446,2732,10476,1675,15786,2081,276462,9732,4752,920,13289,2294,106313,5937,75820,5444,32443,2971,43845,3689,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,703939,7810,19848,1909,70435,2745,306349,4103,136451,3232,69239,3587,101617,4503,475638,8015,9062,1395,40026,3148,215524,4727,92583,3443,48031,3289,70412,3522,93324,5482,3044,732,8524,1440,41623,3705,20175,2259,9665,1402,10293,1638,43263,3269,3048,791,6079,1194,15934,2226,8427,1678,3863,808,5912,1063,61070,4617,4427,1205,14590,1663,22980,2542,9062,1483,3362,939,6649,1411,30644,2673,267,296,1216,657,10288,1852,6204,1020,4318,1026,8351,1335,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,773999,10081,46081,4115,76552,4297,325760,5871,155910,3446,72092,4326,97604,4487,612010,10878,32747,3600,60205,4153,259127,6534,126928,4289,57760,3750,75243,4436,78853,4534,7395,1645,9226,2003,36386,2876,13258,1836,5204,1444,7384,1268,4859,1065,448,274,501,316,2190,761,473,297,778,410,469,282,34271,2806,3460,832,5347,1395,13336,2126,5599,1208,2677,823,3852,857,44006,3786,2031,816,1273,612,14721,1759,9652,1547,5673,1223,10656,2331,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6129046,25518,215879,6641,558309,9385,2673897,13586,1302482,9689,606985,9440,771494,11744,4476740,24100,148351,5658,378968,9283,1915039,14369,982616,11198,465529,8721,586237,10766,476743,14276,25680,2462,52621,4221,213947,8951,95271,5338,42845,3204,46379,4008,588347,12393,13737,1826,67427,4097,308173,9413,103844,4073,42721,2706,52445,3605,289004,9122,23066,2297,47720,4092,124942,6882,43388,2961,20840,2316,29048,2798,298212,9371,5045,1084,11573,1913,111796,5077,77363,5221,35050,2591,57385,4055,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3126324,19561,131609,4950,312837,6794,1305150,11429,664025,8226,315270,7218,397433,8552,2577077,20992,86547,4687,241105,6839,1080074,12809,559217,8632,269117,6973,341017,8082,273274,9697,22286,2589,35925,3337,122253,6136,51946,3446,20209,1738,20655,2200,29104,2905,1755,702,4566,1215,12241,1832,4729,1135,3367,1029,2446,744,112960,6111,17205,1857,24243,2576,38064,3777,15764,2644,7438,1422,10246,1506,133909,5688,3816,1002,6998,1186,52518,4088,32369,2659,15139,2062,23069,2669,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1597499,9307,83240,3693,164146,4440,644291,6642,316903,4212,168837,4633,220082,6318,1300546,11377,61621,3450,124230,4704,526085,7489,266087,4601,143346,4449,179177,5530,127722,6330,5740,922,15306,2199,62329,3782,21806,2202,8641,1145,13900,1985,13667,1766,1828,698,2539,759,5034,1183,2362,664,590,269,1314,472,73859,3833,11087,1420,17539,2083,20425,2296,9241,1405,5539,988,10028,1323,81705,4337,2964,716,4532,982,30418,3117,17407,2087,10721,1498,15663,1739,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1431057,8730,66424,4011,151443,5308,600400,5996,277142,4355,138798,4411,196850,4857,1179785,9578,50092,3556,120147,5371,495706,7399,232938,4768,116507,3959,164395,4464,124688,6220,8291,1167,17314,2792,58052,4149,19545,2153,10031,1475,11455,1419,6101,1342,372,359,1132,479,2518,950,802,351,427,294,850,437,52768,3057,6607,1302,10334,1542,18638,1934,7384,1341,3358,681,6447,1108,67715,3897,1062,533,2516,727,25486,2449,16473,1921,8475,1568,13703,1511,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1948608,13560,85809,4930,196300,4802,832777,10465,411385,6179,190747,5592,231590,6706,1597996,13828,61033,4237,153221,4153,680824,9612,348091,6256,161774,5932,193053,6084,182526,7333,14449,2185,20991,2873,89063,4783,31161,2510,12802,1978,14060,1995,20508,2766,914,379,3402,1070,8427,1635,4082,1265,1233,520,2450,686,70738,4175,7598,1286,15571,2183,24457,2897,10345,1829,5067,1149,7700,1378,76840,5192,1815,687,3115,900,30006,3352,17706,2080,9871,1797,14327,1767,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2003496,18402,65469,4771,189739,6975,895179,11367,407384,7005,189838,5893,255887,7932,1657080,19059,51041,4553,152201,6864,737383,12950,343294,6956,158051,5525,215110,7219,184808,9396,8044,1929,20738,2902,92712,6975,33336,3394,14420,2047,15558,1797,21422,3007,650,360,1428,539,10148,2224,3992,1189,3179,1079,2025,728,73292,5464,4856,1391,12064,1971,30156,3402,10985,1890,6318,1607,8913,1742,66894,4158,878,629,3308,939,24780,2797,15777,2017,7870,1418,14281,1819,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,657960,7348,28778,2577,52665,2469,246590,4404,145055,2677,74553,3100,110319,4070,516861,9042,17135,2240,38948,2263,194423,5347,116243,3357,60724,2736,89388,4117,61644,3915,4919,1236,6216,1527,26685,2853,12977,1787,4367,995,6480,1211,3819,953,287,231,468,313,1342,522,679,401,348,269,695,334,36663,3676,4961,1308,5820,1260,13111,2128,5234,1223,2875,829,4662,1267,38973,3086,1476,831,1213,442,11029,1746,9922,1574,6239,1167,9094,1331,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3061440,14044,94030,5223,255997,5864,1296907,9467,680653,6538,318531,6541,415322,8871,2257654,17828,53150,3456,178019,5577,956692,11763,514033,8477,241490,5865,314270,7855,278721,9898,17406,2307,27995,2991,123154,6207,55613,3410,25294,2830,29259,3008,259404,8653,10269,1740,25215,3261,116844,5323,53669,4136,25622,2345,27785,2228,115982,5943,11032,1812,18102,2728,49005,4434,18025,2140,7470,1341,12348,1802,149679,6644,2173,878,6666,1497,51212,3880,39313,3323,18655,2287,31660,2791,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3526167,17582,128333,5226,327855,7082,1450291,10651,756835,6676,357733,7848,505120,9420,2469684,20286,66346,4088,200464,7042,973682,13928,569881,8731,275848,6570,383463,8598,255099,10065,21565,2581,25301,3068,112944,6130,49667,3886,20892,2203,24730,2599,366993,9650,10184,1616,42062,3857,197388,7077,57489,3890,25622,2430,34248,2714,248047,7956,26374,2367,48334,3760,103442,5553,32048,2932,14488,1903,23361,2364,186344,7454,3864,966,11694,2015,62835,4074,47750,3481,20883,2451,39318,3039,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4560646,19707,184036,5187,477559,7876,1848115,11001,999641,7107,477040,7252,574255,10014,3760333,20616,126844,4235,373825,7362,1519385,12276,849369,7870,410122,6999,480788,8298,397111,11645,28272,2453,52579,3996,181777,7814,73567,4575,28323,2735,32593,2699,58769,4645,4927,1226,11352,2004,24376,3111,9108,1539,3969,1220,5037,1059,153418,5529,19561,2145,31824,3346,53295,3627,21229,1865,11433,1669,16076,1506,191015,6427,4432,736,7979,1285,69282,4902,46368,2771,23193,2023,39761,2875,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2908771,11921,128943,4968,277340,4625,1232584,7116,589724,4976,300841,6406,379339,6752,2269447,14781,88561,4081,205720,5261,961086,9264,470674,6573,242134,6149,301272,6055,237068,7334,17119,1974,25559,2507,113636,5206,42276,3212,17960,1765,20518,1957,106880,5363,3661,839,13823,2013,50750,3661,19821,2422,9093,1579,9732,1327,124307,5054,11933,1530,21470,2381,49167,3683,18440,1768,10329,1380,12968,1464,171069,6475,7669,1103,10768,1787,57945,3255,38513,2848,21325,1989,34849,2795,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1214929,13583,41115,3947,115754,5693,526973,7272,252901,6981,116430,4616,161756,6150,1038393,14112,31227,3382,94372,5504,452049,7001,217647,7036,102820,4405,140278,5961,110724,6502,5627,1368,13301,2254,50413,4299,23210,2942,7846,1487,10327,1787,3718,1217,105,141,559,412,1463,794,491,372,684,558,416,291,34259,3386,3690,1020,5573,1437,13538,2160,4632,1187,1974,680,4852,1321,27835,3390,466,308,1949,711,9510,1710,6921,1728,3106,1016,5883,1405,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2881692,17530,124193,5272,287895,5991,1218853,9308,590386,7312,288153,8197,372212,7420,2367511,20171,92847,4792,224617,6244,1011750,10274,481861,7367,244688,7656,311748,7640,242764,9080,15126,2056,31183,2825,112176,5370,47045,3918,17784,1948,19450,2140,36897,4063,2234,1246,5752,1533,14342,2438,6262,1341,4484,1102,3823,1106,88963,5551,10739,1746,17761,2921,30307,3106,14674,1942,6293,1105,9189,1445,145557,6430,3247,913,8582,1631,50278,4226,40544,3057,14904,1819,28002,2489,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
