GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003MA,B19037H_003EA,B19037H_004EA,B19037H_004MA,B19037H_005EA,B19037H_005MA,B19037H_006MA,B19037H_006EA,B19037H_007MA,B19037H_007EA,B19037H_008MA,B19037H_008EA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011MA,B19037H_011EA,B19037H_012MA,B19037H_012EA,B19037H_013MA,B19037H_013EA,B19037H_014MA,B19037H_014EA,B19037H_015EA,B19037H_015MA,B19037H_016EA,B19037H_016MA,B19037H_017MA,B19037H_017EA,B19037H_018MA,B19037H_018EA,B19037H_019MA,B19037H_019EA,B19037H_020MA,B19037H_020EA,B19037H_021EA,B19037H_021MA,B19037H_022MA,B19037H_022EA,B19037H_023EA,B19037H_023MA,B19037H_024MA,B19037H_024EA,B19037H_025MA,B19037H_025EA,B19037H_026EA,B19037H_026MA,B19037H_027EA,B19037H_027MA,B19037H_028EA,B19037H_028MA,B19037H_029MA,B19037H_029EA,B19037H_030MA,B19037H_030EA,B19037H_031MA,B19037H_031EA,B19037H_032EA,B19037H_032MA,B19037H_033MA,B19037H_033EA,B19037H_034MA,B19037H_034EA,B19037H_035MA,B19037H_035EA,B19037H_036EA,B19037H_036MA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039MA,B19037H_039EA,B19037H_040MA,B19037H_040EA,B19037H_041EA,B19037H_041MA,B19037H_042MA,B19037H_042EA,B19037H_043EA,B19037H_043MA,B19037H_044MA,B19037H_044EA,B19037H_045MA,B19037H_045EA,B19037H_046EA,B19037H_046MA,B19037H_047EA,B19037H_047MA,B19037H_048EA,B19037H_048MA,B19037H_049EA,B19037H_049MA,B19037H_050MA,B19037H_050EA,B19037H_051MA,B19037H_051EA,B19037H_052MA,B19037H_052EA,B19037H_053MA,B19037H_053EA,B19037H_054EA,B19037H_054MA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059EA,B19037H_059MA,B19037H_060EA,B19037H_060MA,B19037H_061MA,B19037H_061EA,B19037H_062MA,B19037H_062EA,B19037H_063MA,B19037H_063EA,B19037H_064EA,B19037H_064MA,B19037H_065EA,B19037H_065MA,B19037H_066MA,B19037H_066EA,B19037H_067MA,B19037H_067EA,B19037H_068MA,B19037H_068EA,B19037H_069MA,B19037H_069EA,state
0400000US01,1253140,9227,42429,3544,9264,1586,2820,692,2453,825,3251,1107,3096,1052,3285,969,2843,756,3514,1096,1453,563,2593,763,3310,1192,2813,915,1081,546,256,212,95,106,302,355,342375,6396,17632,1967,10023,1701,10211,1678,11305,1770,13924,2466,17297,2449,15327,2195,15701,2097,13855,1773,31229,2580,42954,3696,55264,4433,38294,3244,20842,2043,15732,2045,12785,1671,483402,5948,28810,2443,20000,2163,18967,2358,19847,2317,17252,2142,18331,1939,17038,1856,18270,2170,16856,2217,34978,2654,48294,3548,67919,3961,52362,3654,35151,3054,34080,2848,35247,2481,384934,4701,21105,2111,30580,2533,31300,3101,30339,2590,23173,2216,26388,2371,20834,1754,21176,1760,18458,1861,35979,2718,34189,2679,35045,2530,22045,1893,12674,1948,10929,1577,10720,1254,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,173564,2922,6164,1268,432,371,456,340,139,137,462,336,439,526,835,493,387,266,606,402,258,239,682,381,644,345,429,396,211,199,142,183,30,36,12,22,60237,2309,1211,425,887,515,965,497,1677,887,2089,799,2117,809,1811,704,2630,927,1699,516,4231,1115,7108,1612,9839,1510,9005,1412,5819,1125,5193,1066,3956,701,69983,1984,2736,706,1243,451,1374,619,1692,608,2172,704,1839,535,1837,600,1596,485,2265,671,4027,957,6113,989,9083,1160,9329,1412,6583,1130,9165,1289,8929,1455,37180,1527,1288,607,2141,643,1849,463,2010,623,2252,631,1222,323,1230,460,1053,499,1181,506,3524,716,3459,747,4810,852,3971,945,2239,606,2483,710,2468,726,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1663411,10240,48387,3679,9364,1454,3189,1022,3015,899,2770,953,4121,1110,2414,773,3647,993,2997,1010,2149,697,4819,1217,4297,1007,3212,1048,1595,737,328,241,360,327,110,131,417080,6532,20049,2357,9241,1659,6584,1155,16053,2426,13327,1764,13975,1990,17508,2087,20971,3116,15340,2081,32691,2946,46924,4047,67389,3319,50154,3976,30855,3220,29578,2714,26441,2510,609042,6311,35243,2617,19637,2124,18750,1933,18429,2015,17015,1763,20599,2238,20110,2487,21689,2245,20116,2101,42466,3783,60847,4044,84755,3990,67857,3654,46765,3121,50402,3226,64362,3563,588902,4898,33885,3245,33050,2509,37417,2801,39933,3374,35558,2895,32500,2180,30621,2358,32908,2863,29184,2156,51666,2760,64123,3566,66789,3123,40889,2636,19304,1687,19879,2179,21196,2092,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,875566,7245,35736,2838,5682,1225,2767,904,2502,887,3978,1244,2824,852,2375,911,2489,837,1954,609,1214,453,3858,1050,3356,952,1709,753,800,498,23,40,205,194,0,201,254873,4947,14760,2310,11273,1969,7191,1353,11700,2063,12021,2287,12073,1800,12154,1889,15634,2329,11102,1649,23423,2436,29882,2636,36710,2940,24935,3051,11308,1533,13311,2007,7396,1327,323447,5039,22590,2430,15889,1992,15113,1869,13074,1811,16429,2002,15411,2065,13117,1753,15314,2067,15021,1842,23238,2456,31957,2957,41809,2674,29821,2765,18767,2372,19298,2074,16599,1959,261510,3553,16385,1649,24283,2152,22824,2425,23334,2408,18591,1862,16552,1793,15555,1685,13720,1510,11745,1693,22296,1948,24112,2401,23233,2201,10789,1588,5885,1010,6003,1106,6203,1018,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6193847,16516,129542,5130,18748,2493,7646,1474,5871,1332,9449,1685,7444,1528,6698,1447,6077,1480,7145,1419,6500,1427,10562,1802,13588,2052,12399,1897,5618,1263,3880,1104,4506,1261,3411,905,1644741,12346,54805,4521,31692,3677,28277,3369,37204,3323,32903,2749,43756,4040,42269,3626,47382,4283,44245,3404,91664,4711,155910,6470,227962,7630,214183,7799,145206,5829,192300,6745,254983,6511,2441959,12047,98639,5265,78215,4708,50117,3952,62760,4412,51883,3550,57849,3118,51436,3767,63550,3930,58232,3613,123698,5250,194499,6695,290513,7372,276556,8473,206746,7520,294633,7713,482633,10280,1977605,8199,96437,4745,117185,5011,111639,4681,106487,5396,103050,5258,96306,4315,90349,4833,81352,4296,74447,3948,145588,5647,176782,5629,226396,6263,160516,5589,104649,4229,119385,4313,167037,5293,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1607061,8894,58907,2882,6547,1288,3563,904,3462,1022,3735,986,5084,1263,3888,1020,4239,1198,3390,968,3471,971,5450,1296,5909,1160,5617,1239,3045,1028,777,401,93,110,637,399,525322,6739,14162,1909,8680,1484,10806,1905,12876,2196,13129,2074,17105,2082,18682,2402,18956,2224,19676,2583,37532,2959,57112,3871,83056,4652,71805,4150,50082,3117,49488,3315,42175,3002,616284,6416,28782,2972,15128,1738,13792,1738,14585,1595,15471,1882,16089,1830,17141,2134,19067,2131,17097,2323,41318,3047,55710,3428,81602,3835,71242,3396,54312,3400,70204,3476,84744,3844,406548,4592,21536,2304,21921,1943,23919,2242,23551,2312,21462,2177,22184,2156,23109,2128,19953,1828,17086,1869,33493,2169,40466,2492,50383,2795,29222,2597,19089,1670,20091,1866,19083,2200,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,980875,6168,17333,1914,2277,987,567,308,782,431,752,472,984,500,978,524,969,476,886,414,901,511,1273,609,2361,903,1542,799,1162,499,787,424,788,593,324,376,224253,4137,6489,1396,2281,745,2445,740,3207,1079,4279,1303,5963,1335,4597,1236,6893,1162,5901,1157,14947,2346,24291,2392,34851,2888,29047,2461,23387,1814,26473,2608,29202,2285,429857,5363,11936,1555,9892,1766,8438,1443,10864,1602,7715,1367,9177,1564,9984,1664,10581,1588,12278,2320,24183,2894,32023,2750,52086,3168,51070,3110,42324,3390,55692,3773,81614,3468,309432,3819,14045,1813,15764,2088,17741,1919,16864,1599,15873,1651,16404,1862,14065,1703,15031,1672,14389,1610,24767,2641,29747,2508,36717,2600,23747,2444,15830,1835,16718,2102,21730,1914,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,243886,3959,4642,880,814,386,481,527,436,310,199,191,131,134,402,218,97,118,81,65,289,283,445,385,532,370,495,360,240,187,0,198,0,198,0,198,61181,2718,3076,1102,1556,670,966,462,1085,534,1805,671,2871,1002,2203,817,1555,580,3032,1106,4829,1171,8941,1578,9821,1421,7224,1278,3989,802,4428,1100,3800,759,95992,2118,5655,1193,2753,825,3352,997,2415,832,2431,658,2697,721,2183,669,2690,850,2311,698,6083,1193,8159,1379,14525,1933,11307,1513,7711,1285,10799,1684,10921,1449,82071,1980,3792,994,4308,867,3985,884,4128,923,4478,906,5058,1032,4720,907,4081,854,3311,768,6874,1193,10576,1434,9667,1074,5970,880,3971,771,3596,778,3556,736,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,118453,2907,4180,743,354,197,238,152,219,161,144,95,222,127,133,165,238,138,275,305,225,158,130,109,321,203,526,263,378,176,280,148,290,234,207,146,67059,2457,1091,423,436,273,196,187,553,411,470,305,706,300,612,490,649,351,492,300,2260,870,5268,1153,7384,1315,9456,1508,7730,1184,10367,1194,19389,1662,27963,1412,1400,570,330,267,183,213,141,140,174,183,223,354,297,250,216,235,240,236,840,526,1107,534,2369,829,2693,713,2352,851,4011,926,11387,1135,19251,903,389,326,444,343,261,277,294,202,955,527,650,440,283,211,370,284,367,252,929,454,1893,618,2084,686,1721,609,1242,501,2472,769,4897,1027,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4782758,17517,97891,4991,15260,2301,6007,1572,6462,1463,7324,1578,7443,1497,8046,1290,5126,1407,6006,1282,4945,963,10609,1726,8330,1435,7905,1625,2188,717,892,431,687,379,661,466,1034418,11406,47304,4214,21636,2665,23444,2757,36097,3611,37206,3354,46866,3418,48689,4385,51396,3880,46060,4000,92164,4738,120022,6042,162265,6887,118750,6583,61262,4341,63951,4508,57306,3393,1768075,12676,97792,5469,60763,4066,63087,4212,60537,4095,55972,4046,71131,4618,68123,4764,73781,4177,63311,4681,134981,6001,176630,6335,241152,6963,173499,5883,114896,5785,138877,7323,173543,6304,1882374,11514,104809,5468,110135,5553,130503,5850,131118,6742,117487,5855,116345,5430,109961,5376,102767,5128,91371,4906,158220,5891,177302,6751,198689,5474,112508,5023,68249,4123,64844,3567,88066,4309,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
