GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001MA,B23003_001EA,B23003_002MA,B23003_002EA,B23003_003EA,B23003_003MA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006MA,B23003_006EA,B23003_007MA,B23003_007EA,B23003_008EA,B23003_008MA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011EA,B23003_011MA,B23003_012EA,B23003_012MA,B23003_013MA,B23003_013EA,B23003_014MA,B23003_014EA,B23003_015EA,B23003_015MA,B23003_016EA,B23003_016MA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019EA,B23003_019MA,B23003_020EA,B23003_020MA,B23003_021EA,B23003_021MA,B23003_022EA,B23003_022MA,B23003_023MA,B23003_023EA,B23003_024MA,B23003_024EA,B23003_025EA,B23003_025MA,B23003_026EA,B23003_026MA,B23003_027EA,B23003_027MA,B23003_028EA,B23003_028MA,B23003_029EA,B23003_029MA,B23003_030MA,B23003_030EA,state
0400000US13,3141044,7155,1150431,15883,258222,8548,179393,7525,914,494,178479,7423,164372,7081,14107,2772,78829,5627,229034,7389,155543,6399,0,224,155543,6399,143328,5942,12215,2393,73491,4964,663175,14361,517562,13224,857,513,516705,13147,491932,12420,24773,3535,145613,6476,1990613,17052,1414684,18694,2925,968,1411759,18643,1335524,17539,76235,5427,575929,14531,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,401621,1868,136774,4335,34081,3124,21495,2382,668,301,20827,2346,19103,2443,1724,970,12586,1862,31967,2473,22474,2306,361,246,22113,2325,21113,2290,1000,479,9493,1460,70726,3310,58436,3474,624,313,57812,3424,55706,3228,2106,859,12290,1609,264847,4564,205540,5379,2381,594,203159,5334,195060,5264,8099,1654,59307,3508,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,472591,2960,186555,6003,42004,3509,26263,2597,0,201,26263,2597,24819,2552,1444,676,15741,2236,44188,3483,22091,2678,115,193,21976,2646,21287,2680,689,444,22097,2348,100363,4681,76377,4682,18,32,76359,4686,74660,4559,1699,813,23986,2555,286036,6132,204424,6725,689,600,203735,6804,197166,6549,6569,1310,81612,4520,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3784182,4908,1340112,15226,297979,8579,219272,6746,140,154,219132,6729,204609,6361,14523,2386,78707,4671,263703,8665,176334,6465,167,216,176167,6444,163332,6470,12835,1978,87369,4779,778430,14097,609225,11861,384,258,608841,11821,581696,11237,27145,2938,169205,7629,2444070,14875,1840816,18287,1176,559,1839640,18263,1741306,17043,98334,5665,603254,12190,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1923970,4806,694284,9401,152709,6370,111892,5565,0,197,111892,5565,105086,5421,6806,1413,40817,3397,143508,6794,97918,5562,60,103,97858,5553,92664,5454,5194,1420,45590,4049,398067,7006,313919,6473,0,197,313919,6473,301481,6773,12438,2110,84148,4600,1229686,10285,896362,12386,128,209,896234,12390,860379,12982,35855,2502,333324,10004,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,875432,3316,325249,5992,73994,3941,59440,3363,0,163,59440,3363,57841,3391,1599,575,14554,1901,71125,3526,52985,3318,0,163,52985,3318,51315,3239,1670,683,18140,1849,180130,5006,154886,4745,9,18,154877,4742,150353,4517,4524,1032,25244,2207,550183,6599,430479,7626,41,54,430438,7622,417082,7771,13356,1825,119704,4369,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,817515,3323,315686,6444,73634,3952,54177,3334,253,220,53924,3297,50886,3155,3038,880,19457,2280,72618,4547,48698,3925,24,46,48674,3921,47011,3870,1663,660,23920,2351,169434,5147,138623,4733,112,82,138511,4756,134376,4718,4135,925,30811,2796,501829,6766,376243,6722,732,520,375511,6632,361686,6382,13825,1575,125586,5065,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1289361,4639,457226,8656,107338,4473,81163,3690,440,390,80723,3696,75101,3558,5622,1387,26175,2693,91633,5160,63387,4049,154,178,63233,4044,60227,4129,3006,879,28246,2525,258255,6660,200597,5938,269,318,200328,5905,193133,6173,7195,1375,57658,4546,832135,8854,546522,9034,557,338,545965,9079,519267,9135,26698,2977,285613,7036,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1379774,5100,474712,8755,106362,6248,74916,5506,281,243,74635,5507,69455,4974,5180,1424,31446,3389,99591,5400,69903,5002,39,66,69864,4996,61485,4764,8379,1796,29688,3089,268759,7894,206968,7991,206,178,206762,7951,195499,7474,11263,2044,61791,4442,905062,9805,603648,9987,735,546,602913,9956,571397,10208,31516,3282,301414,8929,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,389498,1898,113899,3611,28106,2731,21633,2137,23,28,21610,2140,20840,2078,770,450,6473,1228,18201,1706,13148,1526,0,175,13148,1526,12212,1490,936,581,5053,862,67592,3051,56503,3047,0,175,56503,3047,54774,2879,1729,627,11089,1210,275599,4019,208337,4867,268,253,208069,4854,201403,5070,6666,1423,67262,3826,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1852863,3483,638255,9462,148502,5854,116183,5774,573,451,115610,5707,108910,5470,6700,1717,32319,3051,120332,6015,86076,5236,669,409,85407,5230,80810,5036,4597,1289,34256,3303,369421,8410,305361,8451,731,396,304630,8422,289542,7829,15088,2132,64060,3752,1214608,9858,950310,11592,1620,659,948690,11733,904391,12081,44299,4078,264298,8904,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2070590,4359,679978,11790,163717,7103,124625,5651,148,106,124477,5637,118477,5542,6000,1663,39092,3901,116888,6137,84229,5523,0,210,84229,5523,78768,5165,5461,1291,32659,3170,399373,8975,323732,7504,39,65,323693,7520,313496,7038,10197,1865,75641,4685,1390612,11989,1086731,13514,178,161,1086553,13510,1045770,13338,40783,3708,303881,8058,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2912486,4070,989035,9051,224781,6653,161469,5541,0,170,161469,5541,151020,5144,10449,1816,63312,4005,189430,7146,125237,5411,0,170,125237,5411,113749,4776,11488,1701,64193,3991,574824,8573,448643,8031,29,47,448614,8026,428631,7684,19983,2443,126181,4845,1923451,9456,1379438,12729,419,339,1379019,12721,1315755,12864,63264,4219,544013,10287,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1599882,3671,585235,7633,136060,4467,108781,4281,25,43,108756,4281,105238,4017,3518,1114,27279,2337,123617,4973,94528,4477,98,90,94430,4486,90940,4465,3490,989,29089,2386,325558,6769,280006,7235,62,64,279944,7243,274170,7397,5774,1045,45552,2977,1014647,7749,822902,9296,124,149,822778,9280,798013,9263,24765,2385,191745,5703,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,866944,4280,319983,6755,68286,4237,51084,3834,297,293,50787,3841,45857,3889,4930,1275,17202,2579,68705,4826,48614,3718,0,217,48614,3718,45447,3788,3167,930,20091,2570,182992,7374,134090,6576,481,660,133609,6557,125447,6117,8162,1815,48902,3710,546961,7232,353566,8554,540,372,353026,8528,330979,8147,22047,2929,193395,6412,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1764803,5034,616732,8228,140904,6097,107074,5161,467,475,106607,5125,101349,4939,5258,1567,33830,2754,130375,5468,89264,4236,64,106,89200,4246,85318,4051,3882,1049,41111,3472,345453,6821,282277,6916,239,271,282038,6926,271555,6847,10483,1989,63176,3868,1148071,8410,839261,9636,467,316,838794,9646,805396,9653,33398,3389,308810,8146,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,292873,2431,96923,3733,23411,2026,16037,1754,18,30,16019,1754,15649,1792,370,321,7374,1260,21029,2348,13829,1791,13,24,13816,1792,13418,1726,398,325,7200,1388,52483,2686,43590,2475,27,45,43563,2477,42053,2504,1510,519,8893,1437,195950,4545,150500,4864,0,174,150500,4864,145728,4841,4772,1042,45450,3110,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,534411,2429,211272,3940,50605,3485,39207,2933,338,277,38869,2899,37116,2781,1753,544,11398,1687,49438,2899,37196,2722,57,100,37139,2729,35436,2521,1703,924,12242,1505,111229,3101,91955,2901,58,73,91897,2888,89455,2936,2442,759,19274,1844,323139,4396,259960,5351,271,198,259689,5315,252704,5117,6985,1522,63179,3215,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,881112,1860,302305,6865,65954,4415,46041,3659,296,366,45745,3669,42450,3427,3295,979,19913,2482,66629,4255,42791,3310,108,160,42683,3288,39262,3099,3421,1300,23838,2845,169722,6097,129812,5146,49,81,129763,5148,124728,5267,5035,1197,39910,3124,578807,6715,419359,6866,436,302,418923,6839,394730,6798,24193,2924,159448,6000,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,398875,2215,125714,3717,28712,2327,22550,2092,0,192,22550,2092,21723,2052,827,567,6162,1127,18485,1895,10993,1468,0,192,10993,1468,10861,1453,132,156,7492,1666,78517,3203,64415,3010,0,192,64415,3010,62746,2993,1669,698,14102,1851,273161,4186,219465,4462,43,71,219422,4466,213083,4585,6339,1486,53696,3294,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2694558,3105,974277,11716,215566,8235,155438,7158,85,83,155353,7166,146181,6915,9172,1855,60128,4213,178666,6882,119384,6037,584,471,118800,6128,111063,5994,7737,1547,59282,4201,580045,9549,457737,9556,183,218,457554,9539,435087,9649,22467,2733,122308,5921,1720281,11864,1314331,13060,255,207,1314076,13035,1248936,13780,65140,4339,405950,9479,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,585264,2634,194205,6144,41312,2975,27685,2320,0,201,27685,2320,26128,2304,1557,700,13627,2161,38349,3519,23584,2313,40,71,23544,2305,21452,2208,2092,756,14765,2273,114544,4691,84745,4180,9,14,84736,4181,79997,3907,4739,1258,29799,3400,391059,6588,261019,6507,552,453,260467,6451,247284,6470,13183,2358,130040,6572,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6015998,5931,1926316,14887,439315,10415,318755,8799,314,189,318441,8821,301623,8789,16818,2024,120560,5380,376796,9643,247306,7313,60,99,247246,7319,232905,6903,14341,2284,129490,6637,1110205,15849,849763,13201,305,289,849458,13190,811415,13136,38043,3539,260442,7819,4089682,15467,3052601,17939,495,329,3052106,18001,2908921,18978,143185,6350,1037081,15802,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3054743,6905,1078911,14718,247055,8110,178711,6843,1255,676,177456,6769,166054,6821,11402,2078,68344,4413,206677,7465,138130,6278,246,172,137884,6272,129274,6021,8610,1670,68547,3807,625179,12805,486657,12393,553,273,486104,12339,465212,12434,20892,3011,138522,7336,1975832,14403,1424359,14724,3428,1055,1420931,14858,1353331,14618,67600,5404,551473,12504,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,207722,1880,76197,2671,19823,2008,16379,2014,164,188,16215,1981,15994,1924,221,197,3444,892,16788,1905,12653,1629,119,130,12534,1638,11907,1462,627,449,4135,959,39586,2695,33839,2397,483,373,33356,2366,32865,2290,491,321,5747,1080,131525,3426,106450,3550,483,364,105967,3608,103730,3629,2237,823,25075,2225,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3390832,5994,1171616,11251,270877,7628,206309,6894,0,193,206309,6894,193527,6838,12782,2006,64568,4390,229805,6976,159396,6375,29,49,159367,6372,150339,6341,9028,1707,70409,4254,670934,11360,539056,9798,296,217,538760,9764,516085,9479,22675,2767,131878,5804,2219216,12537,1622437,13609,785,422,1621652,13531,1555073,13586,66579,3790,596779,10757,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1111345,3213,416013,7028,92728,4070,62980,3183,228,201,62752,3182,59066,3097,3686,919,29748,2278,92072,4513,57932,3137,0,161,57932,3137,54667,3037,3265,799,34140,3212,231213,5519,177579,5048,197,197,177382,5028,169522,4965,7860,1171,53634,3455,695332,7414,477723,8327,753,366,476970,8331,455681,8373,21289,2205,217609,5981,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1215447,3456,405758,8941,93638,5307,64920,4097,118,138,64802,4090,62441,3903,2361,894,28718,3406,80050,5065,50822,3670,0,207,50822,3670,47889,3520,2933,1168,29228,3320,232070,7401,183202,6176,404,373,182798,6173,176020,6034,6778,1437,48868,3688,809689,8850,596818,10143,163,153,596655,10143,571111,10379,25544,3224,212871,6351,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3711525,5344,1237538,11831,292233,7951,219862,7363,69,113,219793,7338,206829,7031,12964,1978,72371,3826,219677,6180,152075,5433,99,135,151976,5400,143648,5156,8328,1542,67602,3855,725628,10743,580547,9761,134,158,580413,9750,555982,9655,24431,2469,145081,5755,2473987,11595,1809481,15590,455,262,1809026,15596,1730084,14995,78942,5476,664506,12422,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
