GEO_ID,B19125_001E,B19125_001M,B19125_002E,B19125_002M,B19125_003E,B19125_003M,NAME,B19125_001EA,B19125_001MA,B19125_002MA,B19125_002EA,B19125_003MA,B19125_003EA,state
0400000US01,61512,726,58195,2703,63126,1054,Alabama,null,null,null,null,null,null,01
0400000US02,86831,2820,79352,4879,93830,3264,Alaska,null,null,null,null,null,null,02
0400000US04,67886,759,62256,1502,70691,825,Arizona,null,null,null,null,null,null,04
0400000US05,57421,1216,53637,1895,59669,1322,Arkansas,null,null,null,null,null,null,05
0400000US06,82009,339,76912,703,85696,552,California,null,null,null,null,null,null,06
0400000US08,84918,1121,82853,1922,85885,1267,Colorado,null,null,null,null,null,null,08
0400000US09,93870,1823,91086,2793,95425,2152,Connecticut,null,null,null,null,null,null,09
0400000US10,77082,2857,71041,5124,79505,2529,Delaware,null,null,null,null,null,null,10
0400000US11,106528,4406,95176,10759,111878,5397,District of Columbia,null,null,null,null,null,null,11
0400000US12,64003,508,59302,1303,66543,518,Florida,null,null,null,null,null,null,12
0400000US13,67983,976,64655,1453,70409,940,Georgia,null,null,null,null,null,null,13
0400000US15,91460,1555,87083,3384,93598,2440,Hawaii,null,null,null,null,null,null,15
0400000US16,64178,1252,63162,2050,64896,1743,Idaho,null,null,null,null,null,null,16
0400000US17,79168,702,75698,908,81207,612,Illinois,null,null,null,null,null,null,17
0400000US18,68085,763,66123,1257,69294,905,Indiana,null,null,null,null,null,null,18
0400000US19,75076,976,74912,1614,75182,1213,Iowa,null,null,null,null,null,null,19
0400000US20,72057,917,68860,2827,74151,1294,Kansas,null,null,null,null,null,null,20
0400000US21,61593,809,61354,1484,61730,966,Kentucky,null,null,null,null,null,null,21
0400000US22,60510,868,57168,2133,62030,1190,Louisiana,null,null,null,null,null,null,22
0400000US23,72177,1780,73530,3606,71635,1977,Maine,null,null,null,null,null,null,23
0400000US24,98393,858,97680,1919,98842,1313,Maryland,null,null,null,null,null,null,24
0400000US25,98758,1414,101240,1265,96831,1303,Massachusetts,null,null,null,null,null,null,25
0400000US26,69664,611,67027,933,70916,571,Michigan,null,null,null,null,null,null,26
0400000US27,86416,733,89694,1527,84515,1146,Minnesota,null,null,null,null,null,null,27
0400000US28,55937,988,51732,1813,58016,1371,Mississippi,null,null,null,null,null,null,28
0400000US29,67317,630,65983,1444,67993,798,Missouri,null,null,null,null,null,null,29
0400000US30,68994,1978,70306,3470,68411,2024,Montana,null,null,null,null,null,null,30
0400000US31,75112,1202,72844,1911,76701,1424,Nebraska,null,null,null,null,null,null,31
0400000US32,68276,1415,62959,2072,71839,1167,Nevada,null,null,null,null,null,null,32
0400000US33,91029,2083,94073,4289,88671,2887,New Hampshire,null,null,null,null,null,null,33
0400000US34,97300,1088,99991,1533,95717,1280,New Jersey,null,null,null,null,null,null,34
0400000US35,58308,1906,52119,1909,61677,1418,New Mexico,null,null,null,null,null,null,35
0400000US36,80114,555,74152,1424,82715,829,New York,null,null,null,null,null,null,36
0400000US37,65964,573,63812,1354,67009,701,North Carolina,null,null,null,null,null,null,37
0400000US38,81869,1830,83352,4492,81029,2606,North Dakota,null,null,null,null,null,null,38
0400000US39,69632,729,67445,1329,70426,632,Ohio,null,null,null,null,null,null,39
0400000US40,61471,655,56915,1004,64547,1106,Oklahoma,null,null,null,null,null,null,40
0400000US41,73202,1289,70376,2015,75267,1474,Oregon,null,null,null,null,null,null,41
0400000US42,75949,581,76495,1290,75691,557,Pennsylvania,null,null,null,null,null,null,42
0400000US44,84557,2741,79967,4469,87732,3769,Rhode Island,null,null,null,null,null,null,44
0400000US45,62432,754,57974,1914,64930,998,South Carolina,null,null,null,null,null,null,45
0400000US46,73236,1941,73032,3864,73314,2274,South Dakota,null,null,null,null,null,null,46
0400000US47,62926,737,59557,1354,65202,745,Tennessee,null,null,null,null,null,null,47
0400000US48,70136,511,65540,726,72905,667,Texas,null,null,null,null,null,null,48
0400000US49,77940,1192,78601,1638,77227,1590,Utah,null,null,null,null,null,null,49
0400000US50,74426,2366,68895,3962,76907,2749,Vermont,null,null,null,null,null,null,50
0400000US51,86279,890,86730,1604,85967,1129,Virginia,null,null,null,null,null,null,51
0400000US53,84594,908,82193,1198,86056,926,Washington,null,null,null,null,null,null,53
0400000US54,56086,1573,53642,2993,57077,1620,West Virginia,null,null,null,null,null,null,54
0400000US55,75413,643,75324,1302,75472,631,Wisconsin,null,null,null,null,null,null,55
0400000US56,74868,2059,72952,4252,76168,2409,Wyoming,null,null,null,null,null,null,56
0400000US72,23190,694,19257,1489,24942,767,Puerto Rico,null,null,null,null,null,null,72
